id,featured_category_id,profit_estimate,value_em,created_at,first_sale,days_to_sale,days_as_user,profit_per_day,orders,d_per_order,source_em,city,state,country,items_for_sale,view_count,offers,conversion_rate,membership_level,feedback,rate,rating
27971000,293,806.22,DOLPHIN,2017-09-28,2017-10-02,4.00,446.00,1.81,134.00,6.02,16.00,Batavia,NY,US,"1,095.00","1,003.00",8.00,0.01,0.00,6.00,0.04,4.17
27974235,Parts & Accessories,"5,589.09",WHALE,2017-09-28,2017-10-01,3.00,446.00,12.53,758.00,7.37,0.00,Speculator,NY,US,"2,530.00","10,073.00",62.00,0.01,0.00,84.00,0.11,4.67
27978146,64482,23.09,SEA_BASS,2017-09-28,2017-11-02,35.00,446.00,0.05,49.00,0.47,8.00,Newburgh,IN,US,"1,143.00",216.00,12.00,0.06,0.00,7.00,0.14,5.00
27983648,Fashion,8.67,MINNOW,2017-09-29,2017-11-11,43.00,445.00,0.02,25.00,0.35,0.00,BA RIA,BA RIA VUNG TAU,VN,"3,417.00",453.00,8.00,0.02,0.00,0.00,0.00,NULL
27989599,Fashion,19.56,MINNOW,2017-09-29,2017-10-24,25.00,445.00,0.04,21.00,0.93,3.00,Katy,TX,US,363.00,205.00,0.00,0.00,0.00,2.00,0.10,5.00
27989998,No Category,92.30,SEA_BASS,2017-09-29,2017-10-05,6.00,445.00,0.21,67.00,1.38,4.00,Vilnius,Lithuania,LT,622.00,329.00,1.00,0.00,0.00,5.00,0.07,4.00
27994171,Fashion,152.41,MINNOW,2017-09-29,2017-12-05,67.00,445.00,0.34,15.00,10.16,0.00,Suwanee,GA,US,93.00,97.00,1.00,0.01,0.00,0.00,0.00,NULL
27998165,Fashion,42.80,MINNOW,2017-09-29,2017-10-21,22.00,445.00,0.10,40.00,1.07,4.00,Blora,Jawa Tengah,ID,992.00,184.00,4.00,0.02,0.00,1.00,0.03,5.00
28002341,Jewelry & Watches,105.95,MINNOW,2017-09-30,2017-10-07,7.00,444.00,0.24,24.00,4.41,4.00,Callington,England,GB,"6,797.00",691.00,1.00,0.01,0.00,3.00,0.13,5.00
28012968,Home & Garden,36.42,MINNOW,2017-09-30,2017-10-27,27.00,444.00,0.08,30.00,1.21,0.00,Lehigh Acres,FL,US,620.00,"3,243.00",2.00,0.00,0.00,3.00,0.10,4.33
28015113,No Category,"1,811.35",DOLPHIN,2017-09-30,2017-10-02,2.00,444.00,4.08,965.00,1.88,0.00,LEICESTERSHIRE,England,GB,0.00,690.00,41.00,0.06,0.00,108.00,0.11,4.46
28016925,Crafts,19.46,MINNOW,2017-09-30,2018-01-10,102.00,444.00,0.04,19.00,1.02,4.00,Huntersville,NC,US,205.00,577.00,6.00,0.01,0.00,2.00,0.11,4.50
28022147,No Category,85.03,SEA_BASS,2017-10-01,2017-10-16,15.00,443.00,0.19,64.00,1.33,7.00,Rochdale,England,GB,2.00,152.00,3.00,0.02,0.00,4.00,0.06,4.00
28025260,Fashion,247.25,SEA_BASS,2017-10-01,2017-10-03,2.00,443.00,0.56,110.00,2.25,0.00,York,PA,US,67.00,323.00,16.00,0.01,0.00,6.00,0.05,5.00
28026138,No Category,122.94,MINNOW,2017-10-01,2017-10-06,5.00,443.00,0.28,30.00,4.10,22.00,Las Vegas,NV,US,84.00,106.00,2.00,0.02,0.00,1.00,0.03,5.00
28028895,Fashion,"3,490.66",DOLPHIN,2017-10-01,2017-10-13,12.00,443.00,7.88,936.00,3.73,0.00,Hallandale Beach,FL,US,"6,543.00","1,990.00",38.00,NAN,3.00,80.00,0.09,4.50
28032241,Business & Industrial,-0.67,MINNOW,2017-10-01,2017-12-02,62.00,443.00,0.00,10.00,-0.07,4.00,Sofia,Sofia City Province,BG,878.00,97.00,0.00,NAN,0.00,1.00,0.10,5.00
28032847,1,121.63,MINNOW,2017-10-01,2018-01-27,118.00,443.00,0.27,22.00,5.53,0.00,Montreal,Quebec,CA,108.00,73.00,2.00,0.03,0.00,1.00,0.05,5.00
28046031,Health & Beauty,7.84,MINNOW,2017-10-02,2018-03-20,169.00,442.00,0.02,12.00,0.65,0.00,Puertollano,CM,ES,283.00,"1,674.00",1.00,0.00,0.00,1.00,0.08,3.00
28046227,No Category,"3,239.67",WHALE,2017-10-02,2017-10-11,9.00,442.00,7.33,676.00,4.79,22.00,Oakwood Village,OH,US,"1,312.00","7,770.00",49.00,0.01,4.00,70.00,0.10,4.20
28047176,Fashion,507.58,DOLPHIN,2017-10-02,2017-12-12,71.00,442.00,1.15,73.00,6.95,8.00,Northampton,PA,US,260.00,"2,141.00",20.00,0.01,0.00,4.00,0.05,4.75
28051881,Home & Garden,"1,747.90",WHALE,2017-10-02,2018-01-07,97.00,442.00,3.95,40.00,43.70,4.00,Lewisville,TX,US,46.00,"1,487.00",1.00,0.00,0.00,2.00,0.05,5.00
28057646,No Category,14.21,MINNOW,2017-10-02,2017-12-29,88.00,442.00,0.03,14.00,1.02,16.00,GARDEN GROVE,CA,US,2.00,2.00,0.00,0.00,0.00,4.00,0.29,5.00
28059008,Home & Garden,10.16,MINNOW,2017-10-02,2017-12-27,86.00,442.00,0.02,32.00,0.32,4.00,BANYUMAS,JAWA TENGAH,ID,204.00,244.00,3.00,0.01,0.00,2.00,0.06,3.00
28059605,64482,"1,489.64",DOLPHIN,2017-10-02,2017-10-03,1.00,442.00,3.37,744.00,2.00,4.00,Tustin,CA,US,155.00,"3,618.00",191.00,0.05,0.00,54.00,0.07,4.65
28061614,Fashion,15.65,MINNOW,2017-10-03,2017-10-13,10.00,441.00,0.04,20.00,0.78,4.00,Jakarta Selatan,D.K.I. Jakarta,ID,957.00,142.00,0.00,0.00,0.00,3.00,0.15,5.00
28063398,No Category,734.05,SEA_BASS,2017-10-03,2017-10-27,24.00,441.00,1.66,134.00,5.48,4.00,San Jose,California,US,6.00,166.00,9.00,0.05,0.00,11.00,0.08,5.00
28064416,No Category,106.56,MINNOW,2017-10-03,2018-04-29,208.00,441.00,0.24,14.00,7.61,22.00,Wilmington,Delaware,US,6.00,4.00,0.00,0.00,0.00,3.00,0.21,5.00
28077588,Home & Garden,-3.24,MINNOW,2017-10-03,2017-11-27,55.00,441.00,-0.01,22.00,-0.15,4.00,Virginia Beach,Virginia,US,"1,975.00",512.00,4.00,0.01,0.00,0.00,0.00,NULL
28082157,No Category,4.31,MINNOW,2017-10-03,2017-10-26,23.00,441.00,0.01,17.00,0.25,0.00,Tel Aviv,Tel Aviv,IL,19.00,27.00,0.00,0.00,0.00,1.00,0.06,5.00
28082405,Computers/Tablets & Networking,180.93,SEA_BASS,2017-10-03,2017-10-08,5.00,441.00,0.41,125.00,1.45,8.00,Baton Rouge,LA,US,"1,062.00",426.00,6.00,0.01,0.00,17.00,0.14,4.82
28090349,Sporting Goods,-20.42,MINNOW,2017-10-04,2017-12-11,68.00,440.00,-0.05,20.00,-1.02,4.00,ddo,qc,CA,18.00,305.00,0.00,0.00,0.00,3.00,0.15,3.67
28090635,Parts & Accessories,146.48,SEA_BASS,2017-10-04,2017-10-04,0.00,440.00,0.33,52.00,2.82,16.00,Hialeah Gardens,FL,US,"9,234.00","1,633.00",5.00,0.00,0.00,1.00,0.02,5.00
28092867,Fashion,608.14,SEA_BASS,2017-10-04,2017-11-25,52.00,440.00,1.38,48.00,12.67,4.00,Sugar Land,TX,US,"15,888.00","1,233.00",3.00,0.00,2.00,2.00,0.04,5.00
28092888,Everything Else,687.50,DOLPHIN,2017-10-04,2017-12-07,64.00,440.00,1.56,36.00,19.10,4.00,OLYMPIA,Washington,US,142.00,"1,356.00",3.00,NAN,2.00,17.00,0.47,3.35
28094266,Fashion,175.69,DOLPHIN,2017-10-04,2017-12-03,60.00,440.00,0.40,42.00,4.18,8.00,Reno,NV,US,363.00,849.00,5.00,0.01,0.00,1.00,0.02,5.00
28095237,Home & Garden,72.58,MINNOW,2017-10-04,2017-11-13,40.00,440.00,0.16,36.00,2.02,0.00,PRESCOTT VALLEY,AZ,US,511.00,162.00,4.00,0.02,0.00,3.00,0.08,5.00
28100295,Fashion,68.24,DOLPHIN,2017-10-04,2017-11-06,33.00,440.00,0.16,31.00,2.20,4.00,Houston,TX,US,0.00,19.00,0.00,0.00,0.00,2.00,0.06,5.00
28110481,Crafts,66.96,WHALE,2017-10-05,2017-10-29,24.00,439.00,0.15,19.00,3.52,2.00,Canton,GA,US,"5,365.00",112.00,0.00,0.00,0.00,3.00,0.16,5.00
28111781,Home & Garden,102.90,SEA_BASS,2017-10-05,2017-12-10,66.00,439.00,0.23,49.00,2.10,4.00,situbondo,jawa timur,ID,"2,205.00",235.00,0.00,0.00,0.00,2.00,0.04,3.00
28113671,Jewelry & Watches,828.62,DOLPHIN,2017-10-05,2017-10-27,22.00,439.00,1.89,30.00,27.62,4.00,La Vale,MD,US,230.00,75.00,1.00,0.01,1.00,6.00,0.20,4.33
28114790,Fashion,133.40,SEA_BASS,2017-10-05,2017-10-11,6.00,439.00,0.30,246.00,0.54,4.00,Aumsville,Or,US,685.00,226.00,5.00,0.02,0.00,7.00,0.03,4.86
28124080,Fashion,716.74,MINNOW,2017-10-05,2017-10-12,7.00,439.00,1.63,40.00,17.92,4.00,Gig Harbor,WA,US,86.00,37.00,0.00,0.00,2.00,1.00,0.03,5.00
28124766,Home & Garden,430.80,MINNOW,2017-10-05,2017-11-06,32.00,439.00,0.98,41.00,10.51,3.00,Ha Noi,Ha Noi,VN,288.00,505.00,6.00,0.01,0.00,2.00,0.05,5.00
28127064,Fashion,5.94,MINNOW,2017-10-06,2017-11-05,30.00,438.00,0.01,16.00,0.37,4.00,Maylandsea,Essex,GB,624.00,220.00,3.00,0.01,0.00,4.00,0.25,5.00
28128327,DVDs & Movies,41.67,MINNOW,2017-10-06,2017-10-12,6.00,438.00,0.10,21.00,1.98,16.00,Riverside,California,US,53.00,25.00,0.00,0.00,0.00,1.00,0.05,5.00
28128386,Health & Beauty,28.04,MINNOW,2017-10-06,2017-10-11,5.00,438.00,0.06,14.00,2.00,22.00,Oshkosh,WI,US,187.00,283.00,0.00,0.00,0.00,5.00,0.36,5.00
28131081,Fashion,20.97,MINNOW,2017-10-06,2017-10-15,9.00,438.00,0.05,18.00,1.17,16.00,Jacksonville,NC,US,183.00,26.00,2.00,0.08,0.00,1.00,0.06,5.00
28135114,DVDs & Movies,"1,322.66",DOLPHIN,2017-10-06,2017-10-10,4.00,438.00,3.02,607.00,2.18,16.00,Milton,PA,US,26.00,531.00,75.00,0.14,1.00,73.00,0.12,4.92
28135408,No Category,269.42,DOLPHIN,2017-10-06,2017-10-09,3.00,438.00,0.62,103.00,2.62,16.00,Ruth,nj,US,4.00,24.00,1.00,NAN,0.00,14.00,0.14,4.36
28141958,Toys & Hobbies,429.60,DOLPHIN,2017-10-06,2017-10-14,8.00,438.00,0.98,166.00,2.59,4.00,Westland,MI,US,"3,338.00","2,591.00",17.00,0.01,3.00,7.00,0.04,3.86
28148388,Fashion,109.44,DOLPHIN,2017-10-07,2017-11-10,34.00,437.00,0.25,43.00,2.55,4.00,High Bridge,NJ,US,"1,441.00",331.00,5.00,0.02,0.00,0.00,0.00,NULL
28151129,Crafts,450.77,DOLPHIN,2017-10-07,2017-10-21,14.00,437.00,1.03,65.00,6.93,16.00,Brazil,IN,US,861.00,750.00,10.00,0.01,0.00,9.00,0.14,4.78
28151477,No Category,-103.30,DOLPHIN,2017-10-07,2017-10-23,16.00,437.00,-0.24,879.00,-0.12,8.00,Aurora,Illinois,US,"14,263.00","31,518.00",116.00,0.00,0.00,106.00,0.12,4.90
28153507,No Category,47.63,MINNOW,2017-10-07,2017-11-14,38.00,437.00,0.11,7.00,6.80,0.00,Fullerton,CA,US,139.00,14.00,2.00,0.14,0.00,1.00,0.14,5.00
28161398,No Category,-4.74,MINNOW,2017-10-07,2017-10-20,13.00,437.00,-0.01,16.00,-0.30,4.00,Aurora,CO,US,157.00,87.00,1.00,0.01,0.00,3.00,0.19,3.33
28167653,Computers/Tablets & Networking,128.95,MINNOW,2017-10-08,2017-12-31,84.00,436.00,0.30,21.00,6.14,4.00,Hung Yen,Hung Yen,VN,288.00,14.00,0.00,0.01,0.00,2.00,0.10,5.00
28169341,Cell Phones & Accessories,475.85,MINNOW,2017-10-08,2017-11-20,43.00,436.00,1.09,22.00,21.63,4.00,Ap Lei Chau,Hong Kong Island,HK,36.00,45.00,1.00,NAN,0.00,3.00,0.14,2.33
28184363,No Category,"1,333.43",DOLPHIN,2017-10-09,2017-11-14,36.00,435.00,3.07,290.00,4.60,16.00,Spring Valley,CA,US,"11,788.00","11,306.00",30.00,NAN,0.00,15.00,0.05,3.40
28185151,Cell Phones & Accessories,6.74,MINNOW,2017-10-09,2017-11-24,46.00,435.00,0.02,26.00,0.26,0.00,NGHE AN,NGHE AN,VN,443.00,249.00,9.00,0.04,0.00,1.00,0.04,5.00
28185233,1,676.12,DOLPHIN,2017-10-09,2017-10-15,6.00,435.00,1.55,296.00,2.28,4.00,jinchengshi,shanxisheng,CN,"6,343.00","2,666.00",22.00,0.00,0.00,14.00,0.05,2.29
28189242,Health & Beauty,59.19,MINNOW,2017-10-09,2017-10-12,3.00,435.00,0.14,32.00,1.85,16.00,East Brunswick,NJ,US,23.00,38.00,0.00,0.00,0.00,6.00,0.19,5.00
28193153,Health & Beauty,346.34,MINNOW,2017-10-09,2017-11-01,23.00,435.00,0.80,19.00,18.23,2.00,Albuquerque,New Mexico,US,656.00,136.00,0.00,0.00,1.00,3.00,0.16,5.00
28195083,Fashion,504.49,DOLPHIN,2017-10-09,2017-10-13,4.00,435.00,1.16,249.00,2.03,16.00,lake park,Florida,US,"1,973.00","1,325.00",30.00,0.02,0.00,11.00,0.04,4.27
28195495,Fashion,437.24,DOLPHIN,2017-10-09,2017-10-21,12.00,435.00,1.01,47.00,9.30,17.00,Sterling,VA,US,258.00,413.00,7.00,0.02,0.00,7.00,0.15,5.00
28196791,No Category,35.65,MINNOW,2017-10-09,2017-10-25,16.00,435.00,0.08,32.00,1.11,16.00,Leander,TX,US,54.00,89.00,0.00,0.00,0.00,1.00,0.03,5.00
28198546,No Category,159.88,MINNOW,2017-10-09,2017-11-09,31.00,435.00,0.37,30.00,5.33,4.00,Huntsville,AL,US,78.00,61.00,0.00,0.00,0.00,5.00,0.17,4.80
28205026,Health & Beauty,16.75,MINNOW,2017-10-09,2017-11-29,51.00,435.00,0.04,18.00,0.93,4.00,Incheon,Incheon,KR,251.00,70.00,1.00,0.01,0.00,4.00,0.22,5.00
28206017,No Category,131.96,MINNOW,2017-10-10,2017-11-01,22.00,434.00,0.30,30.00,4.40,4.00,Houston,TX,US,"15,884.00","1,765.00",4.00,0.00,0.00,1.00,0.03,5.00
28207471,Coins & Paper Money,7.18,MINNOW,2017-10-10,2018-02-01,114.00,434.00,0.02,35.00,0.21,4.00,blora,jawa tengah,ID,"1,827.00",969.00,7.00,0.01,0.00,1.00,0.03,5.00
28208870,No Category,21.37,MINNOW,2017-10-10,2017-10-14,4.00,434.00,0.05,19.00,1.12,0.00,jerez de la frontera,AL,ES,3.00,47.00,0.00,0.00,0.00,3.00,0.16,1.00
28209965,Jewelry & Watches,23.02,SEA_BASS,2017-10-10,2017-11-16,37.00,434.00,0.05,57.00,0.40,4.00,Mojokerto,Jawa Timur,ID,"18,547.00","1,232.00",6.00,0.00,0.00,4.00,0.07,3.25
28210818,No Category,30.18,MINNOW,2017-10-10,2017-11-16,37.00,434.00,0.07,12.00,2.52,4.00,Farmingdale,NY,US,109.00,33.00,2.00,0.06,0.00,1.00,0.08,5.00
28211134,No Category,-11.71,MINNOW,2017-10-10,2017-10-26,16.00,434.00,-0.03,21.00,-0.56,4.00,Tallahassee,FL,US,808.00,440.00,1.00,0.00,0.00,2.00,0.10,1.00
28211879,Home & Garden,149.05,MINNOW,2017-10-10,2017-10-23,13.00,434.00,0.34,23.00,6.48,16.00,weston,FL,US,31.00,55.00,3.00,0.05,0.00,4.00,0.17,4.00
28212584,Books,"1,321.31",MINNOW,2017-10-10,2018-03-22,163.00,434.00,3.04,21.00,62.92,5.00,Santa Clara,CA,US,"3,603.00",697.00,4.00,0.01,3.00,3.00,0.14,4.00
28217999,Fashion,129.12,SEA_BASS,2017-10-10,2017-12-31,82.00,434.00,0.30,47.00,2.75,4.00,Tuban,Jawa Timur,ID,"1,112.00",371.00,5.00,0.01,0.00,3.00,0.06,3.33
28218454,No Category,141.54,SEA_BASS,2017-10-10,2017-11-12,33.00,434.00,0.33,115.00,1.23,0.00,Hong Kong,Guangdong,CN,"14,668.00","3,765.00",15.00,0.00,0.00,12.00,0.10,4.08
28218669,Health & Beauty,52.40,MINNOW,2017-10-10,2017-10-29,19.00,434.00,0.12,21.00,2.50,8.00,pompano beach,FL,US,43.00,63.00,1.00,0.01,0.00,0.00,0.00,NULL
28220619,Fashion,-8.71,SEA_BASS,2017-10-10,2017-11-12,33.00,434.00,-0.02,44.00,-0.20,16.00,Saginaw,MI,US,249.00,267.00,5.00,0.02,0.00,2.00,0.05,5.00
28225957,No Category,20.43,MINNOW,2017-10-11,2017-11-10,30.00,433.00,0.05,15.00,1.36,4.00,Seongnam-si,Gyeonggi-do,KR,76.00,74.00,3.00,0.04,0.00,1.00,0.07,5.00
28232106,Fashion,215.03,DOLPHIN,2017-10-11,2017-10-18,7.00,433.00,0.50,127.00,1.69,4.00,BARNEGAT,nj,US,43.00,97.00,2.00,0.02,0.00,9.00,0.07,3.78
28232214,Fashion,-50.42,MINNOW,2017-10-11,2017-10-25,14.00,433.00,-0.12,28.00,-1.80,16.00,New Smyrna Beach,FL,US,"1,783.00",144.00,2.00,0.01,0.00,2.00,0.07,5.00
28232335,No Category,29.33,SEA_BASS,2017-10-11,2017-12-04,54.00,433.00,0.07,38.00,0.77,4.00,Hong Kong,Guangdong,CN,"8,333.00","1,725.00",4.00,0.00,0.00,3.00,0.08,4.33
28237492,Everything Else,605.36,DOLPHIN,2017-10-11,2018-03-03,143.00,433.00,1.40,45.00,13.45,4.00,Olympia,WA,US,132.00,"1,280.00",1.00,0.00,0.00,25.00,0.56,4.52
28239274,Fashion,195.91,MINNOW,2017-10-11,2017-10-19,8.00,433.00,0.45,37.00,5.29,4.00,Orlando,Florida,US,326.00,388.00,5.00,0.05,0.00,2.00,0.05,5.00
28242513,Fashion,4.63,MINNOW,2017-10-11,2017-11-30,50.00,433.00,0.01,17.00,0.27,4.00,Draper,UT,US,287.00,146.00,3.00,0.02,0.00,1.00,0.06,5.00
28244662,Jewelry & Watches,18.85,SEA_BASS,2017-10-12,2017-10-31,19.00,432.00,0.04,55.00,0.34,0.00,Kfar Saba,Hasharon,IL,"2,988.00",38.00,0.00,0.00,0.00,10.00,0.18,3.90
28248134,Parts & Accessories,55.99,MINNOW,2017-10-12,2017-11-12,31.00,432.00,0.13,18.00,3.11,4.00,Tai Kok Tsui,Kowloon,HK,427.00,18.00,0.00,0.00,0.00,0.00,0.00,NULL
28250183,Home & Garden,"1,005.91",DOLPHIN,2017-10-12,2017-10-27,15.00,432.00,2.33,67.00,15.01,4.00,wilton,CA,US,"2,090.00",949.00,8.00,0.01,0.00,6.00,0.09,4.67
28250615,1,218.37,MINNOW,2017-10-12,2017-10-19,7.00,432.00,0.51,26.00,8.40,0.00,Summerland Key,FL,US,186.00,74.00,1.00,NAN,0.00,5.00,0.19,4.80
28258162,Musical Instruments & Gear,"1,751.93",DOLPHIN,2017-10-12,2017-10-17,5.00,432.00,4.06,70.00,25.03,2.00,Spencer,MA,US,"2,501.00","7,668.00",16.00,0.00,4.00,6.00,0.09,4.17
28258361,Art,32.52,MINNOW,2017-10-12,2017-11-18,37.00,432.00,0.08,13.00,2.50,0.00,Ellicott City,MD,US,555.00,69.00,3.00,0.01,0.00,1.00,0.08,5.00
28259741,Health & Beauty,"1,220.47",DOLPHIN,2017-10-12,2017-10-16,4.00,432.00,2.83,329.00,3.71,8.00,Brooklyn,NY,US,900.00,"1,533.00",23.00,0.02,2.00,19.00,0.06,4.58
28260541,Fashion,196.57,MINNOW,2017-10-12,2017-11-09,28.00,432.00,0.46,27.00,7.28,16.00,Spring,Tx,US,291.00,314.00,3.00,0.01,0.00,1.00,0.04,5.00
28260927,Toys & Hobbies,189.48,DOLPHIN,2017-10-12,2018-04-05,175.00,432.00,0.44,31.00,6.11,0.00,Si Bun Rueang,Nong Bua Lamphu,TH,295.00,"1,809.00",8.00,0.00,0.00,6.00,0.19,4.83
28268056,Health & Beauty,98.49,MINNOW,2017-10-13,2018-03-31,169.00,431.00,0.23,32.00,3.08,16.00,strängnäs,Södermanland,SE,641.00,"1,056.00",7.00,0.01,3.00,4.00,0.13,5.00
28268147,64482,302.42,SEA_BASS,2017-10-13,2017-11-24,42.00,431.00,0.70,150.00,2.02,4.00,Yukon,OK,US,202.00,169.00,14.00,NAN,0.00,20.00,0.13,4.55
28269547,DVDs & Movies,172.18,MINNOW,2017-10-13,2017-11-19,37.00,431.00,0.40,20.00,8.61,8.00,Newburyport,MA,US,13.00,24.00,1.00,0.04,0.00,2.00,0.10,4.00
28273053,No Category,-22.30,SEA_BASS,2017-10-13,2017-11-01,19.00,431.00,-0.05,46.00,-0.48,3.00,Lucerne,CA,US,2.00,0.00,0.00,NAN,0.00,5.00,0.11,4.20
28274699,No Category,326.05,MINNOW,2017-10-13,2017-11-04,22.00,431.00,0.76,30.00,10.87,16.00,Southfield,MI,US,199.00,117.00,1.00,NAN,1.00,3.00,0.10,3.00
28278758,Cell Phones & Accessories,698.09,DOLPHIN,2017-10-13,2017-10-23,10.00,431.00,1.62,24.00,29.09,4.00,Maricopa,AZ,US,314.00,978.00,0.00,0.00,0.00,1.00,0.04,5.00
28282302,Books,19.16,MINNOW,2017-10-14,2017-11-12,29.00,430.00,0.04,32.00,0.60,0.00,Natick,MA,US,"1,903.00",469.00,3.00,0.03,0.00,1.00,0.03,5.00
28283723,Fashion,932.17,MINNOW,2017-10-14,2017-11-27,44.00,430.00,2.17,29.00,32.14,4.00,London,England,GB,80.00,135.00,0.00,0.00,3.00,3.00,0.10,5.00
28285839,Fashion,590.15,MINNOW,2017-10-14,2017-10-26,12.00,430.00,1.37,12.00,49.18,0.00,wayne,nj,US,"1,008.00",178.00,2.00,0.01,0.00,2.00,0.17,5.00
28288950,Fashion,23.91,MINNOW,2017-10-14,2017-11-28,45.00,430.00,0.06,13.00,1.84,16.00,Cedar Mtn,NC,US,16.00,12.00,0.00,0.00,0.00,0.00,0.00,NULL
28289921,DVDs & Movies,207.28,SEA_BASS,2017-10-14,2017-11-18,35.00,430.00,0.48,66.00,3.14,4.00,Montgomery,Texas,US,8.00,26.00,1.00,0.04,0.00,8.00,0.12,5.00
28290999,Jewelry & Watches,22.39,SEA_BASS,2017-10-14,2017-10-19,5.00,430.00,0.05,66.00,0.34,7.00,BRIDGEND,BRIDGEND,GB,"1,628.00",145.00,6.00,0.04,0.00,5.00,0.08,5.00
28291791,No Category,68.85,SEA_BASS,2017-10-14,2018-06-05,234.00,430.00,0.16,36.00,1.91,5.00,Boswell,OK,US,7.00,52.00,11.00,0.21,0.00,3.00,0.08,5.00
28293439,Books,31.33,MINNOW,2017-10-14,2017-10-24,10.00,430.00,0.07,31.00,1.01,4.00,Tabernacle,NJ,US,"5,062.00",535.00,1.00,0.00,0.00,4.00,0.13,5.00
28294183,Home & Garden,176.71,SEA_BASS,2017-10-14,2017-11-12,29.00,430.00,0.41,106.00,1.67,8.00,LaVernia,TX,US,364.00,"1,325.00",21.00,0.02,0.00,4.00,0.04,4.00
28298966,Music,0.02,MINNOW,2017-10-15,2017-11-15,31.00,429.00,0.00,15.00,0.00,4.00,Tabernacle,NJ,US,"1,718.00",58.00,1.00,0.02,0.00,2.00,0.13,5.00
28304705,Jewelry & Watches,345.10,MINNOW,2017-10-15,2017-11-03,19.00,429.00,0.80,33.00,10.46,0.00,McKinney,TX,US,205.00,214.00,3.00,0.01,0.00,3.00,0.09,5.00
28312784,Parts & Accessories,21.33,SEA_BASS,2017-10-15,2017-11-20,36.00,429.00,0.05,42.00,0.51,4.00,beijing,BJ,CN,116.00,11.00,1.00,NAN,0.00,2.00,0.05,5.00
28314164,Parts & Accessories,82.61,MINNOW,2017-10-16,2018-06-13,240.00,428.00,0.19,25.00,3.30,4.00,guangzhou,guangdong,CN,380.00,443.00,3.00,NAN,0.00,4.00,0.16,3.75
28317410,Fashion,-59.25,MINNOW,2017-10-16,2018-11-26,406.00,428.00,-0.14,9.00,-6.58,7.00,Toronto,Ontario,CA,"2,197.00",812.00,10.00,0.01,0.00,0.00,0.00,NULL
28319586,Fashion,254.71,MINNOW,2017-10-16,2017-11-27,42.00,428.00,0.60,35.00,7.28,16.00,SANFORD,FL,US,758.00,687.00,6.00,0.01,0.00,6.00,0.17,3.50
28325357,No Category,76.23,MINNOW,2017-10-16,2017-11-06,21.00,428.00,0.18,16.00,4.76,8.00,STERLING,VA,US,67.00,158.00,1.00,0.01,0.00,1.00,0.06,5.00
28328613,Sporting Goods,"1,177.51",DOLPHIN,2017-10-16,2017-11-22,37.00,428.00,2.75,153.00,7.70,4.00,Los Angeles,California,US,33.00,"1,324.00",21.00,NAN,0.00,7.00,0.05,4.43
28329312,No Category,334.95,MINNOW,2017-10-16,2017-12-14,59.00,428.00,0.78,15.00,22.33,0.00,Ladera Ranch,CA,US,661.00,834.00,1.00,0.00,2.00,3.00,0.20,3.67
28339364,64482,25.44,MINNOW,2017-10-17,2017-11-13,27.00,427.00,0.06,37.00,0.69,4.00,Danbury,CT,US,"1,060.00",438.00,2.00,0.00,0.00,5.00,0.14,4.80
28339520,Home & Garden,47.47,MINNOW,2017-10-17,2017-11-17,31.00,427.00,0.11,12.00,3.96,4.00,West Hollywood,CA,US,69.00,21.00,0.00,0.00,0.00,0.00,0.00,NULL
28339857,Parts & Accessories,"3,503.68",DOLPHIN,2017-10-17,2017-11-12,26.00,427.00,8.21,559.00,6.27,16.00,LAPEER,MI,US,"2,337.00","1,571.00",16.00,NAN,3.00,39.00,0.07,4.56
28340823,Toys & Hobbies,"2,944.06",DOLPHIN,2017-10-17,2017-10-29,12.00,427.00,6.89,213.00,13.82,8.00,Springfield,il,US,27.00,"3,689.00",157.00,0.04,2.00,7.00,0.03,3.29
28345465,Health & Beauty,697.46,SEA_BASS,2017-10-17,2017-11-01,15.00,427.00,1.63,81.00,8.61,16.00,WESTMINSTER,CA,US,26.00,211.00,12.00,0.06,0.00,4.00,0.05,5.00
28345547,Crafts,99.48,SEA_BASS,2017-10-17,2017-11-03,17.00,427.00,0.23,46.00,2.16,7.00,Toronto,Ontario,CA,56.00,204.00,5.00,0.02,0.00,9.00,0.20,4.67
28351162,Health & Beauty,43.89,SEA_BASS,2017-10-17,2017-10-27,10.00,427.00,0.10,70.00,0.63,4.00,Muang,Nonthburi,TH,62.00,292.00,4.00,0.01,0.00,4.00,0.06,4.75
28354641,No Category,"1,135.61",DOLPHIN,2017-10-18,2017-10-30,12.00,426.00,2.67,134.00,8.47,4.00,Gyeonggi-do,Republic of Korea,KR,775.00,"5,172.00",18.00,0.00,3.00,19.00,0.14,4.53
28356540,Music,12.75,MINNOW,2017-10-18,2018-06-14,239.00,426.00,0.03,26.00,0.49,0.00,St-Petersburg,-,RU,546.00,283.00,3.00,0.01,0.00,3.00,0.12,5.00
28357619,Fashion,135.77,MINNOW,2017-10-18,2017-11-02,15.00,426.00,0.32,27.00,5.03,0.00,Hastings,England,GB,518.00,192.00,1.00,0.01,0.00,2.00,0.07,5.00
28357875,Home & Garden,22.99,MINNOW,2017-10-18,2018-04-29,193.00,426.00,0.05,21.00,1.09,4.00,Thanh Hoa,Thanh Hoa,VN,135.00,28.00,1.00,0.04,0.00,1.00,0.05,5.00
