seller_id,profit_estimate,value_em,user_created,booth_created,first_sale,days_to_sale,country,state,city,committed,year_sales,year_amount,year_fvf,items_for_sale,sales,source_em,entry_source_em,inventory_source_em,entry_url,entry_query
28739509,1710.00,whale,11/8/17,11/8/17,11/14/17,6,US,IL,Danville,TRUE,75.00,12973.16,774.07,21454,92,google_text_ad,,1,,
28870221,29.00,minnow,11/14/17,11/14/17,9/4/18,294,US,CA,Walnut,TRUE,2.00,443.98,32.04,29,2,google_text_ad,,1,,
29137451,47.00,minnow,11/27/17,11/27/17,4/11/18,135,US,NJ,Rahway,FALSE,1.00,225.00,29.25,0,1,google_text_ad,,1,,
29272953,0.00,minnow,12/2/17,12/2/17,,NaN,US,CO,Superior,FALSE,0.00,0.00,0.00,0,0,google_text_ad,,,,
29507091,2680.00,dolphin,12/12/17,12/12/17,2/1/18,51,US,MI,LAPEER,TRUE,131.00,12469.33,1714.05,1217,131,google_text_ad,,,,
30012435,-65.00,minnow,1/6/18,1/6/18,7/24/18,199,US,FL,Wesley Chapel,TRUE,5.00,827.58,11.36,230,5,google_text_ad,,1,,
30045549,9.00,minnow,1/8/18,1/8/18,2/12/18,35,US,PA,Etters,FALSE,13.00,173.99,14.74,0,13,google_text_ad,,1,,
30374423,3309.00,whale,1/28/18,1/28/18,2/1/18,4,US,CA,Corona,TRUE,258.00,20152.30,2078.75,2037,258,google_text_ad,,1,,
30386717,526.00,dolphin,1/29/18,1/29/18,2/10/18,12,CA,,Chase,TRUE,97.00,7459.85,1394.41,18311,97,google_text_ad,,,,
30452637,1.00,minnow,2/2/18,2/2/18,3/14/18,40,US,TN,Murfreesboro,FALSE,11.00,274.68,16.49,0,11,google_text_ad,,,,
30903200,49.00,dolphin,3/1/18,3/1/18,7/17/18,138,US,NY,Bronx,TRUE,8.00,1003.50,78.76,261,8,google_text_ad,,1,,
31000283,55.00,dolphin,3/6/18,3/6/18,3/18/18,12,US,NJ,Kenilworth,TRUE,12.00,1005.16,75.59,2245,12,google_text_ad,,1,,
31358189,-9.00,minnow,3/26/18,3/26/18,,NaN,US,MD,Laurel,FALSE,0.00,0.00,0.00,0,0,google_text_ad,,1,,
31514907,-153.00,sea_bass,4/4/18,4/4/18,4/28/18,24,US,NC,Four Oaks,FALSE,34.00,891.10,77.85,0,34,google_text_ad,,1,,
31618335,141.00,minnow,4/10/18,4/10/18,6/20/18,71,US,FL,Hollywood,TRUE,5.00,1436.00,156.54,18,5,google_text_ad,,,,
31697324,0.00,minnow,4/15/18,4/15/18,,NaN,US,IL,Aurora,FALSE,0.00,0.00,0.00,0,0,google_text_ad,,,,
31988520,0.00,minnow,4/30/18,4/30/18,,NaN,US,UT,Ogden,FALSE,0.00,0.00,0.00,0,0,google_text_ad,,,,
32197861,11.00,dolphin,5/10/18,5/10/18,5/22/18,12,US,MI,Detroit,TRUE,10.00,922.48,119.92,1877,10,google_text_ad,,1,,
32235182,0.00,minnow,5/12/18,5/12/18,,NaN,US,IL,Naperville,FALSE,0.00,0.00,0.00,0,0,google_text_ad,,1,,
32406557,0.00,minnow,5/21/18,5/21/18,,NaN,US,SC,Rock Hill,FALSE,0.00,0.00,0.00,0,0,google_text_ad,,1,,
32412329,0.00,minnow,5/21/18,5/21/18,,NaN,SV,,Zacatecoluca,TRUE,0.00,0.00,0.00,30,0,google_text_ad,,1,,
32569115,2.00,minnow,5/29/18,5/29/18,8/24/18,87,US,MI,Garden City,TRUE,7.00,52.61,4.86,0,7,google_text_ad,,1,,
32787576,0.00,minnow,6/8/18,6/8/18,,NaN,US,OH,philo,TRUE,0.00,0.00,0.00,0,0,google_text_ad,,,,
33237565,39.00,minnow,7/1/18,7/1/18,,NaN,US,CA,Bell,TRUE,0.00,0.00,0.00,0,0,google_text_ad,6,1,Direct,
33349777,0.00,minnow,7/7/18,7/7/18,,NaN,US,HI,Honolulu,TRUE,0.00,0.00,0.00,189,0,google_text_ad,1,1,https://www.google.com/,Online selling
33678564,39.00,minnow,7/24/18,7/24/18,8/1/18,8,US,NJ,BLOOMINGDALE,TRUE,16.00,553.14,54.61,5467,16,google_text_ad,6,1,https://www.google.com/,eBay alternative
33864642,-1.00,minnow,8/2/18,8/2/18,8/11/18,9,US,CT,East Haddam,TRUE,3.00,159.27,23.62,163,3,google_text_ad,2,1,https://www.google.com/,
34299118,0.00,minnow,8/24/18,8/24/18,,NaN,US,FL,Lakeland,TRUE,0.00,0.00,0.00,72,0,google_text_ad,6,1,https://www.google.com/,Alternative to eBay
34359608,0.00,minnow,8/28/18,8/28/18,10/6/18,39,US,SD,Sioux Falls,TRUE,3.00,41.54,1.99,35,3,google_text_ad,0,5,https://www.google.com/,Rahul
34427644,0.00,minnow,9/2/18,9/2/18,,NaN,US,FL,FORT LAUDERDALE,FALSE,0.00,0.00,0.00,0,0,google_text_ad,16,1,https://www.google.com/,
36473405,0.00,minnow,12/19/18,12/19/18,,NaN,US,OH,Carrollton,TRUE,0.00,0.00,0.00,16,0,google_text_ad,16,3,https://www.google.com/,
36602610,0.00,minnow,12/26/18,12/26/18,,NaN,US,MN,wrenshall,FALSE,0.00,0.00,0.00,0,0,google_text_ad,16,1,https://www.googleadservices.com/pagead/aclk?sa=L&ai=DChcSEwj8wKf5hL_fAhWNWoYKHdV_Dx0YABAIGgJ2dQ&ohost=www.google.com&cid=CAASEuRoLDZAB3FuZVBU5y34z0gVnA&sig=AOD64_20HO4qxb3an14VkJo2nqqV2s5K1w&adurl=&rct=j&q=&nb=0&res_url=http%3A%2F%2Fsearch.myway.com%2Fse,
36602831,-40.00,dolphin,12/26/18,12/26/18,1/2/19,7,US,OH,COLUMBUS,TRUE,3.00,921.47,117.20,575,3,google_text_ad,16,1,https://www.google.com/,
36855449,0.00,minnow,1/11/19,1/11/19,1/28/19,17,US,WV,Elkins,TRUE,1.00,23.85,2.03,192,1,google_text_ad,16,1,https://www.google.com/,
49808,13.00,minnow,2/1/09,2/1/09,10/31/09,272,US,WI,pleasant prairie,TRUE,1.00,43.96,1.19,17189,15,email,,,,
52534,223.00,minnow,2/4/09,2/4/09,9/23/09,231,US,OR,Grants Pass,TRUE,7.00,916.10,30.61,69,65,email,,1,,
73282,0.00,minnow,3/8/09,3/8/09,11/11/11,978,CA,,CALEDON,TRUE,2.00,28.81,1.00,65,3,email,,1,,
88199,10601.00,dolphin,3/31/09,3/31/09,4/13/09,13,CA,,Coquitlam,TRUE,144.00,24133.43,2160.24,206,1869,email,,,,
1481832,19234.00,whale,11/23/11,11/23/11,3/7/12,105,US,NV,Las Vegas,TRUE,222.00,32564.34,3788.29,8458,1517,email,,,,
5327749,2582.00,dolphin,3/22/13,3/22/13,9/10/15,902,US,NJ,Logan Township,TRUE,200.00,21461.22,2468.60,175,469,email,,1,,
5339513,-1.00,minnow,3/25/13,3/25/13,3/26/17,"1,462",US,WY,Cheyenne,TRUE,0.00,0.00,0.00,34,1,email,,,,
6283059,0.00,minnow,11/9/13,11/9/13,,NaN,US,NC,Haw River,TRUE,0.00,0.00,0.00,43,0,email,,1,,
6692575,20.00,minnow,12/27/13,12/27/13,11/7/17,"1,411",US,FL,Ft. Lauderdale,TRUE,9.00,330.57,18.95,0,12,email,,1,,
6704445,1113.00,sea_bass,12/29/13,12/30/13,2/28/14,60,AU,,Blackburn,TRUE,68.00,3520.38,415.48,153,194,email,,,,
7154643,-19.00,dolphin,3/3/14,12/12/18,1/11/19,30,US,KY,Stamping Ground,TRUE,1.00,23.00,4.37,1239,1,email,,1,,
7706077,2502.00,dolphin,4/27/14,4/27/14,4/29/14,2,US,WI,Janesville,TRUE,195.00,17592.43,2055.74,179,527,email,,1,,
8366293,-445.00,sea_bass,6/10/14,6/10/14,6/12/14,2,US,OH,Willoughby,TRUE,28.00,1266.62,89.55,1506,299,email,,1,,
8571135,861.00,minnow,6/26/14,6/26/14,7/8/14,12,US,OK,OKC,TRUE,3.00,98.24,7.36,1850,144,email,,1,,
8633333,93.00,minnow,7/1/14,7/1/14,8/4/14,34,CN,,Shenzhen,FALSE,10.00,245.04,19.17,0,108,email,,,,
8691111,1420.00,dolphin,7/6/14,7/6/14,9/3/14,59,US,PA,Cochranville,FALSE,30.00,6655.48,369.00,0,198,email,,,,
8976055,12894.00,whale,7/25/14,7/25/14,7/29/14,4,US,TX,Houston,TRUE,146.00,28027.80,2069.99,72466,772,email,,1,,
9643285,5715.00,whale,9/4/14,9/4/14,9/8/14,4,US,NC,Concord,TRUE,55.00,11690.31,891.25,4833,602,email,,1,,
9678861,241.00,dolphin,9/6/14,9/6/14,9/27/15,386,US,SC,Pickens,TRUE,23.00,6500.69,356.61,2526,58,email,,1,,
10115637,0.00,minnow,10/19/14,10/19/14,,NaN,US,OR,PORTLAND,TRUE,0.00,0.00,0.00,0,0,email,,,,
11109252,1044.00,dolphin,1/14/15,1/14/15,2/16/15,33,US,PA,BROWNSTOWN,TRUE,42.00,3149.12,298.49,1387,305,email,,1,,
11182769,1680.00,sea_bass,1/21/15,1/21/15,4/4/15,73,US,CO,DENVER,TRUE,64.00,2935.31,207.26,2390,223,email,,1,,
12028941,1276.00,dolphin,4/1/15,4/1/15,4/5/15,4,US,AR,Anthem,TRUE,67.00,2530.30,238.51,2534,625,email,,1,,
12146156,559.00,whale,4/10/15,4/10/15,7/3/15,84,US,CA,Huntington Beach,TRUE,58.00,14286.76,812.11,13631,331,email,,1,,
12379762,712.00,minnow,4/28/15,4/28/15,5/26/15,28,US,CA,CHULA VISTA,FALSE,1.00,330.00,41.60,0,23,email,,,,
13384198,168.00,sea_bass,7/16/15,7/16/15,7/27/15,11,US,WA,Bellingham,TRUE,20.00,589.83,20.54,678,162,email,,1,,
13759678,3042.00,whale,8/13/15,8/13/15,8/25/15,12,US,TX,irving,FALSE,46.00,8412.73,768.28,0,200,email,,1,,
13952759,35.00,minnow,8/26/15,8/26/15,8/22/16,362,US,TN,sweetwater tn,TRUE,3.00,257.56,16.44,72,6,email,,1,,
14131503,-39.00,minnow,9/8/15,9/8/15,12/19/17,833,US,FL,Orange Park,TRUE,2.00,94.05,2.97,0,3,email,,1,,
14432060,34.00,dolphin,9/30/15,9/30/15,12/22/15,83,US,AZ,Phoenix,TRUE,34.00,1496.83,151.30,5115,119,email,,1,,
14533899,5344.00,dolphin,10/7/15,10/7/15,10/13/15,6,US,FL,Hudson,TRUE,172.00,8177.64,893.27,9282,881,email,,1,,
14550838,4486.00,dolphin,10/8/15,10/8/15,10/14/15,6,US,IN,Westfield,TRUE,226.00,9643.46,1184.50,1933,1117,email,,1,,
14657892,-2638.00,minnow,10/15/15,10/15/15,12/9/15,55,US,CA,corona,TRUE,3.00,4547.07,180.71,261,13,email,,1,,
14893129,526.00,minnow,11/1/15,11/1/15,12/3/15,32,US,FL,daytona beach,TRUE,14.00,1390.39,103.23,125,105,email,,,,
14918263,646.00,minnow,11/3/15,11/3/15,12/15/15,42,US,CA,North Hollywood,TRUE,1.00,700.00,48.00,14,22,email,,,,
15660442,164.00,dolphin,12/17/15,12/17/15,12/28/15,11,US,WI,MILWAUKEE,TRUE,18.00,1879.73,157.50,2845,86,email,,,,
15745984,62.00,minnow,12/22/15,12/22/15,1/2/16,11,US,GA,Loganville,TRUE,15.00,817.23,57.62,485,94,email,,,,
16050089,629.00,minnow,1/11/16,1/11/16,6/22/16,163,US,CA,East Compton,FALSE,5.00,3685.00,182.81,0,12,email,,,,
16097507,845.00,dolphin,1/14/16,1/14/16,1/15/16,1,US,NY,Freeport,TRUE,121.00,6831.73,558.34,2674,320,email,,1,,
16695659,8.00,minnow,2/24/16,2/24/16,5/10/16,76,US,CO,Westminster,TRUE,0.00,0.00,0.00,67,3,email,,1,,
16816251,6.00,minnow,3/3/16,3/3/16,3/26/17,388,US,WA,Renton,TRUE,1.00,40.50,3.65,11,2,email,,,,
16996620,-2.00,minnow,3/14/16,3/14/16,11/15/16,246,US,FL,Venice,TRUE,0.00,0.00,0.00,51,1,email,,1,,
17109719,106.00,sea_bass,3/21/16,3/21/16,6/17/16,88,US,GA,Columbus,TRUE,70.00,1606.20,128.29,6083,139,email,,1,,
17357091,-25.00,minnow,3/31/16,3/31/16,6/12/17,438,US,CA,Pacific Grove,TRUE,6.00,206.49,9.28,4928,12,email,,,,
20090013,92.00,minnow,8/6/16,8/6/16,10/3/16,58,US,NJ,"millville,n.j.",TRUE,4.00,671.15,69.02,87,8,email,,1,,
23633056,242.00,dolphin,2/18/17,2/18/17,2/23/17,5,US,CA,San Juan Capistrano,TRUE,87.00,7227.50,921.99,13471,149,email,,1,,
23831799,3321.00,whale,2/28/17,3/8/17,3/28/17,20,US,IL,Oak Forest,TRUE,214.00,11787.54,1363.79,4284,383,email,,1,,
24024943,8.00,minnow,3/9/17,3/9/17,6/6/17,89,US,FL,Ocoee,TRUE,10.00,201.21,11.35,44,11,email,,1,,
24271802,89.00,minnow,3/21/17,3/21/17,4/24/17,34,US,CA,Santa Barbara,TRUE,5.00,276.48,11.79,639,19,email,,1,,
24825508,0.00,minnow,4/17/17,6/20/18,,NaN,CA,,Hudson Bay,FALSE,0.00,0.00,0.00,0,0,email,,1,,
25019564,-10.00,dolphin,4/27/17,4/27/17,5/8/17,11,US,UT,Monticello,FALSE,1.00,238.88,45.39,0,6,email,,1,,
26571993,0.00,minnow,7/18/17,7/18/17,,NaN,US,TX,Austin,FALSE,0.00,0.00,0.00,0,0,email,,,,
26847058,554.00,dolphin,8/2/17,8/2/17,8/9/17,7,US,FL,clearwater,TRUE,22.00,4528.63,250.12,810,48,email,,1,,
29950663,21.00,minnow,1/3/18,1/3/18,2/5/18,33,US,NY,Solvay,FALSE,8.00,334.19,29.64,0,8,email,,1,,
30943345,70.00,dolphin,3/3/18,4/23/18,7/31/18,99,US,MI,St. Joseph,TRUE,10.00,1366.84,86.58,1178,10,email,,1,,
33757626,8.00,minnow,7/28/18,7/30/18,12/16/18,139,US,WA,Renton,TRUE,5.00,329.75,24.47,73,5,email,-1,1,https://www.google.com/,
34230321,-11.00,minnow,8/20/18,8/20/18,,NaN,US,FL,Pinellas Park,TRUE,0.00,0.00,0.00,76,0,email,0,1,android-app://com.google.android.gm,Transplus
34237967,0.00,minnow,8/21/18,8/21/18,,NaN,LT,,Vilnius,TRUE,0.00,0.00,0.00,0,0,email,-1,1,https://e.mail.ru/message/15348386270000000282/,
31559117,-1.00,minnow,4/7/18,4/7/18,,NaN,DK,,Gråsten,TRUE,0.00,0.00,0.00,0,0,ebay,,,,
15984,110.00,minnow,11/11/08,11/11/08,12/8/08,27,IN,,New Delhi,TRUE,1.00,84.20,2.60,0,77,direct,,1,,
49654,577.00,minnow,2/1/09,2/1/09,3/17/10,409,US,WV,Davy,TRUE,35.00,1933.94,167.60,10250,117,direct,,,,
52508,41.00,minnow,2/4/09,2/4/09,5/16/09,101,US,SD,STURGIS,TRUE,0.00,0.00,0.00,11,29,direct,,,,
113421,167.00,minnow,5/10/09,5/10/09,12/1/09,205,US,NM,Tierra Amarilla,TRUE,5.00,2121.74,104.48,49,135,direct,,1,,
127122,452.00,minnow,5/30/09,5/30/09,10/6/09,129,US,FL,Seminole,FALSE,29.00,428.39,33.62,0,193,direct,,1,,
142852,260.00,minnow,6/24/09,6/24/09,8/3/09,40,US,WA,Tacoma,TRUE,12.00,210.10,27.41,514,329,direct,,,,
465384,12930.00,dolphin,5/1/10,5/1/10,7/14/10,74,US,FL,West Palm Beach,TRUE,91.00,10627.86,1449.37,223,685,direct,,1,,
560910,13.00,minnow,7/10/10,10/21/17,6/4/18,226,US,TX,Allen,TRUE,2.00,509.74,30.20,75,2,direct,,,,
951337,343.00,whale,3/4/11,3/4/11,8/26/11,175,US,SC,Belton,TRUE,22.00,1550.81,105.12,19711,23,direct,,1,,
1176223,302.00,minnow,7/3/11,7/3/11,8/24/11,52,US,FL,Altha,TRUE,1.00,10.53,0.50,690,253,direct,,,,
1549818,3747.00,sea_bass,12/14/11,12/14/11,2/29/12,77,US,CA,San Jose,TRUE,35.00,553.04,141.63,1005,1232,direct,,1,,
2223161,0.00,minnow,2/21/12,10/22/18,,NaN,US,AK,Kasilof,TRUE,0.00,0.00,0.00,230,0,direct,,1,,
2482111,393.00,dolphin,3/2/12,3/3/12,3/17/12,14,US,IL,LOCKPORT,TRUE,14.00,1799.97,95.17,7334,220,direct,,1,,
4065915,23.00,minnow,6/11/12,6/11/12,11/10/12,152,GB,,Gainsborough,TRUE,1.00,34.98,3.15,270,13,direct,,,,
4130067,2730.00,dolphin,6/26/12,6/26/12,7/5/12,9,US,IL,Naperville,TRUE,68.00,4727.11,274.54,6643,817,direct,,1,,
4366095,2557.00,dolphin,8/28/12,8/28/12,9/12/12,15,SG,,Singapore,TRUE,227.00,11817.94,1394.51,2515,938,direct,,1,,
4369027,15509.00,whale,8/28/12,8/28/12,10/10/12,43,US,OH,Edon,TRUE,381.00,66666.01,5492.55,2918,1516,direct,,1,,
4479487,1649.00,dolphin,9/26/12,9/26/12,11/5/12,40,US,FL,Altha,FALSE,14.00,307.00,27.63,0,642,direct,,,,
4504025,112.00,sea_bass,10/2/12,10/2/12,10/8/12,6,US,FL,seminole,TRUE,42.00,545.21,31.99,62,330,direct,,1,,
4522105,183.00,dolphin,10/7/12,10/7/12,11/4/12,28,US,CA,Lake Elsinore,TRUE,27.00,2129.98,103.27,19785,109,direct,,1,,
4815033,67.00,minnow,12/3/12,12/3/12,1/21/13,49,US,ND,Mooreton,TRUE,2.00,77.20,6.95,1074,23,direct,,1,,
4877481,18678.00,dolphin,12/11/12,12/11/12,2/5/13,56,CA,,Toronto,TRUE,2505.00,37946.28,10896.60,5948,8433,direct,,1,,
5124907,1241.00,minnow,2/2/13,2/2/13,3/29/15,785,US,CA,Anaheim,FALSE,4.00,99.38,29.82,0,148,direct,,,,
5521395,6723.00,dolphin,5/11/13,5/11/13,5/20/13,9,TW,,Tainan City,TRUE,156.00,27433.35,2161.75,143,1090,direct,,,,
5792029,4522.00,dolphin,7/18/13,7/18/13,6/22/17,"1,435",US,AL,Atmore,TRUE,103.00,18529.74,2343.01,772,193,direct,,1,,
5905287,4707.00,dolphin,8/13/13,8/13/13,9/21/13,39,GB,,Watford,TRUE,61.00,11435.38,1761.21,0,232,direct,,,,
6430185,101.00,minnow,11/28/13,11/28/13,12/27/16,"1,125",US,OH,Overpeck,TRUE,19.00,812.37,68.61,236,59,direct,,1,,
6833369,2123.00,dolphin,1/19/14,4/12/16,5/2/16,20,US,IL,Effingham,TRUE,215.00,21142.37,1366.34,1064,533,direct,,1,,
6992439,638.00,sea_bass,2/11/14,2/11/14,5/26/14,104,US,NY,Valley Cottage,TRUE,29.00,1067.28,132.26,132,281,direct,,1,,
7080279,18.00,minnow,2/22/14,2/22/14,6/13/14,111,US,ID,Nampa,TRUE,16.00,140.80,16.42,106,22,direct,,,,
7167281,619.00,minnow,3/5/14,3/6/14,5/29/14,84,US,FL,St. Petersburg,FALSE,23.00,1616.93,238.92,0,47,direct,,1,,
7735349,1678.00,dolphin,4/30/14,4/30/14,5/9/14,9,NL,,Schiphol,TRUE,367.00,8177.25,1374.20,9270,805,direct,,3,,
7930703,726.00,dolphin,5/12/14,5/12/14,6/1/14,20,US,FL,Jupiter,TRUE,36.00,8614.05,563.47,7892,143,direct,,3,,
8112083,307.00,minnow,5/25/14,5/25/14,9/18/14,116,US,IN,Greenwood,TRUE,17.00,407.71,50.71,378,131,direct,,,,
8620019,1478.00,dolphin,6/30/14,12/3/14,2/1/15,60,US,TX,Richardson,TRUE,289.00,12464.91,1779.06,492,492,direct,,6,,
8678633,2165.00,dolphin,7/5/14,7/5/14,7/9/14,4,US,TX,converse,TRUE,230.00,8371.98,921.38,31115,1360,direct,,1,,
8733609,370.00,dolphin,7/9/14,7/9/14,7/10/14,1,US,MD,Laurel,TRUE,26.00,1046.80,107.16,10729,157,direct,,1,,
8802849,3626.00,dolphin,7/14/14,7/14/14,7/24/14,10,US,NV,Las Vegas,TRUE,182.00,17166.27,4031.88,27863,1011,direct,,1,,
8825925,860.00,dolphin,7/15/14,7/15/14,8/14/14,30,CA,,Waterloo,TRUE,668.00,8092.68,709.43,1661,1587,direct,,,,
8911697,74.00,minnow,7/21/14,7/21/14,7/24/14,3,BD,,Dhaka,TRUE,8.00,553.91,35.10,22608,67,direct,,2,,
9231439,72.00,minnow,8/10/14,8/10/14,8/23/14,13,US,CA,Walnut,TRUE,10.00,181.00,16.02,10,62,direct,,,,
9350925,-18.00,minnow,8/17/14,8/17/14,10/30/16,805,US,CA,Los Angeles,FALSE,0.00,0.00,0.00,0,2,direct,,,,
9435705,5160.00,whale,8/22/14,8/26/14,8/28/14,2,US,GA,Williamson,TRUE,657.00,34753.60,3901.21,7901,1565,direct,,1,,
9458381,1146.00,minnow,8/24/14,8/24/14,9/15/14,22,US,MD,Parkville,TRUE,11.00,306.84,43.08,3079,94,direct,,1,,
9809905,22.00,minnow,9/17/14,9/17/14,9/20/14,3,US,RI,Cumberland,TRUE,9.00,144.44,13.00,260,29,direct,,1,,
9894050,2294.00,dolphin,9/26/14,9/26/14,10/20/14,24,US,CA,Newbury Park,TRUE,37.00,7931.61,434.51,0,352,direct,,,,
10103603,4047.00,whale,10/18/14,10/18/14,12/18/14,61,US,MI,FRASER,TRUE,157.00,12164.97,1911.29,2407,524,direct,,,,
10146218,1760.00,dolphin,10/22/14,10/22/14,10/27/14,5,CA,,Ottawa,TRUE,32.00,9677.75,768.67,123,144,direct,,1,,
10206406,516.00,dolphin,10/28/14,10/28/14,7/27/15,272,US,MN,Hinckley,TRUE,58.00,1194.01,113.17,1552,245,direct,,1,,
10532579,160.00,minnow,11/28/14,9/27/15,10/15/15,18,US,FL,Rockledge,TRUE,21.00,638.85,56.44,27,109,direct,,2,,
10594395,36.00,minnow,12/2/14,12/2/14,12/22/14,20,US,FL,Brandon,TRUE,1.00,38.61,3.47,103,13,direct,,1,,
10660150,1219.00,dolphin,12/8/14,12/8/14,12/22/14,14,US,NH,Tilton,FALSE,14.00,965.00,206.43,0,361,direct,,1,,
11093553,148.00,minnow,1/13/15,1/22/15,3/31/15,68,TW,,Taipei,TRUE,11.00,962.98,21.99,316,51,direct,,1,,
11418779,2.00,minnow,2/11/15,2/11/15,5/27/15,105,US,NC,Asheville,TRUE,0.00,0.00,0.00,12,1,direct,5,,Direct,
11439305,2167.00,dolphin,2/13/15,2/17/15,2/21/15,4,US,MO,Saint Louis,TRUE,87.00,2926.73,230.83,7615,1278,direct,0,1,https://www.google.com/,Online Auction Site
11455360,550.00,dolphin,2/14/15,2/14/15,2/23/15,9,US,VA,Ladysmith,TRUE,10.00,3625.00,127.07,111,57,direct,,,,
11463286,28.00,minnow,2/15/15,2/15/15,4/30/15,74,US,FL,Sarasota,TRUE,7.00,401.76,44.52,536,18,direct,,1,,
11586609,5378.00,whale,2/25/15,2/25/15,3/7/15,10,US,CA,Los Angeles,TRUE,52.00,28531.91,1580.97,40253,236,direct,,1,,
11719854,1021.00,minnow,3/8/15,3/8/15,3/12/15,4,US,FL,Deerfield Beach,TRUE,5.00,626.14,64.45,389,53,direct,,1,,
12146962,184.00,minnow,4/10/15,4/10/15,5/8/15,28,US,NY,N. MASSAPEQUA,TRUE,2.00,731.96,21.48,13,25,direct,,,,
12309480,480.00,minnow,4/23/15,4/23/15,4/28/17,736,US,IL,Marengo,TRUE,5.00,56.76,17.73,508,17,direct,,1,,
12310570,1850.00,dolphin,4/23/15,4/23/15,7/19/15,87,US,PA,Philadelphia,TRUE,23.00,3400.79,399.33,1069,117,direct,,1,,
12876779,641.00,dolphin,6/5/15,6/5/15,6/23/15,18,US,MA,Brockton,FALSE,34.00,4525.45,450.83,0,156,direct,,,,
13062658,824.00,sea_bass,6/20/15,6/20/15,7/3/15,13,US,NE,Grand Island,TRUE,13.00,653.12,90.98,42,154,direct,,,,
13143157,493.00,sea_bass,6/27/15,6/27/15,7/1/15,4,US,CA,pico rivera,TRUE,19.00,373.77,36.66,408,312,direct,,,,
14035703,2302.00,dolphin,9/1/15,9/1/15,9/3/15,2,US,NH,Belmont,TRUE,219.00,13189.06,1667.39,7884,648,direct,,1,,
14083009,240.00,sea_bass,9/5/15,9/5/15,2/2/16,150,US,VA,Boissevain,FALSE,62.00,1042.72,90.42,0,194,direct,,1,,
14577925,800.00,dolphin,10/10/15,10/10/15,10/28/15,18,US,CA,El Segundo,TRUE,49.00,6473.60,502.92,208,161,direct,,1,,
14654032,451.00,dolphin,10/15/15,10/15/15,10/26/15,11,US,CO,evans,TRUE,47.00,2600.21,196.25,2031,97,direct,,1,,
14668278,228.00,sea_bass,10/16/15,10/16/15,10/23/15,7,US,FL,Brandon,TRUE,96.00,1437.55,113.01,31520,450,direct,,,,
14918536,0.00,minnow,11/3/15,6/7/18,8/2/18,56,US,MO,FENTON,TRUE,1.00,59.58,2.09,122,1,direct,,1,,
15377068,742.00,minnow,12/3/15,12/3/15,12/5/15,2,US,OH,Jamestown,TRUE,34.00,5180.48,666.86,1280,73,direct,,,,
15723135,286.00,minnow,12/21/15,12/21/15,12/22/16,367,US,PA,Saint Clair,TRUE,0.00,0.00,0.00,2400,94,direct,,1,,
16093038,3480.00,sea_bass,1/14/16,1/14/16,1/18/16,4,US,CA,Santa Margarita,TRUE,5.00,450.42,78.98,265,317,direct,,2,,
16107318,232.00,dolphin,1/15/16,1/15/16,2/6/16,22,US,FL,Homestead,TRUE,10.00,467.79,42.10,1865,57,direct,,1,,
16114437,2285.00,dolphin,1/15/16,11/15/17,11/27/17,12,US,UT,Spanish Fork,TRUE,154.00,6318.10,673.11,17014,170,direct,,1,,
16596427,30.00,minnow,2/17/16,2/17/16,2/20/16,3,US,CA,La Verne,TRUE,1.00,6.74,0.88,137,58,direct,,2,,
16666806,-2.00,minnow,2/22/16,2/22/16,7/12/18,871,US,FL,Fort Lauderdale,TRUE,1.00,18.02,1.21,0,1,direct,,3,,
16888728,8277.00,dolphin,3/8/16,3/8/16,3/15/16,7,US,AZ,SURPRISE,TRUE,232.00,22725.65,1559.42,1072,651,direct,,2,,
17012419,31747.00,whale,3/15/16,3/15/16,4/8/16,24,US,NV,Las Vegas,TRUE,1010.00,137367.40,24743.50,3209,1884,direct,,1,,
18527067,2070.00,dolphin,4/30/16,4/30/16,5/11/16,11,US,GA,Doraville,TRUE,79.00,9500.06,519.73,1205,183,direct,,1,,
18945909,843.00,whale,5/28/16,5/28/16,6/9/16,12,US,CA,Grand Terrace,FALSE,1.00,526.84,17.90,0,6,direct,,,,
18973907,652.00,minnow,5/30/16,6/5/16,9/27/16,114,GB,,Watford,TRUE,20.00,4394.80,547.30,100,45,direct,,,,
18975842,4276.00,whale,5/30/16,5/30/16,6/1/16,2,US,NY,newyork,TRUE,542.00,39110.63,6286.32,6246,846,direct,,1,,
19285203,43.00,minnow,6/18/16,6/18/16,6/27/16,9,CN,,Shenzhen,TRUE,34.00,666.40,42.16,402,63,direct,,,,
19495323,332.00,dolphin,7/1/16,7/1/16,11/14/16,136,US,NV,Las Vegas,TRUE,137.00,12957.83,536.43,822,221,direct,,1,,
19570168,813.00,dolphin,7/6/16,7/6/16,10/31/16,117,US,CA,Ontario,FALSE,4.00,979.99,70.53,0,21,direct,,1,,
19643271,235.00,dolphin,7/11/16,7/11/16,12/29/16,171,US,DE,Bear,TRUE,46.00,2428.88,178.50,1085,74,direct,,1,,
20312815,99.00,minnow,8/18/16,8/18/16,8/31/16,13,TH,,Bangyai,TRUE,22.00,1089.77,70.49,1451,67,direct,,1,,
20437879,452.00,sea_bass,8/25/16,8/25/16,10/2/16,38,US,TX,Austin,TRUE,67.00,4761.17,299.51,116,126,direct,,1,,
