id,featured_category_id,profit_estimate,value_em,created_at,first_sale,days_to_sale,days_as_user,profit_per_day,orders,d_per_order,source_em,city,state,country,items_for_sale,view_count,offers,conversion_rate,membership_level,feedback,rate,rating
7456761,home_garden,3629.1,WHALE,4/3/14,4/11/14,8,"1,720.00",2.11,61,59.49,4,Toledo,OH,US,"8,285.00",103,0,0,0,2,0.03,5
7462593,fashion,416.8,MINNOW,4/4/14,9/5/14,154,"1,719.00",0.24,111,3.75,0,Toano,VA,US,160,16,0,0,0,7,0.06,3.29
7473439,Business & Industrial,480.96,MINNOW,4/5/14,4/7/14,2,"1,718.00",0.28,116,4.15,,Brooklyn,NY,US,115,32,0,0,0,9,0.08,4.33
7482043,health_beauty,167.39,MINNOW,4/6/14,8/8/14,124,"1,717.00",0.1,44,3.8,4,West Midlands,,GB,169,134,1,0.01,0,2,0.05,5
7516629,jewelry_watches,663.88,MINNOW,4/9/14,12/15/14,250,"1,714.00",0.39,50,13.28,4,"Huaikwang,Samsennok,Bangkok",Other,TH,830,579,0,NAN,0,0,0,NULL
7519029,Toys & Hobbies,-90.75,MINNOW,4/9/14,11/24/14,229,"1,714.00",-0.05,79,-1.15,,BEER - SHEVA,IL,IL,792,728,5,0.01,0,2,0.03,4
7523769,no_category,4830.82,DOLPHIN,4/9/14,4/15/14,6,"1,714.00",2.82,"1,195.00",4.04,0,Renton,WA,US,74,624,4,0.01,0,107,0.09,4.9
7531647,no_category,1037.57,MINNOW,4/10/14,4/15/14,5,"1,713.00",0.61,105,9.88,,montross,VA,US,1,1,0,0,0,9,0.09,4.11
7532081,Computers/Tablets & Networking,6373.31,DOLPHIN,4/10/14,5/8/14,28,"1,713.00",3.72,103,61.88,4,Marion,MS,US,11,26,0,0,1,19,0.18,5
7539369,fashion,313.13,SEA_BASS,4/11/14,4/16/14,5,"1,712.00",0.18,334,0.94,,Joliet,IL,US,174,148,2,0.01,0,26,0.08,4.85
7544763,Cell Phones & Accessories,251.47,SEA_BASS,4/11/14,5/25/14,44,"1,712.00",0.15,214,1.18,,Farmington hills,MI,US,297,197,2,0.01,0,13,0.06,4.69
7548747,fashion,1840.52,DOLPHIN,4/12/14,4/15/14,3,"1,711.00",1.08,318,5.79,,CHARLOTTE,NC,US,"4,698.00","1,259.00",3,0,2,20,0.06,4.9
7550673,fashion,357.85,MINNOW,4/12/14,5/16/14,34,"1,711.00",0.21,50,7.16,,Glendale,CA,US,112,387,0,NAN,0,2,0.04,5
7552919,fashion,-1.92,MINNOW,4/12/14,4/16/14,4,"1,711.00",0,54,-0.04,,Miami,FL,US,37,26,0,0,0,6,0.11,5
7555329,1,214,MINNOW,4/13/14,11/4/14,205,"1,710.00",0.13,54,3.96,3,Noida,UP,IN,303,298,1,0,0,8,0.15,3.38
7563131,home_garden,8041.07,DOLPHIN,4/14/14,7/18/14,95,"1,709.00",4.71,43,187,,Garden Grove,CA,US,348,129,0,0,0,5,0.12,5
7573535,no_category,1166.66,DOLPHIN,4/14/14,4/19/14,5,"1,709.00",0.68,392,2.98,4,Riverton,UT,US,"2,195.00",723,7,0.01,0,28,0.07,4.86
7585669,fashion,23.03,MINNOW,4/15/14,4/27/14,12,"1,708.00",0.01,93,0.25,,Kennesaw,GA,US,355,244,0,0,0,3,0.03,5
7588077,jewelry_watches,669.43,SEA_BASS,4/15/14,12/5/16,965,"1,708.00",0.39,130,5.15,,Cape Canaveral,Florida,US,636,280,3,0.01,0,11,0.08,5
7588463,fashion,2048.16,SEA_BASS,4/15/14,4/17/14,2,"1,708.00",1.2,613,3.34,,Broken Arrow,Oklahoma,US,"6,298.00",929,7,NAN,0,23,0.04,5
7603653,home_garden,17.87,MINNOW,4/16/14,5/4/14,18,"1,707.00",0.01,46,0.39,0,Portsmouth,IA,US,106,6,0,0,0,6,0.13,4.5
7610209,fashion,7796.06,DOLPHIN,4/17/14,4/29/14,12,"1,706.00",4.57,757,10.3,4,FRANKFORT,KY,US,"6,247.00","1,944.00",2,0,0,40,0.05,4.4
7613413,home_garden,-44.24,SEA_BASS,4/17/14,4/16/15,364,"1,706.00",-0.03,273,-0.16,8,Brooklyn NY,NY,US,196,269,3,0.01,0,14,0.05,4.71
7615215,home_garden,471.32,DOLPHIN,4/17/14,5/1/14,14,"1,706.00",0.28,86,5.48,,Brooklyn,NY,US,76,88,0,0,0,7,0.08,5
7619849,no_category,298.17,MINNOW,4/18/14,9/1/14,136,"1,705.00",0.17,97,3.07,4,Milton,FL,US,677,124,1,0.01,0,11,0.11,5
7620065,fashion,590.49,MINNOW,4/18/14,4/30/14,12,"1,705.00",0.35,71,8.32,3,NIAGARA FALLS,NEW YORK,US,53,54,0,0,0,4,0.06,5
7620223,Computers/Tablets & Networking,1071.12,MINNOW,4/18/14,4/28/14,10,"1,705.00",0.63,51,21,,Seaford,NY,US,691,452,1,0,0,4,0.08,5
7625505,1,196.16,MINNOW,4/18/14,6/18/14,61,"1,705.00",0.12,96,2.04,,Yuma,Arizona,US,547,228,0,0,0,12,0.13,4.67
7627929,64482,6.36,MINNOW,4/19/14,5/8/14,19,"1,704.00",0,73,0.09,4,Hanahan,SC,US,"4,492.00","1,208.00",4,0,0,13,0.18,5
7630555,home_garden,1115.21,DOLPHIN,4/19/14,5/18/14,29,"1,704.00",0.65,113,9.87,4,Lewisberry,PA,US,58,110,1,0.01,0,8,0.07,5
7630667,Sporting Goods,30.53,SEA_BASS,4/19/14,10/25/17,"1,285.00","1,704.00",0.02,58,0.53,4,las vegas,nv,US,67,72,2,0.02,0,4,0.07,5
7633067,jewelry_watches,67.93,MINNOW,4/19/14,4/27/14,8,"1,704.00",0.04,73,0.93,,lisle,IL,US,143,183,0,0,0,9,0.12,4.56
7633249,no_category,101.78,DOLPHIN,4/19/14,5/4/14,15,"1,704.00",0.06,53,1.92,7,Taylor,Mo.,US,899,350,5,0.01,0,7,0.13,4.43
7647921,parts_accessories,1184.82,DOLPHIN,4/21/14,5/7/14,16,"1,702.00",0.7,535,2.21,,Coopersburg,PA,US,"1,413.00",251,6,0.02,0,53,0.1,4.96
7649157,health_beauty,344.18,MINNOW,4/21/14,7/16/15,451,"1,702.00",0.2,115,2.99,,Rocky Mount,NC,US,435,817,2,0,0,3,0.03,5
7649697,1,-266.2,MINNOW,4/21/14,8/17/14,118,"1,702.00",-0.16,158,-1.68,16,Theresa,WI,US,"1,762.00","1,243.00",5,0,0,9,0.06,5
7653283,no_category,57.32,MINNOW,4/21/14,4/24/14,3,"1,702.00",0.03,138,0.42,,Kemah,Texas,US,110,230,0,0,0,14,0.1,5
7658337,no_category,326.1,SEA_BASS,4/22/14,4/29/14,7,"1,701.00",0.19,210,1.55,4,Albuquerque,NM - New Mexico,US,"1,619.00",930,4,0,0,25,0.12,4.76
7658837,no_category,248.46,MINNOW,4/22/14,9/21/14,152,"1,701.00",0.15,95,2.62,,Montgomery,TX,US,249,126,0,0,0,8,0.08,3.75
7671801,jewelry_watches,1804.55,WHALE,4/23/14,8/26/14,125,"1,700.00",1.06,228,7.91,,Chicago,IL,US,"1,789.00","1,057.00",1,0,0,19,0.08,4.58
7672571,no_category,7590.86,MINNOW,4/23/14,6/12/14,50,"1,700.00",4.47,"1,746.00",4.35,4,Nanaimo,BC,CA,"3,041.00","3,793.00",43,0.01,4,19,0.01,4.68
7672685,no_category,542.36,DOLPHIN,4/23/14,6/27/14,65,"1,700.00",0.32,123,4.41,3,qingdao,Shandong,CN,"9,002.00","2,400.00",3,0,0,11,0.09,3.55
7676765,no_category,-221.18,MINNOW,4/24/14,8/22/14,120,"1,699.00",-0.13,47,-4.71,4,SPARKS,MD,US,294,"1,635.00",2,0,0,3,0.06,3.67
7683539,Toys & Hobbies,59.32,SEA_BASS,4/24/14,5/1/14,7,"1,699.00",0.03,184,0.32,,Hong Kong,Kowloon,HK,347,414,10,0.02,0,19,0.1,4.32
7685679,fashion,281.46,SEA_BASS,4/25/14,9/3/14,131,"1,698.00",0.17,242,1.16,,Jakarta,Jakarta Selatan,ID,621,78,1,0.01,0,36,0.15,4.67
7689285,no_category,23.51,MINNOW,4/25/14,4/29/14,4,"1,698.00",0.01,163,0.14,,Seoul,Seoul,KR,702,361,6,0.03,0,7,0.04,3.86
7690041,health_beauty,249.08,MINNOW,4/25/14,12/2/14,221,"1,698.00",0.15,65,3.83,3,Paterson,NJ,US,122,83,1,0.01,0,1,0.02,5
7690323,home_garden,52.48,MINNOW,4/25/14,5/5/14,10,"1,698.00",0.03,150,0.35,3,Vancouver,WA,US,43,63,0,0,0,11,0.07,5
7690873,293,116.96,MINNOW,4/25/14,5/2/14,7,"1,698.00",0.07,97,1.21,,Apopka,FL,US,0,303,0,0,0,4,0.04,4
7690897,no_category,-48.67,SEA_BASS,4/25/14,4/29/14,4,"1,698.00",-0.03,183,-0.27,8,Plano,TX,US,"2,646.00","1,694.00",1,0,0,12,0.07,4.67
7696563,jewelry_watches,147.48,SEA_BASS,4/26/14,5/14/14,18,"1,697.00",0.09,372,0.4,,Rockaway Beach,NY,US,300,48,1,0.02,0,25,0.07,4.68
7702279,fashion,1345.94,DOLPHIN,4/26/14,5/2/14,6,"1,697.00",0.79,381,3.53,,Alpharetta,GA,US,247,250,3,0.01,0,39,0.1,4.85
7704409,no_category,117.48,MINNOW,4/27/14,7/3/14,67,"1,696.00",0.07,99,1.19,,Atco,NJ,US,168,352,2,0.01,0,4,0.04,4
7705285,no_category,440.33,SEA_BASS,4/27/14,5/10/14,13,"1,696.00",0.26,198,2.22,,phayathai,Bangkok,TH,556,537,2,0,0,16,0.08,4.75
7706077,parts_accessories,2543.4,DOLPHIN,4/27/14,4/29/14,2,"1,696.00",1.5,519,4.9,3,Janesville,Wi,US,173,995,6,0.01,0,82,0.16,4.74
7706591,health_beauty,277,MINNOW,4/27/14,5/6/14,9,"1,696.00",0.16,58,4.78,,Miami,FL,US,"1,163.00",727,2,0,0,7,0.12,5
7718443,64482,2365.12,SEA_BASS,4/28/14,7/16/14,79,"1,695.00",1.4,456,5.19,0,JUPITER,Florida,US,"3,345.00",759,15,NAN,3,41,0.09,3.22
7720383,no_category,821.47,SEA_BASS,4/28/14,5/7/14,9,"1,695.00",0.48,686,1.2,,Salem,OR,US,"1,261.00",940,9,NAN,0,87,0.13,4.33
7722075,home_garden,108.08,MINNOW,4/28/14,5/16/14,18,"1,695.00",0.06,54,2,0,FLUSHING,NY,US,773,254,2,0.01,0,2,0.04,5
7722693,fashion,2646.23,SEA_BASS,4/28/14,7/7/14,70,"1,695.00",1.56,481,5.5,8,Atlanta,GA,US,527,210,1,0,3,31,0.06,3.97
7725171,no_category,214.64,MINNOW,4/29/14,5/11/14,12,"1,694.00",0.13,63,3.41,4,Petersburg,VA,US,121,97,1,0.01,0,9,0.14,5
7726211,no_category,855.52,SEA_BASS,4/29/14,5/9/14,10,"1,694.00",0.51,290,2.95,0,Marietta,Georgia,US,240,141,4,NAN,0,20,0.07,4.9
7726305,293,140.24,DOLPHIN,4/29/14,5/29/14,30,"1,694.00",0.08,129,1.09,,Sylmar,CA,US,"1,477.00",179,1,0.01,0,13,0.1,4.69
7727879,no_category,593.8,MINNOW,4/29/14,5/25/14,26,"1,694.00",0.35,145,4.1,,Hastings,FL,US,"1,367.00","1,912.00",6,0,0,15,0.1,4.6
7729497,fashion,175.03,MINNOW,4/29/14,6/3/14,35,"1,694.00",0.1,98,1.79,4,Riverhead,New York,US,"2,766.00","1,103.00",1,0.02,0,7,0.07,5
7735349,parts_accessories,1544.26,SEA_BASS,4/30/14,5/9/14,9,"1,693.00",0.91,732,2.11,4,Schiphol,NH,NL,"9,217.00","2,526.00",39,0,0,62,0.08,4.44
7736991,Books,475.5,MINNOW,4/30/14,5/11/14,11,"1,693.00",0.28,137,3.47,3,McDonough,GA,US,"10,639.00",199,3,0.02,0,17,0.12,3.82
7745539,no_category,302.79,MINNOW,5/1/14,7/26/14,86,"1,692.00",0.18,83,3.65,3,Trinity,North Carolina,US,"37,134.00","6,151.00",3,0,0,7,0.08,4.43
7747789,Computers/Tablets & Networking,238.13,MINNOW,5/1/14,7/16/14,76,"1,692.00",0.14,96,2.48,,City Of Industry,CA,US,20,25,1,0.04,0,8,0.08,4.5
7747875,Business & Industrial,182.26,MINNOW,5/1/14,5/4/14,3,"1,692.00",0.11,58,3.14,,South Bend,IN,US,163,28,0,0,0,8,0.14,4.5
7755229,fashion,134.84,SEA_BASS,5/2/14,6/10/14,39,"1,691.00",0.08,211,0.64,4,Lemont,IL,US,326,185,8,0,0,16,0.08,4.75
7757223,no_category,51.13,MINNOW,5/2/14,11/2/14,184,"1,691.00",0.03,109,0.47,,Khlong San,Bangkok,TH,77,105,1,0.01,0,8,0.07,5
7758775,home_garden,-1038.42,DOLPHIN,5/2/14,5/9/14,7,"1,691.00",-0.61,508,-2.04,4,Fontana,CA,US,239,"1,655.00",4,0,3,39,0.08,4.33
7761705,fashion,1042.63,SEA_BASS,5/2/14,8/27/14,117,"1,691.00",0.62,567,1.84,,Baltimore,Maryland,US,771,355,5,0,0,36,0.06,4.39
7761737,no_category,1103.14,SEA_BASS,5/2/14,5/11/14,9,"1,691.00",0.65,441,2.5,,Brooklyn,NY,US,3,249,0,0,0,105,0.24,4.94
7762483,home_garden,417.09,MINNOW,5/2/14,5/11/14,9,"1,691.00",0.25,105,3.97,8,Tacoma,Washington,US,424,"1,167.00",10,0.01,2,8,0.08,2.75
7763169,no_category,813.21,MINNOW,5/3/14,5/26/14,23,"1,690.00",0.48,94,8.65,,Glenpool,OK,US,3,1,0,0,0,4,0.04,4.5
7765391,health_beauty,3754.8,DOLPHIN,5/3/14,6/8/14,36,"1,690.00",2.22,599,6.27,4,Hollywood,Florida,US,70,504,3,0.01,2,32,0.05,4.31
7778993,no_category,155.34,MINNOW,5/4/14,7/12/14,69,"1,689.00",0.09,75,2.07,,Quakertown,PA,US,121,168,1,NAN,0,10,0.13,4.6
7788085,Entertainment Memorabilia,1756.39,DOLPHIN,5/5/14,6/17/14,43,"1,688.00",1.04,663,2.65,,Seattle,WA,US,23,6,0,0,0,70,0.11,4.86
7833043,no_category,48.77,MINNOW,5/6/14,10/10/17,"1,253.00","1,687.00",0.03,26,1.88,17,Cumming,Georgia,US,261,477,3,0.01,0,0,0,NULL
7843863,health_beauty,-133.07,SEA_BASS,5/7/14,8/23/14,108,"1,686.00",-0.08,231,-0.58,4,Ebbw Vale,United Kingdom,GB,"5,455.00","7,801.00",2,0,0,17,0.07,4.41
7848341,no_category,637.73,DOLPHIN,5/7/14,5/15/14,8,"1,686.00",0.38,104,6.13,4,Portland,OR,US,304,372,6,0.02,0,10,0.1,5
7849055,Crafts,750.88,DOLPHIN,5/7/14,5/12/14,5,"1,686.00",0.45,"1,688.00",0.44,3,Winchester,Kentucky,US,"2,744.00","1,144.00",13,0.01,0,81,0.05,4.86
7874653,home_garden,690.03,DOLPHIN,5/8/14,5/13/14,5,"1,685.00",0.41,280,2.46,,Brooklyn,NY,US,"1,046.00",528,5,0.01,0,20,0.07,3.95
7875977,health_beauty,147.19,MINNOW,5/8/14,5/18/14,10,"1,685.00",0.09,54,2.73,,Lutz,FL,US,55,41,0,0,0,8,0.15,4
7878439,Crafts,6.47,MINNOW,5/8/14,5/17/14,9,"1,685.00",0,38,0.17,4,Plainfield,WI,US,871,78,0,0.03,0,1,0.03,5
7884343,no_category,1750.57,DOLPHIN,5/9/14,6/8/14,30,"1,684.00",1.04,336,5.21,4,brooklyn,NY,US,94,154,2,0.01,2,31,0.09,4.26
7889251,health_beauty,-19.67,MINNOW,5/9/14,7/16/14,68,"1,684.00",-0.01,48,-0.41,4,Jonesboro,GA,US,130,111,2,0.02,0,5,0.1,5
7896865,home_garden,692.78,SEA_BASS,5/10/14,6/10/14,31,"1,683.00",0.41,213,3.25,3,Hollis Queens,NY,US,"1,012.00",510,3,0.01,0,18,0.08,4.72
7897565,no_category,33.73,MINNOW,5/10/14,10/24/14,167,"1,683.00",0.02,51,0.66,,brooksville,fl,US,193,268,0,0,0,12,0.24,4.83
7898759,jewelry_watches,827.08,SEA_BASS,5/10/14,7/8/14,59,"1,683.00",0.49,216,3.83,4,Union City,New Jersey,US,0,"1,438.00",9,NAN,0,9,0.04,5
7904239,no_category,-70.51,MINNOW,5/10/14,5/15/14,5,"1,683.00",-0.04,95,-0.74,,Narathiwat,จ.นราธิวาส,TH,303,615,1,0,0,7,0.07,2.71
7905369,Computers/Tablets & Networking,14683.75,WHALE,5/10/14,6/19/14,40,"1,683.00",8.72,"5,468.00",2.69,3,"Miami, FL ",FL,US,52,"1,034.00",82,0.08,0,553,0.1,4.85
7906501,Computers/Tablets & Networking,2133.41,DOLPHIN,5/10/14,5/19/14,9,"1,683.00",1.27,513,4.16,,Bay City,MI,US,"15,040.00","1,683.00",12,0,0,60,0.12,4.07
7906661,64482,1077.7,DOLPHIN,5/10/14,7/17/14,68,"1,683.00",0.64,168,6.41,,palm harbor,FL,US,"1,414.00","1,134.00",13,0.01,0,17,0.1,4.88
7913599,no_category,51.69,SEA_BASS,5/11/14,5/27/14,16,"1,682.00",0.03,298,0.17,,Bedford,VA,US,"2,842.00","1,656.00",3,0,0,29,0.1,4.66
7914379,Everything Else,485.72,SEA_BASS,5/11/14,5/20/14,9,"1,682.00",0.29,363,1.34,4,Lake Havasu City,AZ,US,39,304,12,0.04,0,205,0.56,4.92
7915441,no_category,80.39,MINNOW,5/11/14,11/30/14,203,"1,682.00",0.05,112,0.72,,Glendale,AZ,US,815,688,5,0.01,0,8,0.07,5
7928611,jewelry_watches,273.69,MINNOW,5/12/14,2/22/15,286,"1,681.00",0.16,77,3.55,,jalandhar,PB,IN,"1,564.00",279,6,0.02,0,11,0.14,4.45
7930703,parts_accessories,687.67,DOLPHIN,5/12/14,6/1/14,20,"1,681.00",0.41,139,4.95,4,Jupiter,FL,US,"7,491.00","2,877.00",3,0,0,14,0.1,3.71
7934093,home_garden,-26.34,MINNOW,5/12/14,7/13/14,62,"1,681.00",-0.02,128,-0.21,4,Dingdaeng,Bangkok,TH,263,137,0,0,0,11,0.09,4.45
7940653,no_category,102.17,MINNOW,5/12/14,5/24/14,12,"1,681.00",0.06,108,0.95,8,Clarkston,MI,US,"10,325.00","3,602.00",4,NAN,0,5,0.05,4.2
7941913,no_category,143.91,MINNOW,5/12/14,6/19/14,38,"1,681.00",0.09,151,0.95,4,chatsworth,CA,US,94,63,1,0.02,0,10,0.07,5
7946511,1,33.52,MINNOW,5/13/14,6/2/14,20,"1,680.00",0.02,70,0.48,,Hong Kong,Kowloon,HK,"1,172.00",670,0,0,0,11,0.16,5
7951609,fashion,5766.09,DOLPHIN,5/13/14,5/29/14,16,"1,680.00",3.43,"2,086.00",2.76,4,Concord,MA,US,"3,521.00","1,305.00",12,0.01,3,107,0.05,4.88
7952543,health_beauty,9678.29,SEA_BASS,5/13/14,6/8/14,26,"1,680.00",5.76,216,44.81,4,Victoria,BC,CA,50,126,3,0.02,2,14,0.06,4.57
7962757,parts_accessories,852.54,SEA_BASS,5/14/14,9/14/15,488,"1,679.00",0.51,151,5.65,,San Rafael,Ca,US,415,485,8,NAN,0,22,0.15,5
7966615,no_category,494.13,MINNOW,5/14/14,11/22/14,192,"1,679.00",0.29,104,4.75,4,Palatine,IL,US,"2,304.00","1,496.00",4,0,0,15,0.14,5
7968295,home_garden,2102.47,DOLPHIN,5/14/14,9/1/14,110,"1,679.00",1.25,92,22.85,3,ATHENS,N/A,GR,"1,034.00","3,359.00",5,0,2,9,0.1,3.67
7980265,home_garden,-106.8,DOLPHIN,5/15/14,6/11/14,27,"1,678.00",-0.06,242,-0.44,,Varna,Varna,BG,601,909,1,0.02,0,7,0.03,1.57
7980923,no_category,-173.23,MINNOW,5/15/14,5/22/14,7,"1,678.00",-0.1,142,-1.22,22,Eastlake,OH,US,"1,919.00","1,156.00",3,0,0,10,0.07,4.6
7984477,1,29.56,MINNOW,5/15/14,7/1/14,47,"1,678.00",0.02,81,0.36,,Hudson,WI,US,"5,030.00",261,2,0.01,0,11,0.14,5
7989995,no_category,-8603.77,WHALE,5/16/14,6/4/14,19,"1,677.00",-5.13,194,-44.35,,Van Nuys,CA,US,"15,187.00","2,395.00",3,0,0,46,0.24,5
7990375,no_category,657.06,MINNOW,5/16/14,5/24/14,8,"1,677.00",0.39,90,7.3,4,Mabank,TX,US,1,1,0,0,0,9,0.1,4.11
7992881,fashion,6078.62,DOLPHIN,5/16/14,1/11/15,240,"1,677.00",3.62,960,6.33,3,ATHENS,ATTIKA,GR,33,"18,866.00",98,NAN,3,41,0.04,4.68
7994413,Toys & Hobbies,104.75,MINNOW,5/16/14,6/1/14,16,"1,677.00",0.06,92,1.14,3,Canastota,NY,US,208,35,2,0.06,0,5,0.05,5
8001075,1,36.16,MINNOW,5/17/14,5/30/14,13,"1,676.00",0.02,25,1.45,4,Evansville,Indiana,US,154,73,0,0,0,2,0.08,5
8003373,health_beauty,7975.38,DOLPHIN,5/17/14,5/19/14,2,"1,676.00",4.76,"1,477.00",5.4,0,manhasset,NEW YORK,US,"1,134.00","2,274.00",18,0.01,3,120,0.08,4.67
8008195,Crafts,752.57,SEA_BASS,5/17/14,6/17/14,31,"1,676.00",0.45,732,1.03,,New Smyrna Beach,Florida,US,"2,715.00","8,283.00",3,0,2,79,0.11,5
8015241,no_category,2170.61,WHALE,5/18/14,8/7/14,81,"1,675.00",1.3,894,2.43,,Glendale,California,US,568,"1,789.00",11,0.01,0,100,0.11,4.71
8022959,no_category,149.66,MINNOW,5/19/14,9/8/14,112,"1,674.00",0.09,71,2.11,,College Park,GA,US,209,159,2,0.01,0,8,0.11,5
8026083,293,7.83,MINNOW,5/19/14,11/11/14,176,"1,674.00",0,103,0.08,,Wanchai,Hong Kong,HK,303,94,2,0.02,0,11,0.11,5
8037391,fashion,87.34,MINNOW,5/19/14,10/13/14,147,"1,674.00",0.05,103,0.85,,Cheboygan,MI,US,613,61,1,0.02,0,7,0.07,5
8038273,home_garden,109.86,MINNOW,5/19/14,9/10/14,114,"1,674.00",0.07,125,0.88,,Setiawangsa,Federal Territory of Kuala Lumpur,MY,57,80,1,0.01,0,12,0.1,4.17
8044021,Books,10.91,MINNOW,5/20/14,7/5/15,411,"1,673.00",0.01,59,0.18,4,Advancd,NC,US,721,62,2,0.03,0,8,0.14,4.5
8063001,fashion,54.81,MINNOW,5/21/14,5/29/15,373,"1,672.00",0.03,41,1.34,,Berryville,VA,US,889,293,0,0,0,2,0.05,5
8078523,fashion,20.08,MINNOW,5/22/14,6/24/14,33,"1,671.00",0.01,69,0.29,3,Orange,CA,US,663,70,0,0,0,6,0.09,5
8088697,home_garden,102.55,SEA_BASS,5/23/14,6/3/14,11,"1,670.00",0.06,177,0.58,4,Washington,D.C.,US,184,575,2,NAN,0,16,0.09,4.75
8090373,no_category,471.58,MINNOW,5/23/14,6/20/14,28,"1,670.00",0.28,65,7.26,4,West Palm Bch,FL,US,129,183,0,0,0,7,0.11,3.29
8090851,health_beauty,6014.21,DOLPHIN,5/23/14,6/1/14,9,"1,670.00",3.6,"1,158.00",5.19,4,sunland,CA,US,"2,403.00","2,933.00",16,0.01,0,83,0.07,4.06
8091255,no_category,14.56,MINNOW,5/23/14,6/27/14,35,"1,670.00",0.01,78,0.19,,Peralta,New Mexico,US,179,190,0,0,0,9,0.12,5
8092669,Business & Industrial,227.68,MINNOW,5/23/14,6/6/14,14,"1,670.00",0.14,65,3.5,,Portsmouth,NH,US,511,131,0,0,0,5,0.08,5
8094507,home_garden,8405.67,DOLPHIN,5/23/14,5/27/14,4,"1,670.00",5.03,"1,156.00",7.27,,Houston,TX,US,461,307,11,0.04,0,73,0.06,4.62
8094799,home_garden,-110.68,SEA_BASS,5/23/14,5/28/14,5,"1,670.00",-0.07,364,-0.3,,Scottsville,KY,US,"10,381.00","2,415.00",6,NAN,0,31,0.09,4.97
8095449,no_category,10.51,MINNOW,5/23/14,7/13/14,51,"1,670.00",0.01,51,0.21,3,Santa Ana,CA,US,133,115,1,0.01,0,4,0.08,4
8103259,DVDs & Movies,336.62,MINNOW,5/24/14,5/31/14,7,"1,669.00",0.2,154,2.19,,Iselin,New Jersey,US,"1,319.00",830,2,NAN,0,9,0.06,5
8104993,fashion,2708.85,DOLPHIN,5/24/14,6/1/14,8,"1,669.00",1.62,260,10.42,,St. Augustine,FL,US,22,908,7,0,2,23,0.09,4.3
8112083,parts_accessories,307.48,MINNOW,5/25/14,9/18/14,116,"1,668.00",0.18,131,2.35,4,Greenwood,IN,US,378,235,0,0,0,15,0.11,4.93
8121519,fashion,2260.91,DOLPHIN,5/26/14,7/7/14,42,"1,667.00",1.36,250,9.04,4,Sabadell,Barcelona,ES,"4,385.00","1,040.00",0,0,0,24,0.1,5
8125033,parts_accessories,84.02,MINNOW,5/26/14,7/2/14,37,"1,667.00",0.05,79,1.06,,Saint Paul,MN,US,48,29,1,0.03,0,17,0.22,4.88
8125209,no_category,-16.57,MINNOW,5/26/14,6/2/14,7,"1,667.00",-0.01,56,-0.3,,Calhan,CO,US,271,98,1,0.01,0,2,0.04,5
8127821,health_beauty,715.83,SEA_BASS,5/26/14,5/29/14,3,"1,667.00",0.43,380,1.88,,Orlando,Florida,US,"1,137.00",725,8,0.01,0,50,0.13,4.68
8131665,home_garden,715.26,MINNOW,5/26/14,8/6/14,72,"1,667.00",0.43,93,7.69,,Villa Ridge,MO,US,350,407,5,NAN,0,5,0.05,5
8138343,home_garden,346.2,DOLPHIN,5/27/14,5/29/14,2,"1,666.00",0.21,209,1.66,,Flint,MI,US,220,420,2,0,0,10,0.05,4.6
8140791,jewelry_watches,436.91,SEA_BASS,5/27/14,6/8/14,12,"1,666.00",0.26,260,1.68,,Saint Charles,MO,US,46,34,1,0.03,0,8,0.03,5
8143667,fashion,475.47,DOLPHIN,5/27/14,6/1/14,5,"1,666.00",0.29,293,1.62,2,Windber,PA,US,"3,751.00","4,182.00",35,0.01,0,20,0.07,4.55
8153363,fashion,456.74,SEA_BASS,5/28/14,6/26/14,29,"1,665.00",0.27,558,0.82,4,Leander,TX,US,"2,245.00",198,4,0.02,0,28,0.05,3.07
8154631,home_garden,482.28,MINNOW,5/28/14,8/7/14,71,"1,665.00",0.29,149,3.24,,Bristol,Connecticut,US,217,715,5,0,0,9,0.06,4.11
8156827,Coins & Paper Money,-847.87,DOLPHIN,5/28/14,11/5/14,161,"1,665.00",-0.51,56,-15.14,,Waukesha,WI,US,"1,233.00",637,0,0,0,4,0.07,5
8165629,fashion,332.16,DOLPHIN,5/29/14,6/1/14,3,"1,664.00",0.2,930,0.36,16,Orlando,FL,US,208,84,2,0.02,0,33,0.04,4.94
8173499,no_category,466.56,MINNOW,5/30/14,6/10/14,11,"1,663.00",0.28,98,4.76,,preesall,,GB,"5,796.00","1,182.00",2,0,0,11,0.11,4.82
8177571,1,234.85,MINNOW,5/30/14,6/2/14,3,"1,663.00",0.14,105,2.24,4,wilmer,alabama,US,196,82,1,0.01,0,7,0.07,4.57
8178979,Sporting Goods,715.91,DOLPHIN,5/30/14,6/11/14,12,"1,663.00",0.43,735,0.97,4,Everett,WA,US,138,203,4,0.02,0,72,0.1,4.99
8180231,no_category,78.79,MINNOW,5/30/14,5/31/14,1,"1,663.00",0.05,141,0.56,,Talladega,AL,US,"1,048.00",754,2,0,0,10,0.07,4.6
8181911,fashion,-224.58,DOLPHIN,5/30/14,6/12/14,13,"1,663.00",-0.14,51,-4.4,4,Sandy,UT,US,679,843,0,0,0,5,0.1,2.8
8185599,1,-28.87,MINNOW,5/31/14,6/2/14,2,"1,662.00",-0.02,61,-0.47,2,Muskegon,Michigan,US,"2,571.00",356,1,0,0,4,0.07,4
