,items_id,offer_id,amount,fvf,sold_on,full_name,fvf_pct
5386,686638509,59740023,29.66,3.64,2/15/19 9:49,DVDs & Blu-ray,0.12272420768712071
5387,686639835,59740097,206.05,17.64,2/15/19 9:54,Handbags,0.0856102887648629
5388,686640188,59740288,17.95,3.41,2/15/19 9:56,DVDs & Blu-ray,0.18997214484679667
5389,686647701,59740659,19.99,1.8,2/15/19 10:25,Handbags,0.09004502251125564
5390,631812920,59741121,39.99,3.6,2/15/19 10:49,DVDs & Blu-ray,0.0900225056264066
5391,638157306,59741273,123.54,11.12,2/15/19 11:04,Handbags,0.09001133236198801
5392,686660045,59734571,24.67,3.21,2/15/19 11:05,DVDs & Blu-ray,0.1301175516822051
5393,686664010,59741507,15.0,0.53,2/15/19 11:18,DVDs & Blu-ray,0.035333333333333335
5394,686666695,59741534,20.99,2.73,2/15/19 11:26,DVDs & Blu-ray,0.13006193425440687
5395,686667378,59741565,39.99,5.2,2/15/19 11:28,DVDs & Blu-ray,0.13003250812703177
5396,599697498,59741101,14.98,1.35,2/15/19 11:30,DVDs & Blu-ray,0.09012016021361816
5397,686669144,59741648,249.99,20.8,2/15/19 11:35,DVDs & Blu-ray,0.08320332813312532
5398,686671515,59741734,40.98,3.69,2/15/19 11:45,DVDs & Blu-ray,0.09004392386530015
5399,686675667,59741994,54.3,4.5,2/15/19 11:57,DVDs & Blu-ray,0.08287292817679559
5400,686675857,59741670,200.39,17.14,2/15/19 11:57,Handbags,0.08553321024003195
5401,686680864,59742282,8.0,0.72,2/15/19 12:18,DVDs & Blu-ray,0.09
5402,686681246,59742164,14.98,0.67,2/15/19 12:19,DVDs & Blu-ray,0.04472630173564753
5403,613744588,59742299,18.26,1.64,2/15/19 12:25,Handbags,0.08981380065717413
5404,686686126,59742439,17.81,2.32,2/15/19 12:34,Vitamins,0.13026389668725435
5405,686694434,59742758,31.99,4.16,2/15/19 12:59,DVDs & Blu-ray,0.13004063769928104
5406,686696245,59738236,51.98,4.41,2/15/19 13:05,DVDs & Blu-ray,0.08484032320123125
5407,686698726,59742938,18.24,2.01,2/15/19 13:12,DVDs & Blu-ray,0.11019736842105263
5408,686699923,59742996,60.0,7.8,2/15/19 13:15,DVDs & Blu-ray,0.13
5409,686702316,59679999,142.93,12.25,2/15/19 13:23,Handbags,0.08570628979220597
5410,686702330,59680152,111.97,16.73,2/15/19 13:23,Handbags,0.14941502188086095
5411,686703863,59743165,7.49,0.5,2/15/19 13:28,DVDs & Blu-ray,0.06675567423230974
5412,490554029,59743190,21.05,3.21,2/15/19 13:32,DVDs & Blu-ray,0.1524940617577197
5413,686706814,59743275,85.53,7.7,2/15/19 13:37,Handbags,0.09002689114930434
5414,562293792,59743328,28.8,1.97,2/15/19 13:39,DVDs & Blu-ray,0.06840277777777777
5415,686711401,59743495,9.69,0.87,2/15/19 13:52,Car & Truck Parts,0.08978328173374614
5416,664299135,59743365,292.31,0.0,2/15/19 13:54,Handbags,0.0
5417,672748815,59743542,298.0,56.62,2/15/19 13:55,Handbags,0.19
5418,686714051,59743664,14.5,2.76,2/15/19 14:03,DVDs & Blu-ray,0.19034482758620688
5419,686715272,59743562,39.0,4.55,2/15/19 14:08,DVDs & Blu-ray,0.11666666666666667
5420,686723118,59743975,25.0,2.25,2/15/19 14:29,DVDs & Blu-ray,0.09
5421,686726024,59744089,49.9,4.49,2/15/19 14:36,DVDs & Blu-ray,0.08997995991983969
5422,686726466,59743809,215.45,18.49,2/15/19 14:37,Handbags,0.08582037595729868
5423,686733416,59744279,174.99,6.12,2/15/19 14:55,DVDs & Blu-ray,0.03497342705297445
5424,686733678,59744308,27.1,1.71,2/15/19 14:57,DVDs & Blu-ray,0.06309963099630995
5425,491567856,59744537,7.99,1.36,2/15/19 15:16,DVDs & Blu-ray,0.1702127659574468
5426,658357138,59732994,79.99,15.2,2/15/19 15:20,DVDs & Blu-ray,0.19002375296912113
5427,685011772,59744455,8.95,0.6,2/15/19 15:41,DVDs & Blu-ray,0.0670391061452514
5428,686746440,59724427,7.49,0.5,2/15/19 15:51,DVDs & Blu-ray,0.06675567423230974
5429,686749942,59745033,19.99,1.8,2/15/19 16:12,DVDs & Blu-ray,0.09004502251125564
5430,686750250,59745241,59.99,0.0,2/15/19 16:15,DVDs & Blu-ray,0.0
5431,675983337,59745331,18.88,0.0,2/15/19 16:16,DVDs & Blu-ray,0.0
5432,686752819,59745500,14.18,0.0,2/15/19 16:32,DVDs & Blu-ray,0.0
5433,684924655,59738614,193.95,16.56,2/15/19 16:37,Handbags,0.08538283062645012
5434,686756434,59745623,54.3,4.5,2/15/19 16:42,DVDs & Blu-ray,0.08287292817679559
5435,686759286,59745726,14.99,1.95,2/15/19 16:48,DVDs & Blu-ray,0.13008672448298866
5436,686761390,59745725,98.95,8.91,2/15/19 16:52,Men's clothing,0.09004547751389591
5437,686764072,59690206,102.12,0.0,2/15/19 17:02,Handbags,0.0
5438,686766134,59745949,25.0,2.25,2/15/19 17:11,DVDs & Blu-ray,0.09
5439,686766175,59746030,15.71,1.15,2/15/19 17:11,DVDs & Blu-ray,0.07320178230426479
5440,562808413,59746060,6.31,0.7,2/15/19 17:15,DVDs & Blu-ray,0.1109350237717908
5441,686767801,59743682,29.96,1.13,2/15/19 17:17,DVDs & Blu-ray,0.037716955941255
5442,686775578,59746539,14.91,1.08,2/15/19 17:49,DVDs & Blu-ray,0.07243460764587525
5443,686778601,59746535,67.77,8.81,2/15/19 17:55,DVDs & Blu-ray,0.1299985244208352
5444,686780397,59746612,24.94,1.71,2/15/19 17:59,DVDs & Blu-ray,0.0685645549318364
5445,686781841,59746762,39.99,3.6,2/15/19 18:04,DVDs & Blu-ray,0.0900225056264066
5446,686782887,59746799,6.97,0.63,2/15/19 18:09,DVDs & Blu-ray,0.09038737446197992
5447,686784739,59747028,11.97,1.56,2/15/19 18:22,DVDs & Blu-ray,0.13032581453634084
5448,686405016,59747147,136.0,12.24,2/15/19 18:32,DVDs & Blu-ray,0.09
5449,686789275,59747207,60.0,7.8,2/15/19 18:38,DVDs & Blu-ray,0.13
5450,613120190,59747151,69.89,5.39,2/15/19 18:43,Handbags,0.07712119044212333
5451,594661472,59747184,11.54,0.0,2/15/19 18:58,DVDs & Blu-ray,0.0
5452,686798871,59747390,12.0,1.08,2/15/19 19:01,DVDs & Blu-ray,0.09000000000000001
5453,686801456,59747555,94.55,12.29,2/15/19 19:11,DVDs & Blu-ray,0.12998413537810682
5454,686803120,59736421,24.29,5.7,2/15/19 19:29,DVDs & Blu-ray,0.2346644709757102
5455,686805055,59747779,58.5,5.27,2/15/19 19:32,DVDs & Blu-ray,0.09008547008547008
5456,686806921,59747928,60.0,7.8,2/15/19 19:46,DVDs & Blu-ray,0.13
5457,423886752,59748046,5.86,0.53,2/15/19 19:49,DVDs & Blu-ray,0.09044368600682594
5458,686081953,59748025,34.65,3.12,2/15/19 19:56,DVDs & Blu-ray,0.09004329004329005
5459,686808669,59748131,16.79,0.59,2/15/19 20:01,DVDs & Blu-ray,0.03513996426444312
5460,686808756,59748190,26.0,2.34,2/15/19 20:02,DVDs & Blu-ray,0.09
5461,686811527,59748417,57.45,4.28,2/15/19 20:27,DVDs & Blu-ray,0.07449956483899042
5462,686812057,59748389,43.68,3.5,2/15/19 20:33,DVDs & Blu-ray,0.08012820512820513
5463,686814616,59748726,35.0,4.55,2/15/19 20:49,Handbags,0.13
5464,686815820,59748648,52.05,5.56,2/15/19 21:02,Handbags,0.10682036503362152
5465,684924708,59748966,141.95,11.88,2/15/19 21:12,Handbags,0.08369144064811554
5466,686820782,59749030,14.89,0.84,2/15/19 21:35,DVDs & Blu-ray,0.05641370047011417
5467,686822166,59749413,11.97,1.56,2/15/19 21:43,DVDs & Blu-ray,0.13032581453634084
5468,683071481,59749652,12.94,1.68,2/15/19 22:12,DVDs & Blu-ray,0.12982998454404945
5469,669366716,59750116,15.0,1.95,2/15/19 22:59,DVDs & Blu-ray,0.13
5470,686831859,59744470,150.54,12.65,2/15/19 23:16,Handbags,0.08403082237279129
5471,281992850,59750810,4.89,0.5,2/16/19 0:19,DVDs & Blu-ray,0.10224948875255624
5472,652930013,59751301,60.93,9.11,2/16/19 1:12,DVDs & Blu-ray,0.14951583784670933
5473,686849628,59751308,49.98,3.6,2/16/19 1:23,DVDs & Blu-ray,0.07202881152460985
5474,686852903,59751464,89.23,0.0,2/16/19 1:40,Handbags,0.0
5475,665186926,59751598,239.0,21.51,2/16/19 1:48,Handbags,0.09000000000000001
5476,686866369,59752036,12.45,0.71,2/16/19 2:51,DVDs & Blu-ray,0.0570281124497992
5477,686870258,59752267,31.99,4.16,2/16/19 3:21,DVDs & Blu-ray,0.13004063769928104
5478,686872536,59752370,36.99,3.33,2/16/19 3:41,DVDs & Blu-ray,0.09002433090024331
5479,686881605,59752701,45.44,5.91,2/16/19 4:28,DVDs & Blu-ray,0.13006161971830987
5480,686890241,59753074,10.97,0.8,2/16/19 4:56,DVDs & Blu-ray,0.07292616226071102
5481,686912506,59753563,18.0,1.98,2/16/19 5:52,DVDs & Blu-ray,0.11
5482,682311381,59753615,62.38,5.35,2/16/19 5:59,Handbags,0.0857646681628727
5483,664437003,59753683,17.1,2.22,2/16/19 6:12,DVDs & Blu-ray,0.12982456140350876
5484,686924894,59753771,105.0,9.45,2/16/19 6:22,Handbags,0.09
5485,686925540,59753899,14.95,0.81,2/16/19 6:24,DVDs & Blu-ray,0.05418060200668897
5486,645665865,59725788,32.82,1.96,2/16/19 6:29,Handbags,0.05971968312004875
5487,686936988,59754131,49.45,3.56,2/16/19 6:54,DVDs & Blu-ray,0.07199191102123356
5488,686556550,59754648,22.69,0.79,2/16/19 7:06,DVDs & Blu-ray,0.03481710004407228
5489,686942094,59750863,20.99,2.73,2/16/19 7:06,DVDs & Blu-ray,0.13006193425440687
5490,642147814,59754082,83.87,0.0,2/16/19 7:07,Handbags,0.0
5491,686944749,59754774,58.92,5.3,2/16/19 7:11,Handbags,0.08995247793618465
5492,686955787,59755968,24.45,1.31,2/16/19 7:39,DVDs & Blu-ray,0.05357873210633947
5493,686956583,59756002,42.88,5.57,2/16/19 7:42,DVDs & Blu-ray,0.1298973880597015
5494,686956661,59755796,39.06,2.62,2/16/19 7:42,DVDs & Blu-ray,0.0670762928827445
5495,686969536,59756360,39.0,4.55,2/16/19 8:13,DVDs & Blu-ray,0.11666666666666667
5496,668970070,59726043,91.3,11.7,2/16/19 8:22,DVDs & Blu-ray,0.12814895947426067
5497,686973759,59756275,30.0,2.7,2/16/19 8:22,DVDs & Blu-ray,0.09000000000000001
5498,686981911,59756585,159.99,10.66,2/16/19 8:41,DVDs & Blu-ray,0.06662916432277018
5499,686982399,59756722,15.95,3.03,2/16/19 8:42,DVDs & Blu-ray,0.18996865203761756
5500,686985153,59756836,39.99,5.2,2/16/19 8:51,DVDs & Blu-ray,0.13003250812703177
5501,581704523,59756880,4.55,0.5,2/16/19 8:55,DVDs & Blu-ray,0.10989010989010989
5502,686988072,59756915,9.99,0.9,2/16/19 8:58,DVDs & Blu-ray,0.09009009009009009
5503,686991265,59756341,7.98,1.84,2/16/19 9:06,DVDs & Blu-ray,0.23057644110275688
5504,686992680,59757059,10.87,0.98,2/16/19 9:10,DVDs & Blu-ray,0.09015639374425023
5505,686993179,59757005,54.3,4.5,2/16/19 9:11,DVDs & Blu-ray,0.08287292817679559
5506,686994087,59757157,54.3,4.5,2/16/19 9:15,DVDs & Blu-ray,0.08287292817679559
5507,686995975,59757037,17.38,1.56,2/16/19 9:21,DVDs & Blu-ray,0.08975834292289989
5508,686997805,59757287,49.9,4.49,2/16/19 9:27,DVDs & Blu-ray,0.08997995991983969
5509,686998118,59757240,12.0,1.08,2/16/19 9:28,DVDs & Blu-ray,0.09000000000000001
5510,686998127,59757270,19.17,1.47,2/16/19 9:28,DVDs & Blu-ray,0.07668231611893583
5511,687001205,59757239,65.99,5.15,2/16/19 9:36,DVDs & Blu-ray,0.07804212759509017
5512,687007131,59757469,19.95,3.79,2/16/19 9:49,DVDs & Blu-ray,0.1899749373433584
5513,687015454,59757784,168.87,14.3,2/16/19 10:11,Handbags,0.0846805234795997
5514,687015568,59757835,54.3,4.5,2/16/19 10:12,DVDs & Blu-ray,0.08287292817679559
5515,687016886,59757871,22.85,1.44,2/16/19 10:15,DVDs & Blu-ray,0.06301969365426695
5516,687018360,59757920,22.9,2.71,2/16/19 10:19,DVDs & Blu-ray,0.1183406113537118
5517,687018751,59757985,22.9,2.71,2/16/19 10:19,DVDs & Blu-ray,0.1183406113537118
5518,687024236,59758039,49.9,4.49,2/16/19 10:39,DVDs & Blu-ray,0.08997995991983969
5519,683155077,59758198,27.0,5.1,2/16/19 10:44,DVDs & Blu-ray,0.18888888888888888
5520,687026358,59757914,57.41,5.17,2/16/19 10:46,DVDs & Blu-ray,0.09005399756140045
5521,685502746,59758381,48.0,4.32,2/16/19 10:52,DVDs & Blu-ray,0.09000000000000001
5522,687028284,59757995,170.1,22.11,2/16/19 10:52,Handbags,0.12998236331569665
5523,687033238,59758429,12.5,2.38,2/16/19 11:05,DVDs & Blu-ray,0.19039999999999999
5524,687036164,59758447,20.64,1.47,2/16/19 11:11,DVDs & Blu-ray,0.07122093023255814
5525,687036196,59758488,218.1,27.59,2/16/19 11:11,DVDs & Blu-ray,0.12650160476845485
5526,687041305,59758817,29.95,5.69,2/16/19 11:25,DVDs & Blu-ray,0.189983305509182
5527,687043250,59758942,24.67,3.21,2/16/19 11:31,DVDs & Blu-ray,0.1301175516822051
5528,687044668,59759018,58.99,5.31,2/16/19 11:36,DVDs & Blu-ray,0.09001525682319036
5529,687045151,59758953,22.22,2.89,2/16/19 11:39,DVDs & Blu-ray,0.13006300630063009
5530,687057591,59759357,13.27,0.63,2/16/19 12:13,DVDs & Blu-ray,0.04747550866616428
5531,687057597,59759380,8.91,0.88,2/16/19 12:13,DVDs & Blu-ray,0.09876543209876543
5532,687058325,59759488,60.0,5.4,2/16/19 12:14,DVDs & Blu-ray,0.09000000000000001
5533,687065570,59757343,17.59,0.62,2/16/19 12:34,DVDs & Blu-ray,0.03524729960204662
5534,664841588,59730744,13.73,3.22,2/16/19 12:35,DVDs & Blu-ray,0.23452294246176256
5535,685225069,59759659,92.0,8.28,2/16/19 12:41,DVDs & Blu-ray,0.09
5536,675976757,59759848,8.95,0.55,2/16/19 12:47,DVDs & Blu-ray,0.06145251396648046
5537,687069359,59759882,86.85,0.0,2/16/19 12:49,Handbags,0.0
5538,669963510,59759935,67.44,6.07,2/16/19 12:53,Vitamins,0.09000593119810202
5539,687072068,59759958,59.99,7.8,2/16/19 12:54,DVDs & Blu-ray,0.13002167027837971
5540,687076610,59760100,88.0,7.92,2/16/19 13:03,Handbags,0.09
5541,687080671,59760223,100.0,13.0,2/16/19 13:12,DVDs & Blu-ray,0.13
5542,687084160,59760345,14.98,0.63,2/16/19 13:20,DVDs & Blu-ray,0.04205607476635514
5543,681973355,59760350,14.95,1.0,2/16/19 13:33,DVDs & Blu-ray,0.06688963210702341
5544,687089735,59760478,24.97,3.25,2/16/19 13:33,DVDs & Blu-ray,0.1301561874249099
5545,682021907,59760661,173.25,0.0,2/16/19 13:43,Handbags,0.0
5546,617468598,59760565,4.98,0.0,2/16/19 13:43,DVDs & Blu-ray,0.0
5547,687094090,59760723,15.95,0.0,2/16/19 13:52,DVDs & Blu-ray,0.0
5548,687096882,59760952,20.99,2.73,2/16/19 14:05,DVDs & Blu-ray,0.13006193425440687
5549,687098933,59760778,35.79,9.6,2/16/19 14:12,DVDs & Blu-ray,0.26823134953897737
5550,687100062,59761112,15.95,3.03,2/16/19 14:17,DVDs & Blu-ray,0.18996865203761756
5551,687100477,59761053,22.9,2.71,2/16/19 14:19,DVDs & Blu-ray,0.1183406113537118
5552,687103161,59761228,26.0,2.34,2/16/19 14:30,DVDs & Blu-ray,0.09
5553,645341482,59761285,75.95,0.0,2/16/19 14:30,Handbags,0.0
5554,687103318,59761301,49.9,4.49,2/16/19 14:31,DVDs & Blu-ray,0.08997995991983969
5555,687109838,59761338,48.85,6.7,2/16/19 14:47,DVDs & Blu-ray,0.13715455475946775
5556,658769135,59761524,27.73,2.5,2/16/19 14:47,DVDs & Blu-ray,0.09015506671474936
5557,687112212,59761724,29.9,5.68,2/16/19 15:02,DVDs & Blu-ray,0.18996655518394648
5558,687113071,59761760,208.99,0.0,2/16/19 15:10,Handbags,0.0
5559,594205644,59761859,8.15,0.5,2/16/19 15:13,DVDs & Blu-ray,0.06134969325153374
5560,687113942,59709309,22.95,2.98,2/16/19 15:21,DVDs & Blu-ray,0.1298474945533769
5561,687113964,59761910,105.98,13.0,2/16/19 15:21,DVDs & Blu-ray,0.12266465370824683
5562,687114048,59761972,15.95,0.0,2/16/19 15:22,DVDs & Blu-ray,0.0
5563,642181449,59761995,13.65,1.59,2/16/19 15:24,DVDs & Blu-ray,0.11648351648351649
5564,687114302,59761975,35.99,4.68,2/16/19 15:24,DVDs & Blu-ray,0.13003612114476243
5565,673464273,59762016,8.67,0.5,2/16/19 15:25,DVDs & Blu-ray,0.05767012687427912
5566,687114419,59761932,27.96,3.42,2/16/19 15:25,DVDs & Blu-ray,0.12231759656652359
5567,687114474,59762026,249.99,22.1,2/16/19 15:26,DVDs & Blu-ray,0.08840353614144567
5568,687114665,59761731,16.95,3.22,2/16/19 15:27,DVDs & Blu-ray,0.18997050147492628
5569,687114854,59762081,7.95,0.72,2/16/19 15:29,DVDs & Blu-ray,0.09056603773584905
5570,687116842,59762241,49.9,4.49,2/16/19 15:41,DVDs & Blu-ray,0.08997995991983969
5571,687118398,59760198,8.06,0.5,2/16/19 15:50,Home & Garden,0.06203473945409429
5572,631562237,59754675,18.69,1.68,2/16/19 16:11,DVDs & Blu-ray,0.08988764044943819
5573,687124811,59381053,36.95,1.29,2/16/19 16:14,DVDs & Blu-ray,0.034912043301759135
5574,664908139,59762617,83.29,7.5,2/16/19 16:18,DVDs & Blu-ray,0.09004682434866129
5575,665209807,59762690,34.95,3.15,2/16/19 16:20,DVDs & Blu-ray,0.09012875536480686
5576,687127213,59760736,19.98,1.1,2/16/19 16:24,DVDs & Blu-ray,0.055055055055055056
5577,594463915,59763048,27.0,5.1,2/16/19 16:47,DVDs & Blu-ray,0.18888888888888888
5578,687135441,59763259,249.99,22.42,2/16/19 16:59,DVDs & Blu-ray,0.08968358734349374
5579,633325428,59763277,14.99,1.95,2/16/19 17:05,Handbags,0.13008672448298866
5580,687138060,59763324,39.5,7.51,2/16/19 17:05,DVDs & Blu-ray,0.190126582278481
5581,687138814,59763367,188.09,16.93,2/16/19 17:07,DVDs & Blu-ray,0.09001010154713168
5582,687139294,59763411,39.99,5.2,2/16/19 17:09,DVDs & Blu-ray,0.13003250812703177
5583,666730582,59763470,129.0,11.61,2/16/19 17:14,DVDs & Blu-ray,0.09
5584,687140146,59763466,47.26,6.14,2/16/19 17:14,Vitamins,0.12991959373677528
5585,687149468,59764076,10.97,0.8,2/16/19 18:06,DVDs & Blu-ray,0.07292616226071102
5586,687149836,59764213,32.87,1.15,2/16/19 18:08,DVDs & Blu-ray,0.034986309704898085
5587,687150193,59764140,5.67,0.51,2/16/19 18:10,Software,0.08994708994708996
5588,685211254,59764211,98.95,8.01,2/16/19 18:18,Handbags,0.08094997473471449
5589,687152312,59764314,17.1,2.22,2/16/19 18:20,DVDs & Blu-ray,0.12982456140350876
5590,687152695,59764438,14.89,1.05,2/16/19 18:23,DVDs & Blu-ray,0.07051712558764271
5591,687152734,59763530,149.87,12.59,2/16/19 18:24,Handbags,0.08400613865349969
5592,687157398,59764894,130.74,10.87,2/16/19 18:59,Handbags,0.08314211411962673
5593,686581814,59764973,79.99,0.0,2/16/19 19:03,DVDs & Blu-ray,0.0
5594,290628646,59765053,51.43,0.0,2/16/19 19:05,DVDs & Blu-ray,0.0
5595,687160340,59765108,24.9,1.62,2/16/19 19:18,DVDs & Blu-ray,0.06506024096385543
5596,687161259,59765270,38.95,7.4,2/16/19 19:23,DVDs & Blu-ray,0.18998716302952504
5597,650365338,59764478,20.0,0.0,2/16/19 19:34,DVDs & Blu-ray,0.0
5598,687164669,59765470,20.0,2.6,2/16/19 19:40,DVDs & Blu-ray,0.13
5599,687165254,59765534,18.45,1.82,2/16/19 19:43,Vitamins,0.09864498644986451
5600,687165361,59765462,139.99,18.2,2/16/19 19:43,DVDs & Blu-ray,0.1300092863775984
5601,687165525,59765478,30.99,2.16,2/16/19 19:44,DVDs & Blu-ray,0.0696999031945789
5602,687174881,59766035,11.5,2.19,2/16/19 20:28,DVDs & Blu-ray,0.19043478260869565
5603,687176246,59766036,84.9,16.13,2/16/19 20:34,DVDs & Blu-ray,0.18998822143698466
5604,687178915,59766335,102.51,13.33,2/16/19 20:42,Car & Truck Parts,0.1300360940396059
5605,687181324,59766452,14.99,0.52,2/16/19 20:50,Vitamins,0.03468979319546364
5606,687181416,59766432,7.49,0.5,2/16/19 20:50,DVDs & Blu-ray,0.06675567423230974
5607,664508205,59766661,27.0,5.1,2/16/19 21:08,DVDs & Blu-ray,0.18888888888888888
5608,687186973,59766672,59.98,1.96,2/16/19 21:16,DVDs & Blu-ray,0.03267755918639546
5609,687187709,59766792,15.95,3.03,2/16/19 21:20,DVDs & Blu-ray,0.18996865203761756
5610,687187710,59766771,49.9,4.49,2/16/19 21:20,DVDs & Blu-ray,0.08997995991983969
5611,687189814,59766864,3.99,0.5,2/16/19 21:31,DVDs & Blu-ray,0.12531328320802004
5612,613408400,59766333,12.83,0.71,2/16/19 21:39,DVDs & Blu-ray,0.05533904910366329
5613,673466437,59767022,177.77,23.11,2/16/19 21:48,DVDs & Blu-ray,0.12999943747538953
5614,687193082,59767027,21.72,2.82,2/16/19 21:48,DVDs & Blu-ray,0.1298342541436464
5615,683769634,59767283,191.95,16.38,2/16/19 22:10,Handbags,0.08533472258400625
5616,614835243,59767299,27.0,5.1,2/16/19 22:11,DVDs & Blu-ray,0.18888888888888888
5617,687201828,59767615,123.75,11.14,2/16/19 22:37,Handbags,0.09002020202020203
5618,687204106,59767722,14.98,0.55,2/16/19 22:49,DVDs & Blu-ray,0.036715620827770364
5619,687217972,59768130,217.79,19.6,2/16/19 23:40,DVDs & Blu-ray,0.08999494926305157
5620,687224468,59768533,13.06,1.17,2/17/19 0:34,DVDs & Blu-ray,0.0895865237366003
5621,648849303,59603448,27.0,5.1,2/17/19 0:37,DVDs & Blu-ray,0.18888888888888888
5622,687229004,59769098,54.3,4.5,2/17/19 1:44,DVDs & Blu-ray,0.08287292817679559
5623,679637375,59770025,9.95,0.63,2/17/19 3:54,DVDs & Blu-ray,0.06331658291457287
5624,684917665,59770373,170.95,14.49,2/17/19 4:55,Handbags,0.08476162620649313
5625,653617679,59770806,185.0,24.05,2/17/19 5:32,Handbags,0.13
5626,687254004,59770795,23.99,3.12,2/17/19 5:34,DVDs & Blu-ray,0.13005418924551898
5627,687256981,59752544,273.39,23.71,2/17/19 5:47,Handbags,0.08672592267456747
5628,687257172,59770829,99.99,13.0,2/17/19 5:49,DVDs & Blu-ray,0.13001300130013002
5629,687265574,59770478,75.67,8.51,2/17/19 6:22,Home & Garden,0.11246200607902734
5630,686081943,59771321,149.0,13.41,2/17/19 6:45,DVDs & Blu-ray,0.09
5631,687273009,59771455,12.0,1.08,2/17/19 6:46,DVDs & Blu-ray,0.09000000000000001
5632,623367726,59771479,9.99,1.7,2/17/19 6:52,DVDs & Blu-ray,0.17017017017017017
5633,687282182,59771831,49.9,4.49,2/17/19 7:19,DVDs & Blu-ray,0.08997995991983969
5634,643951165,59772120,9.95,0.71,2/17/19 7:45,DVDs & Blu-ray,0.07135678391959799
5635,687289328,59772245,31.46,2.67,2/17/19 7:54,Vitamins,0.08486967577876668
5636,687289824,59772232,67.82,5.39,2/17/19 7:56,DVDs & Blu-ray,0.07947508109702153
5637,687295222,59772442,22.64,1.09,2/17/19 8:17,DVDs & Blu-ray,0.04814487632508834
5638,687296743,59772549,36.06,3.25,2/17/19 8:22,Handbags,0.0901275651691625
5639,687297025,59772562,49.99,4.5,2/17/19 8:23,DVDs & Blu-ray,0.09001800360072014
5640,684596294,59772705,84.5,10.99,2/17/19 8:34,Handbags,0.13005917159763314
5641,687303075,59771131,22.23,0.0,2/17/19 8:57,DVDs & Blu-ray,0.0
5642,687303393,59773005,23.98,2.6,2/17/19 8:59,DVDs & Blu-ray,0.10842368640533778
5643,687304210,59727862,54.3,4.5,2/17/19 9:05,DVDs & Blu-ray,0.08287292817679559
5644,634312097,59773261,9.95,0.54,2/17/19 9:13,DVDs & Blu-ray,0.0542713567839196
5645,687307303,59773115,93.87,8.0,2/17/19 9:22,Handbags,0.08522424629807179
5646,521336059,59773535,4.99,0.5,2/17/19 9:37,DVDs & Blu-ray,0.1002004008016032
5647,687311497,59773501,20.0,2.6,2/17/19 9:46,DVDs & Blu-ray,0.13
5648,687312880,59773648,5.18,0.5,2/17/19 9:53,DVDs & Blu-ray,0.09652509652509653
5649,665686879,59773710,25.0,3.25,2/17/19 9:57,DVDs & Blu-ray,0.13
5650,687314216,59773536,33.47,2.66,2/17/19 10:01,DVDs & Blu-ray,0.0794741559605617
5651,676569464,59773895,9.23,2.77,2/17/19 10:09,DVDs & Blu-ray,0.30010834236186346
5652,687316753,59773983,148.0,13.32,2/17/19 10:13,Handbags,0.09
5653,687317816,59774045,100.0,13.0,2/17/19 10:16,DVDs & Blu-ray,0.13
5654,687317988,59773636,71.95,9.0,2/17/19 10:17,DVDs & Blu-ray,0.1250868658790827
5655,687318965,59774075,236.44,20.38,2/17/19 10:21,Handbags,0.08619522923363221
5656,686703500,59773949,120.49,9.94,2/17/19 10:24,Handbags,0.08249647273632667
5657,665469618,59774187,5.31,0.5,2/17/19 10:30,DVDs & Blu-ray,0.09416195856873824
5658,687322996,59774350,28.15,1.98,2/17/19 10:42,DVDs & Blu-ray,0.07033747779751333
5659,687327587,59773986,39.99,5.2,2/17/19 11:11,DVDs & Blu-ray,0.13003250812703177
5660,687328864,59706936,178.35,17.64,2/17/19 11:15,DVDs & Blu-ray,0.09890664423885619
5661,687330925,59774836,24.67,3.21,2/17/19 11:25,DVDs & Blu-ray,0.1301175516822051
5662,549165836,59774822,7.95,0.5,2/17/19 11:29,DVDs & Blu-ray,0.06289308176100629
5663,683769411,59708128,181.95,15.48,2/17/19 11:50,Handbags,0.08507831821929102
5664,679529428,59775216,16.9,2.2,2/17/19 11:56,DVDs & Blu-ray,0.13017751479289943
5665,687343019,59775200,30.98,2.43,2/17/19 12:08,Handbags,0.07843770174306004
5666,687343453,59775410,30.0,1.05,2/17/19 12:10,DVDs & Blu-ray,0.035
5667,687347050,59775515,218.25,19.64,2/17/19 12:20,Watches,0.08998854524627721
5668,687348967,59774847,92.7,7.65,2/17/19 12:27,Handbags,0.0825242718446602
5669,687350039,59775690,20.64,1.47,2/17/19 12:32,DVDs & Blu-ray,0.07122093023255814
5670,687351362,59775652,18.99,2.47,2/17/19 12:37,DVDs & Blu-ray,0.13006845708267512
5671,687354915,59775925,20.99,2.73,2/17/19 12:50,DVDs & Blu-ray,0.13006193425440687
5672,687355290,59775932,43.68,3.5,2/17/19 12:52,DVDs & Blu-ray,0.08012820512820513
5673,685225642,59775749,26.27,2.01,2/17/19 12:54,DVDs & Blu-ray,0.07651313285116101
5674,687363888,59776266,47.47,4.27,2/17/19 13:20,Car & Truck Parts,0.08995154834632399
5675,687366451,59776436,11.69,1.05,2/17/19 13:28,Vitamins,0.08982035928143714
5676,687366750,59776367,49.99,4.5,2/17/19 13:29,DVDs & Blu-ray,0.09001800360072014
5677,687366783,59551079,25.99,0.0,2/17/19 13:29,DVDs & Blu-ray,0.0
