id,category,profit_estimate,value_em,created_at,days_to_sale,days_as_user,profit_per_day,orders,d_per_order,source_em,country,items_for_sale,membership,feedback_rate,rating,is_winning
31272885,home_garden,34.96,MINNOW,3/21/18,9,272,0.13,9,3.88,4,IN,740,FALSE,0,0,TRUE
31285910,everything_else,-11.27,MINNOW,3/22/18,65,271,-0.04,12,-0.94,8,US,1029,FALSE,0.17,5,TRUE
31291326,everything_else,42.85,MINNOW,3/22/18,38,271,0.16,10,4.29,0,US,164,FALSE,0.1,5,TRUE
31295934,fashion,224.89,DOLPHIN,3/23/18,7,270,0.83,100,2.25,4,VN,15017,FALSE,0.03,3.67,TRUE
31298444,everything_else,15.5,MINNOW,3/23/18,2,270,0.06,4,3.88,5,CA,1,FALSE,0,0,TRUE
31300716,fashion,9.81,SEA_BASS,3/23/18,7,270,0.04,43,0.23,8,US,149,FALSE,0.05,5,TRUE
31300896,fashion,21.21,DOLPHIN,3/23/18,17,270,0.08,21,1.01,0,US,1043,FALSE,0.1,5,TRUE
31302368,everything_else,5.05,MINNOW,3/23/18,29,270,0.02,7,0.72,16,MD,0,FALSE,0.14,2,TRUE
31305005,everything_else,319.79,SEA_BASS,3/23/18,16,270,1.18,47,6.8,5,US,2,FALSE,0.02,5,TRUE
31305205,home_garden,23.31,MINNOW,3/23/18,15,270,0.09,12,1.94,0,US,481,FALSE,0.08,5,TRUE
31305674,health_beauty,22.83,MINNOW,3/23/18,25,270,0.08,19,1.2,0,US,1866,FALSE,0.05,4,TRUE
31305987,everything_else,169.49,SEA_BASS,3/23/18,34,270,0.63,85,1.99,16,US,76,FALSE,0.05,4,TRUE
31306988,everything_else,10.5,MINNOW,3/23/18,16,270,0.04,19,0.55,0,VN,136,FALSE,0,0,TRUE
31307122,home_garden,35.18,SEA_BASS,3/23/18,27,270,0.13,48,0.73,4,CN,1445,FALSE,0.02,5,TRUE
31309746,everything_else,20.32,SEA_BASS,3/24/18,7,269,0.08,40,0.51,0,IE,709,FALSE,0.13,3.6,TRUE
31311239,home_garden,141.19,DOLPHIN,3/24/18,6,269,0.52,234,0.6,0,ID,18744,FALSE,0.04,3.9,TRUE
31313646,everything_else,47.55,DOLPHIN,3/24/18,24,269,0.18,26,1.83,0,US,7157,FALSE,0.08,5,TRUE
31315764,everything_else,5.49,MINNOW,3/24/18,45,269,0.02,8,0.69,8,US,219,FALSE,0,0,TRUE
31318107,everything_else,12.44,MINNOW,3/24/18,89,269,0.05,19,0.65,0,GB,337,FALSE,0,0,TRUE
31324167,everything_else,124.19,MINNOW,3/24/18,12,269,0.46,18,6.9,0,US,7,FALSE,0.06,5,TRUE
31328028,everything_else,204.43,SEA_BASS,3/25/18,10,268,0.76,133,1.54,4,LT,420,FALSE,0.04,4.6,TRUE
31335828,everything_else,207.91,DOLPHIN,3/25/18,57,268,0.78,109,1.91,0,IL,70,FALSE,0.05,3.4,TRUE
31335971,everything_else,32.14,MINNOW,3/25/18,73,268,0.12,5,6.43,4,US,10,FALSE,0,0,TRUE
31337821,fashion,-98.71,SEA_BASS,3/25/18,1,268,-0.37,48,-2.06,0,US,55,FALSE,0.02,5,TRUE
31340514,fashion,21.26,MINNOW,3/25/18,63,268,0.08,11,1.93,4,ID,382,FALSE,0.09,5,TRUE
31350959,health_beauty,204.88,DOLPHIN,3/26/18,3,267,0.77,178,1.15,4,US,1085,FALSE,0.09,4.63,TRUE
31351513,fashion,0,MINNOW,3/26/18,166,267,0,5,0,0,IN,111,FALSE,0,0,TRUE
31353250,fashion,726.33,DOLPHIN,3/26/18,25,267,2.72,194,3.74,8,US,78,FALSE,0.02,5,TRUE
31356117,everything_else,229.5,SEA_BASS,3/26/18,23,267,0.86,53,4.33,16,US,8,FALSE,0.23,5,TRUE
31357989,jewelry_watches,11.51,MINNOW,3/26/18,31,267,0.04,21,0.55,4,ID,146,FALSE,0,0,TRUE
31358670,everything_else,16.96,MINNOW,3/26/18,16,267,0.06,12,1.41,16,US,230,FALSE,0.08,4,TRUE
31358800,jewelry_watches,12.28,MINNOW,3/26/18,15,267,0.05,21,0.58,4,ID,180,FALSE,0.1,4,TRUE
31359412,fashion,11.38,MINNOW,3/26/18,50,267,0.04,9,1.26,4,CN,134,FALSE,0,0,TRUE
31363440,fashion,-24.14,MINNOW,3/27/18,121,266,-0.09,8,-3.02,0,VN,91,FALSE,0.25,1,TRUE
31368618,home_garden,56.51,SEA_BASS,3/27/18,11,266,0.21,27,2.09,6,VN,1088,FALSE,0.15,2.5,TRUE
31371887,everything_else,58.59,SEA_BASS,3/27/18,5,266,0.22,117,0.5,0,LT,239,FALSE,0.04,5,TRUE
31384011,fashion,48.28,SEA_BASS,3/28/18,4,265,0.18,28,1.72,4,CA,36,FALSE,0.04,5,TRUE
31385878,jewelry_watches,73.51,MINNOW,3/28/18,46,265,0.28,8,9.19,8,GB,186,FALSE,0.13,5,TRUE
31388645,everything_else,18.08,MINNOW,3/28/18,62,265,0.07,12,1.51,4,US,21,FALSE,0.08,1,TRUE
31389267,everything_else,20.36,MINNOW,3/28/18,8,265,0.08,9,2.26,4,US,88,FALSE,0,0,TRUE
31394291,everything_else,43.88,MINNOW,3/28/18,42,265,0.17,12,3.66,4,US,763,FALSE,0.17,5,TRUE
31394782,everything_else,35.47,MINNOW,3/28/18,12,265,0.13,12,2.96,16,US,311,FALSE,0.08,5,TRUE
31397584,fashion,43.47,MINNOW,3/28/18,26,265,0.16,8,5.43,4,VN,328,FALSE,0,0,TRUE
31399824,everything_else,812.6,DOLPHIN,3/29/18,9,264,3.08,213,3.82,4,CN,1,FALSE,0.11,4.35,TRUE
31401822,everything_else,2.65,MINNOW,3/29/18,4,264,0.01,17,0.16,4,BG,3,FALSE,0.18,5,TRUE
31405157,everything_else,49.15,MINNOW,3/29/18,4,264,0.19,18,2.73,4,US,1320,FALSE,0.11,5,TRUE
31408125,everything_else,9.7,MINNOW,3/29/18,15,264,0.04,13,0.75,0,US,140,FALSE,0,0,TRUE
31409332,everything_else,19.5,MINNOW,3/29/18,33,264,0.07,10,1.95,4,US,3,FALSE,0.3,1,TRUE
31412245,health_beauty,45.28,MINNOW,3/29/18,22,264,0.17,19,2.38,0,BG,157,FALSE,0,0,TRUE
31413717,parts_accessories,118.51,DOLPHIN,3/29/18,69,264,0.45,10,11.85,0,US,675,FALSE,0,0,TRUE
31415589,fashion,34.97,SEA_BASS,3/29/18,142,264,0.13,18,1.94,3,US,2410,FALSE,0.06,1,TRUE
31423433,fashion,10.42,MINNOW,3/30/18,29,263,0.04,13,0.8,4,LT,728,FALSE,0.08,1,TRUE
31424179,everything_else,13.8,MINNOW,3/30/18,71,263,0.05,9,1.53,0,LT,384,FALSE,0,0,TRUE
31425791,everything_else,15.11,MINNOW,3/30/18,96,263,0.06,13,1.16,4,US,1959,FALSE,0,0,TRUE
31426076,health_beauty,28.01,MINNOW,3/30/18,34,263,0.11,16,1.75,0,US,23,FALSE,0.06,5,TRUE
31428488,parts_accessories,21.77,MINNOW,3/30/18,16,263,0.08,9,2.42,0,US,73,FALSE,0.11,5,TRUE
31432206,everything_else,29.55,SEA_BASS,3/30/18,10,263,0.11,48,0.62,4,US,565,FALSE,0.21,4.9,TRUE
31440983,fashion,25.22,MINNOW,3/31/18,7,262,0.1,14,1.8,4,MY,446,FALSE,0,0,TRUE
31442221,everything_else,20.03,MINNOW,3/31/18,36,262,0.08,4,5.01,4,US,21,FALSE,0,0,TRUE
31442649,fashion,458.95,MINNOW,3/31/18,38,262,1.75,15,30.6,2,US,1381,FALSE,0.2,1,TRUE
31456728,everything_else,15.5,MINNOW,4/1/18,0,261,0.06,20,0.78,4,US,62,FALSE,0.05,5,TRUE
31472858,health_beauty,46.67,SEA_BASS,4/2/18,17,260,0.18,24,1.94,0,LT,92,FALSE,0.04,5,TRUE
31474438,everything_else,16.74,MINNOW,4/2/18,54,260,0.06,6,2.79,0,US,1,FALSE,0.17,1,TRUE
31481099,everything_else,292.57,MINNOW,4/2/18,18,260,1.13,10,29.26,0,US,115,FALSE,0.2,5,TRUE
31481499,everything_else,496.72,DOLPHIN,4/2/18,20,260,1.91,503,0.99,0,US,91,FALSE,0.04,4.17,TRUE
31484326,health_beauty,432.63,SEA_BASS,4/3/18,20,259,1.67,76,5.69,6,RU,142,FALSE,0.05,4,TRUE
31494316,jewelry_watches,13.38,MINNOW,4/3/18,1,259,0.05,21,0.64,0,CA,800,FALSE,0.05,5,TRUE
31497412,everything_else,426.65,DOLPHIN,4/3/18,54,259,1.65,12,35.55,15,US,752,FALSE,0.08,5,TRUE
31500829,everything_else,0.56,MINNOW,4/3/18,26,259,0,3,0.19,4,MD,25,FALSE,0.33,5,TRUE
31501423,fashion,2.58,MINNOW,4/3/18,28,259,0.01,4,0.65,4,VN,179,FALSE,0,0,TRUE
31502768,jewelry_watches,56.45,MINNOW,4/4/18,8,258,0.22,24,2.35,4,VN,2352,FALSE,0,0,TRUE
31504852,fashion,83.47,SEA_BASS,4/4/18,2,258,0.32,80,1.04,0,US,1124,FALSE,0.06,4.2,TRUE
31506509,fashion,6.15,MINNOW,4/4/18,49,258,0.02,11,0.56,0,IL,243,FALSE,0.18,5,TRUE
31507316,fashion,9.5,MINNOW,4/4/18,21,258,0.04,11,0.86,4,VN,4218,FALSE,0,0,TRUE
31514888,everything_else,22.08,DOLPHIN,4/4/18,19,258,0.09,21,1.05,16,US,1270,FALSE,0.38,5,TRUE
31514902,everything_else,2.74,MINNOW,4/4/18,44,258,0.01,11,0.25,0,US,1369,FALSE,0.27,5,TRUE
31514907,parts_accessories,-115.79,DOLPHIN,4/4/18,24,258,-0.45,32,-3.62,16,US,10044,FALSE,0.16,5,TRUE
31515035,fashion,40.8,DOLPHIN,4/4/18,28,258,0.16,22,1.85,8,US,1037,FALSE,0.14,3.67,TRUE
31515310,everything_else,343.98,SEA_BASS,4/4/18,102,258,1.33,460,0.75,0,US,302,FALSE,0.02,5,TRUE
31517118,everything_else,19.52,MINNOW,4/4/18,123,258,0.08,9,2.17,0,US,505,FALSE,0,0,TRUE
31518522,everything_else,18.08,MINNOW,4/4/18,38,258,0.07,6,3.01,4,US,64,FALSE,0,0,TRUE
31527155,everything_else,43.25,MINNOW,4/5/18,47,257,0.17,8,5.41,4,US,655,FALSE,0.13,5,TRUE
31531006,everything_else,-6.99,MINNOW,4/5/18,27,257,-0.03,7,-1,0,US,665,FALSE,0.14,5,TRUE
31532629,fashion,13.19,MINNOW,4/5/18,30,257,0.05,12,1.1,0,US,51,FALSE,0.08,5,TRUE
31533436,fashion,30.15,MINNOW,4/5/18,2,257,0.12,9,3.35,2,US,903,FALSE,0.11,5,TRUE
31533806,everything_else,8.22,DOLPHIN,4/5/18,14,257,0.03,19,0.43,0,US,5943,FALSE,0.26,5,TRUE
31534764,jewelry_watches,17.43,MINNOW,4/5/18,113,257,0.07,10,1.74,0,VN,1665,FALSE,0,0,TRUE
31542932,everything_else,669.44,DOLPHIN,4/6/18,22,256,2.62,232,2.89,0,VE,41,FALSE,0.13,4.27,TRUE
31543503,jewelry_watches,46.24,MINNOW,4/6/18,20,256,0.18,21,2.2,4,VN,431,FALSE,0.14,3.67,TRUE
31547510,everything_else,13.76,DOLPHIN,4/6/18,25,256,0.05,19,0.72,2,US,4819,FALSE,0.16,5,TRUE
31549791,everything_else,27.25,SEA_BASS,4/6/18,49,256,0.11,101,0.27,0,JP,139,FALSE,0.08,3.38,TRUE
31552282,everything_else,12.53,MINNOW,4/6/18,82,256,0.05,8,1.57,8,US,216,FALSE,0.13,5,TRUE
31554029,everything_else,-2.97,MINNOW,4/7/18,10,255,-0.01,7,-0.42,16,US,174,FALSE,0,0,TRUE
31555493,fashion,53.86,DOLPHIN,4/7/18,6,255,0.21,16,3.37,4,US,20835,FALSE,0.25,5,TRUE
31567719,everything_else,49.56,MINNOW,4/7/18,10,255,0.19,13,3.81,16,US,200,FALSE,0.08,5,TRUE
31568187,everything_else,268.96,SEA_BASS,4/8/18,13,254,1.06,26,10.34,0,US,46,FALSE,0.27,5,TRUE
31570368,home_garden,4.17,MINNOW,4/8/18,26,254,0.02,4,1.04,0,US,130,FALSE,0.25,5,TRUE
31572387,fashion,299.72,DOLPHIN,4/8/18,27,254,1.18,28,10.7,0,PK,174,FALSE,0.21,4,TRUE
31573358,everything_else,110.21,SEA_BASS,4/8/18,211,254,0.43,55,2,16,US,691,FALSE,0.09,5,TRUE
31575959,fashion,100.84,MINNOW,4/8/18,9,254,0.4,9,11.2,2,US,233,FALSE,0.22,5,TRUE
31579560,fashion,57.2,SEA_BASS,4/8/18,7,254,0.23,60,0.95,5,CA,629,FALSE,0.07,4.25,TRUE
31587532,everything_else,621.5,WHALE,4/9/18,15,253,2.46,9,69.06,4,US,236,FALSE,0,0,TRUE
31587792,everything_else,25.56,MINNOW,4/9/18,15,253,0.1,13,1.97,4,CN,160,FALSE,0.08,5,TRUE
31588042,everything_else,5.34,MINNOW,4/9/18,18,253,0.02,5,1.07,16,US,7,FALSE,0,0,TRUE
31597564,fashion,14.24,MINNOW,4/9/18,14,253,0.06,17,0.84,4,US,3680,FALSE,0,0,TRUE
31602964,everything_else,3.91,MINNOW,4/10/18,80,252,0.02,12,0.33,7,CN,191,FALSE,0.17,3,TRUE
31604393,everything_else,40,SEA_BASS,4/10/18,2,252,0.16,56,0.71,4,US,165,FALSE,0.61,4.91,TRUE
31611904,fashion,6.74,MINNOW,4/10/18,14,252,0.03,10,0.67,4,US,361,FALSE,0.1,5,TRUE
31613828,everything_else,32.77,MINNOW,4/10/18,106,252,0.13,14,2.34,0,US,261,FALSE,0,0,TRUE
31617009,everything_else,5.88,MINNOW,4/10/18,23,252,0.02,8,0.74,22,US,349,FALSE,0.13,5,TRUE
31618006,everything_else,12.56,MINNOW,4/10/18,37,252,0.05,13,0.97,4,US,737,FALSE,0.15,3,TRUE
31625064,health_beauty,23.97,MINNOW,4/11/18,33,251,0.1,16,1.5,8,US,35,FALSE,0.06,5,TRUE
31626399,home_garden,4317.98,WHALE,4/11/18,4,251,17.2,537,8.04,8,US,1593,FALSE,0.06,4.44,TRUE
31629003,home_garden,-0.95,MINNOW,4/11/18,8,251,0,16,-0.06,0,VN,1164,FALSE,0,0,TRUE
31632573,everything_else,9.32,MINNOW,4/11/18,24,251,0.04,10,0.93,5,US,355,FALSE,0,0,TRUE
31638270,fashion,13.47,MINNOW,4/11/18,46,251,0.05,9,1.5,4,VN,4222,FALSE,0,0,TRUE
31639045,fashion,44.69,DOLPHIN,4/11/18,8,251,0.18,22,2.03,16,US,929,FALSE,0.18,3.75,TRUE
31642362,everything_else,60.96,MINNOW,4/12/18,39,250,0.24,9,6.77,4,US,349,FALSE,0.11,5,TRUE
31642521,jewelry_watches,188.93,SEA_BASS,4/12/18,9,250,0.76,94,2.01,22,GB,24691,FALSE,0.03,5,TRUE
31642649,health_beauty,72.6,MINNOW,4/12/18,2,250,0.29,22,3.3,0,ID,12,FALSE,0.09,5,TRUE
31646593,everything_else,24.15,SEA_BASS,4/12/18,2,250,0.1,38,0.64,4,VN,27,FALSE,0.05,1,TRUE
31647247,everything_else,15.15,MINNOW,4/12/18,107,250,0.06,17,0.89,22,US,141,FALSE,0,0,TRUE
31647370,fashion,1.45,MINNOW,4/12/18,11,250,0.01,10,0.15,0,US,1170,FALSE,0.1,5,TRUE
31648561,everything_else,32.87,MINNOW,4/12/18,7,250,0.13,22,1.49,8,US,12,FALSE,0.05,5,TRUE
31652264,fashion,49.38,MINNOW,4/12/18,30,250,0.2,12,4.12,3,US,1269,FALSE,0,0,TRUE
31653238,everything_else,13.7,SEA_BASS,4/12/18,9,250,0.05,26,0.53,2,US,2715,FALSE,0.19,4.6,TRUE
31655502,fashion,22.06,MINNOW,4/12/18,16,250,0.09,11,2.01,3,US,770,FALSE,0,0,TRUE
31656221,everything_else,11.29,MINNOW,4/12/18,12,250,0.05,7,1.61,8,US,2,FALSE,0,0,TRUE
31657084,home_garden,47.97,SEA_BASS,4/12/18,10,250,0.19,32,1.5,0,US,1,FALSE,0.19,5,TRUE
31657194,home_garden,2.04,MINNOW,4/12/18,21,250,0.01,11,0.19,0,US,94,FALSE,0,0,TRUE
31660691,jewelry_watches,133.31,MINNOW,4/13/18,7,249,0.54,12,11.11,4,IN,11882,FALSE,0,0,TRUE
31662012,everything_else,156.43,DOLPHIN,4/13/18,91,249,0.63,35,4.47,4,CA,641,FALSE,0.11,5,TRUE
31662070,everything_else,-1.07,MINNOW,4/13/18,2,249,0,15,-0.07,4,US,827,FALSE,0.07,5,TRUE
31663084,home_garden,69.46,SEA_BASS,4/13/18,20,249,0.28,29,2.4,0,US,144,FALSE,0.1,5,TRUE
31663598,home_garden,84.4,DOLPHIN,4/13/18,13,249,0.34,75,1.13,4,US,780,FALSE,0.04,5,TRUE
31670782,jewelry_watches,151.29,MINNOW,4/13/18,14,249,0.61,14,10.81,4,US,78,FALSE,0,0,TRUE
31671854,everything_else,57.28,SEA_BASS,4/13/18,12,249,0.23,35,1.64,7,VN,365,FALSE,0.03,1,TRUE
31679514,home_garden,10.51,MINNOW,4/14/18,10,248,0.04,13,0.81,0,US,127,FALSE,0.23,5,TRUE
31681049,fashion,22.92,MINNOW,4/14/18,13,248,0.09,20,1.15,4,US,218,FALSE,0.05,5,TRUE
31681720,fashion,54.13,DOLPHIN,4/14/18,9,248,0.22,20,2.71,16,US,4354,FALSE,0.05,1,TRUE
31685908,home_garden,-4.93,MINNOW,4/14/18,22,248,-0.02,8,-0.62,4,ID,610,FALSE,0.25,5,TRUE
31685939,everything_else,9.07,MINNOW,4/14/18,109,248,0.04,2,4.54,0,US,4,FALSE,0,0,TRUE
31687086,jewelry_watches,71.02,MINNOW,4/14/18,29,248,0.29,19,3.74,4,CN,1016,FALSE,0.11,4.5,TRUE
31689031,fashion,9.99,MINNOW,4/15/18,95,247,0.04,11,0.91,5,CN,35,FALSE,0,0,TRUE
31689514,health_beauty,24.98,MINNOW,4/15/18,7,247,0.1,7,3.57,4,US,303,FALSE,0,0,TRUE
31689690,fashion,31.79,MINNOW,4/15/18,41,247,0.13,10,3.18,8,US,1522,FALSE,0,0,TRUE
31689707,health_beauty,89.71,SEA_BASS,4/15/18,5,247,0.36,56,1.6,4,ES,1290,FALSE,0.11,5,TRUE
31690181,health_beauty,15.39,MINNOW,4/15/18,3,247,0.06,17,0.91,0,US,23,FALSE,0.29,5,TRUE
31691648,everything_else,29.2,MINNOW,4/15/18,1,247,0.12,11,2.65,22,US,14,FALSE,0.18,4,TRUE
31694491,fashion,30.91,MINNOW,4/15/18,5,247,0.13,12,2.58,4,LC,809,FALSE,0,0,TRUE
31695521,fashion,14.22,MINNOW,4/15/18,15,247,0.06,10,1.42,16,US,39,FALSE,0,0,TRUE
31696913,everything_else,-7.64,MINNOW,4/15/18,46,247,-0.03,9,-0.85,4,US,3132,FALSE,0,0,TRUE
31701174,health_beauty,92.57,SEA_BASS,4/15/18,15,247,0.37,47,1.97,8,US,314,FALSE,0.09,4,TRUE
31703396,everything_else,15.39,MINNOW,4/16/18,14,246,0.06,20,0.77,4,GB,1630,FALSE,0.05,5,TRUE
31704992,everything_else,16.41,SEA_BASS,4/16/18,123,246,0.07,41,0.4,4,MA,45,FALSE,0.05,3,TRUE
31709294,fashion,25.28,MINNOW,4/16/18,5,246,0.1,13,1.94,0,US,5777,FALSE,0,0,TRUE
31718459,everything_else,26.23,SEA_BASS,4/16/18,31,246,0.11,22,1.19,0,US,75,FALSE,0.68,5,TRUE
31719960,everything_else,8.82,MINNOW,4/16/18,7,246,0.04,16,0.55,0,US,449,FALSE,0.06,5,TRUE
31723738,fashion,47.17,SEA_BASS,4/17/18,45,245,0.19,52,0.91,0,VN,4195,FALSE,0.1,4.8,TRUE
31723968,everything_else,4.42,MINNOW,4/17/18,10,245,0.02,9,0.49,0,GB,693,FALSE,0,0,TRUE
31728001,everything_else,4.86,MINNOW,4/17/18,18,245,0.02,6,0.81,22,US,25,FALSE,0.5,5,TRUE
31728543,everything_else,61.64,SEA_BASS,4/17/18,6,245,0.25,43,1.43,17,US,56,FALSE,0.02,5,TRUE
31728743,everything_else,67.34,SEA_BASS,4/17/18,1,245,0.27,76,0.89,0,US,1414,FALSE,0.05,4,TRUE
31732419,everything_else,124.63,DOLPHIN,4/17/18,87,245,0.51,8,15.58,16,US,291,FALSE,0,0,TRUE
31735887,home_garden,17.36,MINNOW,4/17/18,2,245,0.07,9,1.93,4,US,27,FALSE,0.22,5,TRUE
31736668,everything_else,1.59,MINNOW,4/17/18,15,245,0.01,18,0.09,4,ID,2278,FALSE,0,0,TRUE
31739194,home_garden,3.5,MINNOW,4/17/18,10,245,0.01,9,0.39,0,ID,1708,FALSE,0.11,5,TRUE
31743334,Sporting Goods,151.09,SEA_BASS,4/18/18,70,244,0.62,16,9.44,0,VN,0,FALSE,0.13,4,TRUE
31744338,parts_accessories,28.71,MINNOW,4/18/18,6,244,0.12,13,2.21,4,US,687,FALSE,0,0,TRUE
31745400,everything_else,26.54,SEA_BASS,4/18/18,7,244,0.11,27,0.98,7,US,131,FALSE,0.07,5,TRUE
31750366,everything_else,814.2,DOLPHIN,4/18/18,7,244,3.34,20,40.71,17,US,128,FALSE,0.05,5,TRUE
31750858,everything_else,3.25,MINNOW,4/18/18,28,244,0.01,10,0.33,4,US,7,FALSE,0,0,TRUE
31750930,everything_else,-10.06,MINNOW,4/18/18,33,244,-0.04,6,-1.68,0,US,1997,FALSE,0,0,TRUE
31751478,everything_else,5.93,MINNOW,4/18/18,98,244,0.02,10,0.59,4,US,730,FALSE,0.1,5,TRUE
31751722,parts_accessories,139.65,DOLPHIN,4/18/18,5,244,0.57,24,5.82,0,US,1807,FALSE,0.13,5,TRUE
31752033,fashion,64.11,MINNOW,4/18/18,93,244,0.26,13,4.93,4,US,54,FALSE,0,0,TRUE
31753755,fashion,-3.88,SEA_BASS,4/18/18,106,244,-0.02,24,-0.16,4,VN,155,FALSE,0,0,TRUE
31754061,everything_else,53.95,MINNOW,4/18/18,49,244,0.22,22,2.45,4,US,172,FALSE,0.09,5,TRUE
31757684,home_garden,45.27,SEA_BASS,4/18/18,25,244,0.19,79,0.57,4,ID,2500,FALSE,0.06,2.4,TRUE
31757686,home_garden,5.02,MINNOW,4/18/18,24,244,0.02,12,0.42,4,ID,825,FALSE,0,0,TRUE
31757756,everything_else,1196.3,DOLPHIN,4/18/18,13,244,4.9,1181,1.01,3,US,27,FALSE,0.08,4.68,TRUE
31759071,everything_else,14,SEA_BASS,4/19/18,6,243,0.06,50,0.28,4,US,0,FALSE,0.04,3,TRUE
31761400,everything_else,18.59,SEA_BASS,4/19/18,10,243,0.08,62,0.3,4,US,3264,FALSE,0.06,4.5,TRUE
31763451,everything_else,3.63,SEA_BASS,4/19/18,68,243,0.01,29,0.13,7,US,647,FALSE,0.07,4.5,TRUE
31763501,everything_else,41.13,MINNOW,4/19/18,73,243,0.17,11,3.74,8,US,54954,FALSE,0.82,4.89,TRUE
31763795,jewelry_watches,-1.16,MINNOW,4/19/18,57,243,0,11,-0.11,4,MY,99,FALSE,0.09,5,TRUE
31766101,home_garden,93.37,SEA_BASS,4/19/18,8,243,0.38,68,1.37,4,US,1921,FALSE,0.04,3.67,TRUE
31767656,everything_else,137.56,MINNOW,4/19/18,81,243,0.57,10,13.76,0,US,245,FALSE,0.3,5,TRUE
31767945,everything_else,102.12,SEA_BASS,4/19/18,2,243,0.42,39,2.62,8,US,988,FALSE,0,0,TRUE
31771426,fashion,79.92,DOLPHIN,4/19/18,34,243,0.33,20,4,8,US,1887,FALSE,0.15,4.67,TRUE
31785895,fashion,169.4,SEA_BASS,4/20/18,195,242,0.7,23,7.37,7,RU,22,FALSE,0.04,5,TRUE
31786000,everything_else,307.47,DOLPHIN,4/20/18,4,242,1.27,124,2.48,4,US,921,FALSE,0.08,4.8,TRUE
31788390,everything_else,18,MINNOW,4/20/18,12,242,0.07,13,1.38,0,US,162,FALSE,0.15,3,TRUE
31788772,jewelry_watches,313.1,SEA_BASS,4/20/18,61,242,1.29,70,4.47,0,IL,14907,FALSE,0.03,5,TRUE
31789023,health_beauty,276.54,SEA_BASS,4/20/18,10,242,1.14,139,1.99,4,US,909,FALSE,0.02,3.67,TRUE
31789473,everything_else,45.1,SEA_BASS,4/20/18,6,242,0.19,85,0.53,0,PL,273,FALSE,0.09,3,TRUE
31789912,health_beauty,131.68,MINNOW,4/20/18,6,242,0.54,18,7.32,0,US,23,FALSE,0.11,5,TRUE
31792379,everything_else,51.82,SEA_BASS,4/20/18,0,242,0.21,104,0.5,0,AU,3,FALSE,0.04,4,TRUE
31796570,everything_else,13.56,MINNOW,4/20/18,6,242,0.06,16,0.85,16,US,175,FALSE,0,0,TRUE
31796781,everything_else,22.2,MINNOW,4/20/18,15,242,0.09,20,1.11,7,CN,141,FALSE,0.05,5,TRUE
31801105,everything_else,10.3,MINNOW,4/21/18,26,241,0.04,20,0.52,4,LT,771,FALSE,0,0,TRUE
31805539,everything_else,6.7,MINNOW,4/21/18,47,241,0.03,12,0.56,4,US,529,FALSE,0.08,1,TRUE
31805757,everything_else,337.31,DOLPHIN,4/21/18,97,241,1.4,15,22.49,4,IN,761,FALSE,0.27,4.25,TRUE
31808662,health_beauty,38.49,SEA_BASS,4/21/18,68,241,0.16,34,1.13,0,US,16,FALSE,0.15,5,TRUE
31810897,health_beauty,66.13,MINNOW,4/21/18,23,241,0.27,12,5.51,3,US,265,FALSE,0,0,TRUE
31812541,everything_else,14.13,MINNOW,4/21/18,56,241,0.06,7,2.02,22,US,62,FALSE,0,0,TRUE
31819809,everything_else,3.89,MINNOW,4/22/18,58,240,0.02,10,0.39,0,US,70,FALSE,0,0,TRUE
31820723,health_beauty,-1.75,MINNOW,4/22/18,3,240,-0.01,9,-0.19,0,LT,28,FALSE,0.11,5,TRUE
31833423,fashion,5.98,MINNOW,4/22/18,5,240,0.02,10,0.6,0,VN,3584,FALSE,0.1,5,TRUE
31833578,fashion,9.98,MINNOW,4/22/18,15,240,0.04,11,0.91,0,VN,4497,FALSE,0.27,4.67,TRUE
31836316,fashion,23.08,SEA_BASS,4/23/18,24,239,0.1,23,1,7,CA,480,FALSE,0.09,2.5,TRUE
31837743,everything_else,121.91,SEA_BASS,4/23/18,5,239,0.51,264,0.46,0,ID,1204,FALSE,0.08,5,TRUE
31838086,home_garden,48.11,MINNOW,4/23/18,7,239,0.2,11,4.37,0,GB,1353,FALSE,0.09,4,TRUE
31849970,everything_else,28.82,WHALE,4/23/18,5,239,0.12,10,2.88,3,IS,83245,FALSE,0.2,3,TRUE
31854753,fashion,-2.44,MINNOW,4/23/18,30,239,-0.01,11,-0.22,4,VN,393,FALSE,0.09,1,TRUE
31855479,fashion,7.63,MINNOW,4/23/18,20,239,0.03,8,0.95,3,US,147,FALSE,0,0,TRUE
31856241,everything_else,41.17,SEA_BASS,4/23/18,29,239,0.17,24,1.72,0,US,9,FALSE,0.13,5,TRUE
31861165,jewelry_watches,4.61,MINNOW,4/24/18,79,238,0.02,6,0.77,7,CN,43,FALSE,0.33,5,TRUE
31862572,fashion,64.35,MINNOW,4/24/18,29,238,0.27,13,4.95,8,US,37,FALSE,0,0,TRUE
31862846,everything_else,9.93,MINNOW,4/24/18,11,238,0.04,11,0.9,0,US,196,FALSE,0,0,TRUE
31863478,parts_accessories,22.81,MINNOW,4/24/18,56,238,0.1,12,1.9,0,US,380,FALSE,0.08,5,TRUE
31866871,fashion,11.85,MINNOW,4/24/18,23,238,0.05,6,1.98,22,US,163,FALSE,0,0,TRUE
31869138,fashion,23.7,DOLPHIN,4/24/18,28,238,0.1,13,1.82,4,US,1234,FALSE,0.08,5,TRUE
