seller_id,entry_source_em,profit_estimate,value_em,fees_paid,membership_paid
33612027,6,0,0,0,0
33414782,6,0,0,0,0
33134828,6,0,0,0,0
33997171,6,-6.83,0,0,0
33920957,6,0,0,0,0
34325447,6,0,0,0,0
33298404,6,0,0,0,0
33746420,6,-0.1,0,0,0
34015824,6,-8.62,2,0,0
34047974,6,8.93,0,11.65,0
33069901,6,-0.12,0,0,0
33313266,6,-0.35,0,0,0
34069313,6,0,0,0,0
33454413,6,-0.06,0,0,0
34239680,6,285.69,1,171.94,120
34162433,6,9.5,0,12.78,0
33679762,6,0,0,0,0
33842946,6,3.28,0,3.6,0
33384220,6,0,0,0,0
33056239,6,10.24,0,12.09,0
33315825,6,-2.17,0,0,0
33516979,6,4.33,0,10.84,0
34264192,6,-0.01,0,0,0
30830771,6,1802.38,2,921.41,1350
35898358,6,0,0,0,0
33469776,6,-0.01,0,0,0
32551162,6,2219.37,2,1665.78,1494
34189475,6,0,0,0,0
36827758,6,0,0,0,0
34116333,6,0,0,0,0
33288435,6,0,0,0,0
33539777,6,0,0,0,0
33408861,6,2.41,0,3.3,0
34280736,6,0,0,0,0
33143422,6,-5.14,0,0,0
33431013,6,55.1,0,60.94,0
33081060,6,0,0,0,0
34235019,6,8.69,0,9.34,0
33309641,6,-6.31,1,30.13,0
33589033,6,-0.13,0,0,0
33079822,6,0,0,0,0
33496999,6,0,0,0,0
33750320,6,-0.2,0,0,0
34308231,6,1.02,0,14.42,0
33783467,6,-0.43,0,0,0
34178541,6,0,0,0,0
33088935,6,44.47,0,44.9,0
34270775,6,-1.03,0,0,0
34341991,6,-0.06,0,0,0
33208614,6,0,0,0,0
33060535,6,0,0,0,0
33805619,6,0,0,0,0
33072230,6,0,0,0,0
33992730,6,0,0,0,0
33732109,6,402.73,2,292.62,200
34063573,6,-8.19,0,0,0
31515216,6,0,0,0,0
34334041,6,0,0,0,0
33177947,6,-0.98,0,0,0
34008965,6,-0.3,0,0,0
34177693,6,0,0,0,0
34309693,6,0,0,0,0
33827126,6,-0.56,0,0,0
34013086,6,289.49,0,0,290
33927112,6,0,0,0,0
33588511,6,-0.2,0,0,0
33442707,6,446.49,1,273.86,160
34309455,6,-13.15,1,14.4,0
34330022,6,-0.89,0,0,0
34000108,6,0,0,0,0
31955063,6,22.6,0,37.05,0
33335535,6,0,0,0,0
34228923,6,-0.99,0,0,0
33077024,6,-0.69,0,0,0
33356792,6,142.65,1,108.11,40
33815601,6,-1.29,0,0,0
33433632,6,0,0,0,0
33777243,6,12.43,0,12.84,0
33350670,6,-0.04,0,0,0
33062996,6,1590.61,2,1898.34,290
33072703,6,-0.88,0,0,0
32487469,6,1.82,0,4.78,0
34206558,6,0,0,0,0
33905543,6,-0.06,0,0,0
33335762,6,-1.01,0,0,0
34328861,6,0,0,0,0
34160309,6,0,0,0,0
33954813,6,-0.4,0,0,0
33525969,6,0,0,0,0
32851807,6,0,0,0,0
34357028,6,9.7,0,7.8,0
35941105,6,0,0,0,0
33158045,6,-8.89,0,7.92,0
31562197,6,0,0,0,0
34306987,6,-0.16,0,0,0
30369070,6,61.02,0,51.36,0
33339571,6,53.11,0,69.41,0
34089284,6,0,0,0,0
33382096,6,0,0,0,0
31350959,6,222.25,2,466.62,0
34063681,6,-0.06,0,0,0
33638756,6,-0.02,0,0,0
33621794,6,-19.58,0,0,0
35372099,6,0,0,0,0
33135799,6,-0.08,0,0,0
33049987,6,0,0,0,0
36627040,6,-0.03,0,0,0
33607953,6,9.47,2,16.51,0
33286373,6,60.23,0,87.36,0
33573733,6,10.58,0,10.79,0
34170869,6,-6,0,0,0
33606945,6,0,0,0,0
34569773,6,0,0,0,0
33047744,6,0,0,0,0
33271513,6,6.04,0,6.14,0
33379787,6,8.37,0,9.96,0
33782497,6,0,0,0,0
34153277,6,0,0,0,0
33715203,6,0,0,0,0
33846171,6,0,0,0,0
33828791,6,-0.16,0,0,0
33671177,6,56.75,0,69.31,0
33183924,6,13.73,0,22.44,0
33544653,6,34.64,0,1.49,40
33238818,6,-15.64,0,0,0
31046402,6,33.5,0,61.01,0
33877780,6,-3.04,0,0,0
33687422,6,15.42,0,20.79,0
33865872,6,202.64,1,266.68,0
33652762,6,29.13,0,31.2,0
33698162,6,-3.09,0,12.47,0
31414624,6,-1.53,0,0,0
32605735,6,6.6,0,6.88,0
193640,6,-0.12,0,0,0
33255856,6,0.72,0,0,0
33959355,6,39.93,0,0,40
33261312,6,7.98,0,6.64,0
33149894,6,4.54,0,6.5,0
33129394,6,-0.35,0,0,0
34314853,6,19.81,0,0,20
33409239,6,0,0,0,0
33610569,6,-8.01,0,0,0
32122007,6,8.99,0,10.97,0
34031202,6,-0.05,0,0,0
34295266,6,-0.33,0,0,0
33537471,6,-0.1,0,0,0
33888712,6,-10.53,0,0,0
33064540,6,0,0,0,0
34219992,6,0,0,0,0
33296398,6,4.6,0,5.45,0
33963714,6,0,0,0,0
34044856,6,-0.23,0,0,0
34266167,6,0,0,0,0
30275790,6,6.16,0,6.84,0
34023473,6,11.2,0,11.2,0
33233486,6,0,0,0,0
30235339,6,16.57,0,26.13,0
34072960,6,-0.02,0,0,0
33895781,6,27.77,0,48.41,0
33344448,6,177.98,2,107.98,70
33302546,6,-0.06,0,0,0
24646436,6,0,0,0,0
33825580,6,-0.13,0,0,0
34352742,6,0,0,0,0
31765493,6,40,0,0,40
33877033,6,289.69,0,0,290
33179760,6,0,0,0,0
31621294,6,-3.25,0,0,0
33281798,6,142.2,0,30.24,120
33407046,6,211.52,0,36.09,200
34174035,6,-0.02,0,0,0
34300998,6,-46.06,1,76.38,0
33744412,6,-1.45,0,0,0
33896141,6,0,0,0,0
33975561,6,0,0,0,0
34023733,6,-0.04,0,0,0
34236630,6,-0.22,0,0,0
33847723,6,0,0,0,0
34194970,6,0,0,0,0
33730628,6,0.36,0,0,0
33267093,6,6.82,0,8.65,0
33893699,6,0,0,0,0
33472949,6,3.63,0,6.73,0
33698785,6,-0.18,0,0,0
33341467,6,-0.03,0,0,0
33757626,6,9.6,0,16.37,0
33563283,6,-0.64,0,0,0
33385667,6,5.54,0,3.96,0
34247271,6,0,0,0,0
33504466,6,2.29,0,0,0
21278894,6,51.66,1,129.88,0
33768975,6,-4.21,0,6.35,0
34080275,6,-0.26,0,0,0
33974526,6,-1.38,0,0,0
33382522,6,17.51,0,34.33,0
34277351,6,402.49,1,145.02,300
33163030,6,-0.46,0,0,0
33158325,6,-0.15,0,0,0
34192286,6,-0.15,0,0,0
33617610,6,-0.13,0,0,0
33900345,6,-15.56,0,0,0
33364869,6,-0.12,0,0,0
34010840,6,0,0,0,0
34314724,6,-0.04,0,0,0
33619668,6,0,0,0,0
35318215,6,502.11,2,239.71,290
31764857,6,0,0,0,0
33824037,6,51.35,0,51.35,0
34359636,6,-0.51,0,0,0
34347194,6,0,0,0,0
34262532,6,-0.17,0,0,0
33592459,6,-0.68,0,0,0
33871942,6,-0.9,0,4.71,0
34105104,6,61.4,1,34.37,0
33831482,6,0,0,0,0
34262683,6,0,0,0,0
33238262,6,-0.46,0,0,0
33675741,6,-0.09,0,0,0
34347993,6,0,0,0,0
33585942,6,-35.01,0,0,0
33522521,6,658.89,0,0,660
33972349,6,-9.24,2,4.02,0
33073986,6,2.46,0,3,0
33443456,6,40.3,0,44.85,0
34103369,6,-0.16,0,0,0
34268964,6,-0.06,0,0,0
34014537,6,0,0,0,0
34012056,6,-0.06,0,0,0
33066401,6,-0.01,0,0,0
32872817,6,4.98,2,64.4,0
33900233,6,88.83,0,88.83,0
32997451,6,2.65,0,4.31,0
34002046,6,12.62,0,15.09,0
33317835,6,674.55,1,427.87,460
33665398,6,-0.4,0,0,0
33875657,6,0,0,0,0
31440983,6,24.57,0,28.57,0
33366740,6,0,0,0,0
33743332,6,0.8,0,0,0
33330219,6,0,0,0,0
33445427,6,-8.77,0,0,0
33657318,6,0,0,0,0
33410198,6,0,0,0,0
33965984,6,-9.7,0,0,0
33866196,6,0,0,0,0
33199654,6,-0.66,0,0,0
33229820,6,-0.01,0,0,0
32749797,6,-0.76,0,0,0
33126474,6,-4.29,0,0,0
33810404,6,0,0,0,0
33915817,6,-0.05,0,0,0
33333637,6,164.58,2,179.52,0
34177067,6,7.97,0,8.09,0
33845368,6,7.23,0,9.53,0
34006480,6,2.99,0,3.63,0
33061894,6,-0.54,0,0,0
33476105,6,0,0,0,0
33294104,6,0,0,0,0
33700924,6,49.8,0,19.62,40
33201296,6,-3.88,0,0,0
33839811,6,-0.62,0,0,0
33704337,6,11.85,0,7.99,0
33127075,6,-0.65,0,0,0
34015479,6,-0.69,0,0,0
34264465,6,0,0,0,0
30180906,6,48.79,1,62.59,0
33168964,6,-0.02,0,0,0
34017336,6,0,0,0,0
34016942,6,-10.15,2,0,0
34097513,6,-5.43,0,0,0
33683399,6,4.87,0,9.17,0
33081498,6,3.65,0,3.3,0
34112416,6,-8.82,1,132.96,0
34134719,6,-0.11,0,0,0
34035122,6,144.34,1,64.92,80
33699465,6,0,0,0,0
33312162,6,-1.13,0,0,0
16654450,6,-22.74,0,0,0
33784353,6,0,0,0,0
33145188,6,64.45,0,73.77,0
31452233,6,0,0,0,0
33232322,6,6.91,2,22.05,0
34126347,6,0,0,0,0
33703158,6,5.07,0,7.47,0
33169237,6,0,0,0,0
32324976,6,19.99,0,27.2,0
31885254,6,-2.99,0,0,0
33236444,6,0.83,0,0,0
32931540,6,-0.33,0,0,0
33964513,6,1.72,0,2.42,0
32897372,6,0,0,0,0
36914632,6,0,0,0,0
33499158,6,0,0,0,0
33551637,6,-1.45,0,0,0
33467676,6,-0.02,0,0,0
33562784,6,0,0,0,0
34157162,6,0,0,0,0
33730723,6,0,0,0,0
33263326,6,28.71,0,33.67,0
33450995,6,-0.23,0,0,0
34019716,6,-0.37,0,0,0
34115185,6,3093.02,2,3813.87,0
33847801,6,1.63,0,0,0
32822284,6,2.5,0,3.93,0
34200745,6,-2.06,0,0,0
31994288,6,63.97,0,0,120
33923204,6,3.6,0,18,0
33158139,6,252.77,0,11,290
34136846,6,0,0,0,0
34180649,6,0,0,0,0
33221804,6,-0.45,0,0,0
33946310,6,402.02,1,170.87,290
33403756,6,0,0,0,0
33504658,6,0,0,0,0
33783598,6,390.36,2,570.07,0
33402510,6,0,0,0,0
34040398,6,-28.07,0,0,0
33767974,6,-0.01,0,0,0
32869850,6,0,0,0,0
33010722,6,0,0,0,0
35702683,6,0,0,0,0
33915300,6,-0.15,0,0,0
33072970,6,-0.41,0,0,0
33546587,6,0,0,0,0
33821317,6,79.88,0,0,80
33497975,6,0,0,0,0
33056407,6,-0.81,0,0,0
33473634,6,1.79,0,0,0
33511573,6,-0.42,0,0,0
33549662,6,-0.46,0,0,0
34298490,6,-1.51,0,0,0
21980893,6,0,0,0,0
33341072,6,0,0,0,0
33362152,6,0,0,0,0
33630944,6,0,0,0,0
33995105,6,-0.06,0,0,0
33125432,6,0,0,0,0
34286051,6,0,0,0,0
34362652,6,0,0,0,0
34151899,6,0,0,0,0
34344124,6,0,0,0,0
33040947,6,5.38,0,8.33,0
34176344,6,0,0,0,0
33628302,6,-4.22,0,0,0
33086408,6,-0.02,0,0,0
33868144,6,30.39,0,34.71,0
33659069,6,-0.31,0,0,0
33527806,6,13.16,0,16.64,0
33995811,6,40.69,0,59.56,0
33930600,6,-0.26,0,8.9,0
33562651,6,0,0,0,0
34010596,6,-0.06,0,0,0
34256671,6,0,0,0,0
32877383,6,-31.67,0,0,0
34206330,6,-0.4,0,0,0
33968047,6,-0.08,0,0,0
33258429,6,1.8,0,1.8,0
33271657,6,0,0,0,0
32332375,6,-0.39,0,0,0
34130536,6,0,0,0,0
33726219,6,-0.84,0,0,0
34154263,6,0.22,0,0,0
34188170,6,-0.23,0,0,0
31534697,6,-1.21,0,0,0
34257347,6,0,0,0,0
30368735,6,14.25,0,15.8,0
36853254,6,0,0,0,0
33146404,6,-0.21,0,0,0
34115954,6,-234.76,2,25.63,0
22576677,6,0,0,0,0
12171517,6,0,0,0,0
33097009,6,0,0,0,0
33619806,6,59.49,0,82.63,0
33164916,6,244.92,0,0,260
33707360,6,3.51,0,0,0
34056562,6,-0.02,0,0,0
33973734,6,403.56,2,453.69,40
33551305,6,-1.54,0,0,0
33638640,6,0,0,0,0
34037918,6,-0.45,0,0,0
34195869,6,0,0,0,0
34114274,6,0,0,0,0
34097696,6,-51.86,0,0,0
34009555,6,0,0,0,0
33141114,6,-0.16,0,0,0
33955592,6,0,0,0,0
29096883,6,1.55,0,0,0
33721815,6,0,0,0,0
33869546,6,0,0,0,0
33679609,6,-3.64,0,0,0
33162153,6,0,0,0,0
33757480,6,0,0,0,0
33308346,6,0,0,0,0
33996465,6,-0.07,0,0,0
34148445,6,57.6,0,57.66,0
33547950,6,-1.06,0,0,0
36475149,6,76.85,0,7.91,70
34355881,6,0,0,0,0
34141611,6,46.99,0,47.15,0
33988646,6,0,0,0,0
34299717,6,0,0,0,0
33572850,6,0,0,0,0
34123746,6,-2.22,0,0,0
33793548,6,-0.05,0,0,0
33312337,6,233.61,1,290.87,0
33916809,6,23.53,0,28.1,0
33965424,6,0.67,0,0,0
33293572,6,-0.11,0,0,0
33407942,6,7.17,0,10.28,0
34177646,6,60,0,0,60
34360221,6,0,0,0,0
34010814,6,-0.16,0,0,0
33890910,6,-0.08,0,0,0
33902593,6,10.59,0,10.01,0
32856411,6,0,0,0,0
33743751,6,-0.19,0,0,0
33407261,6,-0.09,0,0,0
33464563,6,-0.05,0,0,0
33579829,6,0,0,0,0
33235365,6,0,0,0,0
34248163,6,319.81,0,45.23,290
34255163,6,-1,0,0,0
33329539,6,-0.32,0,0,0
34164491,6,9.48,0,9.48,0
33195752,6,-0.02,0,0,0
32738776,6,0,0,0,0
34175514,6,-0.52,0,0,0
33188237,6,187.17,1,81.71,140
33408677,6,20,0,0,20
32973401,6,0,0,0,0
33497182,6,0,0,0,0
33232059,6,6.53,0,14.23,0
34298751,6,-0.2,0,0,0
34326305,6,0,0,0,0
34016995,6,0,0,0,0
34298960,6,-0.18,0,0,0
34193943,6,0,0,0,0
33067916,6,107.11,1,124.83,0
34314485,6,0,0,0,0
33859896,6,0,0,0,0
31620653,6,0,0,0,0
33436867,6,-0.65,0,0,0
36553570,6,0,0,0,0
16490035,6,-3.31,0,0,0
34267482,6,7.47,0,11.99,0
34169508,6,0,0,0,0
33865824,6,0,0,0,0
33382800,6,0,0,0,0
33501563,6,-12.48,0,0,0
12014454,6,1.62,0,0,0
33515992,6,31.83,0,55.02,0
34255432,6,2.35,0,3.02,0
35279721,0,0,0,0,0
35033000,0,-0.02,0,0,0
35764483,0,0,0,0,0
33038638,0,-1.58,0,0,0
35045003,0,0,0,0,0
36191010,0,-0.04,0,0,0
35653111,0,-0.03,0,0,0
35521242,0,106.22,1,44.41,80
28131284,0,-1,0,0,0
34840890,0,0,0,0,0
36059017,0,0,0,0,0
35930451,0,-0.55,0,0,0
36510559,0,-1.33,0,0,0
36557461,0,-0.04,0,0,0
35084729,0,-4.59,0,0,0
34585659,0,0,0,0,0
35119233,0,0,0,0,0
34817099,0,-0.01,0,0,0
35159920,0,-0.09,0,0,0
34836772,0,0,0,0,0
33018532,0,82.52,1,96.67,0
33114096,0,4.78,0,11.02,0
34794964,0,292.03,2,231.11,120
34728616,0,0,0,0,0
36872984,0,0,0,0,0
34736832,0,-0.15,0,0,0
34373893,0,0,0,0,0
35283133,0,-1.55,0,0,0
36338047,0,-0.22,0,0,0
34383502,0,0,0,0,0
36554900,0,-0.08,0,0,0
35745387,0,0,0,0,0
35373027,0,0,0,0,0
36718191,0,0,0,0,0
32291026,0,-0.31,0,0,0
36311412,0,0,0,0,0
35923591,0,-0.16,0,0,0
21891148,0,0,0,0,0
33488917,0,0,0,0,0
35032233,0,-15.23,2,16.82,0
36429272,0,0,0,0,0
35941511,0,0,0,0,0
34777643,0,60,0,0,60
35415053,0,-16.43,2,3.74,0
33201514,0,40,0,0,40
34861892,0,-0.01,0,0,0
34723408,0,0,0,0,0
36934417,0,0,0,0,0
35432096,0,0,0,0,0
35766544,0,4.06,1,7.23,0
35682688,0,0,0,0,0
35075074,0,-0.47,0,0,0
36711116,0,0,0,0,0
36822204,0,0,0,0,0
35940094,0,-0.08,0,0,0
35819242,0,-0.15,1,0,0
36246089,0,-26.25,0,0,0
35168780,0,-1.43,0,0,0
35810218,0,0,0,0,0
35536276,0,0,0,0,0
36792251,0,0,0,0,0
34850875,0,-1.1,0,0,0
36545690,0,0,0,0,0
36639357,0,0,0,0,0
34093296,0,8.52,0,10.08,0
36346809,0,-0.01,0,0,0
34965754,0,-1.62,0,0,0
35635610,0,0,0,0,0
36851647,0,0,0,0,0
36207096,0,-0.4,0,0,0
35838066,0,0,0,0,0
34557308,0,0,0,0,0
36245506,0,0,0,0,0
35110185,0,0,0,0,0
34970881,0,0,0,0,0
35926756,0,0,0,0,0
33001703,0,0,0,0,0
35523444,0,0,0,0,0
36008811,0,-0.03,0,0,0
34616929,0,0,0,0,0
35894923,0,70,0,0,70
36427737,0,-0.14,0,0,0
35626507,0,0,0,0,0
36845053,0,0,0,0,0
36126617,0,0,0,0,0
34886306,0,0,0,0,0
33473302,0,-2.97,0,0,0
35518909,0,8.91,3,21.6,0
33379085,0,9.16,0,37.37,0
35683036,0,0,0,0,0
33207507,0,-0.12,0,0,0
34494530,0,-0.3,0,0,0
34691243,0,0,0,0,0
36917641,0,0,0,0,0
36658543,0,-0.53,0,0,0
36566419,0,0,0,0,0
36794057,0,0,0,0,0
35432003,0,6.01,1,7.77,0
34206606,0,0,0,0,0
34759297,0,0,0,0,0
36182793,0,3.25,0,4.37,0
36859627,0,0,0,0,0
35364501,0,-0.05,0,0,0
36567496,0,-0.42,0,0,0
34769048,0,3.13,0,3.28,0
25167405,0,0.67,2,9.46,0
36517882,0,0,0,0,0
35980453,0,0,0,0,0
34315644,0,0,0,0,0
36421660,0,0,0,0,0
36204298,0,2.28,0,0,0
33878244,0,-0.04,0,0,0
34631657,0,-0.55,0,0,0
35903582,0,-1.78,0,0,0
35346393,0,0.68,0,0,0
35699916,0,-0.96,0,0,0
34540764,0,-0.47,0,0,0
35634802,0,0,0,0,0
36034825,0,-9.81,0,0,0
33559998,0,0,0,0,0
35946801,0,41.66,0,4.45,40
31622499,0,11.55,0,16.14,0
36015314,0,-0.5,0,0,0
36052411,0,-3.41,1,0,0
36284312,0,0,0,0,0
34199670,0,6.42,0,7.92,0
24941589,0,-3.33,0,0,0
33237128,0,0,0,0,0
36280132,0,-0.59,0,0,0
35419865,0,0,0,0,0
35854096,0,125.72,0,0,140
36504233,0,-0.01,0,0,0
36472328,0,0,0,0,0
36542358,0,-0.18,0,0,0
36329843,0,0,0,0,0
36121198,0,-0.08,0,0,0
34463120,0,0,0,0,0
3898959,0,0,0,0,0
36200982,0,0,0,0,0
35858863,0,140,0,0,140
34235633,0,-0.12,0,0,0
35690266,0,-0.19,0,0,0
35887608,0,0,0,0,0
34537370,0,-0.07,0,0,0
35130223,0,0,0,0,0
34156882,0,51.61,3,12.22,40
32783112,0,-0.25,0,0,0
35183466,0,-4.87,0,0,0
35587039,0,0,0,0,0
35247927,0,0,0,0,0
33363576,0,0,0,0,0
32370932,0,0,0,0,0
22666872,0,19.83,0,3.2,20
36522973,0,-1.96,0,0,0
33983757,0,-0.93,0,0,0
35171482,0,-0.61,0,0,0
35074895,0,0,0,0,0
35387493,0,-0.01,0,0,0
35008060,0,-1.62,0,0,0
35146510,0,0,0,0,0
36931931,0,0,0,0,0
35602077,0,-0.02,0,0,0
33992489,0,-0.04,0,0,0
36788383,0,0,0,0,0
34775271,0,0,0,0,0
34410756,0,-20.06,2,7.01,0
35461782,0,-6.06,0,0,0
36718539,0,0,0,0,0
35240954,0,-0.03,0,0,0
33523957,0,656.23,2,24.81,660
35908211,0,0.43,0,0,0
36445333,0,-0.18,0,0,0
34561329,0,0,0,0,0
33437366,0,-0.33,0,0,0
35966419,0,-0.34,0,0,0
36730393,0,-0.23,0,0,0
34462556,0,-0.07,0,0,0
34768458,0,4.71,0,4.71,0
35023044,0,-0.13,0,0,0
33389959,0,0,0,0,0
33546839,0,-0.02,0,0,0
35673323,0,15.61,2,26.28,0
34535968,0,0,0,0,0
36709065,0,0,0,0,0
34066666,0,0,0,0,0
35592861,0,-0.18,0,0,0
35593146,0,-0.62,0,0,0
36719694,0,0,0,0,0
35587960,0,0,0,0,0
34593029,0,0,0,0,0
36207380,0,0,0,0,0
35945835,0,-2.98,0,0,0
34381106,0,-0.1,0,0,0
36690837,0,0,0,0,0
34867185,0,-13.73,0,0,0
34656884,0,0,0,0,0
36928804,0,0,0,0,0
34897957,0,0,0,0,0
35557669,0,0,0,0,0
34179435,0,19.29,0,20.97,0
33608511,0,66.33,0,94,0
33158496,0,0,0,0,0
34538771,0,0,0,0,0
36704239,0,0,0,0,0
35048745,0,12.9,0,16.32,0
35724334,0,6.23,1,6.23,0
34927614,0,0,0,0,0
35209729,0,-0.03,0,0,0
36514085,0,-0.8,0,0,0
36571916,0,0,0,0,0
36854980,0,0,0,0,0
35013471,0,5.2,0,3.42,0
34407790,0,-0.01,0,0,0
835127,0,0,0,0,0
34970877,0,-4.09,0,0,0
35949606,0,19.99,0,0,20
34688341,0,0,0,0,0
34251641,0,652.17,2,14,660
36927882,0,0,0,0,0
31213795,0,150.78,1,197.86,0
36264971,0,0,0,0,0
34953290,0,-0.8,0,0,0
36227151,0,-0.03,0,0,0
35851546,0,0,0,0,0
35379440,0,-1.34,0,0,0
33944033,0,0,0,0,0
36597811,0,0,0,0,0
34851251,0,0,0,0,0
35117494,0,-0.34,0,0,0
33443097,0,668.11,0,7.76,660
36597630,0,50.97,2,20.17,70
36937903,0,0,0,0,0
35991813,0,0,0,0,0
36391124,0,0.31,0,0,0
34256167,0,0,0,0,0
35630453,0,0,0,0,0
36404893,0,0,0,0,0
36349467,0,0,0,0,0
36354200,0,0,0,0,0
36153740,0,-0.06,0,0,0
33007388,0,0,0,0,0
35066732,0,0,0,0,0
34503726,0,-0.13,0,0,0
33979165,0,0,0,0,0
34844400,0,-1.12,0,0,0
36646680,0,-0.12,0,0,0
35227779,0,-0.08,0,0,0
35908863,0,-0.09,0,0,0
35665116,0,-0.01,0,0,0
35192546,0,0,0,0,0
36408257,0,0,0,0,0
35967586,0,0,0,0,0
35163126,0,0,0,0,0
34899613,0,0,0,0,0
36180532,0,40.16,0,0,40
34894719,0,2.97,0,10.25,0
35283597,0,-0.36,0,0,0
34778865,0,-0.04,0,0,0
35452366,0,3.84,0,4.01,0
36640223,0,0,0,0,0
36278533,0,0,0,0,0
33188436,0,0,0,0,0
35744079,0,0,0,0,0
34451471,0,11.48,0,22.12,0
36352639,0,0,0,0,0
33422900,0,-0.03,0,0,0
34986295,0,0,0,0,0
34317739,0,-23.33,2,25.57,0
36785049,0,0,0,0,0
23628938,0,0,0,0,0
34771187,0,-1.68,0,0,0
33510295,0,0,0,0,0
36612211,0,0,0,0,0
35467019,0,-2.24,0,0,0
34560415,0,0,0,0,0
36724293,0,0,0,0,0
35625547,0,0,0,0,0
35454143,0,-0.01,0,0,0
36690007,0,-0.26,0,0,0
35829874,0,0,0,0,0
35202022,0,0,2,0,0
35419052,0,0,0,0,0
35501694,0,-0.01,0,0,0
33635894,0,0,0,0,0
35292816,0,-0.79,0,0,0
35523192,0,0,0,0,0
9875432,0,0,0,0,0
34926625,0,0,0,0,0
35369667,0,0,0,0,0
35405003,0,1.95,0,3.17,0
36088036,0,0,0,0,0
36836058,0,0,0,0,0
36396235,0,0,0,0,0
36029236,0,35.64,1,39.37,0
35579535,0,0,0,0,0
36298917,0,17.12,1,24.88,0
36780160,0,0,0,0,0
35252307,0,0,0,0,0
36758901,0,0,0,0,0
34625018,0,0,0,0,0
36592167,0,0,0,0,0
35844027,0,0,0,0,0
35635883,0,-0.26,0,0,0
34843258,0,0,0,0,0
36551885,0,-0.14,0,0,0
36050877,0,0,0,0,0
34227337,0,-0.8,0,0,0
36907217,0,0,0,0,0
34960956,0,0,0,0,0
34865734,0,-0.01,0,0,0
34800541,0,0,0,0,0
34937202,0,0,0,0,0
34955517,0,0,0,0,0
34397776,0,-0.01,0,0,0
36159118,0,0,0,0,0
35257394,0,0,0,0,0
34405823,0,21.18,0,18.74,0
35853042,0,-0.01,0,0,0
35514144,0,-0.25,0,0,0
33812215,0,0,0,0,0
34497109,0,0,0,0,0
35895951,0,-0.05,0,0,0
36509829,0,0,0,0,0
36047578,0,0,0,0,0
34379214,0,-1.85,0,0,0
34671058,0,0,0,0,0
34733554,0,-1.59,0,0,0
34259431,0,0,0,0,0
34427893,0,0,0,0,0
36191544,0,0,0,0,0
34405776,0,0,0,0,0
36810280,0,0,0,0,0
33721346,0,0,0,0,0
33930729,0,4.54,0,0,0
36601712,0,-0.99,0,0,0
33511594,0,10.8,0,13.67,0
34502912,0,-8.72,0,0,0
33998929,0,0,0,0,0
34497946,0,0,0,0,0
35431166,0,14.84,0,5.75,0
34759054,0,-0.08,0,0,0
35852781,0,0,0,0,0
36382474,0,0,0,0,0
34707733,0,0,0,0,0
33362870,0,-0.55,0,0,0
36489347,0,139.99,0,0,140
35766952,0,-0.03,0,0,0
34457683,0,-1.8,0,0,0
33437937,0,0,0,0,0
35999804,0,0,0,0,0
36621408,0,0,0,0,0
36707433,0,0,0,0,0
35875786,0,5.37,0,5.42,0
36465409,0,0,0,0,0
34454520,0,0,0,0,0
35217122,0,5.47,0,5.55,0
34782972,0,18.52,0,18.9,0
35505518,0,0,0,0,0
33568680,0,-0.24,0,0,0
36679894,0,0,0,0,0
35097849,0,-0.11,0,0,0
35708898,0,-0.02,0,0,0
35150625,0,0,0,0,0
35336129,0,18.17,1,53.06,0
35461804,0,-0.45,0,0,0
34016608,0,0,0,0,0
34803663,0,43.18,0,0,60
35375600,0,-0.32,0,0,0
33476365,0,53.3,1,51.02,40
36478671,0,0,0,0,0
35149633,0,-0.04,0,0,0
35936607,0,0,0,0,0
36943292,0,0,0,0,0
35662439,0,0,0,0,0
36221184,0,-0.29,0,0,0
34791063,0,0,0,0,0
34789925,0,0,0,0,0
34487649,0,0,0,0,0
36433386,0,0,0,0,0
33986158,0,-0.25,0,0,0
35363726,0,-0.22,0,0,0
36894546,0,0,0,0,0
36743997,0,0,0,0,0
36090638,0,0,0,0,0
34480769,0,-23.4,0,0,0
35299218,0,0,0,0,0
35865720,0,0,0,0,0
35791234,0,0,0,0,0
36248318,0,-0.23,0,0,0
35126045,0,0,0,0,0
36542914,0,-0.21,0,0,0
34218803,0,0,0,0,0
36101731,0,-0.91,0,0,0
35666267,0,-2.61,0,0,0
35061871,0,-0.04,0,0,0
36138449,0,-7.34,0,0,0
34197217,0,17.16,1,19.77,0
36590250,0,0,0,0,0
33969110,0,0,0,0,0
35835421,0,24.57,1,28.93,0
34846061,0,-0.14,0,0,0
35761869,0,-1.74,0,0,0
36100252,0,-12.8,0,0,0
22415756,0,0,0,0,0
34526958,0,-0.05,0,0,0
36149296,0,9.33,1,9.33,0
34838474,0,0,0,0,0
35221046,0,-0.54,0,0,0
34521241,0,0,0,0,0
35554253,0,-0.1,0,0,0
23935564,0,0,0,0,0
34698572,0,-0.04,0,0,0
35640929,0,0,0,0,0
34663975,0,0,0,0,0
36913337,0,0,0,0,0
35776068,0,0,0,0,0
35139961,0,0,0,0,0
35626447,0,6.55,0,5.12,0
33444393,0,-0.24,0,0,0
35595465,0,-0.69,0,0,0
34776611,0,0,2,0,0
35626670,0,0,0,0,0
35881900,0,10.47,0,12.79,0
36784943,0,0,0,0,0
34868825,0,0,0,0,0
36730895,0,0,0,0,0
34952964,0,-0.06,0,0,0
33460437,0,69.28,0,80.25,0
