seller_id,entry_source_em,profit_estimate,value_em,fees_paid,membership_paid
34556022,,-0.32,0,0,0
34556181,2,0,0,0,0
34556353,,0,0,0,0
34556399,8,0,0,0,0
34557049,,-0.18,0,0,0
34557239,0,0,0,0,0
34557308,0,0,0,0,0
34557351,,257.94,2,123.45,180
34557444,,-0.07,0,0,0
34557517,,-2.98,0,0,0
34557718,,0,0,0,0
34558203,4,0,0,0,0
34559172,,21.61,0,82.89,40
34560172,,-0.01,0,0,0
34560415,0,0,0,0,0
34560458,4,-2.91,0,0,0
34561329,0,0,0,0,0
34561765,4,0,0,0,0
34562009,16,0,0,0,0
34562204,,0,0,0,0
34563130,,-0.09,0,0,0
34563541,,-0.19,0,0,0
34563706,4,-7.4,0,0,0
34564219,,0,0,0,0
34564448,16,4.9,0,4.9,0
34564592,4,16.28,0,19.22,0
34565505,7,0,0,0,0
34566386,4,26.08,0,28.5,0
34566933,18,-1.08,0,0,0
34567035,4,-1.87,0,7.11,0
34567072,,178.53,2,223.57,0
34567130,0,0,0,0,0
34567325,4,0,0,0,0
34568136,4,39.79,0,0,40
34568446,16,113.56,1,178.92,0
34568861,,0,0,0,0
34569580,16,158.42,0,130.08,120
34569624,16,0,0,0,0
34032958,6,-13.54,0,0,0
34569960,0,0,0,0,0
34570228,,47.65,0,11.76,40
34570677,8,3.39,0,4.69,0
34570715,16,-0.08,0,0,0
34570814,0,0,0,0,0
34570958,,-0.24,0,0,0
34571100,0,0,0,0,0
34571295,2,0,0,0,0
34571658,0,0,0,0,0
34571738,7,0,0,0,0
34572734,16,-0.06,0,0,0
34572805,0,0,0,0,0
34573612,0,8.63,0,10.02,0
34573753,,8.78,0,12.74,0
34573820,0,0,0,0,0
34574098,5,-0.05,0,0,0
34574272,4,-15.25,0,0,0
34574357,0,0,0,0,0
34574398,,80,0,0,80
34574425,4,0,0,0,0
34574971,0,0,0,0,0
34575134,,-2,0,0,0
34575353,22,0,0,0,0
34575902,,0,0,0,0
34576373,,0,0,0,0
34576442,,0,0,0,0
34576784,4,0,0,0,0
34576988,,-1.08,0,0,0
34577112,4,0,0,0,0
34577240,0,0,0,0,0
34577301,,0,0,0,0
34579560,,0,0,0,0
34579638,,0,0,0,0
34579645,,8.77,0,7.59,0
34580125,0,0,0,0,0
34580383,0,-0.08,0,0,0
34580973,,-0.15,0,0,0
34581152,4,0,0,0,0
34581170,0,0,0,0,0
34581343,16,10.28,0,11.65,0
34581370,,0,0,0,0
34581404,,0,0,0,0
34581414,17,-0.02,0,0,0
34581468,4,0,0,0,0
34581609,0,0,0,0,0
34582186,0,394.07,2,44.91,400
34582486,4,9.07,0,6.45,0
34583246,7,194.28,1,161.08,40
34583283,,-183.71,3,32.4,0
34583331,,0,0,0,0
34583374,8,14.64,0,36.25,0
34583486,7,0,0,0,0
34584275,4,0,0,0,0
34584373,0,0,0,0,0
34585090,,46.45,0,55.26,0
34585208,,0,0,0,0
34585659,0,0,0,0,0
34585790,4,0,0,0,0
34585885,4,-0.11,0,0,0
34586293,4,-0.09,0,0,0
34586306,8,0,0,0,0
34586479,4,-5.55,0,0,0
34587156,,0,0,0,0
34587396,,-0.07,0,0,0
34587826,,0,0,0,0
34587858,,0,0,0,0
34587920,0,0,0,0,0
34588010,,-0.49,0,0,0
34588022,,0,0,0,0
34588068,,0,0,0,0
34588144,,0,0,0,0
34588226,,0,0,0,0
34588609,4,-0.22,0,0,0
34588899,16,-0.15,0,0,0
34588998,,-0.27,0,0,0
34589042,5,-0.03,0,0,0
34589173,16,-0.02,0,0,0
34589844,0,0,0,0,0
34590183,4,-0.16,0,0,0
34590915,7,-0.03,0,0,0
34590945,22,130.88,0,13.16,120
34591188,4,20.2,0,10.32,0
34591474,,0,0,0,0
34591835,,12.91,0,15.94,0
34591882,,0,0,0,0
34592798,2,-0.05,0,0,0
34593029,0,0,0,0,0
34593104,,0.89,0,0,0
34593528,0,59.96,1,224.06,40
34594530,16,0,0,0,0
34594644,16,0,0,0,0
34595101,0,20,0,0,20
34595273,0,0,0,0,0
34595507,4,0,0,0,0
34595592,4,0,0,0,0
34595834,,6.85,0,7.14,0
34596340,4,-0.23,0,0,0
34596714,4,0,0,0,0
34597316,17,0,0,0,0
34597516,,0,0,0,0
34597650,,105.24,0,24.99,80
34598187,,0,0,0,0
34598378,4,0,0,0,0
34598677,4,0.23,0,0,0
34598752,8,-0.44,0,0,0
34599453,4,0,0,0,0
34599995,4,-0.08,0,0,0
34599996,22,6.49,0,8.4,0
34600030,4,126.49,1,156.62,0
34600161,8,-0.63,0,0,0
34600270,,0,0,0,0
34600731,8,-0.67,0,0,0
34600785,0,0,0,0,0
34601064,4,0,0,0,0
34601084,,0,0,0,0
34601747,,474.3,2,479.1,160
34602250,4,0,1,0,0
34602396,0,-0.01,0,0,0
34602418,8,-0.03,0,0,0
34602424,8,0,0,0,0
34602625,4,206.27,1,125.48,120
34603829,0,0,0,0,0
34604042,0,0,0,0,0
34604371,17,0,0,0,0
34604532,4,0,0,0,0
34604649,4,57.2,1,61.67,0
34604919,4,0,0,0,0
34605094,,0,0,0,0
34605332,4,0,0,0,0
34605560,,0,0,0,0
34605860,22,0,0,0,0
34605961,4,0,0,0,0
34606170,,-0.08,0,0,0
34606321,4,0,0,0,0
34607199,16,0,0,0,0
34607282,,0,0,0,0
34607385,0,0,0,0,0
34607420,,-0.23,0,0,0
34607628,4,101.85,1,101.88,0
34607918,4,0,0,0,0
34607942,17,1.65,0,4.63,0
34608283,,0,0,0,0
34608360,,0,0,0,0
34608406,,0,0,0,0
34609286,,0,0,0,0
34609316,,0,0,0,0
34609786,0,-0.05,0,0,0
34609868,16,0,0,0,0
34610268,0,0,0,0,0
34610639,4,0,0,0,0
34611713,4,0,0,0,0
34611777,,0,0,0,0
34611814,0,-0.02,0,0,0
34611854,,-0.84,0,0,0
34612137,16,1.84,2,0,0
34612245,,-0.03,0,0,0
34612671,2,0,0,0,0
34612742,0,-4.67,0,0,0
34612892,8,0,0,0,0
34613022,,2.07,1,28.63,0
34613062,4,0,0,0,0
34613312,,23.27,0,17.94,0
34613442,4,0,0,0,0
34613636,,0,0,0,0
34613901,,56.42,0,72.53,0
34614409,0,0,0,0,0
34614529,0,0,0,0,0
34614550,,-0.1,0,0,0
34614747,,-10,0,0,0
34614751,7,-1.76,0,0,0
34614876,,0,0,0,0
34614885,0,3.17,0,3.9,0
34614916,8,-0.13,0,0,0
34614966,16,-0.67,0,0,0
34615575,,204.01,0,9.41,200
34615737,0,0,0,0,0
34616139,4,0,0,0,0
34616323,17,0,0,0,0
34616929,0,0,0,0,0
34617161,4,-0.01,0,0,0
34086972,6,-14.83,0,0,0
34617898,,0,0,0,0
34619183,0,39.96,0,0,40
34619489,22,-0.37,0,0,0
34619769,8,24.03,1,24.03,0
34620337,,0,0,0,0
34620552,,0,0,0,0
34620745,4,0,0,0,0
34620877,4,-0.06,0,0,0
34621092,,0,0,0,0
34621178,9,0,0,0,0
34621210,2,0,0,0,0
34621247,8,0,0,0,0
34621375,4,0,0,0,0
34621721,4,2.97,0,3.33,0
34621865,,-0.09,0,0,0
34622771,17,-0.09,0,0,0
34622793,4,0,0,0,0
34623244,0,0,0,0,0
34624045,,0,0,0,0
34624211,,-0.32,0,0,0
34624290,22,0,0,0,0
34624538,4,0,0,0,0
34624962,,0,0,0,0
34625018,0,0,0,0,0
34625023,,-0.29,0,0,0
34625103,16,-0.08,0,0,0
34625154,,0,0,0,0
34625232,7,286.46,0,0,290
34625631,,0,0,0,0
34626037,,0,0,0,0
34626075,,0,0,0,0
34626095,16,0,0,0,0
34626561,4,0,0,0,0
34626582,16,0,2,0,0
34626703,22,0,0,0,0
34626710,0,0,0,0,0
34627149,4,-0.26,0,0,0
34627292,,0,0,0,0
34627495,,-0.45,0,0,0
34627883,0,0,0,0,0
34628282,,-11.66,0,0,0
34628304,,0,0,0,0
34629077,16,-3.84,0,0,0
34629963,0,0,0,0,0
34629979,0,0,0,0,0
34630386,0,0,0,0,0
34630461,8,0,0,0,0
34630824,,4.38,0,4.9,0
34630869,0,0,0,0,0
34631312,0,0,0,0,0
34631376,,0,0,0,0
34631458,8,0,0,0,0
34631657,0,-0.55,0,0,0
34631961,16,0,0,0,0
34632018,,0,0,0,0
34632454,,0,0,0,0
34632680,0,0,0,0,0
34632955,0,0,0,0,0
34633896,4,-0.2,0,0,0
34633903,16,0,0,0,0
34633950,5,0,0,0,0
34634011,16,459.99,2,1597.33,0
34634244,0,0,0,0,0
34634517,2,0,0,0,0
34634746,,0,0,0,0
34634766,16,0,0,0,0
34634940,,0,0,0,0
34634970,22,-0.25,0,0,0
34635829,2,4.69,0,12,0
34636276,4,0,0,0,0
34636289,0,-0.01,0,0,0
34636891,4,41.34,0,0,40
34637036,4,0,0,0,0
34637138,4,0,0,0,0
34638720,,-34.7,0,0,0
34638888,4,0,0,0,0
34639531,4,0,0,0,0
34639941,4,0,0,0,0
34640342,17,0,0,0,0
34640592,4,5.45,0,4.46,0
34640680,,0,0,0,0
34640832,,0,0,0,0
34640836,0,0,0,0,0
34640991,4,0,0,0,0
34641025,4,0,0,0,0
34641221,2,0,0,0,0
34641243,7,0,0,0,0
34641494,,0,0,0,0
34641602,,0,0,0,0
34641908,7,0,0,0,0
34641926,4,0,0,0,0
34641932,16,169.65,1,133.84,40
34642081,,0,0,0,0
34642353,8,0,0,0,0
34642428,,-0.32,0,0,0
34642457,0,-0.34,0,0,0
34643048,17,0,0,0,0
34643285,4,0,0,0,0
34643535,0,-0.01,0,0,0
34643914,4,0,0,0,0
34644178,4,22.72,1,33.48,0
34644180,4,0,0,0,0
34644527,,294.74,3,4.74,290
34644733,16,0,0,0,0
34644964,4,0,0,0,0
34645240,0,0,0,0,0
34645509,22,0,0,0,0
34645899,4,0,0,0,0
34646138,4,4.1,0,5.4,0
34646165,,0,0,0,0
34646868,17,-2.21,0,0,0
34646882,4,130.69,1,98.12,40
34646893,,1.81,0,7.62,0
34647209,16,0,0,0,0
34647343,7,10.44,0,10.95,0
34647374,17,0,0,0,0
34647479,0,-0.02,0,0,0
34647668,4,295.17,0,5.34,290
34648093,,28.73,0,33.39,0
34648567,,0,0,0,0
34649312,4,0,0,0,0
34649477,0,0,0,0,0
34649520,4,0,0,0,0
34649645,2,77.79,1,88.01,0
34649840,4,0,0,0,0
34649863,4,0,0,0,0
34650170,4,0,0,0,0
34650233,0,43.49,0,8.48,40
34650604,4,-0.01,0,0,0
34651300,4,1458.69,2,2138.7,40
34651435,0,-0.07,0,0,0
34651854,4,0,0,0,0
34652048,0,6.28,0,6.29,0
34652106,,-0.74,0,0,0
34652492,7,0,0,0,0
34652592,,-20.74,2,34.87,0
34652838,,0,0,0,0
34653212,4,0,0,0,0
34653752,0,-4.59,0,0,0
34653776,4,0,0,0,0
34653947,4,-0.03,0,0,0
34654168,0,18.54,0,19.94,0
34654347,0,-0.01,0,0,0
34654411,0,0,0,0,0
34654430,8,0,0,0,0
34654559,4,0,0,0,0
34654847,16,-0.12,0,0,0
34656281,4,0,0,0,0
34656516,4,24.14,0,33.4,0
34656782,,0,0,0,0
34656884,0,0,0,0,0
34657254,0,0,0,0,0
34657446,4,0,0,0,0
34658063,0,0,0,0,0
34658524,4,0,0,0,0
34658585,0,0,0,0,0
34658595,4,0,0,0,0
34658692,,-0.13,0,0,0
34659010,0,-0.08,0,0,0
34659383,,0,0,0,0
34659498,0,0,0,0,0
34659579,4,0,0,0,0
34659861,,0,0,0,0
34660065,,0,0,0,0
34660419,0,0,0,0,0
34661029,16,-0.43,0,0,0
34661454,0,0,0,0,0
34661660,,-0.25,0,0,0
34662069,17,0,0,0,0
34663975,0,0,0,0,0
34664836,4,0,0,0,0
34664894,,0,0,0,0
34664932,4,-0.02,0,0,0
34665000,,0,0,0,0
34665055,4,0,0,0,0
34665526,0,29.64,0,32.55,0
34665629,,235.46,1,242.45,0
34665800,0,-0.02,0,0,0
34666266,0,66.87,1,156.85,0
34666477,,-0.65,0,0,0
34667094,,-5.9,0,0,0
34667391,,-1.13,0,0,0
34667422,0,0,0,0,0
34668011,16,0,0,0,0
34668614,,0,0,0,0
34669226,0,0,0,0,0
34669874,0,0,0,0,0
34669906,0,0,0,0,0
34670415,,0,0,0,0
34670563,5,0,0,0,0
34670802,4,0,0,0,0
34670898,0,-2.08,0,0,0
34671004,,0,0,0,0
34671058,0,0,0,0,0
34671070,4,12.48,0,13,0
34672237,,-0.34,0,0,0
34672643,8,0,0,0,0
34672736,,0,2,0,0
34672996,,0,0,0,0
34673371,22,0,0,0,0
34673451,9,55.26,0,67.65,0
34673595,,-0.02,0,0,0
34673754,4,-0.01,0,0,0
34673866,8,0,0,0,0
34674109,0,0,0,0,0
34674420,5,6.67,0,8.45,0
34674430,0,0,0,0,0
34674971,,0,0,0,0
34675145,5,-0.62,0,0,0
34675227,16,0,0,0,0
34675529,,0,0,0,0
34675806,,0,0,0,0
34676346,0,0,0,0,0
34676369,4,-0.04,0,0,0
34676375,,0,0,0,0
34676379,,0,0,0,0
34676843,,0,0,0,0
34677454,22,-1.26,0,0,0
34678127,0,0,0,0,0
34678321,17,0,0,0,0
34678606,,0,0,0,0
34678867,4,0,0,0,0
34679278,,0,0,0,0
34679447,,0,0,0,0
34679590,0,-0.06,0,0,0
34680084,,0,0,0,0
34680142,4,-0.53,0,0,0
34680276,0,0,0,0,0
34680901,0,0,0,0,0
34681883,,5.81,0,8.29,0
34682094,7,0,0,0,0
34682435,0,0,0,0,0
34683068,,0,0,0,0
34683424,0,0,0,0,0
34684053,16,0,0,0,0
34684072,0,0,0,0,0
34684784,,13.03,0,13.06,0
34684863,,-0.49,0,0,0
34684950,,44.07,2,65.31,0
34685062,0,0,0,0,0
34685233,0,22.79,0,0,40
34685472,,-0.22,0,0,0
34685987,4,14.41,1,18.31,0
34686022,,0,0,0,0
34686168,5,0,0,0,0
34686345,,2.01,0,0,0
34686555,0,0,0,0,0
34686763,0,4.17,0,4.33,0
34687629,17,-0.69,0,0,0
34687809,17,20.92,0,35.6,0
34687889,0,-18.87,0,0,0
34687991,0,0,0,0,0
34688312,0,5.68,0,4.56,0
34688341,0,0,0,0,0
34688347,,-0.31,0,0,0
34688447,4,0,0,0,0
34688622,16,9.56,0,10.36,0
34688710,8,0,0,0,0
34688758,,0,0,0,0
34689087,,-0.01,0,0,0
34689356,4,0,0,0,0
34689764,0,0,0,0,0
34689968,,0,0,0,0
34689971,17,0,0,0,0
34689999,,0,0,0,0
34690081,0,0,0,0,0
34690115,4,0,0,0,0
34690472,,-0.01,0,0,0
34690732,,0,0,0,0
34690836,7,0,0,0,0
34691243,0,0,0,0,0
34691310,,17.56,0,19.54,0
34691414,22,0,0,0,0
34691624,0,-1.24,0,0,0
34691630,0,-0.23,0,0,0
34691784,4,0,0,0,0
34691832,0,0,0,0,0
34691851,0,143.37,1,171.29,0
34691911,4,0,0,0,0
34692208,22,19.99,0,24.56,0
34692279,0,-15.21,0,8.82,0
34693336,0,0,0,0,0
34693416,0,5.03,1,10.12,0
34694001,,0,0,0,0
34694120,16,-0.02,0,0,0
34694406,,0,0,0,0
34694951,,0,0,0,0
34695135,4,0,0,0,0
34695362,4,0,0,0,0
34695552,4,8.06,0,5.11,0
34696258,,0,0,0,0
34696266,0,0,0,0,0
34696441,7,0,0,0,0
34697392,4,0,0,0,0
34698521,0,0,0,0,0
34698572,0,-0.04,0,0,0
34698592,,0,0,0,0
34698973,8,0,0,0,0
34699744,0,0,0,0,0
34699982,,-0.03,0,0,0
34700349,0,0,0,0,0
34700618,4,-0.06,0,0,0
34701516,0,0,0,0,0
34702066,0,-0.59,1,0,0
34702095,4,302.91,2,20.36,290
34702829,4,-0.07,0,0,0
34703083,,2.93,0,3.13,0
34703891,0,0,0,0,0
34704094,,0,0,0,0
34704513,4,-0.1,0,0,0
34705124,,-0.06,0,0,0
34705333,,0,0,0,0
34705396,0,120,0,0,120
34705466,4,0,0,0,0
34705586,4,0,0,0,0
34705689,4,-0.22,0,0,0
34705769,0,-5.16,0,0,0
34705938,16,-30.69,0,7.7,0
34706063,22,0,0,0,0
34706079,4,0,0,0,0
34706126,4,-0.03,0,0,0
34706276,22,-0.04,0,0,0
34706336,16,0,0,0,0
34706486,16,0,0,0,0
34706628,22,0,0,0,0
34707224,16,29.91,0,33.8,0
34707505,9,0,0,0,0
34707733,0,0,0,0,0
34707884,22,2.86,0,3.6,0
34707928,16,0,0,0,0
34707950,4,0,0,0,0
34709166,16,-0.37,0,0,0
34709380,4,56.82,1,71.24,0
34709859,,80,0,0,80
34709973,0,0,0,0,0
34709984,16,0,0,0,0
34710424,0,0,0,0,0
34710436,0,0,0,0,0
34710895,16,-0.14,0,0,0
34711433,0,0,0,0,0
34711551,4,155.79,2,370.4,0
34711640,0,33.3,1,79.96,0
34711684,16,0,0,0,0
34711723,0,-0.01,0,0,0
34711793,0,-0.29,0,0,0
34712211,8,52.82,2,95.68,0
34712642,4,-0.06,0,0,0
34712784,17,0,0,0,0
34712843,0,-4.77,0,0,0
34713091,,-0.03,0,0,0
34713206,4,0,0,0,0
34713302,0,0,0,0,0
34713795,,0,0,0,0
34714286,,0,0,0,0
34715295,17,-3.09,0,0,0
34715401,,-2.46,0,0,0
34715635,0,3.24,0,3.29,0
34715816,0,675.54,2,2097.09,20
34715838,,-0.58,0,0,0
34716277,,2.02,0,0,0
34716789,0,134.61,0,62.01,80
34716836,8,-0.1,0,0,0
34717618,,-0.18,0,0,0
34718057,,0,0,0,0
34718580,4,0,0,0,0
34718808,,33.12,0,33.68,0
34719952,,161.63,1,255.72,0
34720071,0,0,0,0,0
34720085,,0,0,0,0
34720278,,10.17,0,14.28,0
34721828,4,0,0,0,0
34721857,4,0,0,0,0
34722086,4,0,0,0,0
34722725,0,0,0,0,0
34723202,16,-0.01,0,0,0
34723408,0,0,0,0,0
34724330,0,0,0,0,0
34724786,0,120,0,0,120
34725715,0,-0.46,0,0,0
34725760,16,-0.66,0,0,0
34726129,22,0,0,0,0
34726217,16,-0.16,0,0,0
34726349,0,-0.12,0,0,0
34726384,,0.11,0,0,0
34726429,4,0,0,0,0
34726511,2,-0.02,0,0,0
34726548,2,0,0,0,0
34726872,0,0,0,0,0
34727127,4,0,0,0,0
34727464,4,0,0,0,0
34727553,4,-0.12,0,0,0
34727693,4,0,0,0,0
34728352,,-25.1,2,0,0
34728361,0,0,0,0,0
34728461,4,0,0,0,0
34728616,0,0,0,0,0
34729203,,-0.05,0,0,0
34729568,0,0,0,0,0
34729757,4,0.83,0,0,0
34729792,4,-0.28,0,0,0
34729797,0,0,0,0,0
34730241,0,-0.09,0,0,0
34730390,0,0,0,0,0
34730612,4,0,0,0,0
34730814,,0,0,0,0
34731232,,0,0,0,0
34731633,7,0,0,0,0
34731810,,-3.38,0,3.32,0
34731954,,0,0,0,0
34732428,16,0,0,0,0
34732800,0,0,0,0,0
34732841,,0,0,0,0
34733107,0,12.6,0,12.6,0
34733554,0,-1.59,0,0,0
34733824,0,0,0,0,0
34734128,4,0,0,0,0
34734245,,0,0,0,0
34735202,8,0,0,0,0
34735256,,0,0,0,0
34735541,,3.01,2,12.88,0
34735987,,0,0,0,0
34736351,0,2.22,0,35.07,0
34736646,,0,0,0,0
34736731,4,0,0,0,0
34736832,0,-0.15,0,0,0
34736926,4,0,0,0,0
34738441,4,0,0,0,0
34739479,0,0,0,0,0
34739489,0,11.02,1,15.8,0
34739573,,0,0,0,0
33900345,6,-15.56,0,0,0
34740549,17,0,0,0,0
34741037,,0,0,0,0
34741081,5,-0.2,0,0,0
34741288,0,0,0,0,0
34741378,0,-0.41,0,0,0
34741819,0,0,0,0,0
34742257,22,0,0,0,0
34742330,4,-0.77,0,0,0
34743016,0,0,0,0,0
34743181,16,0,0,0,0
34743376,7,0,0,0,0
34743470,,0,0,0,0
34744948,4,-0.05,0,0,0
34745102,0,0,0,0,0
34745423,0,-0.32,0,0,0
34745472,,0,0,0,0
34745565,0,-0.01,0,0,0
34745794,,0,0,0,0
34746351,3,-0.07,0,0,0
34746767,4,0,0,0,0
34747931,17,0,0,0,0
34748378,7,0,0,0,0
34748561,2,0,0,0,0
34748615,16,0,0,0,0
34748637,,-0.94,0,0,0
34748875,0,0,0,0,0
34749280,,0,0,0,0
34749336,,71.69,0,81,20
34749712,4,-0.03,0,0,0
34749819,4,-7.12,0,0,0
34750077,,0,0,0,0
34750313,15,0,0,0,0
34750599,,0,0,0,0
34750608,4,0,0,0,0
34750772,2,0,0,0,0
34751184,22,-0.02,0,0,0
34751437,16,0,0,0,0
34751544,16,0,0,0,0
34751839,4,-0.02,0,0,0
34751914,4,0,0,0,0
34752010,,0,0,0,0
34752899,0,0,0,0,0
34752987,,0,0,0,0
34753246,4,0,0,0,0
34753269,5,315.91,1,50.81,280
34753382,,-2.69,0,0,0
34753709,,0,0,0,0
34753737,,-0.18,0,0,0
34754436,,0,0,0,0
34754841,,0,0,0,0
34755297,,-8.68,0,0,0
34755332,0,20.38,0,26.38,0
34755461,8,0,0,0,0
34756083,0,0,0,0,0
34756717,0,-0.03,0,0,0
34756809,,0,0,0,0
34757302,,0,0,0,0
34757382,,-0.04,0,0,0
34757642,,0,0,0,0
34759054,0,-0.08,0,0,0
34759297,0,0,0,0,0
34759662,4,0,0,0,0
34759711,,0,0,0,0
34759843,4,-0.1,0,0,0
34759955,,0,0,0,0
34760193,,-0.03,0,4.05,0
34760486,,-0.2,0,0,0
34761219,0,0,0,0,0
34761232,22,28.27,0,34.21,0
34761285,4,0.75,0,0,0
34761332,,-35.35,0,17.91,0
34761531,0,-0.12,0,0,0
34762077,,-0.41,0,0,0
34762698,,0,0,0,0
34763263,0,-4.26,0,0,0
34763269,4,-0.09,0,0,0
34763624,,277.56,1,232.03,70
34763727,,-0.48,0,0,0
34765215,,0,0,0,0
34765246,,14.38,1,19.07,0
34765284,5,-0.01,0,0,0
34765668,4,0,0,0,0
34766097,,-1.12,0,0,0
34766576,0,0,0,0,0
34766957,,-0.65,0,0,0
34767135,17,0,0,0,0
34767363,4,1.47,0,5.31,0
34768068,,-0.54,0,0,0
34768450,4,0,0,0,0
34768458,0,4.71,0,4.71,0
34768672,8,290,0,0,290
34768721,,-0.42,0,0,0
34769048,0,3.13,0,3.28,0
34769170,16,0,0,0,0
34769441,0,-1.03,0,0,0
34769809,4,0,0,0,0
34770756,,0,0,0,0
34770760,,0,0,0,0
34770848,0,0,0,0,0
34770864,4,-0.04,0,0,0
34770965,,0,0,0,0
34771079,0,53.9,0,0,53.9
34771187,0,-1.68,0,0,0
34771340,,306.43,1,48.95,290
34771458,,0,0,0,0
34771514,22,7.07,0,7.2,0
34771593,4,-0.72,0,0,0
34771894,,0,0,0,0
34772149,16,0,0,0,0
34772543,4,0,0,0,0
34772730,22,0,0,0,0
34772963,5,0,0,0,0
34773006,0,0,0,0,0
34773244,16,10.06,0,8.49,0
34773381,,-0.23,0,0,0
34773763,22,-0.29,0,0,0
34773808,4,0,0,0,0
34774865,16,0,0,0,0
34775049,16,80,0,0,80
34775271,0,0,0,0,0
34775276,0,-0.93,0,0,0
34775420,4,0,0,0,0
34775892,,0,0,0,0
34776325,4,0,0,0,0
34776477,0,-0.24,0,0,0
34776596,16,0,0,0,0
34776611,0,0,2,0,0
34777643,0,60,0,0,60
34777950,4,0,0,0,0
34778066,,0,0,0,0
34778146,9,-0.02,0,0,0
34778865,0,-0.04,0,0,0
34780854,0,-1.68,0,0,0
34781019,,-11.16,0,6.39,0
34781374,,0,0,0,0
34782772,,0,0,0,0
34782878,4,0,0,0,0
34782907,,555.69,1,433.88,180
34782972,0,18.52,0,18.9,0
34783114,22,0,0,0,0
34783190,,0,0,0,0
34783723,4,0,0,0,0
34783864,7,0,0,0,0
34784188,4,0.94,0,3.28,0
34784634,2,-0.01,0,0,0
34784697,,0,0,0,0
34784864,0,-24.05,0,0,0
34785235,,0,0,0,0
34785425,4,0,0,0,0
34786246,4,0,0,0,0
34786327,4,0,0,0,0
34786435,4,0,0,0,0
34786536,22,43.34,0,7.83,40
34786546,8,0,0,0,0
34786605,,-0.1,0,0,0
34786607,16,0,0,0,0
34786828,,0,0,0,0
34787087,,0,0,0,0
34787294,22,0,0,0,0
34787334,4,0,0,0,0
34787831,0,28.68,0,31.71,0
34787939,8,0,0,0,0
34788516,0,0,0,0,0
34788713,0,-0.98,0,0,0
34789262,,38.61,0,0,40
34789397,,0,0,0,0
34789925,0,0,0,0,0
34790382,,-0.12,0,0,0
34791063,0,0,0,0,0
34791198,,-5.71,0,0,0
34791531,16,0,0,0,0
34791713,,0,0,0,0
34792320,,0,0,0,0
34793386,17,-2.81,0,0,0
34794284,16,0,0,0,0
34794569,,-0.13,0,0,0
34794718,,0,0,0,0
34794743,0,-0.05,0,0,0
34794964,0,292.03,2,231.11,120
34795066,17,0,0,0,0
34795182,,0,0,0,0
34795492,,0,0,0,0
34796051,,-0.12,0,0,0
34796783,22,-0.02,0,0,0
34797070,4,0,0,0,0
34798052,4,0,0,0,0
34798317,0,0,0,0,0
34798462,0,-0.53,0,33.24,0
34798709,0,0,0,0,0
34798922,0,54.8,2,36.52,0
34798960,,9.81,0,10.99,0
34800000,0,0,0,0,0
34800166,2,-36.52,0,26.32,0
34800246,0,0,0,0,0
34800502,22,-1.43,0,0,0
34800541,0,0,0,0,0
34800604,4,0,0,0,0
34800776,,157.27,1,141.51,40
34801425,22,0,0,0,0
34801806,,-0.91,0,0,0
34802115,,-0.02,0,0,0
34802611,0,-0.02,0,0,0
34802738,,0,0,0,0
34803161,,0,0,0,0
34803552,0,0,0,0,0
34803570,,0,0,0,0
34803640,4,1.59,0,0,0
34803663,0,43.18,0,0,60
34803926,,0,0,0,0
34805802,4,0,0,0,0
34806271,,-123.88,2,129.14,0
34806525,16,0,0,0,0
34806723,16,-16.47,2,0,0
34806860,0,-0.22,0,0,0
34806869,4,0,0,0,0
34807007,16,-0.01,0,0,0
34807074,4,-0.2,0,0,0
34807086,4,0,0,0,0
34807328,,0,0,0,0
34808025,0,0,0,0,0
34808080,,0,0,0,0
34808133,3,-0.2,0,0,0
34808193,4,0,0,0,0
34808269,4,0,0,0,0
34808435,,0,0,0,0
34808508,16,0,0,0,0
34808584,4,0,0,0,0
34808710,16,6.34,0,6.45,0
34808810,4,-0.12,0,0,0
34808864,,0,0,0,0
34808936,16,0,0,0,0
34809366,4,0,0,0,0
34809390,4,0,0,0,0
34809732,0,-0.09,0,0,0
34810364,,46.75,0,45.18,40
34810885,,-1.3,0,0,0
34810942,0,3.16,0,4.34,0
34810966,4,-0.04,0,0,0
34811074,,0.27,0,1.27,0
34811495,,-0.15,0,0,0
34811536,7,0,0,0,0
34811766,4,-0.52,0,0,0
34811782,,-0.21,0,0,0
34811914,7,0,0,0,0
34812213,,-0.02,0,0,0
34812394,4,0,0,0,0
34813020,,0,0,0,0
34813145,16,0,0,0,0
34813311,16,-0.03,0,0,0
34813943,16,0,0,0,0
34814222,,0,0,0,0
34814639,7,0,0,0,0
34815343,4,0,0,0,0
34815610,,-0.23,0,0,0
34816826,,0,0,0,0
34816967,4,-0.1,0,0,0
34817017,0,-2.76,0,5.2,0
34817092,0,-0.24,0,0,0
34817099,0,-0.01,0,0,0
34818028,4,0,0,0,0
34818808,,-0.23,0,0,0
34818818,0,-0.16,0,0,0
34818953,4,39.94,0,0,40
34819273,7,-0.06,0,0,0
34819526,,0,0,0,0
34819875,7,40,0,0,40
34820281,22,0,0,0,0
34820676,4,-5.46,0,0,0
34820870,3,0,0,0,0
34821261,4,-0.27,0,0,0
34821668,4,-0.06,0,0,0
34821826,0,-0.02,0,0,0
34821923,0,-0.78,0,0,0
34822057,,-0.26,0,0,0
34822173,0,0,0,0,0
33238818,6,-15.64,0,0,0
