id,amount,sold_on,fvf,source_em
53490753,19.79,4/18/18 10:29,1.78,8
53490821,100.65,4/18/18 10:25,13.08,8
53490961,22.76,4/18/18 10:42,2.05,8
53491321,284,4/19/18 12:26,0,0
53491783,37,4/18/18 11:19,2.43,8
53492016,39.99,4/18/18 11:36,5.2,8
53492114,284,4/18/18 11:34,0,4
53492507,27.71,4/18/18 11:54,1.67,16
53493049,68.4,4/18/18 12:10,4.43,8
53493453,43.98,4/19/18 14:45,1.19,4
53493505,20.54,4/24/18 11:24,2.5,8
53493742,125,4/18/18 12:59,16.25,8
53493752,13.09,4/18/18 12:58,1.18,8
53493830,40.74,4/18/18 12:54,3.08,8
53493991,148.88,4/18/18 13:09,5.21,8
53494109,24.9,4/18/18 13:24,2.24,8
53494290,34.5,4/18/18 13:24,3.11,8
53494334,34.5,4/18/18 13:32,3.11,8
53494886,21.9,4/18/18 14:09,0.5,8
53495129,11.3,4/18/18 14:21,1.02,8
53495641,63.88,4/20/18 16:38,6.32,8
53495768,58.99,4/18/18 15:04,3.12,8
53496309,34.2,4/18/18 15:53,2.28,8
53496954,24.79,4/18/18 16:27,1.33,8
53497022,6.86,4/18/18 16:29,0.62,8
53497515,41.99,4/18/18 17:02,3.78,8
53497793,25,4/19/18 9:54,1.37,8
53497816,34.2,4/18/18 17:29,2.03,8
53498253,29,4/18/18 17:45,3.77,8
53498638,19.79,4/18/18 18:04,1.78,8
53498664,83.22,4/19/18 20:55,10.82,22
53499086,25.72,4/18/18 18:29,2.31,8
53499652,284,4/18/18 19:05,0,4
53499970,174.79,4/18/18 19:20,0,8
53500349,55.43,4/18/18 19:48,4.99,8
53500440,24.76,4/18/18 20:21,3.22,4
53500462,57.42,4/18/18 19:52,5.17,8
53500600,29.77,4/18/18 20:06,1.04,0
53501160,49.94,4/18/18 20:40,9.11,8
53501300,284,4/18/18 20:55,0,0
53501400,34.58,4/18/18 21:01,1.21,8
53501912,28.96,4/19/18 17:14,2.61,8
53501970,23.38,4/18/18 21:33,0,8
53502227,72.95,4/18/18 22:21,2.55,0
53502554,20.56,4/18/18 22:47,1.16,8
53502736,209.25,4/18/18 22:42,18.83,8
53502872,69.25,4/18/18 22:45,7.53,8
53503086,21,4/18/18 23:13,6.3,8
53503389,12.98,4/18/18 23:40,1.69,8
53503620,16.99,4/19/18 6:25,1.53,8
53504001,55.51,4/19/18 1:01,7.38,8
53505223,21.49,4/19/18 3:38,1.93,22
53505643,38.94,4/19/18 4:35,4.42,8
53505974,57.8,4/19/18 5:14,5.2,8
53506036,42,4/19/18 5:33,3.99,8
53506251,28.5,4/19/18 5:30,1.72,8
53507026,22.32,4/19/18 6:38,3.49,15
53507501,34.95,4/19/18 7:16,3.15,8
53507517,38,4/19/18 7:14,11.4,8
53507837,38.98,4/19/18 7:38,4.42,8
53508156,31.96,4/19/18 8:07,1.81,8
53508621,37.39,4/19/18 8:32,3.37,8
53508723,39.62,4/19/18 8:34,5.15,8
53508727,48.38,4/19/18 8:33,6.29,8
53509657,34.95,4/19/18 9:36,3.15,8
53509857,49.75,4/19/18 10:09,3.04,8
53509925,34.95,4/19/18 9:56,3.15,8
53510334,23.99,4/19/18 10:15,0,8
53510383,27.68,4/19/18 10:20,1.49,4
53510414,148.88,4/19/18 10:22,5.21,8
53510718,28.96,4/19/18 10:43,0,8
53511177,148.88,4/19/18 11:17,5.21,8
53511237,16.99,4/19/18 11:15,0.25,
53511389,28.96,4/19/18 11:46,2.61,8
53511497,23.99,4/19/18 11:42,3.12,8
53511578,136.8,4/19/18 11:41,7.88,8
53511737,4.96,4/19/18 11:57,0,22
53511857,34.2,4/19/18 12:19,2.06,8
53512695,34.95,4/19/18 12:54,3.15,8
53513245,151.52,4/19/18 13:39,13.64,8
53513285,34.95,4/19/18 13:32,3.15,8
53513296,19.68,4/19/18 13:27,2.56,8
53513465,254,4/19/18 13:41,0,4
53513601,29.99,4/19/18 14:28,4.22,8
53513666,34.99,4/19/18 13:52,4.55,8
53513938,31.5,4/19/18 14:11,2.84,8
53514011,25,4/19/18 14:15,3.04,8
53514289,52.4,6/1/18 19:46,1.48,0
53514484,18.82,4/19/18 14:49,1.76,8
53514802,48.46,4/19/18 15:09,3.31,8
53514831,39.23,4/19/18 15:15,2.63,8
53515036,326.48,4/19/18 15:26,42.44,8
53515344,26.99,4/19/18 16:45,3.9,8
53516480,57.99,6/1/18 19:46,7.54,4
53516649,28.5,4/19/18 17:11,1.98,8
53516683,31.67,4/20/18 13:49,1.11,4
53516847,17,4/19/18 17:15,1.53,8
53516949,120,4/20/18 9:00,10.8,3
53516957,13.59,4/19/18 17:27,1.13,8
53517169,12.75,4/19/18 17:39,1.66,8
53517215,17.81,4/19/18 17:41,1.71,8
53520054,37.99,4/19/18 19:40,1.33,8
53520236,30.59,4/19/18 21:51,3.25,8
53521317,32.99,4/25/18 15:12,0,8
53521323,36.9,4/19/18 21:22,2.88,8
53521425,284,4/19/18 21:18,0,4
53521480,34.58,4/19/18 21:34,1.21,8
53521998,23.75,4/19/18 22:03,2.14,8
53522279,31.39,4/19/18 22:15,2.83,8
53523019,63.35,4/23/18 23:05,5.7,8
53523064,29.65,4/19/18 22:46,2.67,8
53523107,7.39,4/19/18 22:46,0.67,8
53523379,24.69,4/19/18 22:46,2.22,8
53523844,36.63,4/19/18 23:28,3.3,8
53525176,21.06,4/20/18 2:14,1.9,3
53525570,14.03,4/26/18 1:54,1.26,4
53526027,89.68,4/20/18 3:59,8.07,22
53526122,85,4/20/18 5:15,7.65,22
53526164,52.42,4/20/18 4:16,4.72,8
53526184,36,4/20/18 4:16,2.01,8
53526700,284,4/20/18 5:04,0,0
53526777,79.98,4/20/18 5:13,2.8,4
53527033,17.81,4/20/18 5:41,1.83,8
53527122,31.99,4/20/18 17:32,2.88,8
53527642,48.46,4/20/18 6:27,3.45,8
53527706,34.2,4/20/18 6:32,2.37,8
53527730,119.99,4/20/18 6:33,10.8,4
53527737,295.95,4/20/18 6:42,38.47,8
53528000,35,4/20/18 7:05,3.15,8
53528067,43.92,4/20/18 7:02,1.54,0
53528137,69.2,4/20/18 7:18,11.76,8
53528546,29.99,4/20/18 7:33,4.33,8
53528928,42.52,4/20/18 8:02,2.95,8
53529429,118.95,4/20/18 8:50,15.46,8
53529431,125,4/20/18 8:40,16.25,8
53529627,67.75,4/20/18 8:54,7.15,8
53529848,34.2,4/20/18 9:17,2.31,8
53530187,69,4/20/18 9:36,0,8
53530236,125,4/20/18 9:46,12.35,8
53530257,13.99,4/20/18 9:39,0.79,8
53530263,120.84,4/20/18 9:43,22.96,8
53530495,16.82,4/20/18 10:05,1.51,4
53530547,161.57,4/20/18 10:03,21,8
53530619,95,4/20/18 10:12,12.35,22
53530622,34.2,4/20/18 10:06,2.15,8
53530658,34.2,4/20/18 10:09,2.15,8
53531267,18.69,4/20/18 11:06,1.68,8
53531290,29.97,4/20/18 11:05,8.99,8
53531397,35.86,4/20/18 11:10,2.33,8
53531544,22.43,4/20/18 11:24,1.84,8
53531767,11.99,4/20/18 11:40,1.08,8
53532017,28.7,4/20/18 12:00,2.58,8
53532210,89.97,4/20/18 13:11,12.14,8
53532284,45.18,4/20/18 12:16,1.58,2
53532858,101.24,4/20/18 13:04,0,8
53532929,27.06,4/20/18 13:07,2.44,8
53533478,13.81,4/20/18 14:08,0.88,8
53534158,51.49,4/20/18 14:47,4.63,8
53534252,31.97,4/20/18 14:44,2.88,8
53534340,34.2,4/20/18 14:57,2.4,8
53534363,68.4,4/20/18 14:58,3.82,8
53534400,34.2,4/20/18 14:56,1.97,8
53534491,13.55,4/20/18 15:05,1.76,8
53534695,8.79,4/20/18 15:26,0.79,8
53535583,11.64,4/20/18 16:31,1.51,8
53536442,136.8,4/20/18 17:34,7.51,8
53537001,36.96,4/24/18 11:33,0.94,22
53537499,101.9,4/20/18 18:58,9.17,8
53537523,14.8,4/20/18 18:57,2.52,8
53538057,112.1,4/20/18 19:45,10.09,8
53538321,24.79,4/20/18 20:19,1.33,8
53538325,34.5,4/20/18 20:07,3.11,8
53539221,51,4/20/18 21:17,5.11,8
53539738,38.98,4/20/18 22:05,4.42,4
53539740,32,4/20/18 22:33,4.18,8
53540107,168.25,4/20/18 22:47,10.9,8
53540703,29.97,4/21/18 0:06,0,8
53540919,82.41,4/21/18 0:28,5.65,8
53542283,34.2,4/21/18 3:34,2.09,8
53543144,24.79,4/21/18 6:23,1.33,8
53543516,80.01,4/23/18 16:53,11.95,8
53543885,19,4/21/18 6:57,5.7,8
53543933,18,4/21/18 6:31,0.53,0
53544202,34.2,4/29/18 12:26,1.94,8
53544610,29.68,4/21/18 7:33,3.86,8
53545141,40,4/21/18 8:22,5.7,8
53545221,30.89,4/21/18 8:34,1.88,8
53545255,44.44,4/21/18 8:25,4.45,8
53545341,45.18,4/21/18 8:31,4.07,8
53545366,29.69,4/21/18 8:32,2.67,8
53545465,20.56,4/21/18 8:42,1.33,8
53545480,72,4/21/18 8:50,4.15,4
53545506,152.85,4/21/18 8:45,13.76,8
53545549,29.69,4/21/18 8:46,2.67,8
53545600,32,4/23/18 14:03,4.16,22
53545895,21.98,4/21/18 9:15,1.98,8
53546272,17.81,4/21/18 9:45,1.6,8
53546341,36,4/21/18 9:50,2.3,8
53546470,37.4,4/21/18 10:02,0,8
53546820,149.99,4/21/18 10:31,5.25,8
53546888,34.2,4/21/18 10:32,2.12,8
53546901,44.99,4/21/18 11:01,5.85,8
53547051,39.58,4/21/18 11:19,5.15,8
53547198,68.4,4/21/18 14:44,4.37,8
53547347,41.98,4/21/18 11:10,4.42,3
53547632,10.69,4/21/18 11:37,0.96,8
53548045,7.59,4/21/18 11:59,1.21,8
53548386,70,4/21/18 12:27,2.45,0
53548614,14.01,4/21/18 12:41,0.93,8
53548945,11.86,4/21/18 13:08,1.19,8
53549195,103.9,4/21/18 13:24,9,8
53549867,68.4,4/21/18 14:14,4.19,8
53550095,28.8,4/21/18 14:28,2.59,8
53550166,59.9,4/21/18 14:32,5.39,8
53550254,18.69,4/21/18 14:44,1.68,8
53550271,51.6,4/21/18 14:44,4.64,8
53550599,32.36,4/21/18 15:04,3.17,22
53550630,45,4/21/18 15:04,1.58,0
53550749,9.49,4/21/18 15:54,0.85,8
53550780,57.13,4/21/18 15:23,5.14,8
53550801,44,4/21/18 15:19,4.51,8
53550952,34.2,4/21/18 15:36,2.22,8
53551056,125,4/22/18 11:57,12.68,8
53551113,46.98,4/24/18 17:15,7.02,8
53551513,43.67,4/21/18 17:34,3.03,8
53551612,30.45,4/21/18 16:34,3.47,8
53551653,16.32,4/21/18 16:40,1.47,8
53551734,6.58,4/21/18 16:40,0.59,8
53551853,11,4/21/18 16:40,0.99,8
53552410,39.99,4/21/18 17:24,1.4,4
53552703,29.99,4/21/18 18:06,1.8,8
53552706,92.99,4/21/18 17:51,6.01,8
53552990,34.2,4/21/18 18:19,2.19,8
53553157,12.38,4/21/18 18:21,1.61,8
53553312,34.2,4/21/18 18:44,2.15,8
53553461,115.48,4/21/18 18:44,10.39,8
53553642,34.2,4/21/18 19:01,2.12,8
53553749,14.86,4/21/18 19:07,1.34,8
53554565,31.99,4/21/18 20:23,2.88,8
53555244,22.5,4/24/18 6:13,1.44,8
53555411,120,4/21/18 20:50,9.52,8
53555990,26.08,4/21/18 21:41,4.96,8
53556399,31.99,4/21/18 22:21,2.88,8
53557897,32,4/22/18 0:52,4.18,8
53559445,33.17,4/22/18 5:26,,
53559726,14.75,4/22/18 4:50,1.15,8
53559854,84.98,4/22/18 5:04,11.05,8
53560064,39.99,4/22/18 5:31,5.2,8
53560174,69,4/22/18 5:36,3.38,8
53560521,69.25,4/22/18 6:14,8.31,8
53560881,68.4,4/22/18 6:50,4.56,8
53560949,31.99,4/22/18 7:01,2.88,8
53561146,35,4/22/18 7:06,3.15,8
53561415,22.5,4/22/18 7:29,1.38,8
53561541,17.77,4/22/18 7:37,5.33,8
53561889,34.2,4/22/18 8:06,2.03,8
53562436,57.74,4/22/18 8:43,5.2,8
53562494,49,4/22/18 9:00,5.33,8
53562622,395.89,4/22/18 8:56,13.86,8
53562768,16.73,4/22/18 11:38,1.51,8
53562984,75.06,4/22/18 9:29,6.76,8
53563008,30,4/22/18 23:47,,
53563011,17.38,4/22/18 14:09,1.56,22
53563574,32.36,4/22/18 10:10,2.91,8
53563732,284,4/22/18 10:28,0,0
53563753,42.62,4/22/18 10:25,3.84,8
53563855,15.54,4/22/18 10:45,1.4,8
53564079,37.01,4/22/18 10:45,4.92,8
53564147,284,4/22/18 10:48,0,4
53564174,325,4/22/18 18:54,29.25,8
53564320,284,4/22/18 11:03,9.59,8
53564782,260,4/22/18 11:41,37.05,22
53564963,260,4/22/18 11:43,37.05,4
53564993,165.3,4/22/18 11:46,24.7,4
53565030,165.3,4/22/18 11:47,24.7,4
53565041,165.3,4/22/18 11:48,24.7,4
53565051,74,4/22/18 12:21,10.24,8
53565153,165.3,4/22/18 11:55,24.7,4
53565174,165.3,4/22/18 11:56,24.7,4
53565186,165.3,4/22/18 11:57,24.7,4
53565204,165.3,4/22/18 11:58,24.7,4
53565303,284,4/22/18 12:20,0,4
53566806,24.99,4/22/18 13:29,0,8
53566837,33.79,4/22/18 13:24,2.14,22
53567060,72.78,4/24/18 9:23,7.2,3
53567885,254,4/22/18 14:15,0,4
53569018,34.2,4/22/18 15:49,2.06,8
53569725,34.2,4/22/18 16:37,2.22,8
53570139,5.99,4/22/18 16:59,0.54,4
53570192,14.84,4/22/18 17:08,1.93,8
53570280,29.99,4/22/18 17:03,3.9,8
53570384,29.77,4/22/18 17:13,1.04,4
53570671,31.97,4/22/18 17:28,2.88,8
53570811,190,4/22/18 17:43,17.1,8
53570912,137.63,4/22/18 18:00,7.84,8
53571013,23.36,4/22/18 17:56,2.1,8
53571065,38.49,4/22/18 17:55,1.35,8
53571965,18.75,4/22/18 18:58,1.35,8
53572213,86.75,4/23/18 16:11,4.68,8
53572414,12.39,4/22/18 19:18,3.27,22
53572716,32.99,5/2/18 11:11,2.97,8
53573103,39.42,4/22/18 20:02,3.55,8
53573598,153.88,4/22/18 20:40,5.39,8
53573770,254,4/22/18 20:48,0,0
53573938,30,4/23/18 7:14,,
53574045,25,4/23/18 6:28,,
53574623,44.99,4/22/18 22:03,5.85,8
53574908,29.74,4/22/18 22:28,2.34,8
53574966,89.07,4/22/18 22:33,8.02,22
53575424,29.68,4/22/18 23:30,3.86,8
53575426,5.99,4/22/18 23:25,0.54,4
53575716,36.5,4/23/18 0:29,0,8
53576312,46.45,4/25/18 9:01,4.55,3
53576931,25.64,4/23/18 2:56,2.31,8
53577190,35.3,4/23/18 3:25,0.49,
53577365,34.2,4/23/18 4:02,2.19,8
53577737,20.1,4/23/18 23:20,2.61,4
53578044,40.81,4/23/18 5:30,4.87,8
53578721,148.4,4/23/18 6:24,19.29,8
53578807,44.99,4/23/18 6:30,5.85,8
53578896,211.94,4/23/18 6:42,12.97,8
53579141,142,4/23/18 7:15,12.78,8
53579539,34.2,4/23/18 7:42,2.03,8
53579562,39.99,4/23/18 8:00,1.4,
53579857,254,4/23/18 8:01,0,0
53579891,77.49,4/23/18 8:00,9.13,8
53579977,284,4/23/18 8:06,0,0
53580281,34.2,4/23/18 8:24,2.22,8
53580571,284,4/23/18 8:51,0,0
53580768,254,4/23/18 9:01,0,5
53580885,17.77,4/23/18 9:00,1.07,8
53581186,45.18,4/23/18 9:24,4.07,8
53581841,80.88,4/23/18 9:59,6.88,3
53581963,14.75,4/23/18 10:03,1.15,7
53582043,30,4/23/18 10:17,2.96,8
53583495,6.91,4/23/18 10:33,0.61,8
53584112,15,4/23/18 11:27,0.92,8
53584249,29.68,4/23/18 11:03,3.86,8
53584456,35.99,4/23/18 11:16,5.4,8
53585351,4.7,4/23/18 12:10,1.41,8
53585530,254,4/29/18 18:00,0,0
53585764,120,4/23/18 12:45,12.32,8
53586441,38,4/23/18 13:14,0.57,
53586733,17.97,4/23/18 13:45,1.62,8
53586801,34.2,4/23/18 19:10,2.34,8
53587379,23.76,4/23/18 14:16,3.09,8
53587523,254,4/23/18 14:21,0,0
53587779,2.5,4/23/18 14:36,0.5,0
53588220,40.36,4/23/18 15:01,2.3,8
53588330,9.89,4/23/18 15:10,0,8
53588531,20,4/23/18 15:32,1.8,8
53588887,12.62,4/23/18 15:45,1.14,8
53589181,34.2,4/23/18 16:21,2.4,4
53589279,360,4/24/18 7:29,0,0
53589634,34.2,4/23/18 16:30,1.97,8
53589947,54,4/23/18 16:54,4.86,8
53590464,34.2,4/23/18 17:23,2.34,8
53590531,101.9,4/23/18 17:26,9.17,16
53590669,29.79,4/23/18 17:45,3.12,8
53590826,7.77,4/23/18 17:52,0.7,8
53591451,68.4,4/23/18 18:23,4.62,8
53591799,40,4/23/18 18:46,5.7,8
53592776,27.45,4/23/18 19:41,1.73,8
53592979,22.5,4/23/18 19:53,1.28,8
53592983,199,4/23/18 19:50,59.7,8
53593120,123,4/23/18 20:10,21.47,8
53593219,32.99,4/23/18 20:18,4.29,8
53595085,4.99,4/23/18 21:32,0.5,8
53595849,34.2,4/23/18 22:17,2.28,8
53596152,33.5,4/23/18 22:44,2.29,8
53596557,37.94,4/23/18 23:46,3.63,8
53598123,284,4/24/18 2:26,0,4
53599398,29.17,4/24/18 10:18,1.8,4
53599496,49.75,4/24/18 5:00,3.36,8
53599612,34.2,4/24/18 5:15,1.94,8
53601166,22.5,4/24/18 6:28,1.4,8
53601266,119.99,4/24/18 6:42,10.8,8
53601469,75.2,4/24/18 6:55,6.77,8
53602053,39.95,4/24/18 7:56,5.19,8
53602488,47.99,4/24/18 8:15,0,8
53602988,284,4/24/18 8:45,0,4
53603399,23.95,4/24/18 9:19,3.55,8
53604269,14.01,4/24/18 10:04,0,8
53604377,21.49,4/24/18 10:13,1.93,8
53604425,27.95,4/24/18 14:11,8.39,8
53604794,34.2,4/24/18 10:40,2.12,8
53604869,16.83,4/24/18 10:47,1.51,8
53604957,107.88,4/24/18 10:49,0,8
53604977,29.49,4/24/18 10:51,2.16,8
53605641,44.54,4/24/18 11:30,5.79,8
53605767,96.99,4/24/18 11:35,1.45,
53606800,254,4/24/18 12:48,0,4
53607265,20.99,5/2/18 17:55,9,0
53607583,4.7,4/24/18 13:21,1.41,8
53607691,32.36,4/24/18 15:18,2.91,8
53607795,25.99,4/24/18 15:18,4.94,8
53607843,12.75,4/24/18 13:53,1.66,8
53608219,14.84,4/24/18 14:12,1.93,8
53608516,32.36,4/24/18 14:33,2.91,8
53608592,68.4,4/24/18 14:18,3.94,8
53609548,17.3,4/28/18 6:44,0.84,8
53610230,102.6,4/24/18 15:06,6.19,8
53611336,60.47,4/24/18 17:39,5.44,8
53611381,58.4,4/24/18 17:39,2.04,8
53612150,19.64,4/24/18 17:01,2.55,8
53612285,57.68,4/24/18 17:17,5.62,8
53612796,19.72,4/24/18 17:42,1.53,3
53613432,59.4,4/24/18 18:22,5.35,22
53613532,36,4/24/18 18:22,2.24,8
53613831,34.2,4/25/18 14:08,2,8
53614106,13.99,4/25/18 7:48,1.26,8
53614154,54,4/24/18 18:51,4.86,8
53614453,68.4,4/24/18 19:09,4.19,16
53614630,360,4/24/18 19:22,0,4
53614764,24.98,4/29/18 7:36,2.47,8
53622069,58,4/24/18 20:49,2.03,0
53622122,284,4/24/18 20:25,0,4
53623156,16.16,4/24/18 20:45,2.1,8
53623187,59.99,4/24/18 20:52,7.8,8
53623215,254,4/24/18 20:56,0,4
53624376,17.84,4/24/18 22:53,0.5,8
53624669,34.2,4/24/18 22:55,2.15,8
53624860,35,4/24/18 23:20,3.15,8
53624868,18.99,4/24/18 23:20,5.7,8
53625105,18.98,4/24/18 23:51,1.71,8
53625164,69.25,4/24/18 23:54,8.31,8
53625444,34.2,4/25/18 0:31,2.09,8
53626967,50.49,4/25/18 5:45,4.54,8
53627749,47.42,4/25/18 7:03,1.31,0
53628343,45.18,4/25/18 6:20,4.07,8
53628361,21.99,4/25/18 6:11,0.77,3
53628396,16.16,4/25/18 6:13,2.1,8
53628490,21.49,4/25/18 11:22,1.96,8
53628713,57.68,4/25/18 6:38,7.5,8
53629050,284,4/25/18 14:15,0,0
53629234,311.08,4/25/18 7:23,0,8
53629596,32.99,4/25/18 7:51,2.97,8
53630295,16.4,4/25/18 8:29,2.52,8
53630400,11.32,4/25/18 8:40,3.4,8
53630419,87.11,4/25/18 8:41,7.84,8
53630525,28.75,4/25/18 8:47,1.37,8
53630538,254,4/25/18 8:48,0,4
53630605,174.53,4/25/18 12:22,14.94,22
53630700,38,4/25/18 8:55,3.42,8
53631141,254,4/25/18 10:21,0,0
53631153,44.99,4/25/18 9:26,5.85,8
53631189,53.96,4/25/18 9:30,4.86,8
53631536,32.45,4/25/18 9:50,1.94,8
53631864,125,4/25/18 10:15,12.03,8
53632519,34.2,4/25/18 11:01,2.22,8
53632778,35,4/25/18 11:24,2.43,8
53633000,125,4/25/18 11:30,11.54,8
53633252,27.02,4/25/18 11:44,2.43,8
53633378,23.98,4/25/18 11:52,4.56,8
53633716,13.9,4/25/18 12:27,0.72,8
53633950,60.48,4/25/18 12:33,5.44,8
53634014,284,4/25/18 12:36,0,4
53634127,22.5,4/25/18 12:52,1.54,8
53634414,74.2,4/25/18 13:25,4.47,8
53634839,38.7,4/25/18 16:41,3.15,8
53634842,68.33,4/25/18 13:27,11.54,8
53634895,122.93,4/27/18 12:31,10.16,8
53635419,45,4/25/18 14:08,5.33,8
53635561,68.4,4/25/18 14:18,3.94,8
53635769,25.01,4/25/18 14:31,1.35,8
53636402,17.65,4/25/18 15:13,2.29,8
53636453,15.9,4/25/18 15:17,1.43,8
53636513,59,4/27/18 22:24,5.85,8
53636814,17.88,4/25/18 15:41,5.36,8
53636979,37.99,4/26/18 13:00,1.05,4
53637625,13.09,4/25/18 16:34,0.5,8
53638454,284,4/25/18 17:39,0,4
53639074,54,4/25/18 18:08,4.86,8
53639587,62,4/25/18 18:42,8.96,8
53640138,20,4/25/18 19:15,1.8,8
53640414,34.2,4/25/18 19:25,2.12,8
53640487,5.99,4/25/18 19:36,0.54,8
53641186,26.75,4/25/18 20:14,4.28,22
53641443,53.45,4/25/18 20:30,3.51,8
53641761,65.85,4/25/18 21:00,12.51,15
53642277,68.4,4/25/18 21:16,3.76,8
53642995,17.57,4/25/18 22:25,1.58,8
53643187,41,4/25/18 22:28,1.44,8
53643237,34.2,4/25/18 22:34,2.34,8
53643252,39,4/25/18 22:35,3.51,8
53643451,30,4/25/18 23:01,4,8
53643906,17.87,4/25/18 23:54,5.36,8
53643938,284,4/25/18 23:59,0,0
53643990,13.99,4/25/18 23:58,0.21,
53644289,29.99,4/26/18 1:09,0,8
53645337,44.64,4/26/18 3:25,3.12,8
53645512,39.99,4/26/18 3:25,5.2,8
53645557,18.42,4/26/18 3:29,0.5,8
53646042,26.99,4/26/18 4:42,5.34,8
53646063,11.84,4/26/18 4:42,1.54,8
53646361,89.32,4/26/18 5:09,15.07,8
53646814,33.99,4/26/18 5:42,6.46,4
53647126,57.68,4/26/18 6:10,7.5,8
53647365,67.5,4/26/18 6:34,6.08,22
53647728,38.95,4/29/18 23:25,2.14,8
53647816,109.8,4/26/18 6:59,6.72,8
53647851,12.39,4/26/18 7:17,1.96,8
53647968,54,4/26/18 7:11,4.86,8
53647983,63.99,4/26/18 7:13,3.51,8
53648143,51.37,4/26/18 8:07,6.68,8
53648832,284,4/26/18 8:18,0,0
53648842,28,4/26/18 8:13,2.52,8
53648942,83,4/30/18 15:05,0,8
53649517,38.95,4/26/18 9:00,2.35,8
53649635,254,4/26/18 9:37,0,0
53650249,138.4,4/26/18 9:47,7.85,8
53650257,65.1,4/26/18 9:47,8.46,8
53650262,21.59,4/26/18 9:49,1.04,8
53650472,89.68,4/26/18 10:02,5.57,8
53650648,34.2,4/26/18 10:39,2.37,8
53650714,284,4/26/18 10:20,0,4
53650907,61,4/26/18 10:38,3.79,8
53650944,99,4/26/18 10:36,7.04,8
53650971,368.91,4/26/18 10:37,33.2,8
53651209,89.05,4/26/18 11:00,5.37,8
53651395,9.49,4/26/18 11:19,1.23,8
53651482,55.98,4/26/18 11:17,1.61,8
53651797,308.56,4/26/18 11:36,27.77,8
53651898,38.5,4/26/18 11:54,2.39,8
53651935,10.77,4/26/18 11:46,0.97,3
53652575,35,4/26/18 13:06,3.15,8
53652643,254,4/26/18 12:33,0,4
53652897,284,4/26/18 12:57,0,4
53653027,29.9,4/26/18 13:03,2.69,8
53653330,284,4/26/18 13:15,0,0
53653466,90,4/26/18 13:29,17.1,22
53655030,172.79,4/26/18 17:37,0,
53655152,59.96,4/27/18 10:04,7.79,8
53655314,18.76,4/26/18 15:21,2.34,8
53655492,14.99,4/26/18 14:59,1.35,8
53655621,33.96,4/26/18 15:03,4.41,8
53656083,34.2,4/26/18 15:29,1.94,8
53656702,5.93,4/26/18 16:16,0.77,8
53656870,125.97,4/26/18 16:24,4.41,8
53657099,44.89,4/26/18 16:43,5.84,8
53657170,34.2,4/26/18 16:56,1.97,8
53657855,125,4/26/18 17:55,11.54,8
53658571,34.2,4/26/18 18:22,1.88,8
53658777,29.75,4/26/18 18:29,3.38,8
53659568,34.2,4/26/18 19:21,1.88,8
53659591,42.56,4/26/18 19:25,3.83,8
53660092,34.99,4/26/18 19:58,4.55,3
53660508,101.06,4/26/18 20:28,9.1,8
53660551,12.98,4/26/18 20:28,1.69,8
53661225,17.52,4/26/18 21:22,1.58,8
53662075,34.99,4/27/18 18:04,7.14,8
53662523,145,4/26/18 22:28,13.2,8
53664542,13.09,4/27/18 0:58,0.5,8
53664558,87.4,4/27/18 1:40,10.06,3
53666252,58.79,4/27/18 3:59,5.29,8
53666474,250,4/27/18 4:24,21.13,8
53666484,109.8,4/27/18 4:44,6.92,8
53666755,35.2,4/27/18 4:53,6.69,8
53666958,68.14,4/27/18 5:27,2.38,0
53667411,39.99,4/27/18 6:06,5.2,8
53667686,21.77,4/27/18 6:18,0.76,0
53667765,15.98,5/3/18 7:35,1.07,8
53668489,50.97,4/27/18 7:08,9.68,8
53668552,284,4/27/18 7:12,0,4
53668760,85.83,4/27/18 7:27,10.6,4
53668935,19.5,4/27/18 8:04,2,8
53668948,69.25,4/27/18 7:41,8.64,8
53668979,37.98,4/27/18 7:53,1.33,2
53669317,139.99,4/27/18 8:07,12.6,4
53669671,19.79,4/27/18 8:33,1.78,8
53669685,150,4/27/18 8:36,13.5,7
53669816,32,4/27/18 9:25,2.86,4
53669946,104.96,4/27/18 8:59,8.55,8
53669960,22.5,4/27/18 9:06,1.26,8
53670224,115.48,4/27/18 9:13,10.39,8
53670245,31.55,4/27/18 9:41,2.52,8
53670802,69,4/27/18 9:57,20.7,8
53670867,34.95,4/27/18 9:58,3.15,8
53671137,27.45,4/27/18 10:19,1.8,8
53671640,64.37,4/27/18 11:25,5.79,8
53671703,38.5,4/27/18 10:59,2.39,8
53671907,29.7,4/27/18 11:15,2.67,8
53672238,22.52,4/28/18 3:54,2.03,8
53672523,31.99,4/29/18 6:59,3.65,8
53673141,38.71,4/27/18 12:24,3.48,8
53673256,71.24,4/27/18 12:31,6.41,8
53673731,31.97,4/27/18 12:58,2.88,8
53674324,19.41,4/27/18 13:48,1.43,8
53674613,25.98,4/27/18 13:48,3.38,22
53677148,26.95,4/27/18 16:18,2.43,8
53677735,8.79,4/27/18 16:32,1.14,8
53677791,14.99,4/27/18 16:40,1.35,8
53678126,14.95,4/27/18 16:46,0.52,2
53679817,38.25,4/27/18 17:20,3.44,8
53680042,38.95,4/27/18 17:17,2.28,8
53680546,29,4/27/18 17:47,0.86,0
53680654,10.78,4/27/18 17:56,0,8
53680670,284,4/27/18 17:54,0,4
53681034,32.36,4/27/18 18:22,2.91,8
