seller_id,offers,amount,order_value,sum_fvf,order_fvf_value
34763624,28,1181.68,42.20,98.33,3.51
34765246,2,13.88,6.94,1.36,0.68
34767363,1,59.95,59.95,1.75,1.75
34771340,4,74.59,18.65,14.69,3.67
34777336,1,118.50,118.50,3.80,3.80
34781019,1,28.04,28.04,3.64,3.64
34782907,18,735.85,40.88,55.86,3.10
34784864,1,555.57,555.57,65.83,65.83
34786536,1,87.00,87.00,6.19,6.19
34787831,1,80.00,80.00,3.97,3.97
34794964,16,1289.71,80.61,96.89,6.06
34798462,5,379.73,75.95,34.18,6.84
34798922,1,32.98,32.98,0.87,0.87
34800166,10,738.02,73.80,91.98,9.20
34800776,66,4060.52,61.52,255.61,3.87
34801620,1,8.90,8.90,0.80,0.80
34806271,4,454.86,113.72,40.94,10.24
34807223,1,112.00,112.00,9.18,9.18
34817017,5,199.95,39.99,31.80,6.36
34824450,1,33.64,33.64,0.00,0.00
34824905,1,30.75,30.75,2.96,2.96
34827869,1,179.99,179.99,16.20,16.20
34829602,8,749.84,93.73,62.09,7.76
34836781,2,66.90,33.45,4.95,2.48
34840321,3,71.94,23.98,9.60,3.20
34840720,1,47.69,47.69,3.39,3.39
34846434,2,71.97,35.99,12.79,6.40
34852660,1,20.99,20.99,1.95,1.95
34853416,2,73.83,36.92,5.36,2.68
34858336,2,44.97,22.49,4.05,2.03
34861210,2,61.96,30.98,4.82,2.41
34861683,5,79.65,15.93,7.17,1.43
34862745,3,154.96,51.65,5.42,1.81
34864424,24,1475.00,61.46,132.75,5.53
34865181,1,39.99,39.99,1.40,1.40
34865450,1,20.48,20.48,0.94,0.94
34865827,5,1542.00,308.40,60.48,12.10
34866011,5,73.74,14.75,6.65,1.33
34869231,5,141.31,28.26,8.78,1.76
34872246,2,46.07,23.04,3.87,1.94
34874781,9,54.61,6.07,6.92,0.77
34875437,11,509.07,46.28,58.51,5.32
34880148,2,49.00,24.50,5.70,2.85
34882530,3,156.02,52.01,6.65,2.22
34884066,10,203.86,20.39,18.36,1.84
34885551,1,50.17,50.17,12.05,12.05
34887763,3,97.20,32.40,21.17,7.06
34889374,23,124.09,5.40,25.26,1.10
34891439,3,556.00,185.33,120.52,40.17
34897491,1,27.99,27.99,0.69,0.69
34902955,2,210.00,105.00,7.36,3.68
34904833,2,56.23,28.12,5.15,2.58
34905081,1,17.99,17.99,1.44,1.44
34905508,1,27.25,27.25,3.69,3.69
34906070,2,73.00,36.50,6.57,3.29
34907046,1,38.97,38.97,7.95,7.95
34910789,3,126.75,42.25,9.62,3.21
34913362,32,229.74,7.18,21.63,0.68
34917024,2,54.19,27.10,3.33,1.67
34922815,1,5.00,5.00,1.50,1.50
34923249,2,41.04,20.52,2.74,1.37
34927666,2,111.07,55.54,30.83,15.42
34936169,3,167.40,55.80,18.47,6.16
34942014,2,71.48,35.74,8.51,4.26
34943198,2,397.00,198.50,23.40,11.70
34944190,1,28.41,28.41,5.40,5.40
34952323,35,8036.66,229.62,566.75,16.19
34955736,2,3.98,1.99,0.50,0.25
34960729,1,23.73,23.73,0.56,0.56
34961939,1,58.90,58.90,5.30,5.30
34963805,2,30.98,15.49,5.89,2.95
34964063,1,12.99,12.99,0.50,0.50
34964371,1,37.52,37.52,4.88,4.88
34967729,4,46.73,11.68,3.62,0.91
34967990,4,1112.41,278.10,17.90,4.48
34971629,98,3304.42,33.72,387.18,3.95
34973508,1,16.44,16.44,0.77,0.77
34974971,2,226.70,113.35,20.40,10.20
34975206,1,26.98,26.98,1.16,1.16
34978795,1,45.00,45.00,3.15,3.15
34979505,33,584.35,17.71,63.45,1.92
34980831,1,14.28,14.28,0.50,0.50
34981377,5,180.55,36.11,9.35,1.87
34983019,1,35.24,35.24,2.27,2.27
34983069,2,1310.00,655.00,81.18,40.59
34994584,2,304.92,152.46,27.44,13.72
34995251,1,60.98,60.98,4.59,4.59
34995593,2,257.40,128.70,9.01,4.51
34996370,5,228.94,45.79,31.31,6.26
34997649,3,182.05,60.68,16.12,5.37
35000358,1,31.63,31.63,1.11,1.11
35001302,1,34.00,34.00,2.16,2.16
35006145,6,445.95,74.33,83.60,13.93
35007824,2,239.20,119.60,20.02,10.01
35011330,2,28.79,14.40,1.69,0.85
35012792,1,39.03,39.03,1.37,1.37
35018706,9,72.49,8.05,6.50,0.72
35019685,2,56.34,28.17,4.81,2.41
35019887,3,68.97,22.99,8.97,2.99
35021712,7,1826.94,260.99,162.90,23.27
35023044,1,3.99,3.99,0.50,0.50
35025000,1,168.00,168.00,5.53,5.53
35026286,1,34.72,34.72,1.06,1.06
35026409,1,5.80,5.80,0.52,0.52
35029642,1,59.98,59.98,2.10,2.10
35030336,3,633.94,211.31,26.69,8.90
35031765,1,35.99,35.99,1.26,1.26
35032233,9,143.95,15.99,10.13,1.13
35042431,1,29.95,29.95,5.69,5.69
35046462,1,3446.55,3446.55,139.20,139.20
35052167,9,581.49,64.61,126.85,14.09
35052576,1,42.56,42.56,12.77,12.77
35052814,25,1248.91,49.96,75.00,3.00
35053420,2,60.86,30.43,7.12,3.56
35061442,1,200.00,200.00,0.00,0.00
35061871,1,11.76,11.76,0.50,0.50
35061954,6,304.46,50.74,17.82,2.97
35063855,1,28.50,28.50,0.65,0.65
35063963,1,14.99,14.99,0.52,0.52
35064262,3,67.92,22.64,5.70,1.90
35067248,9,300.63,33.40,29.16,3.24
35068512,1,32.86,32.86,2.97,2.97
35068906,1,66.00,66.00,5.04,5.04
35069198,2,77.20,38.60,5.26,2.63
35069565,6,179.22,29.87,13.93,2.32
35069647,1,75.00,75.00,2.28,2.28
35071176,7,1245.00,177.86,41.89,5.98
35074941,2,18.30,9.15,1.00,0.50
35079183,1,21.99,21.99,6.60,6.60
35080425,1,30.00,30.00,2.39,2.39
35085487,5,999.95,199.99,181.40,36.28
35087178,1,48.90,48.90,4.40,4.40
35087867,1,90.00,90.00,2.80,2.80
35088603,1,26.31,26.31,1.42,1.42
35089765,1,7.49,7.49,0.67,0.67
35093076,1,36.00,36.00,3.24,3.24
35098831,2,115.92,57.96,6.01,3.01
35099610,1,24.99,24.99,3.25,3.25
35101436,1,18.78,18.78,1.69,1.69
35102811,1,20.00,20.00,1.80,1.80
35106248,1,1.67,1.67,0.50,0.50
35107284,1,14.95,14.95,0.50,0.50
35108805,4,259.95,64.99,23.40,5.85
35109641,1,8.81,8.81,0.62,0.62
35115548,1,24.98,24.98,3.23,3.23
35116931,2,62.44,31.22,5.22,2.61
35118406,5,203.00,40.60,18.27,3.65
35119341,18,3903.92,216.88,311.99,17.33
35120214,1,27.98,27.98,6.90,6.90
35121424,7,147.67,21.10,11.48,1.64
35122730,1,48.99,48.99,1.71,1.71
35126698,1,15.00,15.00,1.35,1.35
35129531,1,131.79,131.79,1.83,1.83
35129931,12,191.31,15.94,36.37,3.03
35134197,1,57.45,57.45,4.27,4.27
35135766,2,39.67,19.84,2.52,1.26
35137403,48,1038.41,21.63,136.31,2.84
35139741,2,58.99,29.50,5.31,2.66
35142285,4,87.15,21.79,4.95,1.24
35142988,1,22.83,22.83,2.05,2.05
35143131,2,46.97,23.49,3.96,1.98
35144692,1,8.39,8.39,0.50,0.50
35145213,2,53.24,26.62,6.17,3.09
35146528,1,39.55,39.55,1.38,1.38
35146773,1,186.15,186.15,16.75,16.75
35147159,1,7.92,7.92,0.50,0.50
35155884,13,1603.21,123.32,263.58,20.28
35156228,3,126.68,42.23,10.04,3.35
35160077,1,9.75,9.75,1.76,1.76
35161868,172,4513.14,26.24,0.00,0.00
35164159,1,37.40,37.40,4.86,4.86
35164330,1,10.00,10.00,0.90,0.90
35167736,1,47.60,47.60,3.38,3.38
35168526,1,256.80,256.80,22.28,22.28
35169116,4,924.04,231.01,175.57,43.89
35170902,4,345.68,86.42,27.52,6.88
35177174,2,93.66,46.83,3.15,1.58
35178809,1,29.99,29.99,2.70,2.70
35179296,1,35.00,35.00,1.90,1.90
35182103,1,169.50,169.50,15.26,15.26
35183417,4,106.76,26.69,11.30,2.83
35191495,10,451.68,45.17,43.64,4.36
35193441,3,264.43,88.14,16.16,5.39
35194488,1,30.02,30.02,3.90,3.90
35195565,1,82.46,82.46,7.42,7.42
35196220,1,84.53,84.53,6.71,6.71
35197247,9,268.31,29.81,33.60,3.73
35199713,3,92.00,30.67,0.77,0.26
35204136,1,38.60,38.60,2.67,2.67
35204526,2,27.90,13.95,2.52,1.26
35205739,76,3339.13,43.94,324.09,4.26
35206013,14,1352.35,96.60,115.88,8.28
35209729,1,64.99,64.99,5.85,5.85
35211240,4,1259.96,314.99,113.40,28.35
35214409,1,11.99,11.99,1.08,1.08
35215532,2,376.51,188.26,54.64,27.32
35215915,1,48.27,48.27,3.51,3.51
35218540,3,272.87,90.96,22.37,7.46
35223398,9,383.28,42.59,54.74,6.08
35223613,5,119.90,23.98,9.40,1.88
35226297,1,51.00,51.00,5.79,5.79
35230406,1,2.99,2.99,0.50,0.50
35230467,1,615.00,615.00,96.73,96.73
35230734,20,1876.99,93.85,225.08,11.25
35234872,64,3808.71,59.51,489.60,7.65
35235004,1,19.75,19.75,2.57,2.57
35235716,2,87.20,43.60,4.44,2.22
35240202,2,216.57,108.29,17.92,8.96
35243120,1,238.00,238.00,20.70,20.70
35244588,4,100.40,25.10,4.84,1.21
35248869,3,180.97,60.32,23.27,7.76
35253340,3,323.42,107.81,56.13,18.71
35255080,2,66.09,33.05,2.51,1.26
35260209,1,26.98,26.98,1.53,1.53
35263182,3,2.97,0.99,1.50,0.50
35266020,3,278.73,92.91,22.39,7.46
35271656,19,476.17,25.06,41.44,2.18
35277411,3,459.97,153.32,112.89,37.63
35283420,1,27.95,27.95,2.52,2.52
35285946,3,47.95,15.98,2.80,0.93
35286210,1,27.05,27.05,0.62,0.62
35287274,2,94.55,47.28,10.34,5.17
35289757,14,2771.70,197.98,457.97,32.71
35290123,3,55.12,18.37,2.27,0.76
35297180,1,12.92,12.92,0.71,0.71
35297829,4,59.80,14.95,17.96,4.49
35298725,1,5.99,5.99,0.50,0.50
35300026,1,12.99,12.99,0.50,0.50
35301635,1,5.93,5.93,0.77,0.77
35304070,8,134.91,16.86,9.18,1.15
35306398,8,476.91,59.61,32.86,4.11
35311068,1,987.69,987.69,52.17,52.17
35312213,1,12.95,12.95,0.50,0.50
35315894,7,1750.89,250.13,178.25,25.46
35318215,1,349.00,349.00,31.41,31.41
35323710,1,17.99,17.99,5.40,5.40
35324781,1,34.00,34.00,0.84,0.84
35326581,1,51.43,51.43,4.63,4.63
35327969,1,32.59,32.59,4.70,4.70
35332929,1,121.52,121.52,10.94,10.94
35347015,7,178.90,25.56,16.27,2.32
35350662,1,44.43,44.43,1.56,1.56
35351709,1,19.01,19.01,1.35,1.35
35356593,1,54.55,54.55,4.01,4.01
35359857,1,14.35,14.35,1.16,1.16
35363875,1,78.00,78.00,7.02,7.02
35366761,6,136.16,22.69,4.33,0.72
35374107,1,61.00,61.00,15.30,15.30
35389880,4,48.00,12.00,2.00,0.50
35391468,1,7.91,7.91,0.95,0.95
35393384,1,28.21,28.21,1.88,1.88
35394612,1,19.98,19.98,4.56,4.56
35394753,2,58.40,29.20,12.70,6.35
35403705,6,134.67,22.45,7.90,1.32
35405003,1,32.61,32.61,2.19,2.19
35405166,9,599.45,66.61,74.17,8.24
35407492,1,52.58,52.58,5.54,5.54
35408789,3,98.41,32.80,6.51,2.17
35414549,38,11675.13,307.24,684.78,18.02
35415053,1,34.70,34.70,2.58,2.58
35421212,8,357.25,44.66,21.85,2.73
35421408,1,69.99,69.99,9.10,9.10
35423437,1,28.55,28.55,5.88,5.88
35431747,9,160.99,17.89,20.15,2.24
35431800,1,607.07,607.07,31.65,31.65
35432003,2,55.98,27.99,4.28,2.14
35436544,2,59.96,29.98,3.78,1.89
35437761,1,60.00,60.00,5.40,5.40
35438456,1,135.37,135.37,24.05,24.05
35444294,1,240.00,240.00,0.00,0.00
35448337,2,77.58,38.79,2.22,1.11
35449482,1,11.50,11.50,1.04,1.04
35458041,5,87.47,17.49,12.37,2.47
35459228,1,30.40,30.40,3.95,3.95
35460305,4,142.48,35.62,7.55,1.89
35461050,3,235.66,78.55,70.70,23.57
35461804,1,14.48,14.48,0.51,0.51
35462531,14,1216.46,86.89,143.00,10.21
35463066,2,1091.75,545.88,57.88,28.94
35469986,1,44.58,44.58,1.39,1.39
35472031,1,25.00,25.00,2.25,2.25
35476558,11,1039.69,94.52,77.26,7.02
35478046,1,18.99,18.99,0.00,0.00
35479467,6,77.91,12.99,16.83,2.81
35481952,161,4216.50,26.19,274.25,1.70
35482745,1,28.70,28.70,1.95,1.95
35488804,1,6.50,6.50,0.50,0.50
35490602,2,25.00,12.50,1.77,0.89
35491697,2,86.30,43.15,25.90,12.95
35492586,1,5.69,5.69,0.51,0.51
35494108,8,315.33,39.42,12.56,1.57
35495481,4,42.73,10.68,3.60,0.90
35499259,1,60.00,60.00,3.83,3.83
35500109,25,1466.50,58.66,140.59,5.62
35502970,1,63.34,63.34,0.00,0.00
35507901,2,114.90,57.45,7.74,3.87
35508847,1,48.91,48.91,1.36,1.36
35509823,2,29.52,14.76,1.78,0.89
35512772,1,22.50,22.50,1.76,1.76
35516522,2,40.00,20.00,1.80,0.90
35519340,1,100.86,100.86,19.16,19.16
35521138,1,86.95,86.95,6.93,6.93
35522892,24,276.31,11.51,75.57,3.15
35523051,1,10.88,10.88,0.71,0.71
35523397,17,824.32,48.49,102.13,6.01
35524294,4,150.00,37.50,8.34,2.09
35525882,7,311.25,44.46,21.71,3.10
35526793,2,64.64,32.32,5.36,2.68
35527457,1,3.94,3.94,1.18,1.18
35528875,1,139.32,139.32,12.54,12.54
35532507,2,104.00,52.00,1.47,0.74
35537137,9,173.39,19.27,19.18,2.13
35538161,3,280.21,93.40,26.54,8.85
35538365,1,396.10,396.10,13.51,13.51
35538774,1,9.27,9.27,0.50,0.50
35539823,2,1740.48,870.24,0.00,0.00
35540809,9,382.90,42.54,29.16,3.24
35542653,5,73.60,14.72,3.72,0.74
35543009,2,70.47,35.24,4.16,2.08
35543143,7,544.82,77.83,19.09,2.73
35548944,38,10224.41,269.06,907.42,23.88
35551985,1,9.93,9.93,0.50,0.50
35553049,3,83.94,27.98,7.05,2.35
35554609,1,24.44,24.44,2.20,2.20
35555707,10,150.88,15.09,19.05,1.91
35557879,1,19.46,19.46,1.92,1.92
35558385,1,9.46,9.46,0.52,0.52
35558853,1,17.75,17.75,0.62,0.62
35559725,3,135.97,45.32,7.74,2.58
35569055,1,64.68,64.68,13.58,13.58
35571654,1,22.97,22.97,0.72,0.72
35571900,1,3.94,3.94,0.50,0.50
35579728,1,99.99,99.99,3.50,3.50
35584733,1,27.95,27.95,1.89,1.89
35584801,1,233.86,233.86,23.13,23.13
35590349,2,27.42,13.71,2.00,1.00
35591298,1,63.95,63.95,5.76,5.76
35593087,3,117.95,39.32,9.52,3.17
35593344,1,24.78,24.78,3.22,3.22
35596171,5,132.43,26.49,8.33,1.67
35597355,2,31.55,15.78,2.58,1.29
35597456,1,149.99,149.99,12.60,12.60
35599797,16,3096.20,193.51,377.24,23.58
35601321,2,43.86,21.93,2.66,1.33
35603638,2,33.78,16.89,3.21,1.61
35608477,1,202.76,202.76,0.00,0.00
35609814,1,35.63,35.63,1.11,1.11
35611078,1,14.58,14.58,1.31,1.31
35612379,102,3249.54,31.86,218.79,2.15
35615637,1,23.36,23.36,2.10,2.10
35616737,2,60.88,30.44,5.57,2.79
35617132,37,1828.98,49.43,161.52,4.37
35617347,142,5750.54,40.50,425.67,3.00
35617516,2,13.69,6.85,1.24,0.62
35618892,33,599.26,18.16,106.32,3.22
35619711,3,222.72,74.24,16.30,5.43
35619961,2,150.00,75.00,11.70,5.85
35619974,1,7.66,7.66,0.50,0.50
35620975,9,301.64,33.52,38.84,4.32
35624024,14,950.01,67.86,81.14,5.80
35625247,2,116.52,58.26,10.49,5.25
35625512,1,101.97,101.97,8.28,8.28
35627803,1,14.95,14.95,0.00,0.00
35628589,1,134.98,134.98,16.90,16.90
35630737,1,24.73,24.73,0.87,0.87
35632983,21,483.42,23.02,39.84,1.90
35633124,1,13.58,13.58,0.77,0.77
35633891,3,194.97,64.99,17.55,5.85
35635883,1,9.25,9.25,0.50,0.50
35636515,1,9.89,9.89,1.29,1.29
35636623,7,363.86,51.98,24.00,3.43
35636905,1,45.00,45.00,4.05,4.05
35638095,5,918.61,183.72,54.79,10.96
35638437,2,73.47,36.74,6.61,3.31
35639825,1,139.16,139.16,11.59,11.59
35640743,2,81.78,40.89,9.61,4.81
35641823,2,32.98,16.49,0.49,0.25
35647624,1,39.90,39.90,0.00,0.00
35647892,1,377.00,377.00,33.93,33.93
35649624,3,51.83,17.28,2.35,0.78
35650395,1,124.86,124.86,16.23,16.23
35650501,2,47.97,23.99,4.32,2.16
35651242,4,39.00,9.75,2.91,0.73
35653782,1,39.95,39.95,1.40,1.40
35655628,5,25.65,5.13,2.58,0.52
35657248,3,203.46,67.82,14.11,4.70
35660543,2,100.53,50.27,7.25,3.63
35662617,2,45.98,22.99,2.92,1.46
35666551,1,17.33,17.33,1.56,1.56
35667611,2,23.74,11.87,2.14,1.07
35671253,1,18.90,18.90,0.90,0.90
35673323,6,161.63,26.94,11.98,2.00
35674840,1,74.95,74.95,5.85,5.85
35676590,7,229.67,32.81,20.67,2.95
35677586,3,36.54,12.18,2.51,0.84
35680190,1,69.99,69.99,6.30,6.30
35683036,1,124.00,124.00,4.34,4.34
35686868,10,2051.05,205.11,166.95,16.70
35687062,5,339.95,67.99,26.10,5.22
35689318,1,4.87,4.87,0.63,0.63
35690266,3,179.27,59.76,10.11,3.37
35693352,9,413.54,45.95,49.13,5.46
35693701,2,96.99,48.50,8.73,4.37
35695380,3,36.14,12.05,3.26,1.09
35696283,1,53.55,53.55,4.01,4.01
35696382,1,29.95,29.95,2.70,2.70
35697826,6,174.03,29.01,16.10,2.68
35699566,1,19.71,19.71,1.77,1.77
35701681,1,91.63,91.63,3.21,3.21
35703160,6,201.00,33.50,60.30,10.05
35703950,17,2631.29,154.78,336.06,19.77
35704041,2,39.57,19.79,2.93,1.47
35706716,1,39.99,39.99,5.20,5.20
35710281,1,415.95,415.95,52.77,52.77
35711230,1,116.80,116.80,22.19,22.19
35712046,12,1142.84,95.24,118.18,9.85
35714449,10,4739.90,473.99,371.10,37.11
35714576,4,883.00,220.75,69.88,17.47
35719102,1,44.69,44.69,6.59,6.59
35722646,290,8974.30,30.95,797.59,2.75
35723709,9,971.98,108.00,63.94,7.10
35724334,1,159.90,159.90,,0.00
35724435,1,28.50,28.50,0.43,0.43
35731541,1,6.99,6.99,0.00,0.00
35734356,1,57.99,57.99,17.40,17.40
35737133,2,5.60,2.80,1.00,0.50
35745860,33,262.94,7.97,41.98,1.27
35748385,1,124.05,124.05,3.99,3.99
35750215,1,28.24,28.24,1.91,1.91
35755545,1,70.50,70.50,2.12,2.12
35757114,1,17.70,17.70,0.50,0.50
35759438,4,117.78,29.45,8.73,2.18
35761869,1,375.21,375.21,0.00,0.00
35761972,2,53.44,26.72,4.80,2.40
35766544,3,51.90,17.30,3.10,1.03
35767836,1,76.00,76.00,2.66,2.66
35768535,1,54.99,54.99,1.92,1.92
35768962,1,185.25,185.25,33.30,33.30
35769224,10,356.21,35.62,22.32,2.23
35772157,1,20.38,20.38,2.65,2.65
35776273,8,116.87,14.61,7.15,0.89
35778552,2,37.98,18.99,4.94,2.47
35783797,1,13.93,13.93,1.25,1.25
35784696,12,405.42,33.79,88.56,7.38
35785101,1,11.59,11.59,1.51,1.51
35785966,5,116.90,23.38,6.34,1.27
35786870,1,34.00,34.00,1.19,1.19
35787759,2,86.74,43.37,6.91,3.46
35795198,5,113.97,22.79,10.02,2.00
35796394,1,10.84,10.84,0.50,0.50
35804509,1,279.30,279.30,0.00,0.00
35811871,8,203.79,25.47,18.09,2.26
35815097,38,1554.32,40.90,126.23,3.32
35819242,1,36.99,36.99,11.10,11.10
35819995,3,375.78,125.26,33.82,11.27
35820221,27,1173.89,43.48,90.50,3.35
35821624,1,61.58,61.58,0.00,0.00
35822219,1,167.81,167.81,31.88,31.88
35822958,3,182.99,61.00,28.39,9.46
35827011,4,244.25,61.06,13.66,3.42
35828280,1,16.95,16.95,0.93,0.93
35831671,1,27.50,27.50,2.48,2.48
35832322,1,21.95,21.95,2.33,2.33
35833657,1,55.62,55.62,1.95,1.95
35835421,5,54.57,10.91,2.95,0.59
35839133,1,9.99,9.99,1.35,1.35
35841408,2,36.62,18.31,3.30,1.65
35841755,1,54.95,54.95,8.25,8.25
35848986,3,23.96,7.99,1.50,0.50
35850423,1,7.00,7.00,0.63,0.63
35853582,2,29.48,14.74,1.00,0.50
35854096,1,7.91,7.91,1.03,1.03
35854166,3,87.35,29.12,7.86,2.62
35858788,4,115.92,28.98,9.69,2.42
35863532,1,126.48,126.48,10.48,10.48
35866071,53,529.66,9.99,118.51,2.24
35869967,1,75.24,75.24,8.58,8.58
35870361,3,151.77,50.59,19.74,6.58
35871838,1,69.12,69.12,18.34,18.34
35872414,1,54.99,54.99,3.07,3.07
35872485,1,39.59,39.59,3.56,3.56
35872892,2,15.88,7.94,1.00,0.50
35874796,1,39.04,39.04,7.56,7.56
35875059,1,56.90,56.90,5.12,5.12
35875277,37,675.30,18.25,84.28,2.28
35875688,9,1030.85,114.54,66.65,7.41
35882704,2,22.00,11.00,1.00,0.50
35886157,13,244.22,18.79,31.73,2.44
35886375,1,50.07,50.07,4.51,4.51
35898143,5,77.94,15.59,4.80,0.96
35899955,1,49.85,49.85,3.97,3.97
35903676,1,19.10,19.10,5.73,5.73
35904891,1,31.19,31.19,2.81,2.81
35908211,1,10.89,10.89,0.63,0.63
35916836,2,25.89,12.95,2.33,1.17
35919933,30,1383.55,46.12,117.25,3.91
35921863,26,4659.30,179.20,525.66,20.22
35922333,1,8.86,8.86,0.50,0.50
35929621,1,17.00,17.00,0.50,0.50
35933753,2,14.80,7.40,1.00,0.50
35935993,4,859.00,214.75,48.44,12.11
35940281,1,63.87,63.87,4.14,4.14
35940772,1,175.00,175.00,15.75,15.75
35944855,1,19.99,19.99,1.80,1.80
35945576,1,98.70,98.70,3.10,3.10
35946628,2,43.46,21.73,2.95,1.48
35952877,1,15.91,15.91,0.71,0.71
35953203,1,78.40,78.40,7.06,7.06
35953309,5,42.15,8.43,3.13,0.63
35955724,1,28.94,28.94,4.55,4.55
35956243,1,127.50,127.50,4.46,4.46
35956936,1,80.00,80.00,7.20,7.20
35957280,1,19.03,19.03,0.81,0.81
35958553,2,481.94,240.97,42.78,21.39
35958719,6,166.40,27.73,13.23,2.21
35962292,4,191.00,47.75,17.19,4.30
35962505,1,19.99,19.99,0.70,0.70
35966419,1,9.26,9.26,0.83,0.83
35972625,19,355.39,18.70,29.88,1.57
35972918,1,34.65,34.65,3.12,3.12
35975744,4,124.46,31.12,21.87,5.47
35975960,1,145.66,145.66,4.90,4.90
35977870,2,135.00,67.50,8.85,4.43
35982796,2,24.80,12.40,1.85,0.93
35987591,1,26.83,26.83,2.41,2.41
35995290,2,137.00,68.50,8.87,4.44
35999799,39,1052.14,26.98,73.35,1.88
36013131,4,115.79,28.95,7.37,1.84
36013664,1,5.99,5.99,0.50,0.50
36013812,3,136.00,45.33,11.97,3.99
36019880,5,186.29,37.26,13.50,2.70
36021057,4,124.98,31.25,6.93,1.73
36023939,1,34.64,34.64,1.21,1.21
36024863,1,15.80,15.80,0.55,0.55
36029236,46,2935.10,63.81,254.19,5.53
36032593,1,600.00,600.00,0.00,0.00
36033387,2,135.55,67.78,10.32,5.16
36033921,2,71.64,35.82,6.21,3.11
36042984,5,249.08,49.82,17.82,3.56
36043953,1,10.21,10.21,0.50,0.50
36044928,1,39.98,39.98,7.60,7.60
36046896,1,30.00,30.00,1.05,1.05
36050865,2,22.38,11.19,6.71,3.36
36051575,1,16.99,16.99,2.21,2.21
36052392,1,17.43,17.43,2.27,2.27
36052411,13,99.00,7.62,9.31,0.72
36063807,8,411.94,51.49,37.08,4.64
36064080,9,126.91,14.10,9.21,1.02
36068771,1,7.91,7.91,1.50,1.50
36068895,1,25.04,25.04,0.69,0.69
36070696,22,465.91,21.18,26.73,1.22
36074088,2,46.00,23.00,2.79,1.40
36075051,8,138.39,17.30,9.24,1.16
36075120,1,52.87,52.87,4.76,4.76
36079456,1,12.99,12.99,1.17,1.17
36080572,1,21.99,21.99,0.00,0.00
36086168,13,989.79,76.14,91.51,7.04
36090389,1,26.51,26.51,1.12,1.12
36090930,2,59.83,29.92,2.66,1.33
36093363,1,150.00,150.00,13.50,13.50
36095313,1,39.96,39.96,1.40,1.40
36097710,29,528.97,18.24,42.14,1.45
36102137,1,37.39,37.39,3.37,3.37
36105488,1,12.75,12.75,1.15,1.15
36106368,49,7045.17,143.78,594.50,12.13
36106718,2,25.53,12.77,1.41,0.71
36112706,2,31.92,15.96,0.00,0.00
36115638,1,34.87,34.87,1.82,1.82
36116105,1,12.43,12.43,0.65,0.65
36135127,2,690.90,345.45,76.13,38.07
36135819,27,1237.13,45.82,112.36,4.16
36139062,5,531.28,106.26,19.50,3.90
36140260,1,31.89,31.89,1.12,1.12
36140620,8,237.58,29.70,19.96,2.50
36147669,4,170.05,42.51,14.00,3.50
36148131,1,50.00,50.00,1.75,1.75
36148305,2,103.00,51.50,9.00,4.50
36149054,7,241.77,34.54,35.17,5.02
36149296,3,75.00,25.00,2.64,0.88
36153740,1,11.32,11.32,0.64,0.64
36160006,8,79.29,9.91,6.07,0.76
36161009,3,103.96,34.65,5.52,1.84
36161927,1,12.04,12.04,0.92,0.92
36162014,266,11368.08,42.74,899.35,3.38
36165795,3,44.85,14.95,1.56,0.52
36166864,2,116.82,58.41,9.98,4.99
36170107,7,340.00,48.57,8.40,1.20
36172390,15,975.00,65.00,55.45,3.70
36174955,96,879.34,9.16,252.62,2.63
36176053,1,16.99,16.99,3.23,3.23
36178245,1,26.94,26.94,4.17,4.17
36179762,11,143.86,13.08,12.96,1.18
36180532,8,257.73,32.22,19.77,2.47
36182793,1,25.99,25.99,5.93,5.93
36186838,10,49.88,4.99,5.33,0.53
36188062,4,33.76,8.44,2.46,0.62
36189258,6,54.26,9.04,4.47,0.75
36189312,8,223.75,27.97,20.03,2.50
36189793,1,11.82,11.82,1.17,1.17
36193703,3,29.97,9.99,6.00,2.00
36202150,5,89.29,17.86,8.46,1.69
36204163,4,223.72,55.93,17.30,4.33
36205032,2,87.84,43.92,7.91,3.96
36207096,1,10.88,10.88,0.66,0.66
36208347,4,1068.70,267.18,95.74,23.94
36208502,1,37.90,37.90,3.41,3.41
36211049,20,1188.48,59.42,153.31,7.67
36214770,8,295.49,36.94,46.30,5.79
36224391,1,131.13,131.13,10.90,10.90
36225831,3,619.09,206.36,48.90,16.30
36226175,1,1.99,1.99,0.50,0.50
36226408,9,1357.05,150.78,81.77,9.09
36229475,1,9.99,9.99,1.30,1.30
36230145,1,51.02,51.02,15.31,15.31
36238273,1,37.32,37.32,1.31,1.31
36242512,5,216.55,43.31,7.69,1.54
36246921,3,282.05,94.02,18.76,6.25
36249064,197,9096.76,46.18,815.25,4.14
36249918,3,149.18,49.73,28.34,9.45
36250374,4,379.32,94.83,40.04,10.01
36252716,1,17.81,17.81,2.32,2.32
36255944,1,11.65,11.65,1.51,1.51
36256916,3,8.97,2.99,1.50,0.50
36263032,4,104.90,26.23,3.79,0.95
36263603,8,542.30,67.79,38.56,4.82
36266803,1,30.69,30.69,5.83,5.83
36268154,2,29.99,15.00,1.00,0.50
36273654,1,6.49,6.49,0.58,0.58
36276791,1,51.60,51.60,2.85,2.85
36277787,5,343.00,68.60,22.22,4.44
36287833,1,119.98,119.98,9.90,9.90
36294812,1,34.83,34.83,2.29,2.29
