id,category_id
59409324,18793
59409328,18793
59409342,18793
59409346,18793
59409400,18793
59409420,18793
59409421,18793
59409479,18793
59409512,18793
59409525,18793
59409584,18793
59409594,18793
59409595,18793
59409626,18793
59409672,18793
59409555,18793
59409663,18793
59409739,18793
59409705,18793
59409834,18793
59409600,18793
59409890,18793
59409889,18793
59409901,18793
59409957,18793
59409852,18793
59410072,18793
59409985,18793
59410122,18793
59410204,18793
59410183,18793
59410189,18793
59410189,18793
59410280,18793
59410239,18793
59410601,18793
59410672,18793
59410689,18793
59410577,18793
59410726,18793
59410711,18793
59410599,18793
59410717,18793
59410803,18793
59410849,18793
59410922,18793
59410953,18793
59410956,18793
59411019,18793
59359983,18793
59411043,18793
59411073,18793
59411089,18793
59411099,18793
59411122,18793
59411112,18793
59410452,18793
59411146,18793
59411298,18793
59411255,18793
59399010,18793
59411345,18793
59411337,18793
59411344,18793
59411539,18793
59411648,18793
59411691,18793
59411575,18793
59411739,18793
59411697,18793
59411766,18793
59412094,18793
59412102,18793
59412171,18793
59412145,18793
59412294,18793
59412402,18793
59412410,18793
59412523,18793
59412565,18793
59412665,18793
59412475,18793
59412500,18793
59412721,18793
59412650,18793
59412860,18793
59412857,18793
59412838,18793
59410723,18793
59413009,18793
59413015,18793
59412893,18793
59413124,18793
59412803,18793
59413161,18793
59413202,18793
59413231,18793
59413204,18793
59413192,18793
59413291,18793
59413329,18793
59413316,18793
59413321,18793
59413559,18793
59413580,18793
59413702,18793
59413704,18793
59413650,18793
59413868,18793
59413884,18793
59413891,18793
59413858,18793
59413939,18793
59413959,18793
59413957,18793
59413987,18793
59413971,18793
59414062,18793
59414092,18793
59414183,18793
59414117,18793
59414146,18793
59413007,18793
59413007,18793
59414311,18793
59414341,18793
59414354,18793
59414324,18793
59414459,18793
59414457,18793
59414486,18793
59414690,18793
59414717,18793
59414694,18793
59414850,18793
59414840,18793
59415002,18793
59415039,18793
59415043,18793
59414748,18793
59414982,18793
59414592,18793
59413611,18793
59415278,18793
59415338,18793
59415381,18793
59415449,18793
59415334,18793
59415654,18793
59414930,18793
59415690,18793
59415784,18793
59415850,18793
59416015,18793
59416052,18793
59416327,18793
59416360,18793
59416323,18793
59416382,18793
59416403,18793
59416125,18793
59416241,18793
59413838,18793
59416509,18793
59416590,18793
59416617,18793
59416627,18793
59416662,18793
59416687,18793
59414179,18793
59416759,18793
59304652,18793
59416805,18793
59416902,18793
59416941,18793
59416918,18793
59417092,18793
59417131,18793
59417131,18793
59417190,18793
59417231,18793
59417291,18793
59417302,18793
59417324,18793
59417344,18793
59417385,18793
59340198,18793
59417477,18793
59417503,18793
59417525,18793
59417515,18793
59409849,18793
59416827,18793
59417555,18793
59417581,18793
59417674,18793
59417562,18793
59417646,18793
59417682,18793
59417805,18793
59417804,18793
59417718,18793
59417884,18793
59417892,18793
59416856,18793
59417950,18793
59417959,18793
59418018,18793
59418094,18793
59391668,18793
59418177,18793
59418226,18793
59418029,18793
59418253,18793
59418383,18793
59418334,18793
59418436,18793
59418472,18793
59418545,18793
59418582,18793
59418638,18793
59418702,18793
59418630,18793
59391337,18793
59418819,18793
59416813,18793
59418942,18793
59418988,18793
59419139,18793
59419172,18793
59419229,18793
59419239,18793
59419278,18793
59419340,18793
59419377,18793
59418432,18793
59413416,18793
59419407,18793
59419472,18793
59419532,18793
59419545,18793
59419636,18793
59419665,18793
59419673,18793
59419604,18793
59419709,18793
59419778,18793
59419400,18793
59419812,18793
59419786,18793
59419997,18793
59420028,18793
59418540,18793
59418540,18793
59420037,18793
59420062,18793
59420093,18793
59408647,18793
59419986,18793
59420156,18793
59420178,18793
59420175,18793
59420230,18793
59420130,18793
59420302,18793
59420372,18793
59420505,18793
59420747,18793
59417621,18793
59420783,18793
59420830,18793
59420917,18793
59420946,18793
59421305,18793
59421291,18793
59421297,18793
59421324,18793
59421261,18793
59421607,18793
59421472,18793
59421673,18793
59421679,18793
59421701,18793
59422053,18793
59422011,18793
59422128,18793
59422320,18793
59422526,18793
59382994,18793
59422701,18793
59422772,18793
59422728,18793
59422991,18793
59423052,18793
59423036,18793
59423017,18793
59423045,18793
59412631,18793
59423355,18793
59423630,18793
59423661,18793
59423562,18793
59424043,18793
59424037,18793
59424080,18793
59424213,18793
59424323,18793
59424332,18793
59424418,18793
59424459,18793
59424459,18793
59424459,18793
59424586,18793
59424547,18793
59425029,18793
59425359,18793
59425408,18793
59425589,18793
59425668,18793
59425663,18793
59425747,18793
59426286,18793
59426381,18793
59426391,18793
59426433,18793
59426496,18793
59426490,18793
59426601,18793
59426671,18793
59426700,18793
59426736,18793
59426936,18793
59426954,18793
59426979,18793
59426970,18793
59427022,18793
59427330,18793
59427280,18793
59427194,18793
59427491,18793
59427557,18793
59427225,18793
59427607,18793
59427751,18793
59427807,18793
59427807,18793
59428139,18793
59428090,18793
59427919,18793
59428151,18793
59428033,18793
59428386,18793
59426991,18793
59428779,18793
59429028,18793
59428642,18793
59428754,18793
59428654,18793
59429169,18793
59429269,18793
59429261,18793
59429308,18793
59429290,18793
59428199,18793
59429498,18793
59429682,18793
59429590,18793
59429766,18793
59430055,18793
59429988,18793
59430087,18793
59430106,18793
59430109,18793
59430159,18793
59430247,18793
59430002,18793
59430002,18793
59430204,18793
59430311,18793
59429973,18793
59430497,18793
59430456,18793
59430014,18793
59430652,18793
59430665,18793
59430665,18793
59430795,18793
59430846,18793
59430729,18793
59430904,18793
59430905,18793
59430818,18793
59430898,18793
59431068,18793
59431157,18793
59431183,18793
59431206,18793
59431234,18793
59431220,18793
59431128,18793
59431281,18793
59431012,18793
59431486,18793
59431549,18793
59431436,18793
59431528,18793
59431633,18793
59431652,18793
59431690,18793
59431747,18793
59431768,18793
59431726,18793
59431834,18793
59431715,18793
59431786,18793
59431754,18793
59431862,18793
59431905,18793
59431907,18793
59431947,18793
59431946,18793
59431982,18793
59431653,18793
59431742,18793
59432041,18793
59432007,18793
59432053,18793
59432109,18793
59432077,18793
59431635,18793
59432391,18793
59432445,18793
59432432,18793
59432473,18793
59432544,18793
59432612,18793
59432638,18793
59432655,18793
59432729,18793
59432813,18793
59432737,18793
59432853,18793
59432851,18793
59432905,18793
59432905,18793
59432855,18793
59432957,18793
59432981,18793
59355980,18793
59432839,18793
59432892,18793
59433012,18793
59433038,18793
59433148,18793
59433219,18793
59433235,18793
59433113,18793
59433323,18793
59433196,18793
59433365,18793
59433396,18793
59433507,18793
59433520,18793
59433606,18793
59433629,18793
59433599,18793
59433669,18793
59433776,18793
59399198,18793
59433704,18793
59433849,18793
59433615,18793
59433785,18793
59433983,18793
59433965,18793
59433980,18793
59434019,18793
59434015,18793
59434108,18793
59434088,18793
59434096,18793
59434129,18793
59434249,18793
59434302,18793
59434362,18793
59434357,18793
59434372,18793
59434400,18793
59434452,18793
59434467,18793
59434300,18793
59434575,18793
59434475,18793
59434598,18793
59434691,18793
59434730,18793
59434767,18793
59434481,18793
59434798,18793
59434658,18793
59434796,18793
59435011,18793
59435045,18793
59434992,18793
59435097,18793
59435019,18793
59435101,18793
59435015,18793
59435030,18793
59435195,18793
59435186,18793
59435112,18793
59435373,18793
59435356,18793
59435419,18793
59435452,18793
59435455,18793
59435402,18793
59435515,18793
59435625,18793
59435673,18793
59435538,18793
59435679,18793
59435794,18793
59435875,18793
59435913,18793
59435840,18793
59434747,18793
59436097,18793
59436068,18793
59436049,18793
59436229,18793
59436309,18793
59436279,18793
59436279,18793
59436349,18793
59436357,18793
59436364,18793
59436328,18793
59436445,18793
59436452,18793
59436299,18793
59436520,18793
59436465,18793
59436587,18793
59436573,18793
59436643,18793
59436564,18793
59436602,18793
59436654,18793
59436654,18793
59436652,18793
59436689,18793
59436699,18793
59436586,18793
59436719,18793
59399378,18793
59436743,18793
59436722,18793
59436722,18793
59436750,18793
59436789,18793
59436884,18793
59436890,18793
59437310,18793
59437251,18793
59437377,18793
59437377,18793
59437423,18793
59437468,18793
59437359,18793
59437506,18793
59437539,18793
59437496,18793
59437338,18793
59437647,18793
59437597,18793
59437658,18793
59437533,18793
59437583,18793
59437805,18793
59437886,18793
59437768,18793
59437932,18793
59437882,18793
59437974,18793
59438008,18793
59437846,18793
59438169,18793
59437618,18793
59438165,18793
59438165,18793
59438282,18793
59438236,18793
59438305,18793
59433478,18793
59438320,18793
59438164,18793
59438538,18793
59438675,18793
59438354,18793
59438686,18793
59434887,18793
59438741,18793
59438797,18793
59438793,18793
59438829,18793
59438823,18793
59438929,18793
59438929,18793
59439015,18793
59439026,18793
59439026,18793
59439011,18793
59439039,18793
59439094,18793
59439115,18793
59439134,18793
59439170,18793
59439378,18793
59439434,18793
59408390,18793
59439526,18793
59439520,18793
59439553,18793
59439630,18793
59439630,18793
59439659,18793
59439785,18793
59440032,18793
59440075,18793
59440098,18793
59440527,18793
59440444,18793
59440932,18793
59440526,18793
59441442,18793
59441969,18793
59441930,18793
59442136,18793
59442171,18793
59442222,18793
59442470,18793
59416615,18793
59442572,18793
59442702,18793
59442701,18793
59442634,18793
59442797,18793
59437958,18793
59442821,18793
59442821,18793
59442983,18793
59442735,18793
59442866,18793
59442866,18793
59443111,18793
59443781,18793
59443985,18793
59444030,18793
59444191,18793
59444219,18793
59444416,18793
59444428,18793
59444512,18793
59444363,18793
59444809,18793
59444883,18793
59444859,18793
59445326,18793
59445483,18793
59445533,18793
59445937,18793
59446273,18793
59446467,18793
59446466,18793
59446508,18793
59446516,18793
59446523,18793
59446523,18793
59446614,18793
59446764,18793
59446770,18793
59446765,18793
59446809,18793
59446792,18793
59446908,18793
59446818,18793
59429642,18793
59447150,18793
59447218,18793
59447219,18793
59447219,18793
59447486,18793
59447488,18793
59447598,18793
59447630,18793
59447648,18793
59447827,18793
59447984,18793
59447979,18793
59447990,18793
59448118,18793
59448232,18793
59448165,18793
59448199,18793
59448324,18793
59448368,18793
59448380,18793
59439208,18793
59448399,18793
59448473,18793
59448514,18793
59448605,18793
59448636,18793
59448612,18793
59448674,18793
59448754,18793
59448753,18793
59448768,18793
59448835,18793
59448773,18793
59448937,18793
59449094,18793
59449094,18793
59449144,18793
59449157,18793
59449213,18793
59441938,18793
59449205,18793
59449234,18793
59435765,18793
59449283,18793
59449321,18793
59449441,18793
59449346,18793
59449481,18793
59449489,18793
59449477,18793
59449564,18793
59449578,18793
59449419,18793
59449556,18793
59449715,18793
59449773,18793
59421713,18793
59449796,18793
59449826,18793
59449835,18793
59449946,18793
59425134,18793
59450074,18793
59450256,18793
59449025,18793
59450242,18793
59450237,18793
59450290,18793
59450334,18793
59450333,18793
59450370,18793
59450493,18793
59450595,18793
59450699,18793
59450856,18793
59450845,18793
59450833,18793
59450938,18793
59450857,18793
59450959,18793
59450837,18793
59450962,18793
59450996,18793
59451036,18793
59450641,18793
59450975,18793
59451086,18793
59451121,18793
59451185,18793
59451224,18793
59451266,18793
59451304,18793
59451381,18793
59451398,18793
59451455,18793
59451495,18793
59451469,18793
59451505,18793
59451449,18793
59451602,18793
59451633,18793
59451584,18793
59451632,18793
59451680,18793
59451693,18793
59451705,18793
59451836,18793
59451891,18793
59451333,18793
59451943,18793
59451726,18793
59451996,18793
59451937,18793
59451937,18793
59451937,18793
59450450,18793
59452049,18793
59452129,18793
59452191,18793
59452219,18793
59452256,18793
59452291,18793
59451946,18793
59452430,18793
59452424,18793
59452474,18793
59452501,18793
59452528,18793
59452585,18793
59452639,18793
59452649,18793
59452649,18793
59452700,18793
59452516,18793
59452624,18793
59452804,18793
59452421,18793
59452848,18793
59452926,18793
59452812,18793
59452980,18793
59452988,18793
59453018,18793
59453102,18793
59453134,18793
59344231,18793
59344231,18793
59453194,18793
59453218,18793
59452769,18793
59453252,18793
59453284,18793
59453299,18793
59453318,18793
59453304,18793
59453267,18793
59453421,18793
59453436,18793
59453415,18793
59453478,18793
59453484,18793
59453587,18793
59453633,18793
59453419,18793
59453684,18793
59453698,18793
59453514,18793
59453596,18793
59453877,18793
59453872,18793
59453830,18793
59453946,18793
59453946,18793
59453958,18793
59453885,18793
59454067,18793
59454085,18793
59454126,18793
59454232,18793
59454201,18793
59454285,18793
59454357,18793
59454343,18793
59454366,18793
59451619,18793
59454398,18793
59454364,18793
59454407,18793
59454421,18793
59454278,18793
59454525,18793
59453096,18793
59454521,18793
59454490,18793
59454572,18793
59454510,18793
59454610,18793
59454580,18793
59454638,18793
59454682,18793
59454722,18793
59454723,18793
59454769,18793
59454737,18793
59454811,18793
59454676,18793
59454840,18793
59454909,18793
59454926,18793
59454717,18793
59454898,18793
59454961,18793
59455011,18793
59454970,18793
59454556,18793
59454556,18793
59430402,18793
59455119,18793
59455084,18793
59455123,18793
59455349,18793
59455357,18793
59455474,18793
59455431,18793
59455539,18793
59455408,18793
59455686,18793
59455722,18793
59455734,18793
59455796,18793
59455798,18793
59455730,18793
59455908,18793
59455853,18793
59456140,18793
59445977,18793
59456243,18793
59456275,18793
59456356,18793
59456328,18793
59456214,18793
59456430,18793
59456430,18793
59456387,18793
59456444,18793
59456509,18793
59456564,18793
59456605,18793
59456690,18793
59456821,18793
59456929,18793
59456959,18793
59457000,18793
59457000,18793
59452208,18793
59111377,18793
59457098,18793
59457126,18793
59457300,18793
59457313,18793
59457334,18793
59457364,18793
59457370,18793
59457391,18793
59457434,18793
59457423,18793
59457536,18793
59457842,18793
59457831,18793
59457857,18793
59457763,18793
59457827,18793
59457939,18793
59457944,18793
59457601,18793
59457955,18793
59458221,18793
59457819,18793
59458338,18793
59458425,18793
59458401,18793
59458468,18793
59458466,18793
59458517,18793
59458667,18793
59458664,18793
59458709,18793
59458732,18793
59458710,18793
59458644,18793
59458683,18793
59458715,18793
59458783,18793
59458803,18793
59459034,18793
59459052,18793
59459129,18793
59459108,18793
59459435,18793
59458062,18793
59459530,18793
59459624,18793
59459886,18793
59416718,18793
59459900,18793
59459822,18793
59460046,18793
59460020,18793
59460083,18793
59460082,18793
59460082,18793
59460169,18793
59460194,18793
59460229,18793
59460277,18793
59460261,18793
59460209,18793
59460691,18793
59460769,18793
59460820,18793
59461001,18793
59460965,18793
59461044,18793
59461002,18793
59461099,18793
59461182,18793
59460882,18793
59461320,18793
59461412,18793
59461393,18793
59461547,18793
59461589,18793
59461629,18793
59461693,18793
59461729,18793
59461849,18793
59461753,18793
59461875,18793
59461875,18793
59461888,18793
59461982,18793
59461988,18793
59462043,18793
59462045,18793
59461985,18793
59461985,18793
59462104,18793
59462188,18793
59462420,18793
59462571,18793
59462487,18793
59462733,18793
59462745,18793
59462895,18793
59462642,18793
59463430,18793
59463451,18793
59463949,18793
59465223,18793
59453943,18793
59465322,18793
59465434,18793
59465765,18793
59465822,18793
59465778,18793
59466130,18793
59466172,18793
59466199,18793
59466225,18793
59466176,18793
59466409,18793
59466398,18793
59466692,18793
59452192,18793
59466981,18793
59467139,18793
59467099,18793
59467136,18793
59467081,18793
59467291,18793
59467311,18793
59467126,18793
59427168,18793
59427168,18793
59467395,18793
59467385,18793
59467420,18793
59452100,18793
59467536,18793
59467545,18793
59467404,18793
59467501,18793
59467573,18793
59467622,18793
59467731,18793
59467876,18793
59467876,18793
59467918,18793
59467141,18793
59468107,18793
59468181,18793
59468189,18793
59468183,18793
59454890,18793
59468137,18793
59468297,18793
59468328,18793
59468349,18793
59468426,18793
59350309,18793
59468440,18793
59468583,18793
59468528,18793
59468410,18793
59468601,18793
59468638,18793
59450181,18793
59468584,18793
59468530,18793
59468769,18793
59468741,18793
59468739,18793
59468807,18793
59468460,18793
59468963,18793
59468921,18793
59468887,18793
59469015,18793
59469041,18793
59469018,18793
59469061,18793
59469125,18793
59469185,18793
59469190,18793
59469239,18793
59469277,18793
59469382,18793
59469387,18793
59454043,18793
59469482,18793
59391999,18793
59469508,18793
59469519,18793
59469534,18793
59469591,18793
59469608,18793
59469493,18793
59469576,18793
59468277,18793
59469615,18793
59469602,18793
59469685,18793
59469718,18793
59469814,18793
59469812,18793
59469758,18793
59469177,18793
59469810,18793
59469821,18793
59469813,18793
59469711,18793
59469846,18793
59469824,18793
59469953,18793
59469987,18793
59469997,18793
59469997,18793
59470044,18793
59469867,18793
59470000,18793
59470108,18793
59470116,18793
59470023,18793
59470049,18793
59470157,18793
59470194,18793
59470217,18793
59470241,18793
59470337,18793
59470115,18793
59470381,18793
59470244,18793
59470420,18793
59470335,18793
59470423,18793
59470486,18793
59470404,18793
59470479,18793
59470473,18793
59470580,18793
59470616,18793
59470480,18793
59470650,18793
59470639,18793
59470699,18793
59470730,18793
59470717,18793
59470706,18793
59470808,18793
59470854,18793
59470912,18793
59470913,18793
59431149,18793
59459514,18793
59470960,18793
59470942,18793
59470896,18793
59470987,18793
59471024,18793
59471051,18793
59471067,18793
59471034,18793
59471176,18793
59471234,18793
59471189,18793
59471189,18793
59471318,18793
59471499,18793
59471564,18793
59471639,18793
59471156,18793
59471393,18793
59471998,18793
59472127,18793
59472120,18793
59472120,18793
59472103,18793
59472223,18793
59472258,18793
59472285,18793
59472287,18793
59472396,18793
59472396,18793
59472434,18793
59472494,18793
59472564,18793
59472607,18793
59472583,18793
59472775,18793
59472859,18793
59472832,18793
59472924,18793
59473003,18793
59472911,18793
59473047,18793
59473036,18793
59472839,18793
59473007,18793
59473086,18793
59473127,18793
59473135,18793
59473171,18793
59473191,18793
59473290,18793
59473202,18793
59473349,18793
59473407,18793
59473421,18793
59472898,18793
59472898,18793
59473432,18793
59473557,18793
59473640,18793
59473625,18793
59473643,18793
59473669,18793
59473595,18793
59472678,18793
59472981,18793
59473759,18793
59473904,18793
59473828,18793
59473883,18793
59473883,18793
59474044,18793
59474126,18793
59474181,18793
59474208,18793
59474217,18793
59474226,18793
59474340,18793
59473757,18793
59474497,18793
59474443,18793
59474654,18793
59474631,18793
59474650,18793
59474501,18793
59474698,18793
59474712,18793
59474055,18793
59474055,18793
59474656,18793
59474740,18793
59474736,18793
59474699,18793
59474817,18793
59453224,18793
59453245,18793
59474924,18793
59474971,18793
59475016,18793
59474797,18793
59474968,18793
59474904,18793
59475168,18793
59475184,18793
59475154,18793
59475278,18793
59475312,18793
59475341,18793
59475331,18793
59475381,18793
59475339,18793
59475389,18793
59475400,18793
59475463,18793
59475388,18793
59475531,18793
59475387,18793
59475596,18793
59475766,18793
59466295,18793
59475722,18793
59475670,18793
59475864,18793
59475817,18793
59475839,18793
59475795,18793
59475860,18793
59476004,18793
59476180,18793
59476248,18793
59476354,18793
59474768,18793
59476364,18793
59476403,18793
59476423,18793
59476413,18793
59476484,18793
59476526,18793
59476655,18793
59476680,18793
59476698,18793
59476782,18793
59476793,18793
59476823,18793
59476862,18793
59476871,18793
59476975,18793
59477032,18793
59477061,18793
59476961,18793
59477166,18793
59477189,18793
59477267,18793
59477259,18793
59477191,18793
59477450,18793
59477350,18793
59477602,18793
59477642,18793
59477679,18793
59477746,18793
59477809,18793
59477850,18793
59477829,18793
59477979,18793
59477985,18793
59478055,18793
59478098,18793
59478113,18793
59478154,18793
59478193,18793
59478181,18793
59478187,18793
59478244,18793
59478207,18793
59478362,18793
59478257,18793
59478405,18793
59478483,18793
59478491,18793
59478715,18793
59478806,18793
59478797,18793
59478852,18793
59478877,18793
59478890,18793
59479051,18793
59479140,18793
59479165,18793
59479384,18793
59479298,18793
59479429,18793
59479422,18793
59479498,18793
59479533,18793
59479693,18793
59479634,18793
59479663,18793
59479671,18793
59479718,18793
59479349,18793
59479989,18793
59480018,18793
59480000,18793
59480000,18793
59480000,18793
59480000,18793
59480089,18793
59480096,18793
59479697,18793
59480110,18793
59480172,18793
59480151,18793
59480242,18793
59480370,18793
59480417,18793
59480706,18793
59480750,18793
59480738,18793
59480762,18793
59480716,18793
59480847,18793
59481145,18793
59481461,18793
59481615,18793
59481617,18793
59482422,18793
59482453,18793
59482462,18793
59482909,18793
59483224,18793
59483510,18793
59483995,18793
59484427,18793
59485408,18793
59485544,18793
59485545,18793
59485961,18793
59485773,18793
59477772,18793
59486173,18793
59486532,18793
59486641,18793
59486822,18793
59486837,18793
59486852,18793
59486885,18793
59486903,18793
59486886,18793
59486921,18793
59486732,18793
59487014,18793
59487265,18793
59487357,18793
59487508,18793
59487468,18793
59487763,18793
59487788,18793
59487934,18793
59487992,18793
59488003,18793
59488044,18793
59488039,18793
59488111,18793
59488158,18793
59488175,18793
59488362,18793
59488369,18793
59488372,18793
59487561,18793
59488584,18793
59488127,18793
59488761,18793
59488746,18793
59488787,18793
59488851,18793
59488912,18793
59488810,18793
59488972,18793
59489061,18793
59488627,18793
59489250,18793
59489289,18793
59489421,18793
59489392,18793
59489487,18793
59489533,18793
59489682,18793
59489645,18793
59489635,18793
59489760,18793
59489939,18793
59489993,18793
59489975,18793
59490073,18793
59490107,18793
59490169,18793
59490003,18793
59490003,18793
59490003,18793
59490263,18793
59490334,18793
59490369,18793
59490336,18793
59490397,18793
59490480,18793
59490468,18793
59490536,18793
59479472,18793
59490820,18793
59490694,18793
59490731,18793
59490804,18793
59490895,18793
59490878,18793
59490898,18793
59490978,18793
59491018,18793
59491085,18793
59490996,18793
59491184,18793
59491106,18793
59491309,18793
59491286,18793
59490220,18793
59491349,18793
59491303,18793
59491486,18793
59491625,18793
59491627,18793
59491654,18793
59491626,18793
59491626,18793
59491843,18793
59491923,18793
59491934,18793
59491285,18793
59491603,18793
59492209,18793
59492374,18793
59492199,18793
59492354,18793
59492508,18793
59492573,18793
59492575,18793
59492690,18793
59492681,18793
59492681,18793
59492707,18793
59493107,18793
59493042,18793
59493159,18793
59493031,18793
59493271,18793
59493277,18793
59493081,18793
59493354,18793
59493566,18793
59493946,18793
59494043,18793
59494112,18793
59494166,18793
59493712,18793
59492846,18793
59494117,18793
59494315,18793
59494406,18793
59494406,18793
59494771,18793
59494963,18793
59494981,18793
59494952,18793
59495107,18793
59495104,18793
59495005,18793
59495285,18793
59495545,18793
59495589,18793
59495700,18793
59495723,18793
59495748,18793
59495904,18793
59495928,18793
59491234,18793
59492948,18793
59495985,18793
59495869,18793
59495979,18793
59496021,18793
59495971,18793
59496047,18793
59496176,18793
59496267,18793
59496290,18793
59496365,18793
59496380,18793
59496390,18793
59496582,18793
59496662,18793
59496629,18793
59496731,18793
59496808,18793
59496852,18793
59496738,18793
59461522,18793
59496997,18793
59496907,18793
59497061,18793
59497101,18793
59497312,18793
59497326,18793
59497447,18793
59497449,18793
59497393,18793
59497518,18793
59497519,18793
59497674,18793
59497573,18793
59497848,18793
59497888,18793
59497896,18793
59497900,18793
59497779,18793
59497938,18793
59498058,18793
59498095,18793
59498148,18793
59498056,18793
59498355,18793
59498429,18793
59498614,18793
59498674,18793
59498636,18793
59498794,18793
59498795,18793
59498906,18793
59499083,18793
59499424,18793
59499730,18793
59499713,18793
59499812,18793
59499984,18793
59500167,18793
59500186,18793
59500180,18793
59500370,18793
59500427,18793
59500438,18793
59500424,18793
59500493,18793
59500519,18793
59500620,18793
59500667,18793
59500659,18793
59500786,18793
59500780,18793
59501404,18793
59501485,18793
59501500,18793
59501645,18793
59456351,18793
59501749,18793
59501749,18793
59501824,18793
59501804,18793
59502203,18793
59502293,18793
59502377,18793
59502574,18793
59502597,18793
59502252,18793
59502724,18793
59502791,18793
59502806,18793
59503003,18793
59239657,18793
59504077,18793
59504124,18793
59504417,18793
59504337,18793
59504639,18793
59484174,18793
59504691,18793
59505029,18793
59505197,18793
59505508,18793
59505505,18793
59505853,18793
59505946,18793
59506174,18793
59506189,18793
59506689,18793
59506704,18793
59506814,18793
59506719,18793
59506852,18793
59506900,18793
59506818,18793
59506875,18793
59507025,18793
59507035,18793
59507163,18793
59507415,18793
59507275,18793
59507459,18793
59507560,18793
59507563,18793
59507726,18793
59507688,18793
59507843,18793
59507865,18793
59507918,18793
59507919,18793
59507971,18793
59507921,18793
59508112,18793
59508134,18793
59508125,18793
59508175,18793
59508351,18793
59508458,18793
59508568,18793
59508528,18793
59508654,18793
59508542,18793
59508653,18793
59508749,18793
59508760,18793
59508885,18793
59508980,18793
59509032,18793
59509070,18793
59509106,18793
59508806,18793
59509093,18793
59509280,18793
59508828,18793
59509197,18793
59509310,18793
59509486,18793
59508733,18793
59509541,18793
59509604,18793
59509657,18793
59509623,18793
59509670,18793
59509801,18793
59509815,18793
59509736,18793
59509908,18793
59509896,18793
59509961,18793
59510102,18793
59510105,18793
59510095,18793
59510209,18793
59479292,18793
59510233,18793
59510176,18793
59510291,18793
59510291,18793
59510267,18793
59510224,18793
59510440,18793
58752650,18793
59510515,18793
59510516,18793
59510508,18793
59510550,18793
59510538,18793
59510608,18793
59510502,18793
59510595,18793
59510703,18793
59510756,18793
59510883,18793
59510833,18793
59510833,18793
59511004,18793
59511279,18793
59511317,18793
59511320,18793
59511225,18793
59511555,18793
59511762,18793
59511789,18793
59511693,18793
59511816,18793
59511986,18793
59511995,18793
59511998,18793
59512131,18793
59512126,18793
59512032,18793
59512352,18793
59512308,18793
59512329,18793
59512278,18793
59512401,18793
59512611,18793
59512704,18793
59512779,18793
59512792,18793
59512928,18793
59513015,18793
59513070,18793
59513222,18793
59029426,18793
59513089,18793
59513480,18793
59513489,18793
59513558,18793
59499766,18793
59513700,18793
59513651,18793
59513682,18793
59513657,18793
59513854,18793
59479972,18793
59513910,18793
59513866,18793
59514031,18793
59514093,18793
59514121,18793
59514136,18793
59514131,18793
59514255,18793
59514297,18793
59514299,18793
59514452,18793
59514553,18793
59514705,18793
59514764,18793
59514828,18793
59514858,18793
59514869,18793
59514688,18793
59514989,18793
59515087,18793
59515091,18793
59515135,18793
59515158,18793
59515185,18793
59515238,18793
59515528,18793
59515559,18793
59515561,18793
59515587,18793
59515596,18793
59515751,18793
59515716,18793
59515774,18793
59515903,18793
59515915,18793
59515915,18793
59514974,18793
59515885,18793
59516015,18793
59516141,18793
59516502,18793
59516217,18793
59516722,18793
59516825,18793
59517156,18793
59517177,18793
59517274,18793
59517313,18793
59517294,18793
59517287,18793
59517444,18793
59517394,18793
59517433,18793
59517508,18793
59517466,18793
59517725,18793
59517806,18793
59517825,18793
59517907,18793
59518083,18793
59518054,18793
59518190,18793
59518199,18793
59518354,18793
59518125,18793
59518518,18793
59518496,18793
59518750,18793
59518993,18793
59519114,18793
59519372,18793
59519438,18793
59519453,18793
59519558,18793
59519603,18793
59519565,18793
59520280,18793
59520906,18793
59521095,18793
59521139,18793
59521155,18793
59521270,18793
59521270,18793
59522077,18793
59522524,18793
59522735,18793
59522708,18793
59522765,18793
59523037,18793
59523324,18793
59523413,18793
59523469,18793
59523825,18793
59524268,18793
59524545,18793
59524642,18793
59524899,18793
59524994,18793
59525007,18793
59525080,18793
59525140,18793
59525268,18793
59525417,18793
59522472,18793
59525517,18793
59525510,18793
59516298,18793
59525723,18793
59525775,18793
59525813,18793
59525821,18793
59525835,18793
59525851,18793
59525758,18793
59525861,18793
59525891,18793
59525892,18793
59525895,18793
59525939,18793
59526010,18793
59525995,18793
59526083,18793
59526116,18793
59526140,18793
59526112,18793
59526142,18793
59526268,18793
59526211,18793
59526269,18793
59526422,18793
59526405,18793
59526443,18793
59526625,18793
59526611,18793
59526740,18793
59526747,18793
59526601,18793
59526710,18793
59526916,18793
59526871,18793
59526809,18793
59526825,18793
59526971,18793
59527039,18793
59527105,18793
59527167,18793
59527207,18793
59508558,18793
59509561,18793
59527385,18793
59527340,18793
59527404,18793
59527381,18793
59527498,18793
59527003,18793
59527416,18793
59527423,18793
59527573,18793
59527649,18793
59527696,18793
59527543,18793
59527671,18793
59527737,18793
59527742,18793
59527528,18793
59527870,18793
59527904,18793
59526849,18793
59527907,18793
59527894,18793
59527977,18793
59527467,18793
59528076,18793
59528073,18793
59528014,18793
59528055,18793
59528068,18793
59528109,18793
59528412,18793
59529142,18793
59529118,18793
59529469,18793
59529654,18793
59529784,18793
59529849,18793
59529956,18793
59529979,18793
59517549,18793
