seller_id,committed,item_count,booth_id,initial_booth_activation
36834915,TRUE,1,4784082,1/9/19 21:00
36835442,FALSE,0,4784125,1/9/19 21:45
36835475,TRUE,4,4784128,1/9/19 21:45
36834977,TRUE,20,4784135,1/10/19 17:17
36836058,TRUE,12,4784165,1/10/19 0:28
36836256,TRUE,0,4784184,1/9/19 23:00
36836321,TRUE,0,4784188,1/10/19 6:49
36836318,TRUE,5,4784206,1/9/19 23:36
36836441,FALSE,0,4784214,1/9/19 23:36
35061980,FALSE,0,4784218,1/10/19 3:25
36836571,TRUE,1,4784232,1/9/19 23:38
36836659,TRUE,2338,4784235,1/28/19 9:27
36822364,TRUE,3271,4784257,1/10/19 0:05
36837011,FALSE,0,4784259,1/10/19 2:00
36837193,TRUE,0,4784270,1/10/19 20:55
36837469,TRUE,4,4784304,1/10/19 23:24
36837489,TRUE,354,4784305,1/10/19 0:55
36837623,TRUE,5,4784322,1/10/19 3:43
36837710,TRUE,4,4784332,1/10/19 1:11
36837886,TRUE,0,4784358,1/10/19 2:01
36838037,TRUE,30,4784366,2/1/19 0:29
36838474,TRUE,0,4784412,1/10/19 2:41
36838482,TRUE,0,4784414,1/10/19 7:50
36838534,TRUE,1,4784423,1/10/19 2:38
36838790,TRUE,0,4784443,1/10/19 2:57
35516522,TRUE,196,4784448,1/10/19 3:03
36838874,TRUE,0,4784457,1/10/19 3:07
36838925,TRUE,0,4784464,1/10/19 3:13
36838756,TRUE,1,4784513,1/10/19 3:56
36839519,TRUE,100,4784522,1/10/19 5:31
36839942,TRUE,281,4784547,1/10/19 4:46
36840166,TRUE,19,4784558,1/11/19 5:04
35714063,TRUE,77,4784584,2/7/19 12:00
36840606,TRUE,0,4784586,1/10/19 5:46
36840953,TRUE,0,4784623,3/23/19 3:29
36841136,FALSE,0,4784624,1/10/19 6:41
36841159,FALSE,0,4784627,1/10/19 22:14
36841198,TRUE,4,4784636,1/31/19 9:58
36841333,TRUE,4,4784646,1/10/19 7:23
36841466,FALSE,0,4784652,1/10/19 6:48
36841562,TRUE,3,4784659,1/10/19 7:00
36841575,TRUE,994,4784670,1/10/19 7:02
36841802,TRUE,6,4784681,1/13/19 7:05
36674742,TRUE,0,4784693,1/10/19 7:17
36841966,FALSE,0,4784694,1/10/19 7:29
36841976,TRUE,25,4784696,1/18/19 12:53
36842358,TRUE,0,4784728,1/10/19 7:58
36842362,TRUE,1,4784730,1/10/19 7:41
36842390,FALSE,0,4784735,1/10/19 15:40
35862303,TRUE,20,4784740,1/10/19 7:42
36842637,TRUE,0,4784757,1/10/19 7:54
36842655,TRUE,0,4784761,1/10/19 8:37
36842894,TRUE,2,4784785,2/4/19 12:02
36842936,TRUE,158,4784789,1/10/19 9:53
36843017,FALSE,0,4784794,1/10/19 8:20
36842609,TRUE,0,4784799,1/10/19 8:20
36831104,TRUE,0,4784802,1/10/19 8:38
36843284,TRUE,1,4784824,1/10/19 8:47
36843378,TRUE,0,4784828,1/10/19 8:41
36843469,TRUE,0,4784837,1/10/19 8:52
36843525,TRUE,0,4784840,1/10/19 8:54
36844031,TRUE,0,4784875,1/10/19 9:25
36844036,TRUE,316,4784881,1/10/19 9:26
36844498,TRUE,0,4784912,1/10/19 9:55
36844507,TRUE,13,4784913,1/10/19 10:13
36844568,TRUE,1,4784917,1/10/19 9:57
36844141,TRUE,3,4784929,1/10/19 10:58
36844693,TRUE,1,4784933,2/1/19 10:48
36844807,TRUE,110,4784945,1/10/19 11:07
36844778,TRUE,0,4784946,1/10/19 10:16
36844970,TRUE,0,4784955,1/10/19 10:57
36844834,TRUE,1,4784963,1/10/19 11:51
36845024,TRUE,0,4784966,1/10/19 10:33
36845053,TRUE,171,4784970,1/14/19 5:30
36845272,TRUE,22,4784986,2/6/19 14:11
36845405,TRUE,0,4784994,1/10/19 11:26
36845379,TRUE,0,4784997,1/10/19 11:01
10813878,TRUE,0,4785012,1/11/19 10:01
36845745,TRUE,5,4785025,1/12/19 0:35
36845411,TRUE,180,4785033,1/10/19 11:37
36845828,TRUE,0,4785036,1/10/19 11:40
36845820,TRUE,0,4785037,1/10/19 11:32
36743882,TRUE,0,4785050,1/10/19 19:42
36845977,TRUE,45,4785059,1/10/19 15:13
36846085,TRUE,0,4785072,1/10/19 12:30
36845261,TRUE,0,4785079,1/10/19 12:17
36846215,TRUE,356,4785088,1/10/19 13:16
36846226,TRUE,0,4785090,1/10/19 12:03
20160842,TRUE,0,4785105,1/10/19 12:54
36846420,TRUE,0,4785114,1/10/19 12:19
36846479,TRUE,60,4785117,1/10/19 12:31
36846544,TRUE,1,4785121,1/10/19 12:40
36846604,TRUE,0,4785130,1/10/19 12:40
36846666,TRUE,0,4785143,1/10/19 12:38
36846684,TRUE,61,4785147,1/10/19 12:48
36846726,TRUE,0,4785153,1/10/19 13:48
36846807,TRUE,12,4785161,1/10/19 14:34
36846906,TRUE,0,4785182,1/10/19 13:00
36846915,TRUE,0,4785187,1/10/19 13:01
36846973,TRUE,0,4785190,1/10/19 13:02
36847152,TRUE,7,4785217,1/10/19 13:17
36847239,TRUE,28,4785232,1/11/19 10:22
36847327,TRUE,1,4785235,3/24/19 14:01
36847438,TRUE,3,4785244,1/10/19 13:42
25835968,TRUE,111,4785246,1/16/19 13:40
36847513,TRUE,0,4785251,1/10/19 13:47
36847710,TRUE,4,4785275,1/14/19 8:26
36847784,TRUE,15,4785282,1/11/19 6:04
36847804,TRUE,0,4785285,1/10/19 14:14
36847857,TRUE,18,4785290,1/10/19 14:33
36848089,TRUE,3,4785308,1/10/19 14:33
36848267,TRUE,1,4785333,1/10/19 14:53
36848286,TRUE,1,4785335,1/10/19 14:53
36848387,TRUE,0,4785348,1/10/19 15:02
36848338,TRUE,0,4785356,1/10/19 15:00
36848492,FALSE,0,4785372,1/10/19 15:07
36743593,TRUE,2381,4785377,1/10/19 15:07
36848984,TRUE,70,4785583,1/10/19 15:40
36848913,TRUE,0,4785586,1/10/19 16:56
36849039,TRUE,0,4785589,1/10/19 15:37
36849187,TRUE,0,4785613,1/10/19 15:51
36849229,TRUE,2,4785623,1/10/19 15:58
36849282,TRUE,0,4785625,1/10/19 16:10
36847264,TRUE,0,4785631,1/10/19 16:07
36849355,TRUE,0,4785632,1/10/19 16:29
36849412,TRUE,2,4785643,1/12/19 4:22
36849500,FALSE,0,4785655,1/10/19 18:48
36849806,TRUE,61,4785694,1/10/19 17:57
36849866,FALSE,0,4785698,1/10/19 16:58
36850105,TRUE,13,4785722,1/10/19 17:08
36850159,FALSE,0,4785730,1/10/19 17:15
36850399,FALSE,0,4785753,1/10/19 17:32
36515819,FALSE,0,4785791,1/10/19 18:00
36850725,FALSE,0,4785796,1/13/19 9:13
36851012,TRUE,1155,4785809,1/10/19 18:34
36851213,TRUE,0,4785829,1/10/19 18:45
36851242,TRUE,0,4785839,1/10/19 19:09
36851647,TRUE,1,4785859,1/10/19 20:14
36851835,FALSE,0,4785881,1/10/19 19:17
36851531,TRUE,75,4785885,1/10/19 19:38
36852045,TRUE,0,4785901,1/10/19 19:29
36852095,TRUE,0,4785908,1/10/19 19:37
36852100,TRUE,3,4785909,1/10/19 19:37
36852167,FALSE,0,4785915,1/11/19 13:16
36852639,TRUE,0,4785957,1/10/19 20:54
36852618,TRUE,2,4785971,1/11/19 10:56
36852098,TRUE,18,4785974,1/12/19 7:39
36852883,FALSE,0,4785995,1/10/19 20:43
36852996,TRUE,9,4786009,1/13/19 11:01
36853254,TRUE,5,4786038,1/13/19 22:32
35172767,TRUE,0,4786050,1/10/19 21:21
36853636,TRUE,713,4786077,1/10/19 21:54
36853638,TRUE,3,4786078,1/10/19 22:48
35062245,FALSE,0,4786083,1/10/19 21:52
35062634,FALSE,0,4786100,1/10/19 22:29
36854125,TRUE,342,4786126,1/18/19 20:17
36854349,FALSE,0,4786154,1/10/19 22:52
36854388,TRUE,3,4786159,1/10/19 22:56
36854468,TRUE,9,4786164,1/10/19 23:02
36854384,FALSE,0,4786176,1/11/19 6:47
36854050,TRUE,11,4786177,2/12/19 9:15
36854681,TRUE,0,4786186,1/11/19 12:46
36854682,TRUE,38,4786188,1/11/19 9:43
36854718,TRUE,0,4786192,1/10/19 23:25
36854726,TRUE,0,4786193,1/11/19 19:40
36854878,TRUE,1,4786217,1/11/19 11:14
36854955,TRUE,0,4786230,1/10/19 23:45
36854980,FALSE,0,4786235,1/11/19 0:25
36855007,TRUE,16740,4786237,1/10/19 23:44
36855131,FALSE,0,4786247,1/10/19 23:57
36855076,TRUE,1,4786263,1/11/19 0:05
36855449,TRUE,0,4786281,1/11/19 1:02
36855554,TRUE,2,4786289,1/17/19 0:35
36855568,TRUE,18,4786290,1/11/19 15:57
36855890,FALSE,0,4786321,1/11/19 1:44
36855909,FALSE,0,4786323,1/11/19 2:07
36855910,FALSE,0,4786324,1/11/19 2:08
36855911,FALSE,0,4786325,1/11/19 2:08
36855912,FALSE,0,4786326,1/11/19 1:45
36855999,FALSE,0,4786336,1/11/19 1:27
36847454,TRUE,0,4786340,1/11/19 6:17
36856718,TRUE,1,4786386,1/11/19 2:28
36562659,FALSE,0,4786418,1/11/19 3:14
36857121,TRUE,401,4786424,1/12/19 1:44
36857110,TRUE,25,4786425,1/12/19 7:19
36857120,TRUE,45,4786428,1/11/19 3:17
36785902,TRUE,0,4786429,2/21/19 18:01
36857329,TRUE,16,4786458,1/14/19 13:12
36857603,TRUE,11,4786474,1/17/19 1:41
36857915,TRUE,0,4786491,1/11/19 4:53
36858220,TRUE,1,4786515,1/13/19 10:44
36858413,TRUE,196,4786524,1/11/19 5:17
36858422,TRUE,1,4786527,1/11/19 5:38
36858575,TRUE,2,4786537,1/11/19 5:38
36858676,TRUE,120,4786554,1/17/19 13:27
36858955,TRUE,5,4786574,1/11/19 6:23
36586129,TRUE,0,4786580,1/11/19 6:04
36859030,TRUE,0,4786581,1/11/19 6:08
36857254,TRUE,28,4786604,1/11/19 6:50
17165370,TRUE,43,4786607,1/22/19 21:09
36859627,TRUE,0,4786621,1/12/19 11:12
36859744,TRUE,0,4786631,1/11/19 7:02
36859839,FALSE,0,4786636,1/11/19 8:04
36859841,FALSE,0,4786637,1/11/19 8:04
36859842,FALSE,0,4786638,1/11/19 8:04
36859843,FALSE,0,4786639,1/11/19 8:05
36859844,FALSE,0,4786640,1/11/19 8:04
36859845,FALSE,0,4786641,1/11/19 8:04
36859846,FALSE,0,4786642,1/11/19 8:05
36860011,FALSE,0,4786651,1/11/19 7:27
36860211,FALSE,0,4786666,2/8/19 3:13
36860281,FALSE,0,4786673,1/12/19 10:00
23855216,TRUE,1,4786725,1/11/19 8:38
36861030,TRUE,0,4786727,1/11/19 8:57
36861048,TRUE,6,4786731,1/11/19 8:44
36861318,TRUE,0,4786753,1/11/19 9:11
36861590,TRUE,6107,4786786,1/11/19 9:22
36861834,TRUE,47,4786808,1/14/19 9:39
36861325,TRUE,0,4786811,1/11/19 9:46
36862644,TRUE,986,4786886,1/11/19 11:07
36862812,TRUE,754,4786902,1/11/19 11:12
36862855,TRUE,1,4786914,1/11/19 11:14
36863036,TRUE,21,4786929,1/11/19 11:12
36862727,TRUE,0,4786930,1/11/19 11:18
36863469,FALSE,0,4786986,1/11/19 12:21
36564325,TRUE,137,4786989,1/11/19 15:54
36863523,TRUE,0,4786990,1/11/19 12:04
36863311,TRUE,119,4786994,1/11/19 11:59
36863775,TRUE,0,4787017,1/11/19 12:23
36863883,TRUE,5,4787027,1/11/19 15:02
36863943,FALSE,0,4787031,1/11/19 13:42
36864010,TRUE,0,4787041,1/11/19 12:53
36864143,TRUE,0,4787049,1/11/19 13:05
36864339,TRUE,0,4787067,1/11/19 15:28
36864158,TRUE,15,4787068,1/11/19 13:11
36864343,TRUE,74,4787069,1/11/19 13:08
36864424,TRUE,0,4787075,1/11/19 13:16
36864558,TRUE,0,4787084,1/11/19 13:35
36864574,TRUE,16,4787087,1/12/19 5:53
36864940,FALSE,0,4787113,1/11/19 15:05
36865169,TRUE,38,4787136,1/11/19 15:07
36865449,TRUE,1,4787168,1/11/19 14:44
36865539,TRUE,0,4787174,1/11/19 15:08
36865765,TRUE,42,4787192,1/11/19 15:14
36865925,TRUE,19,4787211,1/11/19 15:32
36866081,TRUE,3,4787224,1/11/19 15:59
36866085,TRUE,0,4787225,1/11/19 15:41
36866351,TRUE,0,4787256,1/11/19 16:20
36866574,TRUE,102,4787282,1/11/19 17:07
36866560,TRUE,214,4787283,1/14/19 11:16
30926806,TRUE,262,4787287,1/11/19 16:30
36866600,TRUE,1,4787288,1/11/19 16:35
36509829,TRUE,0,4787291,1/11/19 16:37
36866586,TRUE,1,4787307,1/11/19 16:50
36867022,FALSE,0,4787330,1/11/19 17:36
36867118,TRUE,2,4787337,1/11/19 17:40
21434090,TRUE,6,4787341,1/11/19 17:41
36867140,FALSE,0,4787345,1/12/19 5:34
36867192,TRUE,0,4787346,1/11/19 17:37
36867226,TRUE,0,4787351,1/11/19 17:38
36867304,TRUE,1,4787359,1/11/19 17:33
36867532,TRUE,0,4787393,1/11/19 17:55
36867487,FALSE,0,4787396,1/11/19 18:08
36867471,TRUE,136,4787408,1/29/19 10:34
36867691,TRUE,538,4787414,1/11/19 18:10
36867790,FALSE,0,4787423,1/11/19 18:19
36868000,TRUE,1,4787449,1/11/19 18:49
36868334,TRUE,4,4787488,1/22/19 14:25
36868260,TRUE,10,4787517,1/14/19 5:51
36868230,TRUE,33,4787521,1/11/19 19:39
36337427,TRUE,6,4787529,1/12/19 15:02
36868921,TRUE,2,4787536,1/14/19 15:11
36868972,TRUE,0,4787543,1/11/19 20:05
36695421,TRUE,0,4787544,1/11/19 20:07
36869572,TRUE,5,4787589,1/11/19 21:29
36839820,TRUE,0,4787645,1/11/19 21:54
36870155,FALSE,0,4787654,1/11/19 21:44
10440041,TRUE,0,4787661,1/11/19 21:58
36870039,TRUE,19,4787664,1/15/19 16:35
36870299,TRUE,105,4787676,1/11/19 22:14
36871447,TRUE,0,4787823,1/11/19 23:55
36721650,TRUE,0,4787834,1/12/19 2:22
36871797,FALSE,0,4787856,1/12/19 0:29
36872081,TRUE,0,4787880,1/12/19 6:20
36872349,TRUE,52,4787904,2/1/19 2:45
36872375,FALSE,0,4787907,1/12/19 1:58
36872544,FALSE,0,4787920,1/15/19 17:45
36872604,FALSE,0,4787931,1/12/19 20:18
36872614,TRUE,0,4787932,1/12/19 2:21
36872729,TRUE,268,4787946,1/12/19 2:06
36872793,TRUE,7,4787952,1/12/19 2:37
36872896,TRUE,20,4787969,1/23/19 9:22
36872984,TRUE,0,4787976,1/12/19 2:38
36873903,TRUE,1,4788050,1/12/19 4:32
36873730,TRUE,0,4788051,1/12/19 7:35
36874092,FALSE,0,4788065,1/12/19 4:35
36874272,TRUE,919,4788087,1/12/19 4:53
36874293,FALSE,0,4788091,1/12/19 5:00
36856430,TRUE,3944,4788095,1/12/19 5:05
36874635,TRUE,2,4788126,1/12/19 5:29
36874681,TRUE,2,4788129,1/12/19 6:19
36874702,TRUE,203,4788132,1/12/19 6:34
36874770,TRUE,0,4788139,1/12/19 5:51
36874776,TRUE,0,4788144,1/12/19 5:42
36874931,TRUE,1,4788154,1/12/19 9:06
36874968,TRUE,0,4788162,1/12/19 6:11
36875038,TRUE,0,4788165,1/12/19 9:41
36875249,TRUE,0,4788189,1/12/19 6:33
36875252,TRUE,0,4788190,1/13/19 1:13
36875364,TRUE,0,4788199,1/12/19 6:50
14714459,TRUE,0,4788207,1/12/19 6:25
36875482,FALSE,0,4788213,1/12/19 6:40
36875710,TRUE,0,4788231,1/12/19 7:05
36875660,FALSE,0,4788232,1/12/19 6:55
36876178,TRUE,1,4788275,1/12/19 7:43
36875701,TRUE,9,4788277,1/12/19 8:32
29082252,TRUE,1,4788278,1/12/19 7:34
36876619,TRUE,3,4788307,1/12/19 8:52
36876608,TRUE,3,4788308,1/12/19 8:28
36876841,TRUE,24,4788338,1/12/19 8:24
36876895,TRUE,30,4788347,1/12/19 8:48
36876989,TRUE,68,4788350,1/12/19 8:45
36871424,TRUE,13,4788360,1/20/19 13:20
36877714,TRUE,0,4788426,1/12/19 9:28
36866575,TRUE,8,4788435,1/12/19 9:41
36877819,TRUE,0,4788436,1/12/19 9:54
36878081,TRUE,0,4788456,1/12/19 18:59
36878083,TRUE,0,4788457,1/12/19 10:04
36878346,TRUE,2,4788481,1/12/19 10:31
36865322,TRUE,0,4788487,1/12/19 10:13
36878690,TRUE,1,4788512,1/12/19 10:34
36878749,FALSE,0,4788516,1/12/19 12:29
36878896,TRUE,57,4788524,1/13/19 12:28
36860922,TRUE,2,4788526,1/12/19 11:04
36878983,TRUE,0,4788538,1/12/19 10:54
36879551,TRUE,0,4788587,1/12/19 13:28
36879557,TRUE,8,4788589,1/12/19 11:44
36879662,FALSE,0,4788605,1/12/19 11:47
36879698,TRUE,6,4788608,1/12/19 11:58
36879806,TRUE,0,4788624,1/12/19 11:55
36880186,TRUE,0,4788658,1/12/19 13:22
36880412,TRUE,2,4788670,1/14/19 10:23
36880426,TRUE,0,4788677,1/12/19 13:57
36880539,TRUE,3,4788678,1/12/19 15:08
36880594,FALSE,0,4788694,1/12/19 13:14
36880819,FALSE,0,4788718,1/12/19 13:19
36880888,TRUE,0,4788728,1/12/19 14:30
36764828,TRUE,0,4788731,1/12/19 14:50
36880902,FALSE,0,4788732,1/12/19 14:42
36881027,TRUE,5,4788751,1/12/19 13:47
36881270,TRUE,1,4788788,1/12/19 14:10
10279776,TRUE,1,4788802,1/12/19 14:07
36881704,FALSE,0,4788839,1/12/19 14:35
36881719,TRUE,0,4788842,1/12/19 14:43
36881861,TRUE,8,4788864,1/12/19 15:15
36881865,TRUE,141,4788875,1/12/19 15:28
36882036,TRUE,3,4788881,1/12/19 15:14
36882482,TRUE,3,4788932,1/12/19 16:20
36882481,TRUE,4,4788936,2/20/19 5:05
36882508,TRUE,1,4788938,1/12/19 15:41
36882719,TRUE,2,4788955,1/12/19 16:39
36882255,TRUE,1,4788963,1/12/19 16:16
36882970,TRUE,1,4788979,1/12/19 16:22
36883139,TRUE,0,4789008,1/13/19 15:05
36883276,TRUE,0,4789012,1/12/19 16:50
36883337,TRUE,1,4789023,1/12/19 16:59
36864745,TRUE,4,4789034,1/12/19 23:45
36883255,TRUE,896,4789036,1/12/19 17:04
36883442,TRUE,0,4789042,1/12/19 17:04
36884127,TRUE,1,4789099,1/12/19 18:18
36884494,TRUE,256,4789125,1/13/19 9:44
36884527,TRUE,91,4789128,1/12/19 19:01
36884781,TRUE,172,4789163,1/12/19 19:02
36884894,TRUE,2,4789169,1/13/19 19:01
36884901,TRUE,6,4789173,1/12/19 19:13
36884943,TRUE,0,4789177,1/12/19 19:19
27627685,TRUE,46,4789192,1/28/19 22:53
36885262,TRUE,1,4789207,1/12/19 19:57
36886135,TRUE,0,4789283,1/12/19 21:15
36886159,TRUE,0,4789287,1/12/19 20:43
36886216,FALSE,0,4789291,1/27/19 14:45
36886308,TRUE,0,4789299,1/12/19 21:18
36886339,TRUE,1,4789308,1/13/19 18:44
36886724,FALSE,0,4789338,1/21/19 11:37
36886801,FALSE,0,4789347,1/12/19 22:37
36886895,TRUE,0,4789360,1/12/19 21:51
36886918,TRUE,7,4789364,1/13/19 2:40
36887127,TRUE,3,4789385,1/15/19 9:43
36887180,TRUE,1,4789386,1/12/19 22:34
36887225,TRUE,577,4789396,1/14/19 6:09
36887436,TRUE,0,4789417,1/12/19 23:20
36887219,FALSE,0,4789451,1/12/19 23:08
36888703,TRUE,391,4789561,4/1/19 21:45
36888669,TRUE,0,4789564,1/13/19 0:57
36888807,TRUE,0,4789568,1/13/19 1:02
36888883,FALSE,0,4789572,1/13/19 18:35
36889410,FALSE,0,4789619,1/15/19 12:55
36889625,TRUE,7,4789644,1/13/19 3:14
36889729,FALSE,0,4789652,1/15/19 6:45
36889731,TRUE,1,4789655,1/13/19 3:09
36890128,TRUE,90,4789697,1/13/19 3:51
36890050,TRUE,89,4789698,1/13/19 3:44
36853715,TRUE,4,4789711,1/13/19 4:01
36890474,TRUE,0,4789717,1/13/19 4:08
36891376,TRUE,36,4789790,1/13/19 5:48
36891551,FALSE,0,4789816,3/12/19 1:36
36891604,TRUE,0,4789817,1/13/19 6:08
36891695,FALSE,0,4789829,1/13/19 6:01
36891706,FALSE,0,4789834,1/13/19 6:13
36891737,TRUE,208,4789837,1/13/19 6:09
36891919,FALSE,0,4789851,1/13/19 6:17
36891947,TRUE,0,4789853,1/13/19 6:25
36892005,FALSE,0,4789857,1/13/19 6:42
36892026,FALSE,0,4789859,1/13/19 6:33
36880025,TRUE,23,4789860,1/13/19 6:26
36892076,FALSE,0,4789865,1/13/19 6:30
36892179,TRUE,271,4789886,1/13/19 6:42
36892250,TRUE,0,4789891,1/13/19 6:56
36892345,TRUE,0,4789906,1/13/19 6:54
36892342,TRUE,172,4789909,1/13/19 7:00
36892456,TRUE,101,4789918,1/13/19 7:09
36892572,FALSE,0,4789924,1/13/19 7:07
36892588,TRUE,1,4789925,1/17/19 9:00
36892756,TRUE,0,4789940,1/13/19 7:24
36892827,TRUE,5,4789947,1/13/19 20:26
36892864,TRUE,0,4789949,1/13/19 8:04
36893055,TRUE,2,4789976,1/13/19 7:54
36893415,TRUE,1,4790000,1/13/19 8:16
36893532,FALSE,0,4790012,1/13/19 8:27
36893849,FALSE,0,4790039,1/13/19 8:44
36894095,TRUE,2,4790057,1/15/19 11:15
36894413,TRUE,0,4790085,1/13/19 9:26
36894374,FALSE,0,4790092,1/16/19 10:35
36894546,TRUE,1,4790100,1/13/19 9:38
36894561,FALSE,0,4790102,1/15/19 3:32
36894521,TRUE,1,4790108,1/13/19 9:45
36894626,TRUE,47,4790111,2/25/19 4:37
36894698,TRUE,0,4790118,1/13/19 9:49
36894826,TRUE,42,4790130,1/13/19 10:00
36894884,FALSE,0,4790139,1/13/19 9:57
36753773,TRUE,8,4790148,1/14/19 10:59
36895237,TRUE,0,4790193,1/13/19 13:34
36887980,TRUE,17,4790221,1/13/19 10:38
36895393,TRUE,18,4790226,1/13/19 10:54
36895529,FALSE,0,4790252,1/13/19 11:54
36895616,FALSE,0,4790261,1/24/19 13:21
36895731,TRUE,1,4790279,1/13/19 11:19
36895910,TRUE,2168,4790309,1/18/19 12:48
36895904,TRUE,0,4790312,1/13/19 11:13
36895938,TRUE,7,4790313,1/13/19 11:12
36896031,TRUE,0,4790324,1/13/19 12:55
30090164,TRUE,51,4790336,1/14/19 14:10
36896802,TRUE,0,4790402,1/13/19 12:18
36896946,TRUE,1,4790414,1/13/19 12:26
36896940,TRUE,1329,4790419,1/13/19 13:02
36897357,TRUE,0,4790467,1/13/19 13:22
36897914,TRUE,8,4790529,1/13/19 13:58
32579665,TRUE,1,4790533,1/13/19 13:46
36898242,TRUE,0,4790561,1/13/19 15:04
36898472,TRUE,0,4790577,1/13/19 16:46
36898359,TRUE,2,4790583,1/14/19 11:04
36898388,TRUE,321,4790588,1/13/19 15:31
36898582,TRUE,0,4790591,1/13/19 14:35
36898929,TRUE,0,4790628,1/13/19 15:02
36899015,TRUE,0,4790643,1/13/19 15:11
33276522,TRUE,1039,4790655,1/22/19 11:45
36899136,FALSE,0,4790659,1/13/19 15:16
36899091,TRUE,4,4790677,1/13/19 15:31
36899339,TRUE,0,4790679,1/13/19 15:36
36899322,TRUE,3,4790682,1/23/19 20:35
36899427,FALSE,0,4790690,1/13/19 15:36
36899739,TRUE,25,4790717,1/13/19 16:03
36899905,TRUE,0,4790731,1/13/19 16:17
36864069,TRUE,41,4790742,1/13/19 18:16
36900087,TRUE,0,4790749,1/13/19 16:42
36900127,TRUE,4,4790751,1/13/19 16:59
36900181,TRUE,1,4790763,4/1/19 22:05
36900221,TRUE,0,4790765,1/13/19 16:37
36900295,TRUE,22,4790777,1/13/19 17:07
36900435,TRUE,2,4790789,1/13/19 16:53
36900682,TRUE,8,4790810,1/13/19 17:19
36900603,TRUE,150,4790811,1/20/19 10:36
36900723,FALSE,0,4790812,1/13/19 17:33
36901013,TRUE,1,4790841,1/13/19 18:45
36901073,TRUE,38,4790843,2/12/19 19:10
36901577,TRUE,0,4790886,1/13/19 18:16
36901628,TRUE,0,4790891,1/13/19 18:28
36901798,TRUE,0,4790903,3/13/19 13:32
36901482,TRUE,36,4790907,1/13/19 19:06
36901908,TRUE,4,4790916,1/13/19 18:55
36902198,TRUE,0,4790938,2/5/19 17:18
36902259,TRUE,1515,4790939,3/8/19 22:58
24372990,TRUE,55,4790947,1/14/19 13:44
36902478,TRUE,0,4790954,1/13/19 19:20
36902853,TRUE,2,4790989,1/13/19 19:43
36902882,FALSE,0,4790995,1/13/19 19:48
27051032,TRUE,4,4790999,1/21/19 17:07
36902970,TRUE,1,4791012,1/13/19 20:08
36902972,TRUE,0,4791013,1/13/19 19:54
36903119,FALSE,0,4791029,1/13/19 20:16
36903289,TRUE,4,4791040,1/13/19 20:08
36903370,TRUE,0,4791048,1/13/19 20:38
36903412,TRUE,4,4791049,1/23/19 21:03
36903541,TRUE,0,4791065,1/13/19 20:56
36903789,FALSE,0,4791094,1/13/19 20:41
36903827,TRUE,837,4791098,1/13/19 20:51
36903901,TRUE,0,4791102,1/14/19 12:13
36904332,TRUE,0,4791128,1/13/19 21:57
36904402,TRUE,0,4791134,1/14/19 11:53
36904650,FALSE,0,4791146,1/13/19 21:55
36904699,TRUE,0,4791150,1/13/19 22:06
36904725,FALSE,0,4791152,1/13/19 22:03
36904840,TRUE,0,4791161,1/16/19 9:10
36904871,FALSE,0,4791167,1/13/19 22:25
36904934,TRUE,15,4791174,1/13/19 22:51
36904938,FALSE,0,4791175,1/13/19 22:23
36905051,FALSE,0,4791186,1/13/19 22:34
36905120,TRUE,0,4791194,1/13/19 22:44
36905348,TRUE,0,4791205,1/13/19 23:12
36905191,TRUE,0,4791225,1/13/19 23:24
36905538,TRUE,99,4791229,1/13/19 23:10
36905693,TRUE,3,4791244,1/13/19 23:32
36905793,TRUE,0,4791259,1/13/19 23:37
36905825,TRUE,100,4791263,1/13/19 23:39
35063514,TRUE,0,4791265,1/13/19 23:40
36905965,FALSE,0,4791275,1/14/19 0:08
36905823,TRUE,0,4791282,1/14/19 0:06
36906228,TRUE,0,4791300,1/14/19 0:19
36906242,TRUE,27,4791302,1/14/19 0:22
36906328,FALSE,0,4791308,1/14/19 0:30
36906431,TRUE,0,4791319,1/14/19 0:55
36906683,TRUE,3,4791345,1/14/19 13:20
36906688,TRUE,36,4791346,1/14/19 1:07
36906694,TRUE,1,4791347,1/14/19 1:13
36906511,TRUE,13,4791354,1/14/19 1:24
36906822,TRUE,0,4791366,1/14/19 1:26
34512781,TRUE,8,4791375,3/26/19 21:20
36907093,TRUE,1,4791384,1/14/19 1:48
36907160,TRUE,0,4791388,1/14/19 2:08
36907217,TRUE,178,4791390,1/14/19 2:08
35063643,FALSE,0,4791427,1/14/19 2:55
35065543,FALSE,0,4791455,1/14/19 3:16
36908091,FALSE,0,4791473,1/14/19 3:38
36908137,TRUE,0,4791479,1/14/19 3:46
36908257,TRUE,29,4791482,1/14/19 4:49
36908254,TRUE,0,4791484,1/14/19 3:49
36908349,FALSE,0,4791496,1/14/19 13:24
36908332,TRUE,537,4791500,1/14/19 13:12
36908444,TRUE,7,4791506,1/14/19 17:10
36908934,FALSE,0,4791548,1/14/19 5:06
36909003,TRUE,3,4791552,1/14/19 5:01
36909170,TRUE,0,4791580,1/14/19 6:11
36909306,TRUE,0,4791581,1/14/19 5:25
36909330,FALSE,0,4791585,1/14/19 5:26
36909347,TRUE,0,4791588,1/14/19 5:35
36909345,TRUE,0,4791589,1/14/19 5:30
36909489,FALSE,0,4791607,1/14/19 5:53
36909814,TRUE,22,4791625,1/14/19 6:15
