seller_id,fees_paid,membership_paid,profit_estimate,value_em
37344505,0,0,-0.13,0
37344615,0,0,-0.02,0
37344716,0,0,-0.11,0
37344916,0,0,0,0
37344930,0,0,0,0
37344962,0,0,-0.34,0
37345140,0,0,-0.03,0
37345332,0,0,0,0
37345542,0,0,-0.08,0
37345602,0,0,0,0
37345681,0,0,0,0
37345691,0,0,0,0
37345812,0,0,0,0
37346014,0,0,0,0
37346041,0,0,0,0
37346048,0,0,0,0
37346083,0,0,0,0
37346105,0,0,0,0
37346184,0,0,0,0
37346188,0,40,39.97,0
37346366,0,0,-0.1,0
37346374,6.51,0,-14.96,1
37346423,0,0,-0.82,0
37346494,0,0,0,0
37346693,0,0,-0.08,0
37347158,0,0,0,0
37347189,0,0,0,0
37347394,0,0,0.64,0
37347426,0,0,0,0
37347469,89.21,0,34.37,1
37347627,0,0,0,0
37347894,0,0,0,0
37348011,0,0,0,0
37348021,0,0,0,0
37348075,0,0,-0.03,0
37348087,0,0,-0.14,0
37348101,0,0,0,0
37348466,0,0,-0.11,0
37348519,0,0,0,0
37348997,0,0,0,0
37349066,0,0,0,0
37349076,0,0,-0.95,0
37349226,0,0,0,0
37349286,0,0,0,0
37349407,0,0,0,0
37349457,0,0,-1.02,0
37349734,0,0,0,0
37349762,0,0,-0.09,0
37349777,0,0,0,0
37349817,0,0,0,0
37349962,0,0,0,0
37350050,0,0,-2.57,0
37350297,0,0,0,0
37350316,0,0,0,0
37350501,0,0,0,0
37350589,0,0,0,0
37350592,0,0,0,0
37350638,0,0,-0.17,0
37350648,0,0,0,0
37350828,0,0,0,0
37350890,0,0,0,0
37351070,0,0,0,0
37352077,0,0,-0.52,0
37352424,0,0,-3.79,0
37352779,0,0,0,0
37352936,0,0,0,0
37352977,0,290,288.31,0
37353178,0,0,0,0
37353225,0,0,0,0
37353343,0,0,0,0
37354129,0,0,0.9,2
37354140,0,0,0,0
37354384,0,0,0,0
37354385,0,0,0,0
37354430,0,0,-0.01,0
37354578,0,0,0,0
37354647,0,0,0,0
37355111,93.67,0,85.8,1
37355229,0,0,-0.02,0
37355233,0,0,0,0
37355598,0,0,0,0
37355859,0,0,0,0
37355955,0,0,0,0
37356051,0,0,-0.05,0
37356249,0,0,0,0
37356335,0,0,-0.06,0
37356488,0,0,0,0
37356838,0,40,39.86,0
37356857,0,0,-0.05,0
37356995,0,0,0,0
37357063,0,40,40,0
37357763,0,0,0,0
37357963,0,0,0,0
37357992,0,0,0,0
37358210,0,0,-0.02,0
37358215,0,0,0,0
37358338,0,0,0.12,0
37358478,0,0,0,0
37358528,0,0,0,0
37358583,17.81,0,13.96,1
37358607,0,0,0,0
37358795,0,0,0,0
37359199,0,0,0,0
37359220,0,0,0,0
37359517,0,0,0,0
37359638,0,0,0,0
37359686,0,0,-28.3,0
37360016,0,0,0,0
37360050,0,0,0,0
37360114,0,0,0,0
37360170,0,0,0,0
37360228,0,0,0,0
37360238,0,0,0,0
37360363,0,0,0,0
37360420,0,0,0,0
37360500,0,0,-5.11,2
37360571,0,0,-3.77,0
37360637,0,0,0,0
37360741,0,0,0,0
37360986,0,0,0,0
37361121,0,0,0,0
37361169,0,0,0,0
37361209,0,0,0,0
37361237,0,0,0,0
37361543,0,0,0,0
37361585,0,0,0,0
37361725,0,0,0,0
37362002,0,0,0,0
37362075,0,0,0,0
37362239,0,0,-0.01,0
37362318,0,0,-0.27,0
37362330,0,140,140,0
37362757,0,0,0,0
37363196,0,0,0,0
37363648,0,0,-25.94,0
37363715,0,0,0,0
37363939,0,0,-0.18,0
37363990,7.27,0,-0.62,2
37364152,0,0,0,0
37364181,0,0,0,0
37364265,0,0,0,0
37364354,0,0,-0.11,0
37364516,0,0,0,0
37364604,0,0,-0.05,0
37364668,52.34,20,-91.23,1
37364680,0,0,0,0
37364849,0,0,-0.22,0
37365003,0,0,0,0
37365297,0,0,0,0
37365381,0,0,0,0
37365435,0,0,0,0
37365669,0,0,0,0
37365858,0,0,0,0
37365902,0,0,-0.02,0
37366100,0,0,0,0
37366216,0,0,0,0
37366431,0,0,-0.12,0
37366773,0,0,0,0
37366836,0,0,0,0
37367021,0,0,0,0
37367236,0,0,0,0
37367259,0,0,0,0
37367428,0,0,0,0
37367821,0,0,0,0
37367955,0,0,0,0
37367986,0,0,-0.05,0
37368141,0,0,0,0
37368245,0,0,0,0
37368480,0,0,0,0
37368728,0,0,0,0
37368730,0,0,0,0
37369049,0,0,-0.3,0
37369175,0,0,-2.18,0
37369205,0,0,0,0
37369353,0,0,0,0
37369364,31.49,0,80.48,1
37369371,0,0,-0.28,0
37369552,0,0,0,0
37369783,0,0,0,0
37369800,0,0,0,0
37369837,0,0,0,0
37369876,0,0,0,0
37370197,0,0,0,0
37370302,0,0,0,0
37370417,0,0,0,0
37370515,0,0,0,0
37370532,0,0,-1.26,0
37370596,5.79,0,-0.15,0
37370612,0,0,0,0
37370859,0,0,0,0
37370953,0,0,0,0
37370996,0,140,139.99,0
37371087,0,0,0,0
37371096,0,0,0,0
37371123,0,0,-0.06,0
37371329,0,0,0,0
37371498,0,0,0,0
37371564,0,0,0,0
37371717,0,0,-0.09,0
37371743,0,0,0,0
37371830,0,0,0,0
37371920,0,0,0,0
37372064,0,0,0,0
37372126,0,0,-0.01,0
37372234,0,0,0,0
37372613,0,0,0,0
37372831,0,0,0,0
37372901,0,0,-0.06,0
37373048,0,0,0,0
37373074,0,0,0,0
37373342,0,0,0,0
37373347,0,0,0,0
37373539,0,0,0,0
37373737,0,0,0,0
37373844,0,0,0,0
37374023,0,0,0,0
37374086,0,0,0,0
37374106,0,0,0,0
37374303,0,0,0,0
37374469,12.31,0,9.16,0
37374604,0,0,-0.01,0
37374621,0,0,0,0
37374697,0,0,0,0
37374852,0,0,-0.25,0
37374890,0,0,0,0
37374932,0,0,0,0
37375081,0,0,1.58,0
37375142,0,0,0,0
37375375,0,0,0,2
37375493,0,0,-2.68,0
37375536,0,0,0,0
37375804,0,0,0,0
37376119,0,0,0,0
37376484,0,0,0,0
37376506,0,0,0,0
37376586,0,0,-0.71,0
37376732,0,0,0,0
37376893,0,0,0,0
37376961,0,0,0,0
37377060,0,0,0,0
37377278,0,0,0,0
37377579,0,0,0,0
37377599,0,140,140,0
37377625,0,0,0,0
37377708,0,0,0,0
37377862,0,0,-0.26,0
37377898,0,0,0,0
37378172,0,0,-0.14,0
37378393,0,0,0,0
37378533,0,0,0,0
37378607,0,0,0,0
37378786,0,0,0,0
37378937,0,0,0,0
37379661,0,0,1.67,1
37379748,0,0,-0.02,0
37380418,8.37,0,4.31,1
37380425,0,0,0,0
37380917,0,0,0,0
37381120,0,0,-1.45,0
37381587,0,0,0,0
37381607,0,0,-0.92,0
37382133,0,0,0,0
37382139,0,0,0,0
37382316,0,0,0,0
37382600,0,0,0,0
37382697,0,0,-0.15,0
37382820,47.3,0,-63.43,1
37382825,0,0,0,0
37382833,0,0,0,0
37382940,0,0,0,0
37383070,0,0,0,0
37383145,0,0,0,0
37383277,3.52,0,3.42,1
37383297,0,0,0,0
37383343,9,290,293.31,0
37383392,0,0,-0.34,0
37383474,0,0,0,0
37383618,0,0,0,0
37383654,0,0,0,0
37383679,0,0,0,0
37383696,0,0,0,0
37383698,0,0,-0.04,0
37383707,0,0,0,0
37383723,0,0,0,0
37383768,0,0,-0.37,0
37383838,0,80,79.9,0
37383849,0,0,-1.44,1
37383851,0,0,0,0
37383852,0,0,0,0
37384058,0,0,-1.16,2
37384073,0,0,0,0
37384277,0,0,0,0
37384332,0,0,0,0
37384455,0,0,0,0
37384544,0,0,0,0
37384554,0,0,0,0
37384561,0,0,0,0
37384565,0,0,0,0
37384671,0,0,-0.01,0
37384681,0,0,0,0
37384796,0,0,0,0
37385011,0,0,-7.55,0
37385262,0,0,0,0
37385452,0,0,0,0
37385852,0,40,39.96,0
37385864,0,0,0,0
37385882,0,0,-1.81,0
37386054,0,0,0,0
37386231,0,0,0,0
37386375,0,0,-6.15,0
37386660,0,0,0,0
37387329,0,0,0,0
37387475,0,0,0,0
37387985,0,0,0,0
37388022,0,0,-2.01,0
37388056,0,0,-0.03,0
37388141,0,0,0,0
37388743,0,0,0,0
37388752,0,0,0,0
37388860,0,0,-0.01,0
37388872,0,0,0,0
37388901,0,0,0,0
37388930,0,0,0,0
37388961,0,0,0,0
37388968,0,0,0,0
37389090,0,0,0,0
37389134,0,0,0,0
37389163,0,0,0,0
37389298,0,0,0,0
37389577,0,0,-0.01,0
37389654,0,0,-0.67,0
37389658,0,0,0,0
37389738,0,0,0,0
37389959,0,0,0,0
37390012,0,0,0,0
37390410,0,0,0,0
37390516,0,0,0,0
37390578,0,0,0,0
37390655,0,0,0,0
37390773,0,0,0,0
37390817,0,0,0,0
37390820,0,0,-0.04,0
37391018,0,0,0,0
37391051,0,0,0,0
37391184,0,0,0,0
37391261,0,0,-0.31,0
37391339,0,0,0,0
37391667,0,0,0,0
37391716,0,0,0,0
37391775,0,0,0,0
37391990,0,0,-0.02,0
37392348,0,140,140,0
37392946,0,0,0,0
37393119,0,0,0,0
37393349,0,0,0,0
37393557,0,0,0,0
37393876,0,0,0,0
37394054,0,0,-0.03,0
37394104,0,0,0,0
37394186,0,0,0,0
37394341,0,0,0,0
37394444,0,0,0,0
37394541,0,0,0,0
37394580,0,0,0,0
37394919,0,0,0,0
37395075,0,0,0,0
37395090,0,0,0,0
37395176,0,0,-0.03,0
37395411,0,0,-2.99,1
37395525,0,0,-5.56,0
37395553,0,0,-0.18,0
37395620,0,0,0,0
37395917,0,0,0,0
37396092,0,0,0,0
37396159,0,0,0,0
37396189,0,0,0,0
37396271,0,0,0,0
37396347,0,0,0,0
37396431,0,0,0,0
37396653,0,0,0,0
37396690,0,0,0,0
37397229,0,0,0,0
37397697,0,0,0,0
37397725,0,0,0,0
37397763,0,0,-1.61,1
37398113,0,0,-1.92,0
37398486,0,0,0,0
37398495,0,0,0,0
37398500,0,0,0,0
37398514,0,0,0,0
37398526,0,0,0,0
37398546,0,0,0,0
37398555,0,0,0,0
37398565,0,0,0,0
37398570,0,0,0,0
37398577,0,0,0,0
37398755,0,0,0,0
37398846,0,0,-0.29,0
37398860,0,0,0,0
37399017,0,0,0,0
37399172,0,0,-0.23,0
37399416,0,0,-0.31,0
37399429,0,0,0,0
37399521,0,0,0,0
37399522,0,0,0,0
37399614,0,0,0,0
37399740,0,0,0,0
37399812,0,0,0,0
37400082,0,0,0,0
37400207,0,0,0,0
37400211,0,0,0,0
37400319,28.77,0,27.31,1
37400321,0,0,0,0
37400474,0,0,-0.07,0
37400606,5.51,0,-6.06,1
37400830,0,0,0,0
37400898,0,0,0,0
37401003,0,0,-0.64,0
37401025,0,0,0,0
37401399,0,0,-19.32,0
37401524,0,0,-0.06,0
37401939,0,0,0,0
37401982,0,0,0,0
37401987,0,0,-0.1,0
37402017,0,0,-0.23,0
37402474,0,0,0,0
37402479,0,0,0,0
37402593,0,0,0,0
37402849,0,0,-0.32,0
37402977,0,0,0,0
37403133,0,0,0,0
37403182,0,0,-0.06,0
37403189,0,0,-0.02,0
37403369,0,0,0,0
37403715,0,0,0,0
37403724,0,0,0,0
37403821,0,0,0,0
37403914,0,0,0,0
37404013,0,0,0,0
37404091,0,0,0,0
37404200,0,0,-0.1,0
37404237,0,0,-5.25,0
37404501,0,0,0,0
37404929,0,0,-0.12,0
37405083,0,0,0,0
37405114,0,0,0,0
37405238,0,0,-0.27,0
37405387,0,0,0,0
37405479,0,0,-0.59,0
37405498,0,0,0,0
37405526,0,0,0,0
37405587,0,0,0,0
37405673,0,0,-0.41,0
37405689,0,0,0,0
37405799,0,0,0,0
37405922,0,0,0,0
37406091,0,0,0,0
37406199,0,0,0,0
37406246,0,0,-5.67,2
37406448,0,0,-0.06,0
37406685,0,0,0,0
37406702,0,0,-0.01,0
37406741,0,0,0.33,0
37406895,0,0,0,0
37406938,0,0,-0.27,0
37407052,3.15,0,-0.42,2
37407314,0,0,0,0
37407337,0,0,0,0
37407403,0,0,0,0
37407409,0,0,0,0
37407544,0,0,0,0
37407691,0,0,-0.05,0
37408195,0,0,0,0
37408206,0,0,0,0
37408363,0,0,0,0
37408376,0,0,0,0
37408773,0,0,0,0
37408782,0,0,0,0
37408790,4.49,40,30.69,1
37408865,0,0,-0.03,0
37409020,0,0,-0.17,0
37409055,10.33,0,5.27,1
37409164,0,0,-0.08,0
37409504,0,0,-0.02,0
37409614,0,0,0,0
37409697,10,0,-44.18,1
37409750,0,0,-0.03,0
37409822,0,0,0,0
37409952,0,0,0,0
37410036,0,0,0,0
37410139,0,0,-0.16,0
37410721,0,0,0,0
37410951,0,0,0,0
37410991,0,0,0,0
37411506,60.53,290,341.16,1
37411787,0,0,0,0
37412058,0,40,39.82,0
37412327,0,0,0,0
37412927,0,40,39.92,0
37412983,0,0,0,0
37412999,0,0,-0.01,0
37413037,0,0,0,0
37413093,0,0,0,0
37413592,0,0,0,0
37413696,0,0,-0.17,0
37413718,0,0,-0.01,0
37413815,0,0,0,0
37413853,0,0,-0.05,0
37414004,0,0,-1.25,0
37414977,0,0,0,0
37415163,0,0,0,0
37415276,0,0,0,0
37415288,0,0,0,0
37415379,0,0,-0.03,0
37416063,0,0,0,0
37416146,0,0,0,0
37416369,0,0,0,0
37416429,0,0,0,0
37416527,0,0,0,0
37416552,0,0,0,0
37416768,0,20,19.73,0
37416807,0,0,0,0
37417221,0,0,0,0
37417262,0,0,-1.06,1
37417393,0,0,-3.13,0
37417715,0,0,0,0
37418008,0,0,0,0
37418380,0,0,-1.35,0
37418606,0,0,0,0
37418635,1.29,0,0.98,0
37418853,0,0,0,0
37418865,0,0,0,0
37418874,0,0,0,0
37418884,0,0,0,0
37418893,0,0,0,0
37418899,0,0,0,0
37418902,0,0,0,0
37418908,0,0,0,0
37418920,0,0,0,0
37418934,0,0,0,0
37418945,0,0,0,0
37419037,24.46,0,10.54,1
37419044,0,0,0,0
37419049,0,0,0,0
37419096,0,0,0,0
37419265,0,0,0,0
37419743,0,0,0,0
37419874,0,0,0,0
37419976,0,0,0,0
37420102,0,0,0.8,0
37420248,21.43,0,18.05,1
37420340,0,0,0,0
37420375,9.9,0,9.29,0
37420625,0,200,200,0
37420738,0,0,0,0
37420970,0,0,0,0
37421023,0,0,-0.06,0
37421096,0,0,0,0
37421345,0,0,0,0
37421574,0,0,0,0
37421829,0,0,0,0
37421855,21.68,40,-25.51,1
37421930,0,0,0,0
37422358,0,0,0,0
37422481,0,0,0,0
37422520,0,0,0,0
37422786,0,0,0,0
37422904,0,40,40,0
37423208,0,0,0,0
37423558,0,0,0,0
37423580,0,0,0,0
37424090,0,0,-20.31,0
37424329,0,0,0,0
37424406,0,0,0,0
37424646,0,0,0,0
37424740,0,0,0,0
37425080,0,0,0,0
37425150,0,0,-0.32,0
37425323,0,0,0,0
37425476,0,0,-0.66,0
37425553,0,0,-1.09,0
37425655,0,0,-0.1,0
37425708,0,0,0,0
37426037,0,0,-0.61,0
37426082,0,0,0,0
37426114,0,0,0,0
37426354,0,0,-0.01,0
37426440,0,0,0,0
37426452,0,0,0,0
37426722,0,0,0,0
37426741,0,0,-0.03,0
37427057,0,0,0,0
37427269,0,0,0,0
37427911,0,0,-0.09,0
37427982,0,0,0,0
37428077,0,0,0,0
37428085,0,0,-0.02,0
37428270,0,0,-0.02,0
37428322,0,0,0,0
37428383,0,0,-1.04,0
37429036,0,0,0,0
37429055,0,0,-0.01,0
37429071,0,0,0,0
37429086,0,0,0,0
37429104,0,0,0,0
37429114,0,0,0,0
37429123,0,0,-0.04,0
37429179,0,0,0,0
37429315,0,0,-0.23,0
37429452,0,0,0,0
37429647,0,0,0,0
37429927,0,0,0,0
37429997,0,0,0,0
37430002,0,0,-0.02,0
37430586,0,80,79.8,0
37430854,0,0,0,0
37431115,0,0,0,0
37431442,0,0,0,0
37431890,0,40,40,0
37432063,0,0,0,0
37432155,0,0,0,0
37432228,0,0,-0.38,0
37432280,34.13,0,33.17,0
37432372,0,0,0,0
37432472,0,0,0,0
37432876,0,0,0,0
37432948,0,0,-6.12,0
37432966,0,0,-0.1,0
37433068,0,0,-0.07,0
37433754,0,0,0,0
37434062,0,0,0,0
37434553,3.3,0,3.29,0
37434832,0,0,0,0
37435250,0,0,0,0
37435340,0,0,-0.02,0
37436110,0,0,0,0
37436156,0,0,0,0
37436194,0,0,0,0
37436347,0,0,0,0
37436479,0,0,0,0
37436622,0,0,0,0
37436718,0,40,39.89,0
37437453,0,0,-2.04,0
37437484,0,0,0,0
37437497,0,0,0,0
37437584,0,0,0,0
37437927,0,0,-0.03,0
37438003,3.42,0,3.39,1
37438150,0,0,-1.86,0
37438250,0,0,-0.17,0
37438319,0,0,0,0
37438346,0,0,0,0
37438378,0,0,-0.02,0
37438428,0,0,0,0
37438467,0,0,0,0
37438475,0,0,-0.14,0
37438539,0,0,0,0
37438756,0,0,0,0
37438768,0,0,0,0
37439047,0,0,0,0
37439084,0,0,0,0
37439151,0,0,0,0
37439359,0,0,0,0
37439971,0,0,0,0
37439978,0,0,0,0
37440038,0,0,-5.38,0
37440688,0,0,0,0
37440746,0,0,-1.6,0
37440944,0,0,0,0
37441216,0,0,0,0
37441226,0,290,287.45,0
37441281,0,0,0,0
37441498,0,0,-0.53,0
37441619,0,0,-15.32,0
37441639,0,0,0,0
37442081,0,0,0,0
37442192,0,200,174.03,0
37442345,7.39,0,-50,1
37442764,0,0,-1.93,0
37443068,0,0,-0.39,0
37443155,0,0,-0.13,0
37443157,0,0,-2.15,0
37443405,0,0,0,0
37443867,0,40,39.8,0
37443936,0,0,-32.43,0
37443961,0,0,0,0
37443998,0,0,1.59,0
37444240,0,0,-2.64,0
37444249,0,0,-0.25,0
37444606,0,0,-3.42,0
37444629,0,0,0,0
37444704,0,0,0,0
37444750,0,0,0,0
37445573,0,0,0,0
37445842,0,0,0,0
37446067,0,0,0,0
37446074,0,0,-0.22,0
37446227,0,0,0,0
37446334,0,0,0,0
37446419,0,0,-1.01,0
37446476,0,40,41.03,0
37446482,0,0,0,0
37446561,15.3,0,13.57,0
37446626,0,0,-0.01,0
37446936,0,0,0,0
37446966,0,0,0,0
37447022,0,0,0,0
37447585,0,0,0,0
37448017,0,0,-0.31,0
37448020,0,0,0,0
37448181,0,0,0,0
37448355,0,0,0,0
37448656,0,0,0,0
37448701,123.2,40,56.03,1
37449471,0,0,0,0
37449665,0,0,0,0
37449692,0,0,0,0
37449708,0,0,0,0
37450235,0,0,0,0
37450319,0,0,0,0
37450345,0,0,0,0
37450461,0,0,0,0
37450534,0,0,0,0
37450581,0,0,0,0
37450609,0,0,0,0
37450718,0,0,0,0
37451272,0,0,0,0
37451598,0,0,0,0
37452089,0,0,0,0
37452585,0,0,0,0
37452667,0,0,-0.08,0
37452676,0,0,0,0
37453087,3.98,20,23.73,1
37453155,0,0,0,0
37453547,0,0,0,0
37453665,0,0,0,0
37453702,0,0,0,0
37453709,0,0,-1.05,1
37453769,0,0,0,0
37454171,0,0,-0.02,0
37454235,0,0,0,0
37454260,0,0,-0.01,0
37454300,0,0,-0.8,3
37454460,0,0,0,0
37454595,0,0,0,0
37454770,0,0,0,0
37454797,0,0,0,0
37454801,0,0,-45.63,0
37454955,0,0,0,0
37455056,0,0,0,0
37455228,0,290,287.9,0
37455251,0,0,0,0
37455376,0,0,0,0
37456112,0,0,0,0
37456191,0,0,0,0
37456219,0,0,-0.03,0
37456220,0,0,-0.32,0
37456306,0,0,0,0
37456375,0,0,0,0
37456438,0,0,0,0
37456451,0,0,-0.01,0
37456461,0,0,0,0
37456644,0,0,-6.64,0
37456723,0,0,0,0
37457100,0,0,0,0
37457125,0,0,-0.03,0
37457190,0,0,0,0
37457341,0,0,0,0
37457475,0,0,-0.15,0
37457576,0,0,0,0
37457686,0,0,0,0
37457692,0,0,0,0
37457928,0,0,-0.03,0
37457934,0,0,0,0
37457945,0,0,0,0
37458028,0,0,0,0
37458283,0,0,0,0
37458448,0,0,0,0
37458466,0,0,-3,0
37458493,0,0,0,0
37458503,0,0,0,0
37458680,0,0,0,0
37458734,0,0,0,0
37458824,0,0,-0.07,0
37458897,0,0,-21.8,1
37459044,0,0,-0.04,0
37459116,0,0,-0.52,0
37459152,0,0,0,0
37459191,0,0,0,0
37459515,0,0,-0.07,0
37459517,0,0,0,0
37459927,0,0,-0.09,0
37460012,0,140,140,0
37460255,0,0,0,0
37460298,0,0,0,0
37460419,0,0,0,0
37460501,0,0,0,0
37460608,0,0,0,0
37460626,0,0,0,0
37460689,0,0,0,0
37460765,0,0,-0.07,0
37460785,0,0,0,0
37460959,0,0,0,0
37461090,0,0,0,0
37461196,0,0,0,0
37461784,0,0,0,0
37461892,0,0,-0.1,0
37461893,0,0,-0.12,0
37462039,0,0,0,0
37462049,0,0,-0.27,0
37462120,0,0,0,0
37462442,0,0,0,0
37462529,0,0,0,0
37462578,0,0,-0.27,0
37462862,0,0,0,0
37463309,0,0,0,0
37463350,0,0,0,0
37463647,0,0,0,0
37463688,0,0,0,0
37463695,0,0,0,0
37463797,0,0,0,0
37463822,0,0,-1.44,0
37463831,0,0,0,0
37463895,0,0,0,0
37463962,0,0,0,0
37463974,0,0,0,0
37464059,0,0,0,0
37464104,0,0,0,0
37464163,0,0,0,0
37464207,0,0,-0.03,0
37464245,0,0,0,0
37464253,0,0,0,0
37464255,0,0,-2.55,0
37464362,0,0,0,0
37464448,0,0,0,0
37464553,0,0,0,0
37464562,0,0,0,0
37464702,0,0,0,0
37464802,0,0,0,0
37464914,0,0,0,0
37464962,0,0,-0.03,0
37465015,0,0,0,0
37465119,0,0,0,0
37465218,0,0,0,0
37465238,0,0,-0.03,0
37465493,0,70,70,0
37465879,0,0,0,0
37465887,0,0,0,0
37466112,0,40,39.97,0
37466241,0,0,-20.73,0
37466267,0,20,20,0
37466302,0,40,40,0
37466409,0,0,-6.4,1
37466475,0,0,0,0
37466549,0,0,0,0
37466693,0,0,0,0
37467084,0,0,0,0
37467221,0,0,0,0
37467288,3.66,0,-1.52,1
37467303,0,0,-0.45,0
37467362,0,0,0,0
37467788,0,0,0,0
37467844,0,0,0,0
37467893,0,0,0,0
37468380,0,0,-0.01,0
37468783,0,0,-0.05,0
37468805,0,0,-0.05,0
37468967,0,0,1.07,0
37469250,0,80,78.68,0
37469256,0,0,0,0
37469328,0,0,0,0
37469382,0,0,-0.12,0
37469393,0,0,0,0
37469431,0,0,0,0
37469480,0,0,-0.02,0
37470013,0,0,0,0
37470082,0,0,0,0
37470160,0,0,-0.13,0
37470236,0,0,0,0
37470312,0,0,0,0
37470348,0,0,0,0
37470466,0,0,0,0
37470540,0,0,0,0
37470667,0,0,-0.02,0
37470761,0,0,-0.75,0
37470776,0,0,-0.04,0
37470846,0,0,0,0
37470898,0,0,0,0
37471105,0,0,-0.03,0
37471119,4.4,0,7.83,0
37471395,0,0,0,0
37471463,0,0,0,0
37471471,0,0,0,0
37471511,0,0,0,0
37471741,0,0,-0.58,0
37471897,0,0,0,0
37472036,0,0,0,0
37472054,0,660,657.75,0
37472132,0,0,0,0
37472390,0,0,-14.25,1
37472509,0,0,0,0
37472572,0,0,0,0
37472766,0,0,0,0
37472768,0,0,-9.29,0
37473085,0,0,-8.37,0
37473248,0,0,-0.44,0
37473259,0,0,0,0
37473664,0,0,-0.03,0
37473749,0,0,0,0
37473858,0,0,-0.02,0
37474021,0,0,0,0
37474303,0,0,-0.02,0
37474356,0,0,-0.41,0
37474394,0,0,0,0
37474682,0,0,0,0
37474816,0,0,-0.01,0
37474848,0,0,0,0
37474907,0,0,-0.02,0
37474946,0,0,0,0
37474995,0,0,0,0
37475064,0,0,0,0
37475086,0,0,0,0
37475139,0,0,0,0
37475227,0,0,0,0
37475244,0,0,0,0
37475264,0,0,-0.01,0
37475285,0,0,-0.44,0
37475455,0,0,2.09,0
37475844,0,0,-0.34,0
37475855,0,0,0,0
37475869,0,0,0,0
37475982,0,0,0,0
37476925,0,0,0,0
37477058,0,0,0,0
37477125,0,0,-0.26,0
37477538,0,0,0,0
37477760,0,80,80,0
37477884,0,0,-2.91,0
37478127,0,0,0,0
37478514,0,0,0,0
37478775,0,0,-0.49,0
37478798,0,0,0,0
37478801,0,0,0,0
37478862,0,0,-0.32,0
37479443,0,0,0,0
37479472,0,0,0,0
37479545,0,0,-0.11,0
37479821,0,0,0,0
37480119,0,0,0,0
37480289,0,0,0,0
37480488,0,0,0,0
37480761,0,0,0,0
37481544,0,0,0,0
37481810,0,0,0,0
37481915,0,0,0,0
37481964,0,0,0,0
37482021,0,0,0,0
37482027,0,0,0,0
37482366,0,0,-0.04,0
37482407,0,0,0,0
37482516,0,0,0,0
37482548,0,0,-0.18,0
37482667,0,0,0,0
37482747,0,0,-0.03,0
37482773,0,0,0,0
37483335,0,0,0,0
37483542,0,0,0,0
37483843,0,0,0,0
37483872,0,0,-0.02,0
37483957,0,0,0,0
37484000,0,0,0,0
37484178,0,0,0,0
37484376,0,0,0,0
37484460,0,0,5.51,1
37484648,0,0,0,0
37484836,0,0,0,0
37485120,0,0,0,0
37485408,0,0,-0.19,0
37485520,0,0,0,0
37485547,0,0,0,0
37485614,0,0,0,0
37485868,0,0,-4.43,0
37485988,0,0,0,0
37486112,0,0,0,0
37486191,0,0,-0.97,0
37486316,0,0,0,0
37486375,40.35,0,-2.56,0
37486474,0,0,0,0
37486512,0,0,-0.08,0
37486543,0,0,0,0
37486592,0,0,0,0
37486823,0,0,0,0
37486880,0,0,-0.09,0
37486958,0,0,0,0
37487084,0,0,0,0
37487162,0,0,0,0
37487381,0,0,0,0
37487467,0,0,0,0
37487477,0,0,0,0
37487555,0,0,0,0
37487666,0,0,-0.08,0
37487678,0,0,0,0
37488750,0,0,0,0
37488770,0,0,0,0
37488786,0,0,0,0
37488794,0,0,0,0
37489054,0,270,264.46,1
37489065,0,0,0,0
37489090,0,40,39.46,0
37489202,0,0,0,0
37489204,0,0,-1.08,0
37489535,0,0,-0.02,0
37489555,0,0,0,0
37489862,0,0,0,0
37489913,0,0,0,0
37490228,0,0,0,0
37490452,0,0,-0.11,0
37490468,0,0,0,0
37490504,0,40,39.72,0
37490528,0,0,0,0
37490550,0,0,0,0
37490578,0,0,-0.02,0
37490617,0,0,0,0
37490631,0,0,0,0
37490697,0,0,-0.01,0
37491227,0,0,0,0
37491296,0,0,-0.03,0
37491856,0,0,-0.17,0
37491867,0,0,0,0
37491978,0,0,0,0
37492065,0,0,0,0
37492210,0,0,0,0
37492228,0,0,0,0
37492512,0,0,-0.16,0
37492704,0,0,-0.1,0
37492805,0,0,0,0
37492904,0,0,0,0
37492970,0,0,0,0
37493103,0,0,0,0
37493124,0,0,-0.18,0
37493148,0,0,-0.02,0
37493155,0,0,0,0
37493395,0,0,0,0
37493628,0,0,0,0
37493676,0,0,0,0
37493792,0,0,0,0
37493871,0,0,0,0
37494233,0,0,0,0
37494276,0,0,-1.07,0
37494326,0,0,0,0
37494468,0,0,0,0
37494598,0,0,0,0
37494682,0,0,0,0
37494701,0,0,0,0
37494720,0,0,0,0
37495003,0,0,0,0
37495163,0,0,0,0
37495365,0,0,0,0
37495853,0,0,0,0
37495986,0,0,-0.01,0
37496611,0,0,0,0
37497079,0,0,0,0
37497688,0,0,0,0
37497796,0,0,0,0
37497809,0,0,0,0
37497820,0,0,0,0
37497838,0,0,0,0
37497848,0,0,0,0
37498148,0,0,0,0
37498321,0,0,0,0
37498330,0,0,-0.12,0
37498806,0,0,0,0
37498985,0,0,-0.28,0
37499070,0,0,-2.13,0
37499182,0,0,0,0
37499538,19.38,0,-50.08,1
37499655,0,0,-1.19,0
37499944,0,0,0,0
37500030,0,0,-13.39,0
37500410,0,0,0,0
37500629,0,0,0,0
37500900,0,0,0,0
37500913,0,0,-0.04,0
