id,sold_on,purchased_at
60870194,4/15/19 4:38,
60870486,4/15/19 4:51,4/17/19 9:52
60870486,4/15/19 4:51,
60870486,4/15/19 4:51,
60870486,4/15/19 4:51,
60870486,4/15/19 4:51,
60870486,4/15/19 4:51,
60870676,4/15/19 5:09,
60870677,4/15/19 5:10,
60870771,4/15/19 5:28,4/15/19 20:44
60870794,4/15/19 5:32,
60871031,4/15/19 6:08,4/15/19 12:13
60871153,4/15/19 6:18,
60871229,4/15/19 6:26,4/20/19 18:22
60871229,4/15/19 6:26,
60871229,4/15/19 6:26,
60871229,4/15/19 6:26,
60871268,4/15/19 6:32,4/17/19 4:03
60871073,4/15/19 6:32,
60871327,4/15/19 6:37,4/17/19 6:13
60871382,4/15/19 6:44,4/15/19 13:13
60871433,4/15/19 6:47,
60856180,4/15/19 6:58,
60871531,4/15/19 6:58,
60871555,4/15/19 6:58,
60871532,4/15/19 6:59,4/15/19 8:20
60871504,4/15/19 7:00,4/15/19 10:55
60871733,4/15/19 7:10,4/15/19 7:22
60871897,4/15/19 7:24,4/15/19 7:33
60871856,4/15/19 7:25,4/15/19 10:12
60872047,4/15/19 7:31,4/15/19 10:08
60872191,4/15/19 7:44,
60872209,4/15/19 7:46,4/17/19 12:38
60870755,4/15/19 7:56,4/15/19 17:40
60872360,4/15/19 8:00,4/15/19 15:14
60846759,4/15/19 8:02,4/15/19 8:40
60872394,4/15/19 8:04,4/15/19 12:42
60872349,4/15/19 8:09,
60872488,4/15/19 8:10,4/17/19 4:04
60872561,4/15/19 8:18,
60872557,4/15/19 8:18,4/15/19 8:47
60871874,4/15/19 8:20,
60872048,4/15/19 8:23,4/15/19 21:29
60872682,4/15/19 8:28,
60872432,4/15/19 8:33,4/16/19 4:15
60872747,4/15/19 8:34,4/15/19 12:40
60872640,4/15/19 8:34,4/15/19 8:44
60872788,4/15/19 8:38,
60872829,4/15/19 8:40,4/15/19 10:13
60872800,4/15/19 8:41,
60872878,4/15/19 8:45,4/15/19 9:06
60872980,4/15/19 8:55,
60872943,4/15/19 8:56,4/15/19 22:15
60873004,4/15/19 8:58,
60873002,4/15/19 8:59,
60872735,4/15/19 9:12,4/15/19 13:57
60873039,4/15/19 9:13,4/16/19 9:08
60824810,4/15/19 9:19,
60873309,4/15/19 9:24,
60873349,4/15/19 9:28,
60873177,4/15/19 9:31,
60873532,4/15/19 9:48,4/16/19 6:55
60873645,4/15/19 9:58,4/17/19 10:09
60873612,4/15/19 9:58,4/15/19 11:28
60872939,4/15/19 10:02,4/15/19 20:06
60873682,4/15/19 10:03,
60873682,4/15/19 10:03,
60873682,4/15/19 10:03,
60873682,4/15/19 10:03,
60873682,4/15/19 10:03,
60873825,4/15/19 10:14,4/16/19 11:45
60873892,4/15/19 10:15,
60873913,4/15/19 10:20,
60845857,4/15/19 10:21,4/18/19 6:02
60873864,4/15/19 10:22,4/16/19 13:33
60874006,4/15/19 10:25,
60874008,4/15/19 10:29,4/16/19 21:12
60874058,4/15/19 10:30,4/17/19 4:05
60874174,4/15/19 10:38,4/15/19 20:23
60874116,4/15/19 10:39,4/20/19 18:21
60874183,4/15/19 10:43,
60874182,4/15/19 10:43,
60874176,4/15/19 10:46,4/15/19 16:28
60874276,4/15/19 10:50,4/15/19 20:43
60874338,4/15/19 10:53,4/16/19 12:11
60874300,4/15/19 10:54,4/15/19 11:27
60873262,4/15/19 10:56,4/15/19 13:21
60874386,4/15/19 10:56,
60874374,4/15/19 10:59,4/16/19 4:17
60862060,4/15/19 11:08,
60874473,4/15/19 11:10,4/16/19 10:42
60874537,4/15/19 11:13,
60874621,4/15/19 11:20,4/18/19 14:58
60874686,4/15/19 11:23,4/16/19 7:01
60874648,4/15/19 11:27,4/15/19 23:15
60874727,4/15/19 11:27,4/18/19 10:41
60874974,4/15/19 11:51,4/22/19 2:54
60874959,4/15/19 11:52,
60875051,4/15/19 11:56,
60875076,4/15/19 11:58,
60875007,4/15/19 12:00,
60875046,4/15/19 12:04,4/15/19 12:52
60875205,4/15/19 12:11,4/16/19 10:14
60875220,4/15/19 12:11,4/16/19 8:43
60875302,4/15/19 12:29,
60875596,4/15/19 12:52,4/22/19 9:04
60875596,4/15/19 12:52,
60875596,4/15/19 12:52,
60875596,4/15/19 12:52,
60875777,4/15/19 13:03,4/17/19 8:32
60875817,4/15/19 13:05,4/15/19 16:15
60875774,4/15/19 13:07,
60875845,4/15/19 13:09,4/22/19 9:52
60875875,4/15/19 13:11,4/16/19 8:54
60875853,4/15/19 13:13,4/18/19 9:09
60823000,4/15/19 13:20,4/15/19 14:22
60871510,4/15/19 13:29,4/15/19 15:37
60876213,4/15/19 13:39,4/15/19 16:22
60876117,4/15/19 13:40,
60876122,4/15/19 13:41,4/17/19 10:30
60876346,4/15/19 13:48,
60876338,4/15/19 13:50,4/15/19 17:20
60876383,4/15/19 13:51,
60850335,4/15/19 13:51,
60850384,4/15/19 13:55,
60876435,4/15/19 13:55,4/16/19 7:21
60876377,4/15/19 13:56,4/17/19 4:05
60876413,4/15/19 13:58,4/16/19 7:46
60876416,4/15/19 13:58,4/17/19 14:55
60876393,4/15/19 13:59,4/15/19 14:07
60876484,4/15/19 13:59,4/19/19 23:23
60876521,4/15/19 14:03,4/15/19 21:46
60876578,4/15/19 14:06,4/16/19 13:01
60876504,4/15/19 14:06,4/16/19 7:49
60876230,4/15/19 14:08,4/16/19 8:21
60876414,4/15/19 14:08,
60876638,4/15/19 14:09,4/17/19 4:07
60876631,4/15/19 14:11,4/15/19 18:24
60876576,4/15/19 14:17,4/16/19 10:01
60876694,4/15/19 14:21,4/18/19 7:22
60852343,4/15/19 14:22,4/16/19 8:30
60876778,4/15/19 14:24,4/15/19 18:13
60876470,4/15/19 14:27,4/15/19 15:13
60874984,4/15/19 14:32,4/16/19 4:19
60874327,4/15/19 14:34,4/15/19 21:24
60876968,4/15/19 14:36,4/15/19 16:21
60877024,4/15/19 14:53,4/15/19 19:53
60877170,4/15/19 14:54,4/17/19 12:44
60877092,4/15/19 14:54,4/15/19 19:58
60877303,4/15/19 15:04,4/16/19 6:28
60877375,4/15/19 15:06,4/16/19 14:31
60877348,4/15/19 15:10,
60877406,4/15/19 15:12,
60877466,4/15/19 15:16,
60877241,4/15/19 15:17,4/17/19 4:08
60877491,4/15/19 15:17,4/16/19 3:18
60875802,4/15/19 15:18,4/16/19 6:22
60876791,4/15/19 15:20,
60877540,4/15/19 15:20,
60877543,4/15/19 15:21,4/15/19 19:25
60877390,4/15/19 15:21,4/17/19 11:02
60877564,4/15/19 15:24,4/16/19 8:40
60874694,4/15/19 15:29,4/16/19 5:01
60877616,4/15/19 15:30,4/16/19 21:23
60877708,4/15/19 15:34,
60877692,4/15/19 15:39,
60877806,4/15/19 15:47,4/17/19 15:17
60877870,4/15/19 15:52,4/16/19 19:55
60877881,4/15/19 15:53,4/16/19 8:55
60877915,4/15/19 15:56,
60878113,4/15/19 16:06,4/15/19 18:43
60878210,4/15/19 16:14,
60878337,4/15/19 16:20,
60878378,4/15/19 16:25,4/16/19 11:47
60878378,4/15/19 16:25,
60878378,4/15/19 16:25,
60878375,4/15/19 16:29,4/18/19 9:53
60878441,4/15/19 16:35,4/17/19 13:52
60878541,4/15/19 16:37,4/16/19 8:25
60878562,4/15/19 16:44,4/16/19 8:07
60878628,4/15/19 16:45,
60876569,4/15/19 16:48,4/15/19 20:22
60878530,4/15/19 16:49,
60878680,4/15/19 16:52,4/16/19 7:07
60858715,4/15/19 16:53,
60878855,4/15/19 17:03,
60878861,4/15/19 17:05,4/15/19 20:21
60878849,4/15/19 17:06,4/16/19 6:29
60878957,4/15/19 17:06,
60878926,4/15/19 17:10,4/16/19 7:37
60879077,4/15/19 17:17,4/16/19 6:42
60879029,4/15/19 17:21,
60879236,4/15/19 17:31,4/15/19 18:24
60879093,4/15/19 17:35,4/16/19 4:04
60879321,4/15/19 17:36,4/16/19 8:31
60879319,4/15/19 17:36,
60879256,4/15/19 17:38,4/16/19 14:15
60879368,4/15/19 17:42,4/16/19 5:00
60879260,4/15/19 17:43,4/17/19 11:00
60879215,4/15/19 17:43,4/16/19 11:26
60879200,4/15/19 17:43,
60879159,4/15/19 17:43,4/16/19 12:44
60879416,4/15/19 17:44,
60879416,4/15/19 17:44,
60879416,4/15/19 17:44,
60879416,4/15/19 17:44,
60879418,4/15/19 17:44,4/16/19 4:21
60878059,4/15/19 17:46,
60869952,4/15/19 18:00,4/17/19 7:48
60879570,4/15/19 18:04,
60786228,4/15/19 18:09,4/16/19 19:48
60879690,4/15/19 18:11,
60879726,4/15/19 18:12,4/27/19 8:48
60879723,4/15/19 18:13,4/16/19 4:05
60879582,4/15/19 18:13,
60879702,4/15/19 18:20,4/16/19 16:48
60879893,4/15/19 18:22,4/15/19 20:11
60879882,4/15/19 18:24,
60879832,4/15/19 18:26,4/16/19 10:28
60879900,4/15/19 18:27,
60879910,4/15/19 18:28,4/16/19 9:59
60880020,4/15/19 18:34,4/16/19 8:46
60880075,4/15/19 18:40,4/16/19 10:58
60706996,4/15/19 18:52,4/16/19 9:13
60880371,4/15/19 18:59,
60880342,4/15/19 19:00,
60880346,4/15/19 19:03,
60880514,4/15/19 19:09,
60880611,4/15/19 19:16,4/16/19 9:00
60880606,4/15/19 19:17,4/17/19 4:09
60880633,4/15/19 19:19,4/16/19 9:12
60854141,4/15/19 19:21,4/22/19 15:51
60880673,4/15/19 19:23,4/16/19 7:38
60880581,4/15/19 19:24,4/16/19 7:41
60880722,4/15/19 19:25,4/16/19 4:14
60880759,4/15/19 19:27,4/16/19 6:45
60880814,4/15/19 19:29,4/16/19 7:46
60881135,4/15/19 20:05,
60880688,4/15/19 20:06,
60881193,4/15/19 20:13,4/18/19 11:30
60881236,4/15/19 20:18,4/16/19 12:12
60881317,4/15/19 20:20,4/16/19 9:55
60881351,4/15/19 20:26,4/16/19 11:50
60881445,4/15/19 20:30,4/15/19 21:08
60881390,4/15/19 20:32,4/16/19 6:05
60881547,4/15/19 20:42,4/16/19 10:11
60881676,4/15/19 20:55,4/16/19 6:48
60881683,4/15/19 20:59,4/16/19 7:41
60881602,4/15/19 21:08,4/16/19 5:52
60881884,4/15/19 21:12,
60881932,4/15/19 21:20,4/21/19 17:23
60881841,4/15/19 21:21,4/17/19 12:48
60882027,4/15/19 21:30,
60868798,4/15/19 21:33,4/16/19 19:51
60882176,4/15/19 21:41,4/16/19 8:35
60882438,4/15/19 22:06,
60882542,4/15/19 22:18,4/16/19 21:32
60881657,4/15/19 22:34,4/17/19 6:33
60882666,4/15/19 22:34,4/16/19 8:36
60882746,4/15/19 22:50,
60882746,4/15/19 22:50,
60882746,4/15/19 22:50,
60882923,4/15/19 23:09,
60883412,4/16/19 0:04,4/17/19 18:57
60883406,4/16/19 0:11,4/16/19 12:45
60826481,4/16/19 0:13,4/16/19 6:45
60883499,4/16/19 0:16,
60883519,4/16/19 0:19,4/16/19 4:04
60883504,4/16/19 0:21,
60883689,4/16/19 0:55,
60883936,4/16/19 1:23,4/16/19 13:53
60854784,4/16/19 2:07,4/17/19 15:09
60884211,4/16/19 2:09,
60884295,4/16/19 2:15,4/17/19 12:49
60884332,4/16/19 2:31,4/17/19 10:20
60884670,4/16/19 3:29,4/17/19 12:06
60884764,4/16/19 3:40,4/16/19 12:24
60884824,4/16/19 3:42,
60884716,4/16/19 3:44,4/17/19 6:28
60884841,4/16/19 3:53,
60885030,4/16/19 4:01,4/18/19 4:51
60885438,4/16/19 4:46,
60885478,4/16/19 4:54,4/17/19 11:03
