offer_id,rating_em,date(user_feedbacks.created_at),item_id,category_id,price
60012798,5,2019-03-27,691978655,73507,13.99
60012924,5,2019-03-27,691977157,172023,59.99
60012978,5,2019-03-04,682610174,526,200
60013083,5,2019-03-12,691980505,617,15.95
60013096,5,2019-03-27,159212389,78047,30
60013206,5,2019-03-18,691984863,999010,89.99
60013354,5,2019-03-06,691986699,19270,40
60013373,5,2019-03-04,510509460,2624,80.7
60013382,1,2019-04-04,686769778,32987,99.99
60013688,4,2019-04-02,691999174,19270,19.99
60013762,4,2019-03-27,691999289,159049,58.66
60013779,5,2019-03-13,692078247,19270,27.99
60013780,5,2019-03-17,521007327,139973,24.5
60013789,1,2019-04-04,692000948,104409,99.99
60013861,1,2019-04-08,692000711,45238,66.5
60013893,1,2019-03-27,691289319,36589,68.35
60013929,5,2019-03-27,526392475,175751,69.95
60013931,5,2019-03-27,692001269,11226,7.5
60014022,5,2019-03-27,197072981,39461,70
60014033,4,2019-04-02,692005179,19270,149.99
60014059,4,2019-03-27,692006627,2032,13.99
60014087,5,2019-03-27,692006343,3768,15.99
60014105,5,2019-03-20,692006375,11226,7.5
60014107,5,2019-03-27,686506356,139973,2.95
60014115,5,2019-03-09,692005619,3768,10.69
60014119,5,2019-03-27,692008319,16244,119
60014172,5,2019-03-27,692012165,147285,17.99
60014276,5,2019-03-27,692016988,40101,59.99
60014334,5,2019-03-27,692013962,617,69.99
60014468,5,2019-03-31,692014041,11226,7.5
60014681,5,2019-03-27,692014637,159049,59.9
60014757,5,2019-03-27,692016168,164803,35.94
60014855,5,2019-03-05,692018899,47324,49.99
60015000,4,2019-03-27,654216124,139973,9.99
60015346,5,2019-03-27,692058605,24541,21.98
60015434,5,2019-04-20,555857339,41987,6.78
60015797,5,2019-03-27,692028591,18905,166.34
60015805,4,2019-03-29,692112132,4059,3.47
60015830,4,2019-03-06,692029658,18793,8.99
60015871,5,2019-04-24,692113423,166724,14.85
60016026,5,2019-04-09,652840492,19270,15
60016772,1,2019-04-17,693092053,11865,79.99
60016917,5,2019-03-18,687796052,2321,39.99
60017018,5,2019-03-27,692035246,617,59.87
60017033,5,2019-03-27,692033746,3768,4.99
60017040,5,2019-03-15,692031587,19270,16
60017122,5,2019-03-27,692041176,24087,109.95
60017133,1,2019-04-14,685805580,8439,11.88
60017183,5,2019-03-30,692034163,98624,22.99
60017233,5,2019-03-27,692034507,617,40
60017391,4,2019-04-03,692036304,163142,13.34
60017432,5,2019-03-30,692037389,595,15.99
60017627,5,2019-03-27,692078888,1277,18.99
60017780,5,2019-03-24,692042675,11226,7.5
60017825,5,2019-03-27,692044634,1380,10.26
60017895,5,2019-03-27,692046251,2885,38.99
60017972,5,2019-03-27,673487993,41248,15
60017973,5,2019-03-27,689898492,11781,35
60018011,5,2019-03-27,692048021,15687,17.99
60018153,5,2019-03-06,691580540,150069,1.25
60018346,5,2019-03-18,692056547,97034,25
60018458,5,2019-03-15,692058262,19270,19.99
60018492,5,2019-03-28,692473249,46782,3
60018495,5,2019-04-04,692060605,3768,22.99
60018618,3,2019-03-27,692065130,159882,18.89
60018619,5,2019-03-04,692062643,19270,38
60018665,5,2019-04-02,692073620,71118,65
60018692,5,2019-03-18,692066022,3768,27.99
60018703,5,2019-03-13,595474685,36047,30
60018788,4,2019-03-29,692751501,9355,99.99
60018931,4,2019-03-27,692074962,159930,19.99
60018942,1,2019-03-27,692071684,33653,19.99
60019028,5,2019-03-28,692072622,3768,9
60019236,4,2019-03-27,692076401,20684,32.99
60019335,5,2019-04-20,692077819,3768,6.99
60019342,1,2019-04-02,692079466,158953,120
60019429,5,2019-03-21,693872863,19270,39.99
60019449,5,2019-03-28,692450118,155194,22.32
60019498,5,2019-03-27,692079714,617,3.99
60019549,5,2019-03-28,692080488,999010,16
60019607,5,2019-03-27,535610902,50419,19.99
60019612,4,2019-03-27,692085047,53120,139.99
60019661,5,2019-04-04,692081564,20524,8.99
60020150,5,2019-03-30,689017202,45206,50
60020209,5,2019-03-27,692088427,11776,48
60020264,5,2019-03-15,692089324,181007,40.99
60020310,5,2019-03-10,638093598,15709,26.72
60020440,5,2019-03-30,692297527,163600,19
60020530,5,2019-03-27,692095740,66814,5.15
60020582,5,2019-03-06,690706699,617,9.95
60020617,5,2019-03-08,692130883,3768,11.9
60020661,2,2019-03-27,692099230,80077,21.85
60020822,5,2019-03-27,690484603,31802,28.5
60020904,1,2019-03-08,692102319,63867,39.53
60021010,5,2019-03-12,692110518,57990,99
60021041,1,2019-03-27,692103697,11858,99.99
60021285,4,2019-03-30,692106207,134792,53.35
60021320,5,2019-03-05,692375808,11226,9.9
60021686,5,2019-03-08,692114210,19270,19.99
60021899,5,2019-03-27,692124973,1277,79.99
60022190,5,2019-03-27,692125659,1380,66.82
60022415,4,2019-03-27,692130060,11226,7.5
60022492,5,2019-03-27,592026788,31753,99.99
60022526,5,2019-03-27,457425046,3631,29.7
60022575,5,2019-03-08,692130960,3768,11.9
60022863,5,2019-03-29,667194795,31387,2700
60023666,1,2019-03-28,692175117,73502,35.99
60023746,2,2019-03-28,692178019,42356,2.99
60023775,5,2019-03-28,353936173,157003,129.99
60023842,5,2019-03-30,658262802,1345,57.53
60023919,5,2019-04-10,692183270,617,16.95
60023932,5,2019-03-17,692183527,3768,13.9
60024256,5,2019-03-30,692196638,50637,1.89
60024271,3,2019-03-28,692196428,617,36
60024492,1,2019-04-08,692204219,164,82.99
60024561,5,2019-03-29,692204951,3193,65
60024644,5,2019-03-06,692209177,29792,5
60024715,5,2019-03-06,692210055,177885,13.82
60024853,5,2019-03-28,692216200,57988,139.99
60024936,1,2019-03-16,692343936,111422,180
60024964,5,2019-03-28,466642506,110655,44.99
60025277,4,2019-03-29,692235315,11700,129.99
60025491,5,2019-03-28,692237496,71118,65
60025891,1,2019-03-28,692239933,10063,34.99
60025997,5,2019-03-28,692241917,182134,34.99
60026137,5,2019-04-06,692437462,73477,16.99
60026142,5,2019-03-28,692245062,11226,10
60026215,4,2019-03-28,692247080,86207,56.42
60026263,2,2019-03-28,692249327,179178,14.82
60026337,5,2019-03-28,692251761,40609,4.95
60026466,5,2019-03-28,690607063,62107,16.82
60026614,1,2019-03-21,688272409,1245,33.99
60026756,5,2019-03-28,463877818,41248,20
60026938,5,2019-03-28,692285992,1277,28.99
60026974,5,2019-03-28,537202882,28168,20
60027296,5,2019-03-13,614788247,19270,252
60027404,5,2019-03-28,692291719,166729,39.58
60027617,1,2019-03-28,691902547,63108,60.69
60027695,5,2019-03-28,692299729,71118,65
60027696,4,2019-03-28,692299018,24442,19.94
60027699,5,2019-04-10,692370304,63852,449
60027704,5,2019-03-29,692303536,35190,30.16
60027719,5,2019-03-18,681991359,11848,94.95
60027731,5,2019-03-31,675495475,180957,113.83
60027759,1,2019-03-28,692302899,33653,131.19
60027780,5,2019-03-28,540638255,24541,49.49
60027838,5,2019-03-28,692304357,999010,19.99
60027896,5,2019-03-18,443964651,11848,46.98
60027911,5,2019-03-28,668549962,164334,361.35
60027921,1,2019-03-28,692307911,10795,35.5
60027934,5,2019-03-28,692306667,171668,13.5
60027946,5,2019-03-09,671165202,57990,18.46
60027952,5,2019-04-06,692307145,3768,16.98
60027962,5,2019-03-06,692304214,102514,77
60028031,5,2019-03-28,692310216,617,12.21
60028059,5,2019-03-18,691529478,11848,29.5
60028060,5,2019-03-29,692532953,19001,3.93
60028069,1,2019-03-16,688063860,31387,158.35
60028153,5,2019-04-07,692313026,3768,10.69
60028156,1,2019-04-01,687116932,71282,38.61
60028267,1,2019-03-07,692315217,29585,185.95
60028295,1,2019-03-28,692320309,40608,7.79
60028332,5,2019-03-28,680223075,177661,34.97
60028466,5,2019-03-28,398760318,41174,14.1
60028485,1,2019-04-16,692318694,159049,36.97
60028490,1,2019-03-28,692318691,999010,20.9
60028526,5,2019-03-06,692320107,41859,8.99
60028533,5,2019-03-28,685059117,175720,12
60028571,5,2019-03-28,692320717,617,13.95
60028593,5,2019-03-28,692320538,104219,31.95
60028625,5,2019-03-28,692322553,20349,13.99
60028686,5,2019-03-28,692322400,19262,21.99
60028689,2,2019-03-29,692326248,45238,14.26
60028706,5,2019-03-28,622135899,20531,19.55
60028769,5,2019-03-28,632526005,215,1.49
60028830,1,2019-04-25,692329065,617,249.99
60028845,5,2019-03-30,672715394,21205,13.37
60028989,5,2019-03-28,682937775,617,19.99
60028998,5,2019-04-10,692330212,11226,11.9
60029112,1,2019-03-20,692331587,2622,36.45
60029113,5,2019-03-06,685246596,163870,29.99
60029144,5,2019-03-30,672352407,2624,20.56
60029192,1,2019-03-28,692332425,175521,19.49
60029195,5,2019-03-18,696474734,102514,70
60029201,1,2019-03-28,692332359,10795,35.5
60029275,5,2019-04-23,692333513,47103,5.99
60029299,5,2019-03-10,690311192,169292,68.75
60029307,5,2019-03-08,692333765,79720,89.09
60029316,5,2019-03-28,692335513,178961,17.98
60029367,5,2019-03-14,692334321,3768,18.85
60029390,5,2019-03-28,692335519,11873,9.62
60029430,5,2019-03-28,692335278,3768,14.9
60029447,5,2019-03-28,692337498,71118,65
60029507,5,2019-03-28,692338832,175673,35
60029584,5,2019-03-28,691519354,617,9.95
60029607,5,2019-03-28,689989492,179798,79.99
60029637,5,2019-03-07,692339919,40101,82
60029684,5,2019-03-27,692341171,3768,11.48
60029686,3,2019-03-28,692343071,3273,20.39
60029716,5,2019-03-28,653281343,29585,19.95
60029717,5,2019-03-28,692342889,14314,6.96
60029727,5,2019-04-12,692709878,20533,3.99
60029811,5,2019-03-28,692365252,617,6.18
60029869,5,2019-03-28,692345497,43977,30.99
60029871,1,2019-04-02,692346300,137839,31.78
60029880,1,2019-03-25,692345997,115975,89.02
60029971,5,2019-03-28,692347469,617,11.95
60029980,5,2019-04-02,692350840,53120,139.99
60029993,1,2019-03-28,692348348,19001,3.25
60030098,5,2019-03-28,692353396,11232,17.95
60030152,5,2019-03-30,692355259,999011,5
60030176,5,2019-03-28,692352671,180959,35
60030353,5,2019-03-28,692355752,63852,28
60030378,5,2019-04-12,692355852,617,11.95
60030468,5,2019-03-16,696052575,3768,10.99
60030484,5,2019-03-31,692358097,50434,45
60030624,4,2019-04-19,692359602,175750,22.99
60030694,5,2019-03-28,692361698,79720,17.99
60030713,5,2019-03-28,692361441,617,6.18
60030727,5,2019-04-15,692362209,15630,6.9
60030844,5,2019-03-06,692409075,41859,3.9
60030845,5,2019-03-28,692363724,63894,6.69
60030890,5,2019-03-04,692364458,3768,16.99
60030969,1,2019-03-20,692371742,36431,14.92
60031039,5,2019-03-28,536664521,178053,34
60031046,5,2019-03-28,692369925,176998,63.47
60031055,5,2019-03-20,668764368,50692,57.74
60031075,5,2019-03-31,11922699,176984,4.99
60031231,5,2019-03-28,692374542,97035,20.08
60031304,5,2019-04-04,692431853,45246,49.49
60031358,5,2019-03-28,692388021,3768,11.49
60031375,5,2019-03-28,692388306,41859,7.99
60031514,1,2019-03-28,692439266,63862,129.99
60031575,5,2019-03-29,692797321,102537,79.89
60031656,5,2019-03-28,692388038,3768,10.5
60031682,5,2019-03-28,692390320,175689,14.01
60031741,5,2019-03-28,692392748,21021,18.5
60031888,5,2019-03-29,692403474,63869,19.2
60031890,1,2019-03-28,692395884,177660,25.25
60031975,5,2019-03-06,692429905,102514,70
60031979,5,2019-03-28,692396837,11226,7.5
60032094,5,2019-03-28,692401021,15687,33.7
60032143,5,2019-03-28,692400127,176992,29.99
60032165,5,2019-03-28,689885913,20684,15.88
60032198,5,2019-03-13,680058994,11848,82.98
60032204,1,2019-03-28,692403591,69202,40.95
60032210,5,2019-03-28,692405400,113337,2.69
60032307,5,2019-03-28,692405413,113337,2.99
60032347,5,2019-03-28,673168365,85990,5.88
60032374,5,2019-03-29,692406424,3768,39.99
60032398,5,2019-03-28,103302571,176985,13
60032556,5,2019-03-28,692420759,179269,2.02
60032589,5,2019-03-20,692414012,147285,16.99
60032673,5,2019-03-15,690706907,617,14.95
60032725,5,2019-03-28,692415376,75037,39.9
60032751,5,2019-03-28,692418594,40101,67
60032817,5,2019-03-28,692418850,181052,5.25
60033118,5,2019-03-28,692433311,181052,3.95
60033397,5,2019-03-31,692425761,11226,9.98
60033474,5,2019-03-28,391558285,73502,18.29
60033486,5,2019-03-28,680965401,43566,111.86
60033560,5,2019-03-28,690954288,47349,99
60033971,5,2019-03-28,606935299,11233,30.27
60034271,5,2019-03-28,688566341,617,92
60034296,5,2019-03-12,692447222,20614,129.95
60034396,5,2019-03-29,692430435,1070,15
60034445,5,2019-03-29,692429756,3768,11.49
60034616,5,2019-03-27,690108197,102514,707.77
60034771,1,2019-03-28,692430485,15687,50.9
60034844,4,2019-04-02,692431096,230,10
60034918,5,2019-03-10,693640508,102514,120
60034946,5,2019-03-29,690963988,50365,287.09
60035064,5,2019-03-29,692799678,175635,83.16
60035080,5,2019-03-12,692432377,117042,129.98
60035102,5,2019-04-09,692433522,24409,42.99
60035128,5,2019-03-28,692432827,3768,11.9
60035165,5,2019-03-28,692476157,109556,27.04
60035187,5,2019-03-05,683987358,19270,150
60035208,1,2019-04-04,692434010,42425,17.1
60035228,5,2019-03-28,520161888,26702,29.99
60035435,5,2019-03-29,692434958,3768,9.69
60035446,5,2019-03-28,692455344,28162,6.37
60035463,5,2019-03-28,560322556,98624,39.94
60035522,5,2019-03-28,692436475,15687,16.99
60035595,5,2019-03-12,568792213,183443,29.77
60035647,5,2019-03-14,692437102,11226,9.99
60035651,1,2019-04-05,692985486,43412,6.5
60035778,1,2019-03-28,692438079,26396,58
60035787,1,2019-03-28,692437550,3768,15.98
60035824,1,2019-03-12,692438925,19006,26
60035886,5,2019-03-28,471303539,2228,12.99
60035888,5,2019-03-28,692438710,13948,10.95
60035942,5,2019-03-29,692540053,46782,22.72
60036094,5,2019-03-31,693467975,3768,15.99
60036099,5,2019-03-28,659325555,41169,55.29
60036216,5,2019-03-28,692440138,71118,65
60036222,4,2019-04-07,694064570,19270,49
60036247,5,2019-03-06,692441917,116117,79.2
60036268,5,2019-03-28,691352037,3955,20
60036273,2,2019-03-28,680617832,617,16.88
60036416,5,2019-03-06,692442104,19270,9.99
60036431,1,2019-03-28,692442199,11554,20.99
60036529,5,2019-03-28,692445776,116098,6.99
60036561,5,2019-03-28,692446279,617,15
60036722,5,2019-03-30,693006763,139962,22.99
60036813,1,2019-03-29,692446404,246,21.4
60036883,4,2019-03-28,692446831,109130,22.99
60036910,5,2019-03-30,675979680,27278,299
60036949,5,2019-03-30,692888474,299,12.76
60036954,2,2019-03-28,692449013,45206,11
60036955,5,2019-03-29,692451652,15687,33.7
60037176,5,2019-03-29,692449381,31387,289.9
60037181,5,2019-04-10,692449486,617,52.9
60037253,4,2019-03-05,622314268,213,2.99
60037290,5,2019-03-28,681666366,279,15.83
60037296,5,2019-03-28,688834284,230,13.85
60037309,1,2019-03-28,692450250,31388,239
60037322,5,2019-03-07,692450486,171668,15
60037330,5,2019-03-09,692451401,19270,19.99
60037336,5,2019-03-28,690276058,617,12.49
60037353,5,2019-03-30,692451174,116880,74.25
60037428,1,2019-04-03,653830569,20349,4.95
60037458,5,2019-03-04,692451035,3768,15.98
60037478,3,2019-03-29,692451827,15687,16.99
60037480,3,2019-03-20,692451841,175628,19.68
60037550,5,2019-03-28,670432425,104409,79.99
60037557,5,2019-03-28,692452834,50069,6.41
60037689,5,2019-03-28,670627375,179798,79.99
60037727,5,2019-03-28,664420680,102514,1222
60037816,5,2019-03-28,692467643,31387,101.9
60037880,5,2019-04-09,695416261,108857,34
60037987,5,2019-03-22,692461486,3768,15.98
60038044,4,2019-03-31,640057276,179,169
60038047,5,2019-03-06,690535763,19270,29.97
60038142,5,2019-03-28,692465922,28162,10.95
60038154,5,2019-03-28,692461908,107876,3.69
60038165,5,2019-03-15,625261932,42211,60
60038224,1,2019-03-28,692461984,155197,22.99
60038235,5,2019-03-29,561000673,19785,7.99
60038255,5,2019-03-06,692461970,11226,8.99
60038290,5,2019-03-28,567124120,97170,222.74
60038298,5,2019-03-28,692467519,35190,16.82
60038392,3,2019-03-28,639148023,42612,34.65
