seller_id,committed,item_count,booth_id,initial_booth_activation,entry_source_em,inventory_source_em,parent_booth_id,entry_url,entry_query,fees_paid,membership_paid,profit_estimate,value_em
38094661,TRUE,0,4863818,3/22/19,organic,,,https://www.google.com/,,0,0,0,0
38094772,TRUE,1,4863821,3/22/19,unknown,,,,,0,0,0,0
38094849,FALSE,0,4863825,3/22/19,organic,,,https://www.google.com/,,0,0,0,0
36993102,TRUE,0,4863845,3/22/19,unknown,,,,,0,0,0,0
38095440,TRUE,96,4863854,3/22/19,affiliate,2,,Direct,,0,0,-13.22,0
38095531,FALSE,0,4863862,3/22/19,organic,,,https://www.google.com/,,0,0,0,0
38080280,TRUE,15,4863880,3/22/19,other,,,https://quickbooks.intuit.com/r/online-store-and-retail/10-sites-to-sell-your-products-online-whats-best-for-your-business/,,0,0,0,0
38095875,TRUE,2,4863883,3/22/19,unknown,6,,,,0,0,0,0
38095874,TRUE,0,4863886,3/22/19,organic,,,https://www.google.com/,,0,0,0,0
38096449,TRUE,0,4863917,3/22/19,google_shopping,6,,https://www.google.com/,Selling apps,0,0,0,0
38096668,TRUE,1,4863928,3/22/19,bing,,,https://www.bing.com/search?q=bonanza&FORM=EDGENA&PC=LCTS&refig=db33575258cf4c379dd6514a223c83d4,,0,0,0,0
38096926,TRUE,170,4863942,3/22/19,other_search,1,,https://search.yahoo.com/,,0,0,-0.08,0
38096947,TRUE,8,4863943,3/22/19,organic,1,,https://www.google.com/,,0,0,0,0
38097329,TRUE,0,4863962,4/2/19,direct,,,https://m.bonanza.com/account_dashboard,,0,0,0,0
37967754,TRUE,394,4863974,3/24/19,direct,,,Direct,,0,0,0,0
38097593,TRUE,1,4863976,3/22/19,affiliate,1,,Direct,,0,0,0,0
38097650,TRUE,68,4863978,3/22/19,organic,,,https://www.google.com/,,0,0,-0.01,0
38097871,TRUE,0,4863996,3/22/19,unknown,,,,,0,0,0,0
38098034,TRUE,33,4864005,3/22/19,other_search,1,,https://duckduckgo.com/,,0,0,0,0
38098059,TRUE,0,4864006,3/22/19,organic,,,https://www.google.com/,,0,0,0,0
38098298,TRUE,116,4864022,3/22/19,bing,,,https://www.bing.com/search?q=bonanza&qs=SC&pq=bonaza&sc=8-6&cvid=63D5D4C03ABD49A78001CFD83995AC7F&FORM=QBRE&sp=1,,0,0,0,0
38098318,TRUE,0,4864024,3/22/19,organic,,,https://www.google.com/,,0,0,0,0
38098371,TRUE,0,4864029,3/23/19,google_shopping,,,https://m.bonanza.com/listings/rare-ww2-german-dachau-concentration-camp-waffen-ss-guard-feldpost/508630879?goog_pla=1&gpid=340094839571&keyword=&goog_pla=1&pos=1o2&ad_type=pla&gclid=CjwKCAjwycfkBRAFEiwAnLX5Ib7VmUYXbabJv4evY6GjvBYWizGtL-GSPhuCCSzzeBMcSVM0,,0,0,0,0
37875959,TRUE,11511,4864034,3/22/19,direct,1,,Direct,SKUGRID,0,0,-10.37,2
38098650,TRUE,1,4864037,3/22/19,direct,2,,Direct,,0,70,70,0
38098830,TRUE,0,4864045,3/22/19,direct,6,,Direct,,0,0,0,1
38098910,TRUE,0,4864047,3/22/19,organic,6,,android-app://com.google.android.googlequicksearchbox,,0,0,0,0
38098956,TRUE,0,4864048,3/22/19,direct,6,,Direct,,0,0,0,0
38085971,FALSE,0,4864049,3/22/19,direct,,,Direct,,0,0,0,0
38099050,TRUE,364,4864055,3/22/19,direct,6,,Direct,,0,0,-1.45,0
38099193,TRUE,0,4864067,3/22/19,other,,,https://hiremyteam.monday.com/,,0,0,0,0
38099178,TRUE,23,4864069,3/22/19,unknown,3,,,,0,0,0,0
38099355,TRUE,0,4864076,3/22/19,unknown,,,,,0,0,0,0
38099543,TRUE,13,4864083,3/22/19,search_seller_targeted,1,,https://www.google.com/,,0,0,-0.01,0
38099540,TRUE,2,4864085,3/25/19,unknown,,,,,0,0,0,0
26123607,TRUE,0,4864086,3/22/19,unknown,,,,,0,0,0,0
38099571,FALSE,0,4864087,3/22/19,unknown,,,,,0,0,0,0
38099768,TRUE,3,4864108,3/23/19,google_shopping,,,Direct,A jewelry keeper,0,0,0,0
38100366,TRUE,0,4864125,3/22/19,search_seller_targeted,6,,https://www.google.com/,,0,0,0,0
38100466,TRUE,0,4864138,3/22/19,direct,4,,Direct,www.paypal.com,0,0,0,0
38101051,TRUE,1,4864176,3/22/19,organic,,,https://www.google.com/,,0,0,0,0
38101175,TRUE,0,4864188,3/22/19,direct,3,,Direct,,0,0,0,0
38102259,TRUE,1,4864238,3/24/19,unknown,,,,,0,0,0,0
38102397,TRUE,6,4864250,3/23/19,unknown,,,,,0,0,0,0
38102434,TRUE,0,4864252,3/23/19,unknown,,,,,0,0,0,0
38102696,TRUE,1,4864265,3/29/19,direct,3,,Direct,,0,0,0,0
38102809,TRUE,1,4864269,3/23/19,unknown,,,,,0,0,0,0
38092568,TRUE,0,4864282,3/23/19,organic,,,https://www.google.com/,my close friend,0,0,0,0
38103215,TRUE,2,4864291,3/23/19,organic,,,https://www.google.com/,,0,0,0,0
38103206,FALSE,0,4864294,3/23/19,unknown,,,,,0,0,0,0
38103671,TRUE,0,4864306,3/23/19,organic,,,https://www.google.com/,,0,0,0,0
38104004,TRUE,1,4864321,3/23/19,direct,,,Direct,facebook,0,0,0,0
35093292,TRUE,7,4864325,3/23/19,unknown,1,,,,0,0,0,0
38104116,TRUE,352,4864328,3/23/19,direct,4,,Direct,,0,0,0,0
38104384,TRUE,0,4864339,3/23/19,unknown,,,,,0,0,0,0
38104481,TRUE,0,4864342,3/23/19,organic,,,https://www.google.com/,,0,0,0,0
38104477,TRUE,15,4864343,3/23/19,unknown,1,,,,0,0,0,0
38105381,TRUE,79,4864390,3/23/19,direct,1,,Direct,,0,0,-0.02,0
38105908,TRUE,96,4864420,4/3/19,bing,1,,https://www.bing.com/search?q=sell+on+bonanza+online&form=EDGEAR&qs=AS&cvid=91ce64c11664483ba61af0a7acd6e386&cc=US&setlang=en-US,,0,0,0,0
38106019,TRUE,0,4864427,3/23/19,unknown,3,,,,0,0,0,0
38106116,TRUE,1,4864432,3/24/19,other,,,http://www.amz520.com/tomore?modual=9,,0,0,0,0
38106195,TRUE,1,4864437,3/23/19,other_search,,,https://www.baidu.com/link?url=WberXr4f_zmQIoT1SlxIE1KGGwD98Q-oPQ5z-YmMiuzqeXB-5nJaMKI75pWAwZle&wd=&eqid=eece1dd700007fe7000000025c964156,,0,0,0,0
38106364,TRUE,0,4864443,3/23/19,organic,,,https://www.google.com/,,0,0,0,0
38106583,TRUE,5,4864447,3/23/19,unknown,1,,,,0,0,0,0
38106802,TRUE,15,4864457,3/23/19,unknown,1,,,,0,0,0,0
38106549,TRUE,1,4864460,3/23/19,organic,1,,https://www.google.com/,youtube.com,0,0,0,0
38106913,TRUE,0,4864461,3/23/19,affiliate,,,Direct,,0,0,0,0
38107468,TRUE,4,4864487,3/23/19,unknown,,,,,0,0,0,0
38087415,TRUE,0,4864488,3/23/19,unknown,4,,,,0,0,0,0
38107508,TRUE,69,4864489,3/23/19,unknown,,,,,0,0,0,0
38107937,TRUE,0,4864511,3/23/19,organic,,,https://www.google.com/,,0,0,0,0
38107909,FALSE,0,4864514,3/23/19,unknown,1,,,,0,0,0,0
38107991,TRUE,59,4864517,3/23/19,unknown,1,,,,0,0,-0.02,0
38108143,TRUE,1,4864526,3/23/19,organic,,,https://www.google.ca/,,0,0,0,0
38108370,TRUE,208,4864537,3/23/19,affiliate,1,,Direct,https://www.salehoo.com/blog/sick-of-ebay-try-these-alternative-places-to-sell,0,0,-0.02,0
38108749,TRUE,1,4864549,3/23/19,direct,,,Direct,,0,0,0,0
38108736,TRUE,9,4864553,3/23/19,unknown,1,,,,0,0,0,0
38108837,TRUE,72,4864555,3/23/19,google_shopping,3,,https://www.bonanza.com/listings/50pcs-Bashful-Grass-bonsais-Mimosa-Pudica-Linn-Sensitive-leaves-Bonsai-Plant/634689350?goog_pla=1&gpid=76984044181&keyword=&goog_pla=1&pos=1o2&ad_type=pla&gclid=CjwKCAjwstfkBRBoEiwADTmnEFDlmBR5NzxkKipeyPoTixGZwCtkuQb3HTyjf,,0,0,0,0
38108924,TRUE,0,4864558,3/23/19,direct,,,Direct,,0,0,0,0
38109120,TRUE,0,4864569,3/23/19,direct,,,Direct,,0,0,0,0
38091087,TRUE,20,4864577,3/26/19,organic,,,Direct,,0,0,0,0
38109367,TRUE,3,4864581,3/23/19,organic,,,https://www.google.com/,,0,0,-0.2,0
38109370,TRUE,0,4864582,3/23/19,search_seller_targeted,,,https://www.google.com/,,0,0,0,0
33827850,TRUE,190,4864593,3/23/19,bing_ad,1,,Direct,,0,0,-0.19,0
38109619,TRUE,0,4864596,3/23/19,organic,,,https://www.google.com/,,0,0,0,0
38109730,TRUE,8,4864603,3/23/19,google_shopping,1,,https://www.bonanza.com/listings/RARE-Walt-Disney-Movie-Lion-King-Animated-Masterpiece-Collection-VHS-Home-Video/408842085?goog_pla=1&gpid=318766195659&keyword=&goog_pla=1&pos=1o6&ad_type=pla&gclid=CjwKCAjwstfkBRBoEiwADTmnENcAGDCDHTKmBxC-Zh5Dmw7-Jhs_8yXjh,,0,0,-0.72,0
38109787,FALSE,0,4864615,3/23/19,organic,1,,https://www.google.com/,,0,0,-0.09,0
38110048,TRUE,0,4864622,3/23/19,affiliate,,,Direct,,0,0,0,0
38110117,TRUE,2,4864627,3/23/19,unknown,,,,,0,0,0,0
38109814,TRUE,0,4864628,3/23/19,direct,,,Direct,,0,0,0,0
38110204,TRUE,8,4864635,3/23/19,organic,1,,https://www.google.com/,,0,0,0,0
38110300,TRUE,2,4864640,3/25/19,unknown,,,,,0,0,0,0
38110480,TRUE,0,4864647,3/23/19,direct,,,Direct,,0,0,0,0
38110631,TRUE,0,4864651,3/23/19,unknown,1,,,,0,0,0,0
33222368,TRUE,27,4864664,3/23/19,unknown,1,,,,0,0,0,0
38110849,TRUE,452,4864666,3/23/19,unknown,1,,,,0,0,-72.04,3
38110958,TRUE,186,4864673,3/23/19,organic,1,,https://www.google.com/,facebook,0,0,0,0
38111018,TRUE,12,4864682,3/31/19,unknown,1,,,,0,0,0,0
38111064,TRUE,0,4864686,3/23/19,bing,,,https://www.bing.com/search?q=bonanza.com&qs=n&form=QBRE&sp=-1&pq=bonanza.com&sc=8-11&sk=&cvid=B9B5433603784C84BF42A4C297FAF77B,,0,0,0,0
38111219,TRUE,0,4864696,3/23/19,organic,,,https://www.google.com/,,0,0,0,0
38111776,FALSE,0,4864723,3/23/19,organic,1,,https://www.google.com/,,0,290,289.82,0
38111937,TRUE,121,4864732,3/23/19,direct,,,Direct,,0,0,-0.08,0
37310869,TRUE,1,4864734,3/23/19,unknown,,,,,0,0,0,0
38112032,TRUE,64,4864749,3/23/19,organic,1,,https://www.google.com/,ebay alternative,0,0,-0.02,0
38112282,TRUE,0,4864753,3/25/19,google_shopping,,,https://www.google.com/,,0,0,0,0
38112371,TRUE,0,4864757,3/23/19,unknown,3,,,,0,0,0,0
38112520,TRUE,20,4864765,3/25/19,google_shopping,2,,Direct,,0,0,-0.18,0
38112565,TRUE,6,4864768,3/23/19,other_search,1,,https://int.search.tb.ask.com/search/GGmain.jhtml?searchfor=how+to+open+an+account+on+bonanza&enableSearch=true&rdrct=no&st=sb&tpr=omni&p2=%5EBYB%5Exdm162%5ETTAB03%5Eau&ptb=9988464C-C873-4E4E-9E3A-B46214320772&n=7857cd48&si=easytracker-1-s,,0,0,0,0
38112974,TRUE,0,4864788,3/28/19,organic,,,android-app://com.google.android.googlequicksearchbox,,0,0,0,0
37593495,TRUE,0,4864804,3/23/19,google_shopping,,,https://www.google.com/,,0,0,0,0
38113239,TRUE,0,4864806,3/23/19,organic,,,https://www.google.com/,,0,0,0,0
38113230,FALSE,0,4864810,3/23/19,google_shopping,,,Direct,Sell on line,0,0,0,0
38113411,TRUE,1,4864829,3/23/19,organic,,,Direct,sell things online,0,0,0,0
38113533,TRUE,1,4864833,3/23/19,affiliate,,,Direct,,0,0,0,0
38113534,TRUE,4,4864834,3/23/19,organic,,,https://www.google.com/,,0,0,0,0
34796802,TRUE,0,4864843,3/23/19,direct,,,Direct,,0,0,0,0
38113801,FALSE,0,4864845,3/25/19,organic,,,https://www.google.com/,web suff,0,0,0,0
38113879,TRUE,6,4864849,3/26/19,google_shopping,,,https://www.bonanza.com/listings/1991-Fleer-Ultra-MLB-Baseball-36-Pack-Wax-Box-Ultra-Team-Inserts-Bagwell/161333705?goog_pla=1&gpid=319078017749&keyword=&goog_pla=1&pos=1o29&ad_type=pla&gclid=CjwKCAjwstfkBRBoEiwADTmnEEjVzqTyH8Lidk7Ti_xPPrXrllwrK1KbkGznk0E,,0,0,0,0
38113900,TRUE,2,4864854,3/23/19,direct,1,,Direct,,0,0,0,0
38113976,TRUE,2,4864857,3/23/19,unknown,,,,,0,0,0,0
38114072,TRUE,295,4864876,3/23/19,other,1,,Direct,,0,0,1.58,0
37569308,TRUE,0,4864886,3/23/19,unknown,,,,,0,0,0,0
38114199,TRUE,62,4864889,3/25/19,unknown,1,,,,0,0,0,0
38114224,TRUE,2,4864891,3/23/19,unknown,,,,,0,0,0,0
38114312,TRUE,2,4864892,3/23/19,organic,1,,https://www.google.com/,,0,0,-0.02,0
38114486,TRUE,32,4864906,3/23/19,unknown,4,,,,0,0,0,0
38110742,TRUE,0,4864920,3/23/19,bing,,,https://www.bing.com/search?q=bonanza&form=EDGTCT&qs=HS&cvid=26ed629f9695474692ee345215b697a5&refig=c353d35751c94366b901cb1b7b09823f&cc=US&setlang=en-US&elv=AQj93OAhDTi*HzTv1paQdng7qczLh9JTApdTUo8Z%21RRqg21PtiGLrIg4mdkqCslvNBE09pg9chWul6UZ3zbRHt9Fe%21LlLS,,0,0,0,0
38114882,TRUE,27,4864929,3/23/19,unknown,,,,,0,0,0,0
38114971,TRUE,0,4864933,3/23/19,affiliate,,,Direct,,0,0,0,0
38115403,TRUE,80,4864961,3/23/19,unknown,1,,,,0,0,-0.44,0
38115437,TRUE,1,4864964,3/23/19,search_seller_targeted,,,https://www.google.com/,,0,0,0,0
38115497,TRUE,86,4864969,3/23/19,organic,1,,https://www.google.com/,,0,0,0,0
38115786,TRUE,0,4865015,3/23/19,direct,,,Direct,,0,0,0,0
38116522,TRUE,19,4865036,3/23/19,organic,4,,https://www.google.com/,,0,0,0,0
38115824,TRUE,0,4865072,3/24/19,unknown,,,,,0,0,0,0
37629211,TRUE,1,4865112,3/23/19,unknown,,,,,0,0,-0.05,0
38117291,TRUE,1,4865115,3/23/19,unknown,,,,,0,0,0,0
38117252,TRUE,4,4865117,3/23/19,unknown,1,,,,0,0,0,0
38117498,TRUE,0,4865128,3/23/19,direct,6,,Direct,,0,0,0,1
38117840,TRUE,0,4865147,3/24/19,direct,6,,Direct,,0,0,0,0
38118024,TRUE,0,4865168,3/24/19,organic,,,https://www.google.com/,,0,0,0,0
38118578,TRUE,0,4865198,3/24/19,unknown,,,,,0,0,0,0
38118820,TRUE,188,4865214,3/24/19,direct,1,,Direct,,0,0,0,0
38118881,FALSE,0,4865218,3/24/19,organic,,,https://www.google.es/,,0,0,0,0
38119761,TRUE,1,4865274,3/24/19,organic,,,https://www.google.com/,,0,0,0,0
38119869,TRUE,1,4865284,3/24/19,search_seller_targeted,6,,https://www.google.com/,,0,0,0,0
38119976,TRUE,0,4865289,3/24/19,search_seller_targeted,,,Direct,,0,0,0,0
38120208,FALSE,0,4865301,3/24/19,organic,,,https://www.google.com/,,0,0,0,0
38120860,FALSE,0,4865432,3/24/19,unknown,,,,,0,0,0,0
38121075,TRUE,0,4865465,3/24/19,unknown,,,,,0,0,0,0
38121144,TRUE,14,4865468,3/24/19,direct,1,,Direct,,0,0,0,0
24206806,TRUE,48,4865484,3/24/19,unknown,1,,,,0,0,0,0
38121517,TRUE,1,4865488,3/24/19,organic,1,,https://www.google.com/,,0,0,0,0
38121478,TRUE,10,4865495,3/24/19,organic,,,https://www.google.com/,https://www.youtube.com/channel/UCiI6TmkHo8NIGSgKLZ9ZHoQ,0,0,0,0
38121787,TRUE,11,4865503,3/24/19,organic,1,,https://www.google.com/,,0,0,-0.08,0
38121847,TRUE,13,4865507,3/24/19,organic,,,https://www.google.com/,,0,0,0,0
38121937,TRUE,8,4865510,3/24/19,unknown,1,,,,0,0,0,0
38122152,TRUE,151,4865526,3/24/19,search_seller_targeted,1,,https://www.google.com/,,0,0,-0.01,0
38122183,TRUE,6,4865529,3/24/19,unknown,,,,,0,0,0,0
38122568,FALSE,0,4865544,3/24/19,direct,3,,Direct,,0,0,0,0
38122593,TRUE,1,4865548,3/24/19,direct,,,Direct,,0,0,-0.04,0
38077193,TRUE,2,4865554,3/24/19,unknown,,,,,0,0,0,0
38122988,TRUE,218,4865557,3/24/19,organic,1,,https://www.google.com/,,0,0,0,0
38123243,TRUE,0,4865567,3/24/19,organic,,,https://www.google.com/url?sa=t&rct=j&q=&esrc=s&source=web&cd=3&ved=2ahUKEwjbraPO7JrhAhVRmVkKHex-CnAQFjACegQICxAK&url=https%3A%2F%2Fwww.bonanza.com%2Fsite_help%2Fbonanza_accounts%2Flog_in&usg=AOvVaw3w3RdL7pH6LstwR5KD0nJz,,0,0,0,0
38123632,TRUE,0,4865588,3/24/19,organic,1,,https://www.google.com/,,0,0,0,0
38123703,TRUE,0,4865591,3/24/19,facebook,,,Direct,,0,0,0,0
38123791,TRUE,917,4865593,3/24/19,direct,1,,Direct,,0,0,0,0
38123796,TRUE,1,4865594,3/25/19,unknown,,,,,0,0,0,0
38124147,TRUE,0,4865603,3/24/19,search_seller_targeted,4,,https://www.google.com/,,0,0,0,0
38124137,TRUE,3,4865605,3/27/19,direct,,,Direct,,0,0,-0.04,0
38124280,TRUE,11,4865607,3/24/19,unknown,1,,,,0,0,0,0
38124384,TRUE,3,4865612,4/4/19,affiliate,,,Direct,,0,0,0,0
38124191,TRUE,0,4865619,3/24/19,organic,,,https://www.google.com/,,0,0,0,0
38124307,TRUE,13,4865620,3/24/19,organic,2,,https://www.google.com/,,0,0,0,0
38120572,TRUE,0,4865622,3/24/19,direct,,,Direct,,0,0,0,0
38124693,TRUE,64,4865629,3/24/19,google_shopping,1,,https://www.bonanza.com/listings/10-Pack-Mix-Charcoal-Neem-Madina-Miswak-Herbal-Essential-Toothpaste-5-IN-1/681764706?goog_pla=1&gpid=137245888141&keyword=&goog_pla=1&pos=1o2&ad_type=pla&gclid=CjwKCAjw1dzkBRBWEiwAROVDLFxaelEZcawvUBssX9Oo_HbFtgHnvnZAQQGGmP,,0,0,-0.01,0
38124737,TRUE,34,4865631,3/24/19,organic,1,,https://www.google.com/,,0,0,0,0
38124754,TRUE,10,4865632,3/24/19,organic,,,https://www.google.com/,,0,0,-0.05,0
425361,TRUE,246,4865635,3/24/19,unknown,1,,,,0,0,0,0
38124712,TRUE,1,4865639,3/24/19,unknown,,,,,0,0,0,0
38125128,TRUE,107,4865658,3/24/19,unknown,2,,,,0,0,-0.01,0
38122286,TRUE,2,4865674,3/26/19,unknown,,,,,0,0,0,0
38125388,TRUE,2,4865676,3/24/19,unknown,,,,,0,0,0,0
38125706,TRUE,0,4865701,3/24/19,unknown,,,,,0,0,0,0
38125930,TRUE,12,4865711,4/2/19,unknown,,,,,0,0,0,0
38125697,TRUE,1,4865720,3/24/19,bing,,,https://www.bing.com/search?q=bonanza&form=EDGEAR&qs=PF&cvid=5898c628cb2847108dc0b8d67e1cd0b8&cc=US&setlang=en-US&plvar=0&PC=HCTS,,0,0,0,0
38126147,TRUE,2,4865724,3/24/19,other,6,,https://www.tshirtgang.com/cp/settings/bonanza,,0,0,0,0
38126342,TRUE,1,4865733,3/24/19,unknown,,,,,0,0,0,0
38126493,TRUE,8,4865739,3/24/19,organic,4,,https://www.google.com/,,0,0,0,0
38126667,TRUE,0,4865752,3/24/19,unknown,,,,,0,0,0,0
38126913,TRUE,0,4865763,3/24/19,organic,,,https://www.google.com/,,0,0,0,0
38126967,TRUE,0,4865765,3/24/19,search_seller_targeted,,,https://www.google.com/,,0,0,0,0
38126991,TRUE,23,4865768,3/25/19,organic,1,,https://www.google.com/,,0,0,0,0
38127136,TRUE,11,4865772,3/24/19,organic,3,,https://www.google.com/,,0,0,0,0
38127331,TRUE,0,4865779,3/24/19,organic,1,,https://www.google.com.au/,,0,0,0,0
38127348,TRUE,0,4865782,3/24/19,unknown,3,,,,0,0,0,0
38127549,TRUE,2,4865796,3/24/19,direct,1,,Direct,,0,0,0,0
38127651,TRUE,1,4865799,3/24/19,organic,3,,https://www.google.com/,,0,0,0,0
38127863,TRUE,18,4865816,3/24/19,organic,,,https://www.google.com/,,0,0,-0.18,0
9157463,TRUE,4,4865826,3/24/19,google_shopping,,,https://www.bonanza.com/listings/USB-Data-Charger-Cable-For-Lenovo-IdeaPad-K1-10-1-Tablet/300213435?goog_pla=1&gpid=76984044181&keyword=&goog_pla=1&pos=1o1&ad_type=pla&gclid=CjwKCAjw1dzkBRBWEiwAROVDLMcs0u9xtWx6QCQ4TsjqKs2xqVybb3_KNkMCrnKe5Z2S65kpFMp1SxoCv,,0,0,0,0
38128196,TRUE,16,4865833,3/24/19,organic,3,,https://www.google.com/,,0,0,0,0
38128173,TRUE,0,4865834,3/24/19,unknown,,,,,0,0,0,0
38128443,TRUE,3,4865847,3/24/19,unknown,,,,,0,0,0,0
38128792,TRUE,15,4865866,3/24/19,other,4,,Direct,,0,70,69.15,0
38128872,TRUE,107,4865875,3/25/19,unknown,1,,,,0,0,0,0
38128978,TRUE,18,4865878,3/24/19,direct,,,Direct,,0,0,0,0
38129311,TRUE,305,4865895,3/24/19,organic,3,,https://www.google.com/,,0,0,-0.01,0
37598084,TRUE,918,4865910,4/2/19,direct,1,,Direct,,0,0,0,0
38129859,TRUE,1,4865925,3/24/19,organic,,,https://www.google.com/,,0,0,0,0
38129877,TRUE,9,4865926,3/24/19,google_shopping,,,https://www.google.com/,,0,0,-1.17,0
38129945,TRUE,25,4865931,3/26/19,organic,,,https://www.google.com/,,0,0,-0.01,0
38129973,TRUE,61,4865933,3/24/19,unknown,1,,,,0,0,-0.01,0
38130029,TRUE,1,4865935,3/24/19,unknown,1,,,,0,0,0,0
38130141,FALSE,0,4865941,3/25/19,google_shopping,5,,https://www.bonanza.com/listings/The-Bitter-Tea-of-General-Yen-1933-Barbara-Stanwyck-Nils-Asther-Toshia-M/612949397?goog_pla=1&gpid=318766195659&keyword=&goog_pla=1&pos=1o4&ad_type=pla&gclid=CjwKCAjw1dzkBRBWEiwAROVDLFdN9ehvOT7cqLAyFuxsK0Z-SGZu6yLlXkyB_zrM,,0,0,0,0
38130456,TRUE,0,4865952,3/24/19,google_shopping,,,https://m.bonanza.com/listings/disney-maleficent-vacay-mode-t-shirt-dark-heather-cotton-ladies-s-3xl-us-stock/698206492?goog_pla=1&variation_id=1000642811&gpid=76983190021&keyword=&goog_pla=1&pos=1o2&ad_type=pla&gclid=EAIaIQobChMI7dPHtY-c4QIVLB6tBh3BDwI6E,,0,0,0,0
38130546,TRUE,1,4865957,3/25/19,unknown,,,,,0,0,0,0
38130757,TRUE,13,4865970,3/24/19,direct,,,Direct,,0,0,0,0
38130996,TRUE,118,4865988,3/24/19,bing,1,,Direct,Alternatives to selling on Ebay,0,0,-0.08,0
38131183,TRUE,0,4865989,3/24/19,unknown,,,,,0,0,0,0
38131223,TRUE,16,4866003,3/24/19,other_search,1,,Direct,,0,0,0,0
38131373,TRUE,54,4866005,3/24/19,other,3,,Direct,,0,0,0,0
38131385,TRUE,3,4866006,3/24/19,bing,,,http://www.bing.com/search?q=bonanza&FORM=AWRE,,0,0,0,0
38131632,TRUE,2,4866020,3/24/19,organic,1,,https://www.google.com/,,0,0,0,0
38131701,TRUE,19,4866023,3/24/19,search_seller_targeted,2,,https://www.google.com/,,0,0,0,0
38131763,FALSE,0,4866027,3/24/19,affiliate,1,,Direct,,0,0,0,0
38128168,TRUE,2,4866034,3/24/19,direct,,,https://mail.yahoo.com/neo/m/message?sMid=0&fid=Inbox&fidx=1&sort=date&order=down&startMid=0&filterBy=&ac=8mgnPwSaj2vETz_aYX1Drj1QyxI-&.rand=1146188837&midIndex=0&mid=AMdzMLgw5K3CXJf8PAf3EGAzPJ8&fromId=&blockimages=0,,0,0,0,0
38131933,TRUE,2,4866036,3/24/19,organic,1,,https://www.google.com/,,0,0,0,0
38132047,FALSE,0,4866042,3/24/19,direct,4,,Direct,,0,0,0,0
38132195,TRUE,0,4866058,3/24/19,organic,1,,https://www.google.com/,,0,0,0,0
38132222,TRUE,0,4866059,3/24/19,unknown,,,,,0,0,0,0
38132456,TRUE,0,4866069,3/24/19,organic,1,,https://www.google.com/,,0,0,0,0
38132552,TRUE,0,4866072,3/24/19,unknown,,,,,0,0,0,0
38132581,TRUE,18,4866088,3/24/19,direct,1,,Direct,,0,0,0,0
38133137,FALSE,0,4866092,3/24/19,unknown,,,,,0,0,0,0
36910783,TRUE,4,4866094,3/24/19,direct,,,Direct,,0,0,0,0
38133448,TRUE,1,4866103,3/28/19,organic,,,https://www.google.com/,,0,0,0,0
38133708,FALSE,0,4866118,3/24/19,unknown,4,,,,0,0,0,0
38134214,TRUE,2,4866154,3/24/19,unknown,,,,,0,0,0,0
38134244,FALSE,0,4866156,3/24/19,organic,,,https://www.google.com/,,0,0,0,0
38134215,FALSE,0,4866160,3/25/19,unknown,,,,,0,0,0,0
38134589,TRUE,13,4866175,3/25/19,organic,1,,https://www.google.com/,,0,0,0,0
38134687,TRUE,18,4866187,3/25/19,direct,6,,Direct,,0,0,-0.15,0
38135017,TRUE,0,4866206,3/25/19,organic,1,,https://www.google.com/,,0,0,0,0
38135047,TRUE,1,4866208,3/25/19,direct,,,Direct,,0,0,0,0
38135023,FALSE,0,4866215,3/25/19,direct,,,Direct,,0,0,0,0
38135235,TRUE,12,4866223,3/25/19,direct,,,Direct,,0,0,0,0
38135312,TRUE,1,4866231,3/25/19,unknown,,,,,0,0,0,0
38135304,TRUE,2,4866234,3/25/19,organic,1,,https://www.google.com/,,0,0,0,0
38135363,TRUE,0,4866236,3/25/19,unknown,,,,,0,0,-1.85,0
38135516,TRUE,0,4866244,3/25/19,search_seller_targeted,,,https://www.google.com/,,0,0,0,0
38135580,TRUE,0,4866247,3/25/19,organic,1,,https://www.google.com/,,0,0,0,0
38136029,TRUE,0,4866275,3/25/19,direct,,,Direct,,0,0,0,0
38136159,TRUE,0,4866278,3/25/19,organic,1,,https://www.google.com/,,0,0,0,0
38136625,FALSE,0,4866293,3/25/19,unknown,,,,,0,0,0,0
38136821,TRUE,0,4866299,3/25/19,affiliate,3,,Direct,,0,0,0,0
38136987,TRUE,1,4866305,3/25/19,organic,,,android-app://com.google.android.googlequicksearchbox/https/www.google.com,,0,0,0,0
38137067,TRUE,7,4866312,3/25/19,direct,1,,Direct,,0,0,0,0
38137233,TRUE,18,4866320,3/26/19,unknown,3,,,,0,0,0,0
38137077,FALSE,0,4866321,3/25/19,unknown,4,,,,0,0,0,0
38137530,TRUE,0,4866329,3/25/19,organic,1,,https://www.google.com/,,0,0,0,0
38138052,TRUE,11,4866343,3/27/19,unknown,1,,,,0,0,0,0
38138034,TRUE,1,4866344,3/25/19,organic,,,Direct,husband,0,0,0,0
38138160,TRUE,3,4866348,3/25/19,unknown,,,,,0,0,0,0
38138362,TRUE,0,4866364,3/25/19,other,,,https://www.youtube.com/,,0,0,0,0
38138427,FALSE,0,4866366,3/25/19,unknown,,,,,0,0,0,0
15502567,TRUE,6,4866375,3/25/19,search_seller_targeted,6,,https://www.google.com/,,0,0,0,0
38138881,TRUE,2,4866384,3/25/19,direct,3,,Direct,,0,0,0,0
38139032,TRUE,77,4866394,3/25/19,direct,1,,Direct,,0,0,0,0
